Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
1,3:34,4,3,NWE 32,6,7,"Ryan Allen punts 47 yards, returned by Danny Amendola for 7 yards (tackle by Kyle Van Noy and Nate Ebner)",-1.240,-0.810
1,3:24,1,10,MIA 28,6,7,Frank Gore left tackle for 4 yards (tackle by Lawrence Guy),0.810,0.800
1,2:39,2,6,MIA 32,6,7,"Frank Gore up the middle for 5 yards (tackle by Elandon Roberts). Penalty on Malcom Brown: Defensive Holding, 5 yards",0.800,1.730
1,2:14,1,10,MIA 42,6,7,Ryan Tannehill pass incomplete short right intended for DeVante Parker,1.730,1.190
1,2:09,2,10,MIA 42,6,7,Ryan Tannehill pass incomplete short left intended for DeVante Parker (defended by Stephon Gilmore),1.190,0.500
1,2:06,3,10,MIA 42,6,7,Ryan Tannehill sacked by Dont'a Hightower for -9 yards,0.500,-1.180
1,1:27,4,19,MIA 33,6,7,"Matt Haack punts blocked by Albert McClellan, recovered by Ramon Humber (tackle by Brandon Bolden)",-1.180,-4.370
1,1:18,1,10,MIA 18,6,7,Sony Michel right tackle for 1 yard (tackle by Kiko Alonso),4.370,3.940
1,0:41,2,9,MIA 17,6,7,Tom Brady pass complete short middle to Julian Edelman for 10 yards (tackle by Jerome Baker),3.940,5.600
1,0:08,1,7,MIA 7,6,7,Sony Michel up the middle for 4 yards (tackle by Reshad Jones),5.600,5.530
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,3,MIA 3,6,7,Tom Brady pass complete short middle to Julian Edelman for 1 yard (tackle by Reshad Jones and Jerome Baker),5.530,4.950
2,14:19,3,2,MIA 2,12,7,"Tom Brady pass complete short left to Julian Edelman for 2 yards, touchdown",4.950,7.000
2,14:14,,,MIA 15,13,7,Stephen Gostkowski kicks extra point good,0.000,0.000
2,14:14,,,NWE 35,13,7,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,14:14,1,10,MIA 25,13,7,Ryan Tannehill pass complete short left to Kenny Stills for 21 yards (tackle by Jason McCourty),0.610,1.990
2,13:36,1,10,MIA 46,13,13,"Brandon Bolden right tackle for 54 yards, touchdown",1.990,7.000
2,13:26,,,NWE 15,13,14,Jason Sanders kicks extra point good,0.000,0.000
2,13:26,,,MIA 35,13,14,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,13:26,1,10,NWE 25,13,14,Tom Brady pass complete short left to Rob Gronkowski for 17 yards (tackle by T.J. McDonald),0.610,1.730
2,12:42,1,10,NWE 42,13,14,Rex Burkhead right guard for no gain (tackle by Kiko Alonso and Akeem Spence),1.730,1.190
2,11:59,2,10,NWE 42,13,14,"Tom Brady pass complete short left to Cordarrelle Patterson for 4 yards (tackle by Jerome Baker and Kiko Alonso). Penalty on Andre Branch: Illegal Use of Hands, 5 yards (no play)",1.190,2.060
2,11:29,1,10,NWE 47,13,14,Tom Brady pass incomplete short right,2.060,1.520
2,11:25,2,10,NWE 47,13,14,Tom Brady pass incomplete short middle intended for Julian Edelman (defended by Jerome Baker),1.520,0.830
2,11:20,3,10,NWE 47,13,14,Tom Brady pass complete short right to Julian Edelman for 16 yards (tackle by Torry McTyer),0.830,3.120
2,10:39,1,10,MIA 37,19,14,"Tom Brady pass complete deep right to Cordarrelle Patterson for 37 yards, touchdown",3.120,7.000
2,10:32,,,MIA 15,20,14,Stephen Gostkowski kicks extra point good,0.000,0.000
2,10:32,,,NWE 35,20,14,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,10:32,1,10,MIA 25,20,14,Ryan Tannehill pass complete deep right to Kenny Stills for 43 yards (tackle by Jason McCourty),0.610,3.450
2,9:44,1,10,NWE 32,20,14,Frank Gore right tackle for 5 yards (tackle by Devin McCourty),3.450,3.580
2,9:02,2,5,NWE 27,20,14,Ryan Tannehill pass complete short left to Kenny Stills for 10 yards (tackle by Jason McCourty and Devin McCourty),3.580,4.440
2,8:15,1,10,NWE 17,20,14,Ryan Tannehill pass incomplete short left intended for Mike Gesicki,4.440,3.850
2,8:12,2,10,NWE 17,20,14,Kenyan Drake left end for 11 yards (tackle by Duron Harmon),3.850,5.830
2,7:33,1,6,NWE 6,20,20,"Brandon Bolden up the middle for 6 yards, touchdown",5.830,7.000
2,7:28,,,NWE 15,20,21,Jason Sanders kicks extra point good,0.000,0.000
2,7:28,,,MIA 35,20,21,"Jason Sanders kicks off 65 yards, touchback.",0.000,0.610
2,7:28,1,10,NWE 25,20,21,Tom Brady pass complete deep middle to Josh Gordon for 18 yards (tackle by Minkah Fitzpatrick),0.610,1.800
2,6:43,1,10,NWE 43,20,21,Tom Brady pass incomplete deep left intended for Cordarrelle Patterson,1.800,1.250
2,6:37,2,10,NWE 43,20,21,Rex Burkhead left guard for 3 yards (tackle by Kiko Alonso),1.250,0.960
2,6:01,3,7,NWE 46,20,21,Tom Brady pass complete short middle to Julian Edelman for 20 yards (tackle by T.J. McDonald),0.960,3.310
2,5:19,1,10,MIA 34,20,21,Sony Michel right end for 3 yards (tackle by Reshad Jones and Raekwon McMillan),3.310,3.180
2,4:41,2,7,MIA 31,20,21,Tom Brady pass incomplete short right intended for James White (defended by Evander Hood),3.180,2.480
2,4:36,3,7,MIA 31,20,21,Tom Brady pass complete short right to Rob Gronkowski for 15 yards (tackle by T.J. McDonald),2.480,4.510
2,3:56,1,10,MIA 16,26,21,"Tom Brady pass complete short right to Rob Gronkowski for 16 yards, touchdown",4.510,7.000
2,3:49,,,MIA 15,27,21,Stephen Gostkowski kicks extra point good,0.000,0.000
2,3:49,,,NWE 35,27,21,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
2,3:49,1,10,MIA 25,27,21,Frank Gore up the middle for no gain (tackle by Deatrich Wise and Malcom Brown),0.610,0.060
2,3:09,2,10,MIA 25,27,21,Kenyan Drake right guard for 6 yards (tackle by Jonathan Jones),0.060,0.170
2,2:23,3,4,MIA 31,27,21,Ryan Tannehill sacked by Jonathan Jones and Kyle Van Noy for -8 yards,0.170,-1.830
2,2:00,4,12,MIA 23,27,21,"Penalty on Adam Butler: Neutral Zone Infraction, 5 yards (no play)",-1.830,-1.500
2,2:00,4,7,MIA 28,27,21,"Matt Haack punts 57 yards, returned by Julian Edelman for 5 yards (tackle by Senorise Perry)",-1.500,-0.280
2,1:51,1,10,NWE 20,27,21,Sony Michel up the middle for 2 yards (tackle by Akeem Spence),0.280,0.000
2,1:14,2,8,NWE 22,27,21,Tom Brady pass incomplete short middle intended for James White,0.000,-0.690
2,1:10,3,8,NWE 22,27,21,Tom Brady pass complete short left to James White for 6 yards (tackle by Jerome Baker and Torry McTyer),-0.690,-1.500
2,1:01,,,,,,Timeout #1 by Miami Dolphins,,
2,1:00,4,2,NWE 28,27,21,"Ryan Allen punts 49 yards, returned by Danny Amendola for 9 yards (tackle by Cordarrelle Patterson). Danny Amendola fumbles, ball out of bounds at MIA-32 (forced by Cordarrelle Patterson)",-1.500,-1.070
2,0:51,1,10,MIA 32,27,21,Ryan Tannehill sacked by Trey Flowers for -11 yards,1.070,-0.960
2,0:46,,,,,,Timeout #2 by Miami Dolphins,,
2,0:46,2,21,MIA 21,27,21,Kenyan Drake up the middle for -2 yards (tackle by Adrian Clayborn),-0.960,-2.010
2,0:43,,,,,,Timeout #1 by New England Patriots,,
2,0:42,3,23,MIA 19,27,21,Brock Osweiler sacked by Trey Flowers for -6 yards,-2.010,-2.490
2,0:38,,,,,,Timeout #2 by New England Patriots,,
2,0:38,4,29,MIA 13,27,21,Matt Haack punts 2 yards downed by Brandon Bolden,-2.490,-4.580
2,0:30,1,10,MIA 15,27,21,Tom Brady pass incomplete short left,4.580,3.950
2,0:26,2,10,MIA 15,27,21,Tom Brady pass complete short right to Rob Gronkowski for 13 yards (tackle by T.J. McDonald),3.950,6.740
2,0:21,,,,,,Timeout #3 by New England Patriots,,
2,0:21,1,2,MIA 2,27,21,Tom Brady pass incomplete short right,6.740,5.720
2,0:17,2,2,MIA 2,27,21,Tom Brady pass incomplete short left intended for Chris Hogan,5.720,4.950
2,0:14,,,,,,Timeout #3 by Miami Dolphins,,
2,0:14,3,2,MIA 2,27,21,Tom Brady sacked by Robert Quinn for -7 yards,4.950,2.830
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,27,21,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,MIA 25,27,21,"Frank Gore left tackle for 2 yards (tackle by Trey Flowers). Frank Gore fumbles (forced by Trey Flowers), recovered by Durham Smythe at MIA-27 (tackle by Trey Flowers)",0.610,0.330
3,14:00,2,8,MIA 27,27,21,Ryan Tannehill pass complete short left to Kenyan Drake for 3 yards (tackle by Patrick Chung),0.330,0.040
3,13:16,3,5,MIA 30,27,21,Kenyan Drake right end for 9 yards (tackle by Dont'a Hightower),0.040,1.530
3,12:34,1,10,MIA 39,27,21,"Ryan Tannehill pass complete short right to Frank Gore for 11 yards (tackle by Dont'a Hightower). Penalty on Laremy Tunsil: Illegal Use of Hands, 10 yards (no play)",1.530,0.870
3,12:03,1,20,MIA 29,27,21,Ryan Tannehill pass incomplete deep right intended for DeVante Parker,0.870,-0.360
3,11:58,2,20,MIA 29,27,21,Kenyan Drake left end for -4 yards (tackle by Adam Butler),-0.360,-1.550
3,11:19,3,24,MIA 25,27,21,Ryan Tannehill pass complete short middle to Danny Amendola for 10 yards (tackle by Kyle Van Noy),-1.550,-1.040
3,10:42,4,14,MIA 35,27,21,"Matt Haack punts 45 yards, returned by Julian Edelman for 2 yards (tackle by Walt Aikens)",-1.040,-0.410
3,10:36,1,10,NWE 22,27,21,Sony Michel left guard for 7 yards (tackle by Reshad Jones),0.410,0.810
3,10:06,2,3,NWE 29,27,21,Sony Michel up the middle for 1 yard (tackle by Raekwon McMillan),0.810,0.230
3,9:23,3,2,NWE 30,27,21,"Tom Brady pass incomplete deep middle intended for Julian Edelman. Penalty on Torry McTyer: Defensive Holding, 5 yards (no play)",0.230,1.270
3,9:16,1,10,NWE 35,27,21,Sony Michel left guard for no gain (tackle by Kiko Alonso). Penalty on Kiko Alonso: Horse Collar Tackle (Offsetting) (no play),1.270,1.270
3,9:06,1,10,NWE 35,27,21,Sony Michel right tackle for 9 yards (tackle by Bobby McCain),1.270,1.940
3,8:29,2,1,NWE 44,27,21,Sony Michel up the middle for 1 yard (tackle by Raekwon McMillan and Sylvester Williams),1.940,1.930
3,7:57,1,10,NWE 45,27,21,Tom Brady pass incomplete short right,1.930,1.380
3,7:53,2,10,NWE 45,27,21,Tom Brady pass complete short right to Josh Gordon for 29 yards (tackle by T.J. McDonald),1.380,3.840
3,7:07,1,10,MIA 26,27,21,Sony Michel up the middle for 2 yards (tackle by Davon Godchaux),3.840,3.570
3,6:32,2,8,MIA 24,27,21,Tom Brady pass incomplete short left intended for Julian Edelman,3.570,2.870
3,6:30,3,8,MIA 24,27,21,Tom Brady pass incomplete short left intended for Josh Gordon (defended by Cameron Wake),2.870,1.870
3,6:26,4,8,MIA 24,27,21,Stephen Gostkowski 42 yard field goal no good,1.870,-1.070
3,6:21,1,10,MIA 32,27,21,"Ryan Tannehill pass incomplete short left intended for Danny Amendola (defended by Patrick Chung). Penalty on Patrick Chung: Defensive Holding, 5 yards (no play)",1.070,1.400
3,6:15,1,10,MIA 37,27,21,Ryan Tannehill pass complete short right to Brandon Bolden for no gain (tackle by Patrick Chung),1.400,0.860
3,5:31,2,10,MIA 37,27,21,Frank Gore up the middle for 16 yards (tackle by Devin McCourty),0.860,2.460
3,4:52,1,10,NWE 47,27,21,Ryan Tannehill pass complete short left to Frank Gore for 24 yards (tackle by Kyle Van Noy),2.460,4.040
3,4:04,1,10,NWE 23,27,27,"Ryan Tannehill pass complete deep middle to Brice Butler for 23 yards, touchdown",4.040,7.000
3,3:58,,,NWE 15,27,28,Jason Sanders kicks extra point good,0.000,0.000
3,3:58,,,MIA 35,27,28,"Jason Sanders kicks off 74 yards, returned by Cordarrelle Patterson for no gain (tackle by Mike Hull and Brandon Bolden)",0.000,0.340
3,3:53,1,10,NWE 21,27,28,Tom Brady pass incomplete short right intended for Josh Gordon,0.340,-0.200
3,3:50,2,10,NWE 21,27,28,Rex Burkhead right guard for 1 yard (tackle by Kiko Alonso),-0.200,-0.760
3,3:07,3,9,NWE 22,27,28,Tom Brady pass complete short middle to Rob Gronkowski for 13 yards (tackle by Kiko Alonso),-0.760,1.270
3,2:26,1,10,NWE 35,27,28,Tom Brady pass incomplete deep right intended for Josh Gordon (defended by Reshad Jones),1.270,0.720
3,2:22,2,10,NWE 35,27,28,Tom Brady pass complete short left to Rob Gronkowski for 11 yards (tackle by Minkah Fitzpatrick),0.720,1.990
3,1:43,1,10,NWE 46,27,28,Sony Michel up the middle for no gain (tackle by Robert Quinn and Raekwon McMillan),1.990,1.450
3,1:12,2,10,NWE 46,27,28,"Penalty on Marcus Cannon: False Start, 5 yards (no play)",1.450,0.780
3,0:48,2,15,NWE 41,27,28,Tom Brady pass complete short middle to Julian Edelman for 12 yards (tackle by Kiko Alonso and Bobby McCain),0.780,1.690
3,0:05,3,3,MIA 47,27,28,Tom Brady sacked by Bobby McCain for -7 yards,1.690,-0.320
Quarter,Time,Down,ToGo,Location,NWE,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,10,NWE 46,27,28,"Ryan Allen punts 46 yards, returned by Danny Amendola for no gain (tackle by Jonathan Jones)",-0.320,0.380
4,14:54,1,10,MIA 8,27,28,Frank Gore right guard for 8 yards (tackle by Kyle Van Noy and Elandon Roberts),-0.380,-0.090
4,14:14,2,2,MIA 16,27,28,Frank Gore right guard for 6 yards (tackle by Patrick Chung and Deatrich Wise),-0.090,0.410
4,13:33,1,10,MIA 22,27,28,Ryan Tannehill pass complete short left to Kenny Stills for 13 yards (tackle by Devin McCourty),0.410,1.270
4,12:52,1,10,MIA 35,27,28,"Ryan Tannehill pass incomplete deep left intended for Brice Butler. Penalty on Brice Butler: Offensive Pass Interference, 10 yards (no play)",1.270,0.610
4,12:45,1,20,MIA 25,27,28,Kenyan Drake left tackle for 4 yards (tackle by Devin McCourty),0.610,-0.090
4,12:03,2,16,MIA 29,27,28,Ryan Tannehill pass complete short right to Kenny Stills for 15 yards (tackle by Jason McCourty),-0.090,1.220
4,11:16,3,1,MIA 44,27,28,Ryan Tannehill sacked by John Simon for -8 yards,1.220,-0.980
4,10:35,4,9,MIA 36,27,28,Matt Haack punts 33 yards out of bounds,-0.980,-1.000
4,10:28,1,10,NWE 31,27,28,Tom Brady pass complete short left to Josh Gordon for 21 yards (tackle by Bobby McCain),1.000,2.390
4,9:51,1,10,MIA 48,27,28,"Tom Brady pass complete short right to Josh Gordon for 8 yards (tackle by Minkah Fitzpatrick). Penalty on Minkah Fitzpatrick: Defensive Holding, 5 yards (no play)",2.390,2.720
4,9:24,1,10,MIA 43,27,28,Tom Brady pass complete short left to James White for 9 yards (tackle by Jerome Baker),2.720,3.390
4,8:48,2,1,MIA 34,27,28,Tom Brady up the middle for 3 yards (tackle by Davon Godchaux),3.390,3.510
4,8:16,1,10,MIA 31,27,28,Tom Brady pass complete short right to Rob Gronkowski for 16 yards (tackle by Bobby McCain and Raekwon McMillan),3.510,4.580
4,7:36,1,10,MIA 15,27,28,James White left end for 1 yard (tackle by Jerome Baker and Robert Quinn),4.580,4.110
4,6:57,2,9,MIA 14,27,28,Tom Brady pass incomplete short left intended for Josh Gordon,4.110,3.240
4,6:54,3,9,MIA 14,27,28,Tom Brady pass incomplete short left intended for Rex Burkhead,3.240,2.510
4,6:50,4,9,MIA 14,30,28,Stephen Gostkowski 32 yard field goal good,2.510,3.000
4,6:45,,,NWE 35,30,28,"Stephen Gostkowski kicks off 65 yards, returned by Kenyan Drake for no gain (tackle by Brandon King and Albert McClellan)",0.000,0.410
4,6:40,1,10,MIA 22,30,28,Ryan Tannehill pass complete short right to Kenny Stills for 12 yards (tackle by Devin McCourty),0.410,1.200
4,6:00,1,10,MIA 34,30,28,Frank Gore right guard for 4 yards (tackle by Kyle Van Noy and Deatrich Wise),1.200,1.200
4,5:16,2,6,MIA 38,30,28,Frank Gore up the middle for 2 yards (tackle by Kyle Van Noy),1.200,0.760
4,4:38,,,,,,Timeout #1 by Miami Dolphins,,
4,4:38,3,4,MIA 40,30,28,Ryan Tannehill pass incomplete short middle intended for Kenny Stills,0.760,-0.720
4,4:34,4,4,MIA 40,30,28,Matt Haack punts 33 yards out of bounds,-0.720,-0.740
4,4:26,1,10,NWE 27,30,28,"Penalty on MIA: Defensive Too Many Men on Field, 5 yards (no play)",0.740,1.470
4,4:26,1,5,NWE 32,30,28,Sony Michel left guard for 3 yards (tackle by Kiko Alonso),1.470,1.280
4,3:49,2,2,NWE 35,30,28,Tom Brady pass incomplete short left intended for Julian Edelman (defended by Torry McTyer),1.280,0.560
4,3:44,3,2,NWE 35,30,28,Tom Brady pass complete short left to Julian Edelman for 4 yards (tackle by Reshad Jones),0.560,1.530
4,3:02,1,10,NWE 39,30,28,"Sony Michel left tackle for no gain (tackle by Bobby McCain and T.J. McDonald). Penalty on James Develin: Offensive Holding, 10 yards (no play)",1.530,0.870
4,2:53,1,20,NWE 29,30,28,James White up the middle for 11 yards (tackle by Torry McTyer),0.870,1.120
4,2:13,2,9,NWE 40,30,28,Tom Brady pass complete short right to Josh Gordon for 12 yards (tackle by Minkah Fitzpatrick),1.120,2.390
4,2:00,1,10,MIA 48,30,28,James White up the middle for no gain (tackle by Kiko Alonso),2.390,1.850
4,1:57,,,,,,Timeout #2 by Miami Dolphins,,
4,1:56,2,10,MIA 48,30,28,"Tom Brady pass incomplete deep left intended for Josh Gordon. Penalty on Minkah Fitzpatrick: Defensive Pass Interference, 41 yards (no play)",1.850,5.600
4,1:50,1,7,MIA 7,30,28,James White up the middle for 1 yard (tackle by Akeem Spence),5.600,4.950
4,1:47,,,,,,Timeout #3 by Miami Dolphins,,
4,1:46,2,6,MIA 6,30,28,Sony Michel left guard for no gain (tackle by Raekwon McMillan),4.950,4.040
4,1:05,3,6,MIA 6,30,28,Sony Michel right tackle for 2 yards (tackle by Kiko Alonso),4.040,3.030
4,0:21,,,,,,Timeout #1 by New England Patriots,,
4,0:21,4,4,MIA 4,33,28,Stephen Gostkowski 22 yard field goal good,3.030,3.000
4,0:16,,,NWE 35,33,28,"Stephen Gostkowski kicks off 50 yards, returned by Kalen Ballage for no gain (tackle by Jacob Hollister)",0.000,1.000
4,0:07,1,10,MIA 31,33,34,"Ryan Tannehill pass complete short right to Kenny Stills for 14 yards, lateral to DeVante Parker for 3 yards, lateral to Kenyan Drake for 52 yards, touchdown",1.000,7.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
