#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,CAR 23,3,1:48,7,Punt
2,1,10:29,CAR 21,3,1:17,-7,Punt
3,1,7:29,CAR 11,3,1:27,-2,Punt
4,1,3:04,CAR 8,5,2:29,15,Punt
5,2,14:12,CAR 37,3,1:07,-13,Punt
6,2,6:00,CAR 27,3,0:45,-7,Fumble
7,2,3:05,CAR 5,8,1:58,95,Touchdown
8,2,0:18,CAR 47,2,0:18,21,Field Goal
9,3,12:28,CAR 42,5,3:15,18,Punt
10,3,5:53,CAR 10,3,1:56,4,Punt
11,4,14:49,CAR 19,6,2:10,81,Touchdown
12,4,7:38,CAR 10,3,0:45,90,Touchdown
13,4,2:51,CAR 20,7,1:43,80,Touchdown
14,4,0:04,,0,0:04,0,End of Game
