Unnamed: 0_level_0,Unnamed: 1_level_0,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Josh Brown,SEA,1,1,,2,0,0,,
Tom Rouen,SEA,,,,,5,218,43.6,48
,,Scoring,Scoring,Scoring,Scoring,Punting,Punting,Punting,Punting
Player,Tm,XPM,XPA,FGM,FGA,Pnt,Yds,Y/P,Lng
Aaron Elling,MIN,4,4,2,3,0,0,,
Eddie Johnson,MIN,,,,,4,147,36.8,55
