0,1
Game Info,Game Info
Won Toss,Bengals (deferred)
Won OT Toss,Dolphins
Roof,outdoors
Surface,grass
Duration,3:27
Attendance,52388
Weather,"79 degrees, relative humidity 76%, wind 8 mph, wind chill 0"
Vegas Line,Cincinnati Bengals -3.0
Over/Under,42.0 (push)
