#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,DEN 7,12,4:10,88,Fumble
2,1,7:41,DEN 20,7,3:01,32,Punt
3,1,2:37,DEN 37,3,1:19,6,Punt
4,1,0:10,NYG 40,4,0:48,40,Touchdown
5,2,11:22,DEN 10,3,1:58,-2,Punt
6,2,6:53,DEN 17,3,0:48,3,Punt
7,2,2:19,DEN 20,8,1:32,56,Field Goal
8,2,0:09,DEN 20,1,0:09,-1,End of Half
9,3,13:26,DEN 47,9,4:28,53,Touchdown
10,3,3:08,DEN 20,7,2:43,80,Touchdown
11,4,14:53,NYG 36,5,2:34,36,Touchdown
12,4,7:33,DEN 20,3,2:21,7,Punt
13,4,3:59,NYG 44,7,1:21,15,Field Goal
14,4,0:50,DEN 20,2,0:50,-2,End of Game
