Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
2,8:48,1,10,STL 43,3,10,Sam Bradford pass complete short right to Brandon Lloyd for 8 yards,1.800,2.330
2,8:17,2,2,SEA 49,3,10,Cadillac Williams up the middle for 4 yards (tackle by Alan Branch and Brandon Mebane),2.330,2.590
2,7:42,1,10,SEA 45,3,10,Cadillac Williams right end for 5 yards (tackle by David Hawthorne and Brandon Mebane),2.590,2.720
2,6:59,2,5,SEA 40,3,10,Sam Bradford pass incomplete short right intended for Austin Pettis (defended by Kam Chancellor),2.720,2.010
2,6:55,3,5,SEA 40,3,10,Steven Jackson left end for 4 yards (tackle by Kam Chancellor),2.010,0.890
2,6:10,4,1,SEA 36,3,10,Sam Bradford pass incomplete deep right intended for Danario Alexander (defended by Richard Sherman),0.890,-1.330
2,6:05,1,10,SEA 36,3,10,Tarvaris Jackson pass incomplete deep middle intended for Zach Miller (defended by James Laurinaitis),1.330,0.790
2,6:00,2,10,SEA 36,3,10,Tarvaris Jackson pass complete short left to Zach Miller for 8 yards (tackle by James Laurinaitis and Quintin Mikell),0.790,1.160
2,5:19,3,2,SEA 44,3,10,Tarvaris Jackson pass complete short left to Golden Tate for 6 yards (tackle by James Laurinaitis and Josh Gordy),1.160,2.260
2,4:40,1,10,,3,10,Marshawn Lynch right guard for 2 yards (tackle by Quintin Mikell),2.260,1.980
2,4:04,2,8,STL 48,3,10,Cameron Morrah right end for 1 yard (tackle by Darian Stewart),1.980,1.420
2,3:19,3,7,STL 47,3,10,Tarvaris Jackson pass complete short left to Golden Tate for 11 yards (tackle by Josh Gordy),1.420,3.180
2,2:52,1,10,STL 36,3,10,"Tarvaris Jackson pass incomplete deep right intended for Golden Tate. Penalty on Justin Bannan: Defensive Offside, 5 yards (no play)",3.180,3.910
2,2:46,1,5,STL 31,3,10,Marshawn Lynch right tackle for 4 yards (tackle by James Laurinaitis and Chris Chamberlain),3.910,3.850
2,2:10,2,1,STL 27,3,10,Marshawn Lynch pass incomplete short right intended for Michael Robinson,3.850,3.140
2,2:04,3,1,STL 27,3,10,"Tarvaris Jackson for no gain. Tarvaris Jackson fumbles, recovered by Brady Poppinga at STL-29 (tackle by Paul McQuistan)",3.140,-0.870
2,1:58,1,10,STL 29,3,10,Steven Jackson left end for -1 yards (tackle by K.J. Wright),0.870,0.190
2,1:20,2,11,STL 28,3,10,Sam Bradford pass incomplete short left intended for Steven Jackson,0.190,-0.490
2,1:16,3,11,STL 28,3,10,Sam Bradford pass incomplete short right intended for Steven Jackson,-0.490,-1.500
2,1:11,4,11,STL 28,3,10,"Donnie Jones punts 47 yards, fair catch by Leon Washington",-1.500,-0.610
2,1:03,1,10,SEA 25,3,10,Tarvaris Jackson pass complete short right to Justin Forsett for 3 yards (tackle by Darian Stewart),0.610,0.470
2,0:58,2,7,SEA 28,3,10,Tarvaris Jackson pass incomplete short middle intended for Justin Forsett,0.470,-0.230
2,0:54,3,7,SEA 28,3,10,Tarvaris Jackson pass complete short right to Justin Forsett for 11 yards (tackle by Roderick Hood and James Butler),-0.230,1.530
2,0:44,,,,3,10,Timeout #1 by Seattle Seahawks,0.000,1.530
2,0:44,1,10,SEA 39,3,10,"Tarvaris Jackson for no gain. Tarvaris Jackson fumbles, recovered by Tarvaris Jackson at SEA-34",1.530,0.310
2,0:37,,,,3,10,Timeout #2 by Seattle Seahawks,0.000,0.310
2,0:36,2,15,SEA 34,3,10,Tarvaris Jackson sacked for -5 yards,0.310,-1.020
2,0:29,,,,3,10,Timeout #1 by St. Louis Rams,0.000,-1.020
2,0:29,3,20,SEA 29,3,10,Justin Forsett right guard for 8 yards (tackle by James Laurinaitis),-1.020,-0.910
2,0:23,,,,3,10,Timeout #2 by St. Louis Rams,0.000,-0.910
2,0:23,4,12,SEA 37,3,10,"Jon Ryan punts 38 yards, returned by Nick Miller for 1 yard (tackle by Michael Robinson)",-0.910,-0.670
2,0:14,1,10,STL 26,3,10,Sam Bradford kneels for -1 yards,0.670,-0.010
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SEA 35,3,10,"Steven Hauschka kicks off 67 yards, returned by Jerious Norwood for 25 yards (tackle by Malcolm Smith)",0.000,0.480
3,14:52,1,10,STL 23,3,10,Sam Bradford pass incomplete short middle intended for Brandon Lloyd is intercepted by Brandon Browner at STL-34,0.480,-3.310
3,14:46,1,10,STL 34,3,10,Marshawn Lynch left tackle for 5 yards (tackle by Brady Poppinga),3.310,3.450
3,14:16,2,5,STL 29,3,10,Tarvaris Jackson pass complete short right to Doug Baldwin for 7 yards (tackle by James Laurinaitis),3.450,4.110
3,13:39,1,10,STL 22,3,10,Marshawn Lynch right guard for 12 yards (tackle by James Laurinaitis),4.110,4.910
3,13:01,1,10,STL 10,3,10,Marshawn Lynch left tackle for 5 yards (tackle by James Laurinaitis and Justin Bannan),4.910,5.150
3,12:18,2,5,STL 5,3,10,Tarvaris Jackson pass incomplete short left intended for Golden Tate,5.150,4.260
3,12:13,3,5,STL 5,3,10,Tarvaris Jackson pass incomplete short right intended for Golden Tate (defended by Roderick Hood),4.260,3.010
3,12:07,4,5,STL 5,3,13,Steven Hauschka 23 yard field goal good,3.010,3.000
3,,,,SEA 35,3,13,"Steven Hauschka kicks off 71 yards, returned by Jerious Norwood for 31 yards (tackle by Heath Farwell)",0.000,0.610
3,11:57,1,10,STL 25,3,13,Steven Jackson right end for 8 yards (tackle by Richard Sherman),0.610,1.140
3,11:18,2,2,STL 33,3,13,Steven Jackson right guard for 1 yard (tackle by Earl Thomas and Brandon Mebane),1.140,0.560
3,10:35,3,1,STL 34,3,13,"Penalty on Danario Alexander: False Start, 5 yards (no play)",0.560,-0.100
3,10:20,3,6,STL 29,3,13,Sam Bradford sacked by Chris Clemons for -9 yards,-0.100,-2.030
3,9:54,4,15,STL 20,3,13,"Donnie Jones punts 50 yards, returned by Leon Washington for 17 yards (tackle by Chris Smith). Penalty on Doug Baldwin: Offensive Holding, 10 yards",-2.030,-1.400
3,9:41,1,10,SEA 37,3,13,Marshawn Lynch left tackle for 9 yards (tackle by Chris Chamberlain),1.400,2.070
3,9:11,2,1,SEA 46,3,13,Marshawn Lynch right tackle for 2 yards (tackle by Justin Bannan),2.070,2.130
3,8:32,1,10,SEA 48,3,13,Golden Tate right end for 14 yards (tackle by Justin King),2.130,3.050
3,7:54,1,10,STL 38,3,13,Tarvaris Jackson pass complete short left to Doug Baldwin for 9 yards (tackle by Darian Stewart and Robert Quinn),3.050,3.720
3,7:08,2,1,STL 29,3,13,"Penalty on Robert Gallery: False Start, 5 yards (no play)",3.720,3.050
3,6:55,2,6,STL 34,3,13,Marshawn Lynch up the middle for 2 yards (tackle by Justin Bannan and Quintin Mikell),3.050,2.610
3,6:15,3,4,STL 32,3,13,Tarvaris Jackson pass complete short right to Mike Williams for 6 yards (tackle by Chris Smith),2.610,3.840
3,5:53,1,10,STL 26,3,13,Tarvaris Jackson for 3 yards (tackle by Brady Poppinga),3.840,3.700
3,5:21,2,7,STL 23,3,13,Marshawn Lynch left end for 4 yards (tackle by Chris Chamberlain and Roderick Hood),3.700,3.570
3,4:35,3,3,STL 19,3,13,Tarvaris Jackson pass incomplete deep right intended for Deon Butler,3.570,2.280
3,4:29,4,3,STL 19,3,13,Steven Hauschka 38 yard field goal no good,2.280,-0.810
3,4:24,1,10,STL 28,3,13,"Sam Bradford pass incomplete deep right intended for Danario Alexander. Penalty on Richard Sherman: Illegal Contact, 5 yards (no play)",0.810,1.140
3,4:18,1,10,STL 33,3,13,Steven Jackson left tackle for -3 yards (tackle by Brandon Mebane),1.140,0.190
3,3:38,2,13,STL 30,3,13,Sam Bradford pass incomplete short right intended for Brandon Lloyd (defended by Kam Chancellor),0.190,-0.490
3,3:31,3,13,STL 30,3,13,Sam Bradford pass complete short right to Steven Jackson for 50 yards (tackle by Earl Thomas),-0.490,4.240
3,2:51,1,10,SEA 20,3,13,"Sam Bradford pass incomplete deep right intended for Brandon Lloyd. Penalty on Richard Sherman: Defensive Pass Interference, 19 yards (no play)",4.240,6.970
3,2:45,1,1,SEA 1,3,13,Steven Jackson left guard for no gain (tackle by David Hawthorne and Alan Branch),6.970,5.910
3,2:04,2,1,SEA 1,3,13,"Sam Bradford pass incomplete. Penalty on Sam Bradford: Intentional Grounding, 10 yards",5.910,3.120
3,1:59,,,,3,13,Timeout #1 by St. Louis Rams,0.000,3.120
3,1:59,3,11,SEA 11,3,13,Sam Bradford pass incomplete short left intended for Brandon Lloyd,3.120,2.700
3,1:54,4,11,SEA 11,6,13,Josh Brown 29 yard field goal good,2.700,3.000
3,,,,STL 35,6,13,"Josh Brown kicks off 69 yards, returned by Leon Washington for 54 yards (tackle by Chris Smith)",0.000,2.260
3,1:41,1,10,,6,13,"Penalty on Marshawn Lynch: False Start, 5 yards (no play)",2.260,1.930
3,1:41,1,15,SEA 45,6,13,Tarvaris Jackson pass incomplete short right intended for Golden Tate,1.930,1.040
3,1:37,2,15,SEA 45,6,13,Tarvaris Jackson pass complete short right to Marshawn Lynch for 4 yards (tackle by James Laurinaitis),1.040,0.890
3,0:51,3,11,SEA 49,6,13,Tarvaris Jackson pass complete short right to Doug Baldwin for 22 yards (tackle by Darian Stewart),0.890,3.640
3,0:14,1,10,STL 29,6,19,"Tarvaris Jackson pass complete deep left to Doug Baldwin for 29 yards, touchdown",3.640,7.000
3,,,,STL 2,6,20,Steven Hauschka kicks extra point good,0.000,0.000
3,,,,SEA 35,6,20,"Steven Hauschka kicks off 63 yards, returned by Jerious Norwood for 19 yards (tackle by Heath Farwell)",0.000,0.340
Quarter,Time,Down,ToGo,Location,STL,SEA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 21,6,20,Sam Bradford pass complete short left to Brandon Lloyd for 9 yards (tackle by Brandon Browner),0.340,1.020
4,14:20,2,1,STL 30,6,20,Steven Jackson left tackle for 6 yards (tackle by K.J. Wright and David Hawthorne),1.020,1.330
4,13:50,1,10,STL 36,6,20,Steven Jackson right end for -1 yards (tackle by David Hawthorne),1.330,0.660
4,13:12,2,11,STL 35,6,20,Sam Bradford pass complete short left to Austin Pettis for 7 yards (tackle by Brandon Browner),0.660,0.890
4,12:34,3,4,STL 42,6,20,Sam Bradford pass incomplete deep left intended for Brandon Lloyd (defended by Brandon Browner),0.890,-0.590
4,12:28,4,4,STL 42,6,20,"Donnie Jones punts 44 yards, fair catch by Leon Washington",-0.590,0.280
4,12:20,1,10,SEA 14,6,20,Marshawn Lynch up the middle for 2 yards (tackle by Chris Chamberlain and Chris Long),-0.280,-0.510
4,11:41,2,8,SEA 16,6,20,Marshawn Lynch left end for 10 yards (tackle by James Laurinaitis),-0.510,0.670
4,11:05,1,10,SEA 26,6,20,Tarvaris Jackson pass complete short right to Anthony McCoy for 23 yards (tackle by Brady Poppinga),0.670,2.190
4,10:27,1,10,SEA 49,6,20,Marshawn Lynch left tackle for 6 yards (tackle by Brady Poppinga),2.190,2.460
4,9:52,2,4,STL 45,6,20,Tarvaris Jackson pass complete short right to Doug Baldwin for 10 yards (tackle by Darian Stewart),2.460,3.250
4,9:25,1,10,STL 35,6,20,Marshawn Lynch pass incomplete deep right intended for Michael Robinson (defended by Darian Stewart),3.250,2.700
4,9:18,2,10,STL 35,6,20,Tarvaris Jackson pass complete short left to Zach Miller for 5 yards,2.700,2.680
4,8:37,3,5,STL 30,6,20,Tarvaris Jackson pass incomplete short left intended for Justin Forsett (defended by Robert Quinn),2.680,1.450
4,8:32,4,5,STL 30,6,23,Steven Hauschka 48 yard field goal good,1.450,3.000
4,,,,SEA 35,6,23,"Steven Hauschka kicks off 65 yards, returned by Jerious Norwood for 24 yards (tackle by Heath Farwell)",0.000,0.540
4,8:22,1,10,STL 24,6,23,Cadillac Williams left guard for 12 yards (tackle by David Hawthorne),0.540,1.330
4,7:51,1,10,STL 36,6,23,Cadillac Williams left tackle for 7 yards (tackle by David Hawthorne and K.J. Wright),1.330,1.740
4,7:19,2,3,STL 43,6,23,"Sam Bradford pass incomplete deep right intended for Brandon Lloyd. Penalty on Richard Sherman: Illegal Contact, 5 yards (no play)",1.740,2.130
4,7:13,1,10,STL 48,6,23,Sam Bradford pass complete deep left to Brandon Lloyd for 37 yards (tackle by Brandon Browner),2.130,4.580
4,6:34,1,10,SEA 15,6,23,Cadillac Williams left guard for 7 yards (tackle by Kam Chancellor and Earl Thomas),4.580,5.220
4,6:01,2,3,SEA 8,6,23,"Sam Bradford pass incomplete short middle intended for Danario Alexander. Penalty on Brandon Browner: Defensive Pass Interference, 7 yards (no play)",5.220,6.970
4,5:54,1,1,SEA 1,6,23,Cadillac Williams left guard for no gain (tackle by Chris Clemons and Clinton McDonald),6.970,5.910
4,5:26,2,1,SEA 1,6,23,Sam Bradford up the middle for no gain (tackle by Earl Thomas and Clinton McDonald),5.910,5.170
4,4:56,,,,6,23,Timeout #1 by Seattle Seahawks,0.000,5.170
4,4:56,3,1,SEA 1,6,23,Sam Bradford pass incomplete short right intended for Danario Alexander (defended by Richard Sherman). Penalty on Richard Sherman: Taunting,5.170,6.970
4,4:47,1,1,SEA 1,6,23,Sam Bradford pass incomplete short left intended for Brandon Lloyd (defended by Brandon Browner),6.970,5.910
4,4:46,2,1,SEA 1,6,23,Sam Bradford pass incomplete short right intended for Danario Alexander,5.910,5.170
4,4:43,3,1,SEA 1,12,23,"Steven Jackson right tackle for 1 yard, touchdown",5.170,7.000
4,,,,SEA 2,13,23,Josh Brown kicks extra point good,0.000,0.000
4,,,,STL 35,13,23,Josh Brown kicks onside 7 yards. Penalty on Josh Brown: Illegal Touch Kick (Declined),0.000,2.790
,,,,,,,"STL challenged the kick touched ruling, and the play was upheld.",,
4,4:39,1,10,STL 42,13,23,Marshawn Lynch left tackle for 11 yards (tackle by Robert Quinn),2.790,3.510
4,4:33,1,10,STL 31,13,23,Marshawn Lynch left tackle for 2 yards (tackle by Darell Scott),3.510,3.240
4,3:52,2,8,STL 29,13,23,Marshawn Lynch right tackle for 1 yard (tackle by Gary Gibson and Brady Poppinga),3.240,2.680
4,3:10,3,7,STL 28,13,23,Tarvaris Jackson pass complete short left to Doug Baldwin for 12 yards (tackle by Chris Chamberlain),2.680,4.510
4,3:03,1,10,STL 16,13,29,"Marshawn Lynch left tackle for 16 yards, touchdown",4.510,7.000
4,,,,STL 2,13,30,Steven Hauschka kicks extra point good,0.000,0.000
4,,,,SEA 35,13,30,"Steven Hauschka kicks off 66 yards, returned by Jerious Norwood for 24 yards (tackle by Heath Farwell)",0.000,0.480
4,2:49,1,10,STL 23,13,30,Steven Jackson right end for 1 yard (tackle by Kam Chancellor and Anthony Hargrove),0.480,0.070
4,2:16,2,9,STL 24,13,30,Sam Bradford pass incomplete short left intended for Austin Pettis,0.070,-0.630
4,2:12,3,9,STL 24,13,30,Sam Bradford pass complete short right to Brandon Gibson for 6 yards (tackle by Richard Sherman),-0.630,-1.370
4,2:00,4,3,STL 30,13,30,Sam Bradford pass complete short left to Danario Alexander for 12 yards (tackle by David Hawthorne),-1.370,1.730
4,1:36,1,10,STL 42,13,30,Sam Bradford pass complete short left to Steven Jackson for 13 yards (tackle by Roy Lewis),1.730,2.590
4,1:11,1,10,SEA 45,13,30,Sam Bradford sacked by Anthony Hargrove for -11 yards,2.590,0.560
4,1:01,,,,13,30,Timeout #3 by St. Louis Rams,0.000,0.560
4,1:01,2,21,STL 44,13,30,Steven Jackson left end for no gain (tackle by Chris Clemons),0.560,-0.100
4,0:40,3,21,STL 44,13,30,Cadillac Williams left tackle for 5 yards (tackle by David Hawthorne and Roy Lewis),-0.100,-0.130
4,0:17,4,16,STL 49,13,30,Cadillac Williams right tackle for 9 yards (tackle by Brandon Mebane),-0.130,-1.730
4,0:09,1,10,SEA 42,13,30,Tarvaris Jackson kneels for -1 yards,1.730,1.050
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
