Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Devin Hester,CHI,1,40,40.0,0,40,3,18,6.0,0,9
Zackary Bowman,CHI,0,0,,0,0,1,0,0.0,0,0
D.J. Moore,CHI,0,0,,0,0,1,0,0.0,0,0
Eric Weems,CHI,1,12,12.0,0,12,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Patrick Peterson,ARI,0,0,,0,0,2,11,5.5,0,13
LaRod Stephens-Howling,ARI,2,39,19.5,0,22,0,0,,0,0
