#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,ARI 20,6,2:54,16,Punt
2,1,9:35,ARI 4,2,0:42,-3,Fumble
3,1,8:53,ARI 16,4,2:30,9,Punt
4,1,5:25,ARI 21,9,4:48,48,Field Goal
5,2,13:12,ARI 20,5,2:28,17,Punt
6,2,9:55,CHI 32,4,0:19,0,Downs
7,2,8:18,ARI 12,6,3:13,9,Punt
8,2,5:05,CHI 36,6,2:47,19,Field Goal
9,2,0:19,ARI 20,4,0:19,28,End of Half
10,3,12:54,ARI 10,2,0:15,-5,Interception
11,3,12:39,ARI 20,5,2:13,25,Punt
12,3,4:59,ARI 20,6,3:16,30,Punt
13,3,0:25,,6,2:35,10,Punt
14,4,9:54,ARI 30,7,2:57,26,Punt
15,4,4:33,ARI 29,2,0:39,9,Interception
