0,1
Officials,Officials
Referee,John Parry
Umpire,Dan Ferrell
Head Linesman,Derick Bowers
Line Judge,Adrian Hill
Back Judge,Perry Paganelli
Side Judge,Joe Larrew
Field Judge,Scott Edwards
