Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
2,4:01,1,10,TEN 48,13,0,Ryan Fitzpatrick pass complete short left to Justin Hunter for 11 yards (tackle by Alan Ball),2.130,2.850
2,3:23,1,10,JAX 41,13,0,Shonn Greene right guard for 3 yards (tackle by Sen'Derrick Marks),2.850,2.710
2,2:52,2,7,JAX 38,13,0,Shonn Greene right guard for 5 yards (tackle by Paul Posluszny and Roy Miller),2.710,2.680
2,2:17,3,2,JAX 33,13,0,Ryan Fitzpatrick pass complete short middle to Kendall Wright for 15 yards (tackle by Mike Harris and Geno Hayes),2.680,4.370
2,2:00,1,10,JAX 18,13,0,Ryan Fitzpatrick pass complete short middle to Kendall Wright for 8 yards (tackle by Jonathan Cyprien),4.370,5.230
2,1:23,2,2,JAX 10,13,0,Chris Johnson up the middle for 1 yard (tackle by Geno Hayes),5.230,4.740
2,0:46,3,1,JAX 9,13,6,"Ryan Fitzpatrick pass complete short right to Taylor Thompson for 9 yards, touchdown",4.740,7.000
2,0:46,,,JAX 2,13,7,Rob Bironas kicks extra point good,0.000,0.000
2,0:46,,,TEN 35,13,7,"Rob Bironas kicks off 65 yards, touchback",0.000,-0.280
2,0:41,1,10,JAX 20,13,7,Maurice Jones-Drew up the middle for 1 yard (tackle by Mike Martin),0.280,-0.130
2,0:24,2,9,JAX 21,13,7,Maurice Jones-Drew right guard for 6 yards (tackle by Colin McCarthy),-0.130,-0.030
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,13,7,"Rob Bironas kicks off no gain, returned by Jordan Todman for 20 yards (tackle by Patrick Bailey)",0.000,0.340
3,14:53,1,10,JAX 21,13,7,Chad Henne pass complete short right to Cecil Shorts for 20 yards (tackle by Bernard Pollard),0.340,1.660
3,14:25,1,10,JAX 41,13,7,"Maurice Jones-Drew right tackle for 6 yards (tackle by Jurrell Casey). Penalty on JAX: Illegal Formation, 5 yards (no play)",1.660,1.660
3,14:00,1,10,JAX 41,13,7,Timeout #1 by Jacksonville Jaguars,1.660,1.330
3,13:59,1,15,JAX 36,13,7,"Chad Henne right end for 2 yards (tackle by Bernard Pollard). Penalty on Brad Meester: Offensive Holding (Offsetting), Penalty on Bernard Pollard: Personal Foul (Offsetting) (no play)",1.330,1.330
3,13:45,1,15,JAX 36,13,7,Chad Henne pass complete short left to Marcedes Lewis for 6 yards (tackle by Michael Griffin),1.330,1.260
3,13:16,2,9,JAX 42,13,7,Jordan Todman right guard for 1 yard (tackle by Colin McCarthy),1.260,0.700
3,12:38,3,8,JAX 43,13,7,"Chad Henne pass incomplete short middle intended for Maurice Jones-Drew. Penalty on Bernard Pollard: Roughing the Passer, 15 yards (no play)",0.700,2.790
3,12:34,1,10,TEN 42,13,7,Maurice Jones-Drew right tackle for no gain (tackle by Jurrell Casey),2.790,2.240
3,12:00,2,10,TEN 42,13,7,Chad Henne sacked by Mike Martin for -3 yards. Penalty on Sam Young: Offensive Holding (Declined),2.240,1.160
3,11:36,3,13,TEN 45,13,7,Chad Henne pass complete short middle to Maurice Jones-Drew for 17 yards (tackle by Bernard Pollard),1.160,3.710
3,10:54,1,10,TEN 28,13,7,Chad Henne pass complete short right to Mike Brown for 23 yards (tackle by Alterraun Verner),3.710,6.060
3,10:22,1,5,TEN 5,19,7,"Jordan Todman left end for 5 yards, touchdown",6.060,7.000
3,10:22,,,TEN 2,20,7,Josh Scobee kicks extra point good,0.000,0.000
3,10:22,,,JAX 35,20,7,"Josh Scobee kicks off 65 yards, touchback",0.000,-0.280
3,10:17,1,10,TEN 20,20,7,Ryan Fitzpatrick pass complete short middle to Craig Stevens for 6 yards (tackle by Russell Allen),0.280,0.540
3,9:44,2,4,TEN 26,20,7,Chris Johnson right guard for 3 yards (tackle by Russell Allen and Josh Evans),0.540,0.230
3,9:06,3,1,TEN 29,20,7,Shonn Greene up the middle for 2 yards (tackle by Tyson Alualu and Jeremy Mincey),0.230,1.000
3,8:21,1,10,TEN 31,20,7,Ryan Fitzpatrick pass complete deep left to Justin Hunter for 40 yards (tackle by Alan Ball). Penalty on Alan Ball: Defensive Pass Interference (Declined),1.000,3.640
3,8:05,1,10,JAX 29,20,7,Ryan Fitzpatrick pass incomplete short left intended for Delanie Walker (defended by Andre Branch),3.640,3.100
3,8:00,2,10,JAX 29,20,7,Chris Johnson up the middle for 6 yards (tackle by Andre Branch),3.100,3.200
3,7:22,3,4,JAX 23,20,7,Ryan Fitzpatrick pass complete short left to Kendall Wright for 7 yards (tackle by Paul Posluszny),3.200,4.510
3,6:40,1,10,JAX 16,20,7,Chris Johnson right guard for -1 yards (tackle by Jason Babin),4.510,3.770
3,6:03,2,11,JAX 17,20,7,Ryan Fitzpatrick pass complete short left to Kendall Wright for -4 yards (tackle by Jeremy Mincey and Paul Posluszny),3.770,2.610
3,5:25,3,15,JAX 21,20,7,Ryan Fitzpatrick pass incomplete short left intended for Justin Hunter,2.610,2.060
3,5:20,4,15,JAX 21,20,10,Rob Bironas 39 yard field goal good,2.060,3.000
3,5:20,,,TEN 35,20,10,"Rob Bironas kicks off 64 yards, returned by Jordan Todman for 33 yards (tackle by Rob Bironas)",0.000,-1.200
3,5:09,1,10,JAX 34,20,10,Chad Henne pass complete short middle to Mike Brown for 17 yards (tackle by Michael Griffin and Bernard Pollard),1.200,2.320
3,4:43,1,10,TEN 49,20,10,Chad Henne pass incomplete short right intended for Marcedes Lewis (defended by Ropati Pitoitua),2.320,1.780
3,4:38,2,10,TEN 49,20,10,Maurice Jones-Drew left guard for 2 yards (tackle by Jurrell Casey),1.780,1.360
3,3:58,3,8,TEN 47,20,10,Chad Henne pass incomplete short middle intended for Mike Brown (defended by Mike Martin),1.360,0.130
3,3:54,4,8,TEN 47,20,10,"Bryan Anger punts 47 yards, touchback",0.130,-0.280
3,3:45,1,10,TEN 20,20,10,Ryan Fitzpatrick pass complete short right to Chris Johnson for 7 yards (tackle by Geno Hayes),0.280,0.680
3,3:12,2,3,TEN 27,20,10,Chris Johnson left end for 3 yards (tackle by Paul Posluszny),0.680,0.940
3,2:27,1,10,TEN 30,20,10,"Ryan Fitzpatrick sacked by Brandon Deaderick for -1 yards. Penalty on Craig Stevens: Offensive Holding, 10 yards (no play)",0.940,0.280
3,2:04,1,20,TEN 20,20,10,Ryan Fitzpatrick pass complete short left to Shonn Greene for 7 yards (tackle by Josh Evans),0.280,-0.010
3,1:21,2,13,TEN 27,20,10,Ryan Fitzpatrick pass complete short middle to Kendall Wright for 12 yards (tackle by Josh Evans and Paul Posluszny),-0.010,0.890
3,0:43,3,1,TEN 39,20,10,Shonn Greene left guard for no gain (tackle by Geno Hayes),0.890,-0.780
Quarter,Time,Down,ToGo,Location,JAX,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,TEN 39,20,10,"Brett Kern punts 53 yards, fair catch by Ace Sanders",-0.780,0.380
4,14:51,1,10,JAX 8,20,10,"Maurice Jones-Drew right end for 3 yards (tackle by Derrick Morgan). Penalty on Uche Nwaneri: Offensive Holding, 4 yards (no play)",-0.380,-0.530
4,14:25,1,14,JAX 4,20,10,Chad Henne pass incomplete deep left intended for Cecil Shorts is intercepted by Alterraun Verner at JAX-32 and returned for 6 yards (tackle by Jordan Todman),-0.530,-3.840
4,14:14,1,10,JAX 26,20,10,Chris Johnson right guard for 3 yards (tackle by Jeremy Mincey),3.840,3.700
4,13:38,2,7,JAX 23,20,10,Ryan Fitzpatrick pass complete short left to Delanie Walker for 4 yards (tackle by Geno Hayes),3.700,3.570
4,13:00,3,3,JAX 19,20,10,Ryan Fitzpatrick pass incomplete short left intended for Justin Hunter (defended by Alan Ball),3.570,2.280
4,13:00,4,3,JAX 19,20,13,Rob Bironas 37 yard field goal good,2.280,3.000
4,13:00,,,TEN 35,20,13,"Rob Bironas kicks off 69 yards, returned by Jordan Todman for 46 yards (tackle by Corey Lynch)",0.000,-1.730
4,12:43,1,10,JAX 42,20,13,Denard Robinson left tackle for 2 yards (tackle by Sammie Lee Hill),1.730,1.460
4,12:05,2,8,JAX 44,20,13,Maurice Jones-Drew right guard for 2 yards (tackle by Colin McCarthy and Sammie Lee Hill),1.460,1.030
4,11:26,3,6,JAX 46,20,13,Chad Henne pass complete short right to Stephen Burton for 11 yards (tackle by Bernard Pollard),1.030,2.720
4,10:45,1,10,TEN 43,20,13,Maurice Jones-Drew left guard for 2 yards (tackle by Zach Brown),2.720,2.450
4,10:05,2,8,TEN 41,20,13,Maurice Jones-Drew right guard for 2 yards (tackle by Ropati Pitoitua),2.450,2.010
4,9:26,3,6,TEN 39,20,13,Chad Henne sacked by Derrick Morgan for -9 yards,2.010,0.070
4,9:26,4,15,TEN 48,20,13,"Penalty on Jurrell Casey: Neutral Zone Infraction, 5 yards (no play)",0.070,0.400
4,8:27,4,10,TEN 43,20,13,Penalty on JAX: Delay of Game (Declined),0.400,0.400
4,8:13,4,10,TEN 43,20,13,"Bryan Anger punts 42 yards, touchback",0.400,0.380
,,,,,,,"TEN challenged the touchback ruling, and the play was upheld.",,
4,8:02,1,10,TEN 1,20,13,Ryan Fitzpatrick pass incomplete deep left intended for Kendall Wright (defended by Alan Ball),-0.380,-0.780
4,7:55,2,10,TEN 1,22,13,"Ryan Fitzpatrick pass complete short right to Shonn Greene for 1 yard (tackle by Geno Hayes), penalty enforced in end zone, safety. Penalty on Chance Warmack: Offensive Holding, 1 yards",-0.780,-2.000
4,7:55,,,TEN 20,22,13,"Brett Kern kicks off 71 yards, returned by Ace Sanders for 21 yards (tackle by Daimion Stafford)",0.000,-0.940
4,7:36,1,10,JAX 30,22,13,Maurice Jones-Drew up the middle for no gain (tackle by Ropati Pitoitua),0.940,0.390
4,6:57,2,10,JAX 30,22,13,Chad Henne pass incomplete short right intended for Will Ta'ufo'ou,0.390,-0.300
4,6:51,3,10,JAX 30,22,13,Chad Henne pass complete short right to Marcedes Lewis for 6 yards (tackle by Akeem Ayers),-0.300,-0.980
4,6:09,4,4,JAX 36,22,13,"Bryan Anger punts 47 yards, returned by Alterraun Verner for 11 yards (tackle by Winston Guy)",-0.980,-0.810
4,5:58,1,10,TEN 28,22,13,Ryan Fitzpatrick pass complete short middle to Chris Johnson for 18 yards (tackle by Geno Hayes),0.810,1.990
4,5:27,1,10,TEN 46,22,13,Ryan Fitzpatrick pass complete short middle to Delanie Walker for 11 yards (tackle by Paul Posluszny),1.990,2.720
4,5:01,1,10,JAX 43,22,13,Ryan Fitzpatrick pass complete short middle to Chris Johnson for 3 yards (tackle by Paul Posluszny),2.720,2.580
4,4:36,2,7,JAX 40,22,13,"Ryan Fitzpatrick sacked by Jason Babin for 0 yards. Penalty on Jeremy Mincey: Defensive Holding, 5 yards (no play)",2.580,3.250
4,4:31,1,10,JAX 35,22,13,"Ryan Fitzpatrick pass complete short right to Kendall Wright for 26 yards (tackle by Dwayne Gratz). Penalty on Jeremy Mincey: Roughing the Passer, 5 yards",3.250,6.280
4,4:21,1,4,JAX 4,22,19,"Ryan Fitzpatrick up the middle for 4 yards, touchdown",6.280,7.000
4,4:21,,,JAX 2,22,20,Rob Bironas kicks extra point good,0.000,0.000
4,4:21,,,TEN 35,22,20,"Brett Kern kicks off 65 yards, touchback",0.000,-0.280
4,4:15,1,10,JAX 20,22,20,Chad Henne pass incomplete short right intended for Mike Brown (defended by Sammie Lee Hill),0.280,-0.270
4,4:10,2,10,JAX 20,22,20,Maurice Jones-Drew right end for -2 yards (tackle by Derrick Morgan and Michael Griffin),-0.270,-1.330
4,3:26,3,12,JAX 18,22,20,Chad Henne pass incomplete deep right intended for Cecil Shorts,-1.330,-2.240
4,3:20,4,12,JAX 18,22,20,"Bryan Anger punts 53 yards, out of bounds",-2.240,-0.870
4,3:13,1,10,TEN 29,22,20,Ryan Fitzpatrick right end for 1 yard (tackle by Tyson Alualu),0.870,0.460
4,2:45,2,9,TEN 30,22,20,Ryan Fitzpatrick pass incomplete short left intended for Justin Hunter,0.460,-0.230
4,2:39,3,9,TEN 30,28,20,"Ryan Fitzpatrick sacked by Will Blackmon for -9 yards. Ryan Fitzpatrick fumbles (forced by Will Blackmon), recovered by Will Blackmon at TEN-21 and returned for 21 yards, touchdown",-0.230,-7.000
4,2:32,,,TEN 2,29,20,Josh Scobee kicks extra point good,0.000,0.000
4,2:32,,,JAX 35,29,20,"Josh Scobee kicks off 64 yards, returned by Alterraun Verner for 17 yards (tackle by Winston Guy)",0.000,-0.040
4,2:26,1,10,TEN 18,29,20,Ryan Fitzpatrick up the middle for 8 yards (tackle by Andre Branch),0.040,0.680
4,2:06,2,2,TEN 26,29,20,Ryan Fitzpatrick pass incomplete short middle intended for Delanie Walker (defended by Sen'Derrick Marks),0.680,-0.140
4,2:02,3,2,TEN 26,29,20,Ryan Fitzpatrick pass complete short middle to Nate Washington for 8 yards (tackle by Russell Allen),-0.140,1.200
4,1:56,1,10,TEN 34,29,20,Ryan Fitzpatrick pass incomplete deep middle intended for Justin Hunter,1.200,0.660
4,1:48,2,10,TEN 34,29,20,Ryan Fitzpatrick pass incomplete deep middle intended for Justin Hunter,0.660,-0.030
4,1:44,3,10,TEN 34,29,20,"Ryan Fitzpatrick pass complete short right to Kendall Wright for 14 yards (tackle by Geno Hayes). Kendall Wright fumbles (forced by Geno Hayes), recovered by Kendall Wright at TEN-48",-0.030,2.130
4,1:17,1,10,TEN 48,29,20,Ryan Fitzpatrick pass incomplete deep left intended for Kenny Britt,2.130,1.580
4,1:12,2,10,TEN 48,29,20,"Ryan Fitzpatrick pass incomplete short right intended for Chris Johnson. Ryan Fitzpatrick fumbles, recovered by Ryan Fitzpatrick at TEN-40",1.580,0.890
4,1:07,3,10,TEN 48,29,20,Ryan Fitzpatrick pass complete deep middle to Delanie Walker for 33 yards (tackle by Jonathan Cyprien),0.890,0.890
4,0:59,3,10,TEN 48,29,20,Timeout #2 by Tennessee Titans,0.890,4.310
4,0:59,1,10,JAX 19,29,20,Ryan Fitzpatrick pass incomplete short middle intended for Delanie Walker,4.310,3.750
4,0:53,2,10,JAX 19,29,20,Ryan Fitzpatrick pass complete short right to Chris Johnson for 5 yards (tackle by Geno Hayes),3.750,3.750
4,0:44,2,10,JAX 19,29,20,Timeout #3 by Tennessee Titans,3.750,3.760
4,0:44,3,5,JAX 14,29,26,"Ryan Fitzpatrick pass complete short middle to Delanie Walker for 14 yards, touchdown",3.760,7.000
4,0:44,,,JAX 2,29,27,Rob Bironas kicks extra point good,0.000,0.000
4,0:44,,,TEN 35,29,27,"Brett Kern kicks onside 12 yards, recovered by Jonathan Cyprien",0.000,-2.460
4,0:38,1,10,TEN 47,29,27,Chad Henne kneels for -1 yards,2.460,1.780
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
