Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Anthony Hitchens,KAN,0,11,10,90.9%,83,8.3,7.5,0,98.1,3.6,31,52,4,2,0,0.0,2,12,1,7.7%
Kendall Fuller,KAN,0,14,8,57.1%,40,5.0,2.9,1,86.0,5.4,14,26,1,0,0,0.0,0,7,0,0.0%
Steven Nelson,KAN,0,11,6,54.5%,47,7.8,4.3,1,95.6,14.4,17,30,0,0,0,0.0,0,3,3,50.0%
Terrance Smith,KAN,0,7,5,71.4%,64,12.8,9.1,0,99.7,7.4,29,35,3,0,0,0.0,0,5,2,28.6%
Eric Murray,KAN,0,6,4,66.7%,84,21.0,14.0,1,149.3,13.5,59,25,4,1,0,0.0,1,6,1,14.3%
Reggie Ragland,KAN,0,4,4,100.0%,52,13.0,13.0,0,118.7,1.5,6,46,0,0,0,0.0,0,5,2,28.6%
Dee Ford,KAN,0,3,3,100.0%,54,18.0,18.0,0,118.7,6.3,19,35,5,1,1,0.0,2,2,0,0.0%
Justin Houston,KAN,0,2,2,100.0%,25,12.5,12.5,0,118.7,1.0,2,23,4,1,0,0.0,1,4,0,0.0%
Tremon Smith,KAN,0,1,1,100.0%,14,14.0,14.0,0,118.7,8.0,8,6,0,0,0,0.0,0,2,0,0.0%
Ron Parker,KAN,0,1,1,100.0%,19,19.0,19.0,0,118.7,19.0,19,0,0,0,0,0.0,0,3,0,0.0%
Allen Bailey,KAN,0,0,0,,,,,,,,,,0,1,0,1.0,2,2,1,33.3%
Chris Jones,KAN,0,0,0,,,,,,,,,,0,1,0,0.0,1,1,0,0.0%
Tanoh Kpassagnon,KAN,0,0,0,,,,,,,,,,2,0,1,0.0,1,1,0,0.0%
Armani Watts,KAN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Artie Burns,PIT,0,5,5,100.0%,100,20.0,20.0,3,158.3,14.6,73,27,0,0,0,0.0,0,4,1,20.0%
Vince Williams,PIT,0,4,3,75.0%,21,7.0,5.3,0,86.5,6.5,9,12,5,0,0,0.0,0,3,2,40.0%
Cameron Sutton,PIT,0,5,3,60.0%,70,23.3,14.0,1,143.7,17.8,47,23,0,0,0,0.0,0,3,0,0.0%
Jonathan Bostic,PIT,0,3,3,100.0%,60,20.0,20.0,1,158.3,15.7,47,13,3,0,0,0.0,0,6,0,0.0%
T.J. Watt,PIT,0,3,2,66.7%,10,5.0,3.3,0,71.5,11.7,1,9,3,1,1,0.0,2,2,1,33.3%
Terrell Edmunds,PIT,0,2,2,100.0%,14,7.0,7.0,1,135.4,2.5,5,9,2,1,0,0.0,1,4,1,20.0%
Mike Hilton,PIT,0,2,2,100.0%,27,13.5,13.5,0,118.7,1.0,2,25,2,0,0,0.0,0,3,2,40.0%
Morgan Burnett,PIT,0,1,1,100.0%,3,3.0,3.0,0,79.2,0.0,0,3,2,0,1,0.0,1,6,1,14.3%
Coty Sensabaugh,PIT,0,1,1,100.0%,8,8.0,8.0,0,100.0,7.0,7,1,0,0,0,0.0,0,3,0,0.0%
Bud Dupree,PIT,0,1,1,100.0%,13,13.0,13.0,0,118.7,10.0,10,3,8,0,0,0.0,0,2,0,0.0%
Sean Davis,PIT,0,2,1,50.0%,25,25.0,12.5,1,135.4,13.0,21,4,0,0,0,0.0,0,3,2,40.0%
Anthony Chickillo,PIT,0,1,1,100.0%,4,4.0,4.0,0,83.3,4.0,4,0,0,0,0,0.0,0,1,0,0.0%
Cameron Heyward,PIT,0,0,0,,,,,,,,,,0,0,2,0.0,2,3,0,0.0%
Daniel McCullers,PIT,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
