Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Travis Kelce,KAN,10,7,109,2,5,89,12.7,20,2.9,11.5,1,7.0,0,0.0,0,145.4
Sammy Watkins,KAN,7,6,100,0,5,53,8.8,47,7.8,12.4,1,6.0,0,0.0,0,118.7
Tyreek Hill,KAN,6,5,90,1,4,54,10.8,36,7.2,15.3,0,,0,0.0,0,158.3
Chris Conley,KAN,2,2,17,1,1,12,6.0,5,2.5,6.0,1,2.0,0,0.0,0,141.7
Kareem Hunt,KAN,1,1,5,1,1,-4,-4.0,9,9.0,-4.0,1,1.0,0,0.0,0,127.1
Demarcus Robinson,KAN,1,1,3,1,1,3,3.0,0,0.0,3.0,0,,0,0.0,0,118.7
Damien Williams,KAN,1,1,2,0,,-3,-3.0,5,5.0,-3.0,0,,0,0.0,0,79.2
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
JuJu Smith-Schuster,PIT,19,13,121,1,9,54,4.2,67,5.2,5.5,0,,0,0.0,0,103.2
Antonio Brown,PIT,17,9,67,0,5,35,3.9,32,3.6,11.3,0,,0,0.0,0,62.6
James Conner,PIT,5,5,48,0,1,-3,-0.6,51,10.2,-0.6,1,5.0,0,0.0,0,106.7
Jesse James,PIT,5,5,138,1,5,72,14.4,66,13.2,14.4,0,,0,0.0,0,158.3
Vance McDonald,PIT,5,3,26,0,2,8,2.7,18,6.0,6.0,1,3.0,0,0.0,0,73.7
Roosevelt Nix,PIT,1,1,19,0,1,-1,-1.0,20,20.0,-1.0,0,,0,0.0,0,118.7
Stevan Ridley,PIT,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5
Ryan Switzer,PIT,2,1,14,0,1,8,8.0,6,6.0,5.5,0,,0,0.0,0,72.9
James Washington,PIT,5,1,14,1,1,9,9.0,5,5.0,25.4,0,,0,0.0,0,79.2
