Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week1,Thu,2004-09-09,9:08PM,New England Patriots,,Indianapolis Colts,boxscore,27,24,402,2,446,3,https://www.pro-football-reference.com/boxscores/200409090nwe.htm,NE,IND,2004_Week1_NE_vs_IND
Week1,Sat,2004-09-11,1:07PM,Tennessee Titans,@,Miami Dolphins,boxscore,17,7,243,1,263,3,https://www.pro-football-reference.com/boxscores/200409110mia.htm,MIA,TEN,2004_Week1_MIA_vs_TEN
Week1,Sun,2004-09-12,1:04PM,Jacksonville Jaguars,@,Buffalo Bills,boxscore,13,10,225,2,242,2,https://www.pro-football-reference.com/boxscores/200409120buf.htm,BUF,JAX,2004_Week1_BUF_vs_JAX
Week1,Sun,2004-09-12,1:04PM,St. Louis Rams,,Arizona Cardinals,boxscore,17,10,448,3,260,0,https://www.pro-football-reference.com/boxscores/200409120ram.htm,LAR,ARI,2004_Week1_LAR_vs_ARI
Week1,Sun,2004-09-12,1:04PM,Pittsburgh Steelers,,Oakland Raiders,boxscore,24,21,237,1,358,4,https://www.pro-football-reference.com/boxscores/200409120pit.htm,PIT,LVR,2004_Week1_PIT_vs_LVR
Week1,Sun,2004-09-12,1:05PM,Detroit Lions,@,Chicago Bears,boxscore,20,16,262,1,342,4,https://www.pro-football-reference.com/boxscores/200409120chi.htm,CHI,DET,2004_Week1_CHI_vs_DET
Week1,Sun,2004-09-12,1:05PM,San Diego Chargers,@,Houston Texans,boxscore,27,20,324,0,336,4,https://www.pro-football-reference.com/boxscores/200409120htx.htm,HOU,LAC,2004_Week1_HOU_vs_LAC
Week1,Sun,2004-09-12,1:06PM,Seattle Seahawks,@,New Orleans Saints,boxscore,21,7,415,2,281,3,https://www.pro-football-reference.com/boxscores/200409120nor.htm,NO,SEA,2004_Week1_NO_vs_SEA
Week1,Sun,2004-09-12,1:06PM,Washington Redskins,,Tampa Bay Buccaneers,boxscore,16,10,291,1,169,2,https://www.pro-football-reference.com/boxscores/200409120was.htm,WAS,TB,2004_Week1_WAS_vs_TB
Week1,Sun,2004-09-12,1:07PM,New York Jets,,Cincinnati Bengals,boxscore,31,24,438,1,351,2,https://www.pro-football-reference.com/boxscores/200409120nyj.htm,NYJ,CIN,2004_Week1_NYJ_vs_CIN
Week1,Sun,2004-09-12,1:08PM,Cleveland Browns,,Baltimore Ravens,boxscore,20,3,250,0,254,3,https://www.pro-football-reference.com/boxscores/200409120cle.htm,CLE,BAL,2004_Week1_CLE_vs_BAL
Week1,Sun,2004-09-12,4:15PM,Minnesota Vikings,,Dallas Cowboys,boxscore,35,17,415,0,423,2,https://www.pro-football-reference.com/boxscores/200409120min.htm,MIN,DAL,2004_Week1_MIN_vs_DAL
Week1,Sun,2004-09-12,4:19PM,Atlanta Falcons,@,San Francisco 49ers,boxscore,21,19,227,1,359,2,https://www.pro-football-reference.com/boxscores/200409120sfo.htm,SF,ATL,2004_Week1_SF_vs_ATL
Week1,Sun,2004-09-12,4:21PM,Philadelphia Eagles,,New York Giants,boxscore,31,17,454,0,413,1,https://www.pro-football-reference.com/boxscores/200409120phi.htm,PHI,NYG,2004_Week1_PHI_vs_NYG
Week1,Sun,2004-09-12,8:39PM,Denver Broncos,,Kansas City Chiefs,boxscore,34,24,413,3,318,1,https://www.pro-football-reference.com/boxscores/200409120den.htm,DEN,KC,2004_Week1_DEN_vs_KC
Week1,Mon,2004-09-13,9:09PM,Green Bay Packers,@,Carolina Panthers,boxscore,24,14,279,0,300,2,https://www.pro-football-reference.com/boxscores/200409130car.htm,CAR,GB,2004_Week1_CAR_vs_GB
Week2,Sun,2004-09-19,1:00PM,Carolina Panthers,@,Kansas City Chiefs,boxscore,28,17,358,2,281,2,https://www.pro-football-reference.com/boxscores/200409190kan.htm,KC,CAR,2004_Week2_KC_vs_CAR
