Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
1,6:45,1,10,NWE 14,0,0,Javonte Williams left end for 7 yards (tackle by Myles Bryant),4.650,5.280
1,6:06,2,3,NWE 7,0,0,Russell Wilson pass complete short right to Michael Burton for 4 yards (tackle by Jalen Mills),5.280,6.510
1,5:20,1,3,NWE 3,0,6,"Javonte Williams right guard for 3 yards, touchdown",6.510,7.000
1,5:15,,,NWE 15,0,7,Wil Lutz kicks extra point good,0.000,0.000
1,5:15,,,DEN 35,0,7,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
1,5:15,1,10,NWE 25,0,7,Bailey Zappe pass complete short left to DeVante Parker for 4 yards (tackle by Drew Sanders and Fabian Moreau),0.610,0.600
1,4:36,2,6,NWE 29,0,7,Bailey Zappe pass complete short middle to Ezekiel Elliott for 7 yards (tackle by Alex Singleton),0.600,1.330
1,3:59,1,10,NWE 36,0,7,Bailey Zappe pass complete short left to Ezekiel Elliott for 4 yards (tackle by P.J. Locke),1.330,1.330
1,3:25,2,6,NWE 40,0,7,Kevin Harris left end for 4 yards (tackle by Josey Jewell and P.J. Locke),1.330,1.160
1,2:49,3,2,NWE 44,0,7,Bailey Zappe pass complete short right to Pharaoh Brown for 5 yards (tackle by Alex Singleton),1.160,2.190
1,2:10,1,10,NWE 49,0,7,Bailey Zappe sacked by Jonathon Cooper for -10 yards,2.190,0.300
1,1:26,2,20,NWE 39,0,7,Bailey Zappe pass complete deep left to Jalen Reagor for 28 yards (tackle by P.J. Locke),0.300,3.380
1,0:45,1,10,DEN 33,0,7,Tyquan Thornton left end for 9 yards (tackle by Alex Singleton),3.380,4.050
1,0:06,2,1,DEN 24,0,7,Ezekiel Elliott right guard for 4 yards (tackle by Patrick Surtain),4.050,4.240
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,DEN 20,0,7,Bailey Zappe pass incomplete short left intended for Ezekiel Elliott,4.240,3.690
2,14:57,2,10,DEN 20,0,7,Ezekiel Elliott right guard for 3 yards (tackle by Mike Purcell and P.J. Locke),3.690,3.360
2,14:18,3,7,DEN 17,0,7,Bailey Zappe pass complete short middle to Demario Douglas for 3 yards (tackle by Patrick Surtain),3.360,2.580
2,13:33,4,4,DEN 14,3,7,Chad Ryland 33 yard field goal good,2.580,3.000
2,13:30,,,NWE 35,3,7,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
2,13:30,1,10,DEN 25,3,7,Russell Wilson scrambles up the middle for 14 yards (tackle by Myles Bryant and Ja'Whaun Bentley),0.610,1.530
2,12:52,1,10,DEN 39,3,7,Jaleel McLaughlin left end for 12 yards (tackle by Myles Bryant),1.530,2.320
2,12:23,1,10,NWE 49,3,7,Russell Wilson pass complete short middle to Jaleel McLaughlin for 11 yards (tackle by Jonathan Jones),2.320,3.050
2,11:45,1,10,NWE 38,3,7,"Russell Wilson pass complete short left to Javonte Williams for -1 yards. Javonte Williams fumbles (forced by Jahlani Tavai), recovered by Jeremiah Pharms at NE-39",3.050,-1.530
2,11:27,1,10,NWE 39,3,7,Bailey Zappe pass complete short right to DeVante Parker for 4 yards (tackle by Alex Singleton),1.530,1.530
2,10:55,2,6,NWE 43,3,7,Ezekiel Elliott left tackle for 4 yards (tackle by D.J. Jones and Ronnie Perkins),1.530,1.360
2,10:13,3,2,NWE 47,3,7,Ezekiel Elliott left guard for no gain (tackle by Drew Sanders),1.360,-0.260
2,9:31,4,2,NWE 47,3,7,"Bryce Baringer punts 40 yards, fair catch by Marvin Mims at DEN-13",-0.260,0.320
2,9:21,1,10,DEN 13,3,7,Jaleel McLaughlin left guard for no gain (tackle by Keion White),-0.320,-0.770
2,8:44,2,10,DEN 13,3,7,Russell Wilson pass complete short right to Marvin Mims for 9 yards (tackle by Kyle Dugger),-0.770,-0.350
2,8:09,3,1,DEN 22,3,7,Russell Wilson up the middle for 1 yard (tackle by Christian Barmore),-0.350,0.480
2,7:29,1,10,DEN 23,3,7,Russell Wilson pass complete short left to Jaleel McLaughlin for 7 yards (tackle by Kyle Dugger and Keion White),0.480,0.880
2,6:42,2,3,DEN 30,3,7,Jaleel McLaughlin right end for 7 yards (tackle by Jalen Mills),0.880,1.400
2,5:50,1,10,DEN 37,3,7,"Russell Wilson pass complete short middle to Lucas Krull for 11 yards (tackle by Jahlani Tavai). Penalty on Quinn Meinerz: Unnecessary Roughness / Offense, 15 yards (accepted) (no play)",1.400,0.410
2,5:25,,,,,,Timeout #1 by New England Patriots,,
2,5:25,1,25,DEN 22,3,7,Javonte Williams up the middle for 9 yards (tackle by Jalen Mills),0.410,0.050
2,4:50,,,,,,Timeout #1 by Denver Broncos,,
2,4:50,2,16,DEN 31,3,7,Russell Wilson pass complete short right to Jaleel McLaughlin for 4 yards (tackle by Deatrich Wise),0.050,-0.100
2,4:09,3,12,DEN 35,3,7,"Russell Wilson sacked by Mack Wilson for -10 yards. Russell Wilson fumbles (forced by Mack Wilson), recovered by Russell Wilson at DEN-25 and returned for 10 yards",-0.100,-1.700
2,3:30,4,22,DEN 25,3,7,"Riley Dixon punts 46 yards, returned by Myles Bryant for 8 yards (tackle by Delarrin Turner-Yell and Michael Burton)",-1.700,-1.400
2,3:19,1,10,NWE 37,3,7,Bailey Zappe pass complete deep left to Pharaoh Brown for 20 yards (tackle by Jonathon Cooper),1.400,2.720
2,2:44,1,10,DEN 43,3,7,Kevin Harris left end for 4 yards (tackle by Alex Singleton and Patrick Surtain),2.720,2.720
2,2:00,2,6,DEN 39,3,7,Bailey Zappe pass complete short middle to Demario Douglas for 13 yards (tackle by P.J. Locke),2.720,3.840
2,1:23,1,10,DEN 26,3,7,Bailey Zappe pass complete short left to Demario Douglas for 4 yards (tackle by Alex Singleton),3.840,3.840
2,0:56,2,6,DEN 22,3,7,Bailey Zappe pass incomplete deep left intended for DeVante Parker,3.840,3.140
2,0:51,,,,,,Timeout #2 by New England Patriots,,
2,0:51,3,6,DEN 22,3,7,"Bailey Zappe scrambles left end for no gain (tackle by Alex Singleton). Penalty on Atonio Mafi: Offensive Holding, 10 yards (accepted) (no play)",3.140,1.820
2,0:44,3,16,DEN 32,3,7,Ezekiel Elliott left guard for 3 yards (tackle by Jonathon Cooper),1.820,1.500
2,0:38,,,,,,Timeout #2 by Denver Broncos,,
2,0:38,4,13,DEN 29,3,7,Chad Ryland 47 yard field goal no good,1.500,-1.400
2,0:33,1,10,DEN 37,3,7,Russell Wilson pass complete short middle to Samaje Perine for 9 yards (tackle by Myles Bryant and Marte Mapu),1.400,2.070
2,0:26,,,,,,Timeout #3 by Denver Broncos,,
2,0:26,2,1,DEN 46,3,7,Russell Wilson pass complete short right to Lucas Krull for 7 yards (tackle by Ja'Whaun Bentley),2.070,2.460
2,0:18,1,10,NWE 47,3,7,Russell Wilson pass complete short right to Samaje Perine for 8 yards (tackle by Marte Mapu),2.460,2.990
2,0:04,2,2,NWE 39,3,7,Russell Wilson spiked the ball,2.990,2.280
2,0:02,3,2,NWE 39,3,7,Wil Lutz 57 yard field goal no good,2.280,1.990
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NWE 35,3,7,"Chad Ryland kicks off 65 yards, returned by Marvin Mims for 31 yards (tackle by Jalen Mills)",0.000,1.000
3,14:55,1,10,DEN 31,3,7,Russell Wilson sacked by Christian Barmore for -8 yards,1.000,-0.620
3,14:12,2,18,DEN 23,3,7,Russell Wilson pass complete short left to Javonte Williams for -1 yards (tackle by Kyle Dugger and Ja'Whaun Bentley),-0.620,-1.420
3,13:30,3,19,DEN 22,3,7,Russell Wilson pass complete short right to Lucas Krull for 9 yards (tackle by Myles Bryant),-1.420,-1.310
3,12:52,4,10,DEN 31,3,7,"Riley Dixon punts 39 yards, fair catch by Myles Bryant at NE-30",-1.310,-0.940
3,12:44,1,10,NWE 30,3,7,Bailey Zappe pass complete deep left to Demario Douglas for 41 yards (tackle by Justin Simmons),0.940,3.640
3,12:00,1,10,DEN 29,3,7,Ezekiel Elliott up the middle for 1 yard (tackle by Justin Simmons),3.640,3.240
3,11:19,2,9,DEN 28,3,7,Bailey Zappe pass complete short left to Demario Douglas for 13 yards (tackle by P.J. Locke),3.240,4.580
3,10:40,1,10,DEN 15,3,7,Ezekiel Elliott left end for no gain (tackle by Baron Browning),4.580,3.950
3,9:54,2,10,DEN 15,9,7,"Bailey Zappe pass complete short right to Ezekiel Elliott for 15 yards, touchdown",3.950,7.000
3,9:48,,,DEN 15,9,7,Chad Ryland kicks extra point no good,0.000,-1.000
3,9:48,,,NWE 35,9,7,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
3,9:48,1,10,DEN 25,9,7,Russell Wilson pass complete short right to Brandon Johnson for 13 yards (tackle by Shaun Wade),0.610,1.470
3,9:08,1,10,DEN 38,9,7,Javonte Williams right tackle for 2 yards (tackle by Christian Barmore),1.470,1.190
3,8:30,2,8,DEN 40,9,7,Russell Wilson pass incomplete deep middle intended for Brandon Johnson,1.190,0.500
3,8:23,,,,,,Timeout #1 by New England Patriots,,
3,8:23,3,8,DEN 40,9,7,Russell Wilson sacked by Josh Uche for -10 yards,0.500,-1.370
3,7:48,4,18,DEN 30,9,7,"Riley Dixon punts 46 yards, returned by Myles Bryant for 7 yards (tackle by Justin Strnad)",-1.370,-1.000
3,7:40,1,10,NWE 31,9,7,Bailey Zappe pass complete short right to Ezekiel Elliott for 2 yards (tackle by Alex Singleton),1.000,0.730
3,7:06,2,8,NWE 33,9,7,Ezekiel Elliott left tackle for 2 yards (tackle by Zach Allen),0.730,0.300
3,6:24,3,6,NWE 35,9,7,Bailey Zappe pass incomplete short middle intended for Demario Douglas,0.300,-1.040
3,6:17,4,6,NWE 35,9,7,"Bryce Baringer punts 51 yards, returned by Marvin Mims for 1 yard (tackle by Christian Elliss)",-1.040,0.220
3,6:04,1,10,DEN 15,9,7,Russell Wilson pass complete short left to Javonte Williams for -3 yards (tackle by Davon Godchaux and Deatrich Wise),-0.220,-1.000
3,5:27,2,13,DEN 12,9,7,Russell Wilson pass incomplete short right intended for Marvin Mims,-1.000,-1.770
3,5:20,3,13,DEN 12,9,7,Russell Wilson sacked by Christian Barmore for -9 yards,-1.770,-2.490
3,4:39,4,22,DEN 3,9,7,"Riley Dixon punts 47 yards, returned by Myles Bryant for 8 yards (tackle by Ben Niemann)",-2.490,-2.790
3,4:28,1,10,DEN 42,9,7,Bailey Zappe pass complete short left to Ezekiel Elliott for no gain (tackle by Josey Jewell),2.790,2.240
3,3:43,2,10,DEN 42,9,7,Bailey Zappe pass complete deep left to DeVante Parker for 30 yards (tackle by Patrick Surtain),2.240,4.780
3,3:10,1,10,DEN 12,9,7,"Ezekiel Elliott for no gain. Penalty on Atonio Mafi: Offensive Holding, 10 yards (accepted) (no play)",4.780,4.110
3,2:28,1,20,DEN 22,9,7,Bailey Zappe pass incomplete short right intended for Demario Douglas,4.110,2.870
3,2:24,2,20,DEN 22,9,7,Bailey Zappe pass complete short left to Tyquan Thornton for 11 yards (tackle by P.J. Locke),2.870,3.290
3,1:41,3,9,DEN 11,15,7,"Bailey Zappe pass complete short right to Mike Gesicki for 11 yards, touchdown",3.290,7.000
3,1:34,,,DEN 15,16,7,Chad Ryland kicks extra point good,0.000,0.000
3,1:34,,,NWE 35,22,7,"Chad Ryland kicks off 66 yards, returned by Marvin Mims for -3 yards. Marvin Mims fumbles (forced by Marte Mapu), recovered by Cody Davis at DEN-1 and returned for 1 yard, touchdown",0.000,-7.000
3,1:28,,,DEN 15,23,7,Chad Ryland kicks extra point good,0.000,0.000
3,1:28,,,NWE 35,23,7,"Chad Ryland kicks off 65 yards, touchback.",0.000,0.610
3,1:28,1,10,DEN 25,23,7,Jaleel McLaughlin left end for 2 yards (tackle by Deatrich Wise and Ja'Whaun Bentley),0.610,0.330
3,0:52,2,8,DEN 27,23,7,Javonte Williams right end for no gain (tackle by Jalen Mills),0.330,-0.360
3,0:08,3,8,DEN 27,23,7,"Russell Wilson sacked by Christian Barmore for -8 yards. Russell Wilson fumbles (forced by Christian Barmore), recovered by Quinn Meinerz at DEN-17 and returned for 10 yards",-0.360,-2.320
Quarter,Time,Down,ToGo,Location,NWE,DEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,18,DEN 17,23,7,"Riley Dixon punts 46 yards, recovered by Brenden Schooler at NE-38",-2.320,-1.470
4,14:51,1,10,NWE 38,23,7,Kevin Harris up the middle for 2 yards (tackle by Alex Singleton and Drew Sanders),1.470,1.190
4,14:10,2,8,NWE 40,23,7,Kevin Harris right guard for 2 yards (tackle by Ronnie Perkins and Zach Allen),1.190,0.760
4,13:27,3,6,NWE 42,23,7,Bailey Zappe pass incomplete short right,0.760,-0.590
4,13:19,4,6,NWE 42,23,7,"Bryce Baringer punts 41 yards, fair catch by Marvin Mims at DEN-17",-0.590,0.060
4,13:11,1,10,DEN 17,23,7,Russell Wilson pass complete short middle to Samaje Perine for 13 yards (tackle by Ja'Whaun Bentley),-0.060,0.940
4,12:48,1,10,DEN 30,23,7,Russell Wilson pass complete short right to Marvin Mims for 7 yards (tackle by Kyle Dugger),0.940,1.340
4,12:25,2,3,DEN 37,23,7,Samaje Perine up the middle for 2 yards (tackle by Deatrich Wise and Josh Uche),1.340,0.890
4,11:44,3,1,DEN 39,23,7,Michael Burton up the middle for no gain (tackle by Lawrence Guy and Jalen Mills),0.890,-0.780
4,11:08,4,1,DEN 39,23,7,Russell Wilson up the middle for 2 yards (tackle by Ja'Whaun Bentley),-0.780,1.660
4,10:29,1,10,DEN 41,23,7,"Russell Wilson pass complete deep right to Marvin Mims for 47 yards (tackle by Ja'Whaun Bentley) NWE challenged the pass completion ruling, and the play was upheld.",1.660,4.780
4,9:54,1,10,NWE 12,23,7,Javonte Williams right end for -4 yards (tackle by Anfernee Jennings and Alex Austin),4.780,3.530
4,9:19,2,14,NWE 16,23,7,Russell Wilson pass complete short left to Jerry Jeudy for 13 yards (tackle by Shaun Wade),3.530,5.060
4,8:39,3,1,NWE 3,23,13,"Russell Wilson pass complete short right to Lucas Krull for 3 yards, touchdown",5.060,7.000
4,8:33,,,NWE 2,23,15,Two Point Attempt: Russell Wilson pass complete to to Brandon Johnson for no gain,1.000,1.000
4,8:33,,,DEN 35,23,15,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,8:33,1,10,NWE 25,23,15,Bailey Zappe pass complete short right to Ezekiel Elliott for 1 yard (tackle by Justin Simmons),0.610,0.200
4,7:54,2,9,NWE 26,23,15,Bailey Zappe pass complete short right to Ezekiel Elliott for 2 yards (tackle by Justin Simmons),0.200,-0.230
4,7:12,3,7,NWE 28,23,15,Bailey Zappe pass complete short right to Jalen Reagor for 5 yards (tackle by Patrick Surtain),-0.230,-1.180
4,6:40,4,2,NWE 33,23,15,Bryce Baringer punts 45 yards out of bounds,-1.180,-0.410
4,6:33,1,10,DEN 22,23,15,Russell Wilson pass complete short left to Lucas Krull for 9 yards (tackle by Jalen Mills),0.410,1.080
4,6:07,2,1,DEN 31,23,15,Russell Wilson up the middle for 3 yards (tackle by Ja'Whaun Bentley),1.080,1.200
4,5:40,1,10,DEN 34,23,15,Russell Wilson pass complete short right to Jerry Jeudy for 15 yards (tackle by Jahlani Tavai),1.200,2.190
4,5:05,1,10,DEN 49,23,15,Russell Wilson pass incomplete short left intended for Jaleel McLaughlin,2.190,1.650
4,4:59,2,10,DEN 49,23,15,Jaleel McLaughlin up the middle for 11 yards (tackle by Kyle Dugger),1.650,2.920
4,4:43,1,10,NWE 40,23,15,Russell Wilson pass incomplete deep left intended for Jerry Jeudy,2.920,2.370
4,4:36,2,10,NWE 40,23,15,Russell Wilson pass incomplete deep right intended for Jerry Jeudy (defended by Jonathan Jones),2.370,1.680
4,4:28,3,10,NWE 40,23,15,Russell Wilson pass complete short right to Brandon Johnson for 13 yards (tackle by Mack Wilson),1.680,3.780
4,3:56,1,10,NWE 27,23,15,Russell Wilson pass incomplete deep left intended for Brandon Johnson,3.780,3.230
4,3:51,2,10,NWE 27,23,15,"Russell Wilson pass incomplete deep right intended for Marvin Mims. Penalty on Cameron Fleming: Offensive Holding, 10 yards (accepted) (no play)",3.230,1.880
4,3:43,2,20,NWE 37,23,15,Russell Wilson pass complete short middle to Jerry Jeudy for 16 yards (tackle by Myles Bryant),1.880,3.340
4,2:59,3,4,NWE 21,23,21,"Russell Wilson pass complete short left to Brandon Johnson for 21 yards, touchdown",3.340,7.000
4,2:53,,,NWE 2,23,23,Two Point Attempt: Russell Wilson pass complete to to Javonte Williams for no gain,1.000,1.000
4,2:53,,,DEN 35,23,23,"Wil Lutz kicks off 65 yards, touchback.",0.000,0.610
4,2:53,1,10,NWE 25,23,23,Bailey Zappe pass incomplete short middle intended for Ezekiel Elliott (defended by Alex Singleton),0.610,0.060
4,2:48,2,10,NWE 25,23,23,Bailey Zappe pass complete short left to Ezekiel Elliott for -3 yards (tackle by Josey Jewell),0.060,-1.020
4,2:08,3,13,NWE 22,23,23,"Bailey Zappe scrambles right end for 2 yards (tackle by Jonathon Cooper). Penalty on Atonio Mafi: Offensive Holding, 10 yards (declined)",-1.020,-1.770
4,1:50,4,11,NWE 24,23,23,"Bryce Baringer punts 76 yards, touchback.. Penalty on Chris Board: Player Out of Bounds on Kick, 5 yards (accepted) (no play)",-1.770,-2.140
4,1:50,4,16,NWE 19,23,23,Bryce Baringer punts 42 yards out of bounds,-2.140,-1.530
4,1:42,1,10,DEN 39,23,23,Russell Wilson pass complete short right to Samaje Perine for -3 yards (tackle by Myles Bryant and Christian Barmore),1.530,0.580
4,1:14,2,13,DEN 36,23,23,Russell Wilson pass incomplete short middle intended for Samaje Perine (defended by Keion White),0.580,-0.100
4,1:12,3,13,DEN 36,23,23,Russell Wilson pass incomplete short left intended for Lucas Krull,-0.100,-0.980
4,1:09,4,13,DEN 36,23,23,Riley Dixon punts 45 yards downed by Drew Sanders,-0.980,-0.150
4,0:58,1,10,NWE 19,23,23,Ezekiel Elliott left end for 6 yards (tackle by Alex Singleton and P.J. Locke),0.150,0.480
4,0:52,,,,,,Timeout #1 by Denver Broncos,,
4,0:52,2,4,NWE 25,23,23,Ezekiel Elliott left tackle for 1 yard (tackle by D.J. Jones),0.480,-0.160
4,0:47,,,,,,Timeout #2 by Denver Broncos,,
4,0:47,3,3,NWE 26,23,23,Bailey Zappe pass complete deep left to DeVante Parker for 27 yards (tackle by Patrick Surtain),-0.160,2.460
4,0:19,1,10,DEN 47,23,23,Bailey Zappe pass complete short middle to Ezekiel Elliott for 5 yards (tackle by Alex Singleton),2.460,2.590
4,0:18,,,,,,Timeout #3 by New England Patriots,,
4,0:18,2,5,DEN 42,23,23,Bailey Zappe pass complete short middle to Mike Gesicki for 4 yards (tackle by Justin Simmons),2.590,2.410
4,0:07,3,1,DEN 38,23,23,Bailey Zappe spiked the ball,2.410,0.720
4,0:07,4,1,DEN 38,26,23,Chad Ryland 56 yard field goal good,0.720,3.000
4,0:02,,,NWE 35,26,23,"Chad Ryland kicks off 39 yards, returned by Chris Manhertz for 1 yard",0.000,0.740
4,0:01,,,,,,Timeout #3 by Denver Broncos,,
4,0:01,1,10,DEN 27,26,23,Russell Wilson pass incomplete deep right (defended by Kyle Dugger),0.740,0.200
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
