Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Myles Bryant,NWE,0,8,6,75.0%,61,10.2,7.6,0,96.4,10.0,18,43,3,1,0,0.0,1,7,2,22.2%
Ja'Whaun Bentley,NWE,0,7,6,85.7%,79,13.2,11.3,0,113.7,6.9,46,33,4,0,0,0.0,0,8,4,33.3%
Jahlani Tavai,NWE,0,4,4,100.0%,13,3.3,3.3,0,80.2,-3.5,-14,27,1,0,1,0.0,1,4,3,42.9%
Jalen Mills,NWE,0,3,3,100.0%,32,10.7,10.7,1,150.7,2.0,6,26,2,0,1,0.0,1,7,3,30.0%
Shaun Wade,NWE,0,4,2,50.0%,26,13.0,6.5,0,70.8,16.3,26,0,0,0,0,0.0,0,3,0,0.0%
Kyle Dugger,NWE,0,3,2,66.7%,16,8.0,5.3,0,79.9,7.3,4,12,2,0,0,0.0,0,5,0,0.0%
Alex Austin,NWE,0,2,1,50.0%,3,3.0,1.5,1,95.8,7.5,3,0,0,0,0,0.0,0,1,0,0.0%
Anfernee Jennings,NWE,0,1,1,100.0%,8,8.0,8.0,0,100.0,-3.0,-3,11,2,0,0,0.0,0,2,1,33.3%
Christian Barmore,NWE,0,0,0,,,,,,,,,,0,0,0,3.0,3,8,0,0.0%
Josh Uche,NWE,0,0,0,,,,,,,,,,1,1,0,1.0,2,2,0,0.0%
Mack Wilson,NWE,0,1,0,0.0%,,,0.0,,39.6,2.0,,,2,0,0,1.0,1,3,0,0.0%
Keion White,NWE,0,0,0,,,,,,,,,,0,0,1,0.0,1,3,0,0.0%
Marte Mapu,NWE,0,1,0,0.0%,,,0.0,,39.6,14.0,,,0,0,0,0.0,0,3,0,0.0%
Jonathan Jones,NWE,0,1,0,0.0%,,,0.0,,39.6,40.0,,,0,0,0,0.0,0,1,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Alex Singleton,DEN,0,8,6,75.0%,27,4.5,3.4,0,78.6,3.5,17,10,6,0,1,0.0,1,12,0,0.0%
Ja'Quan McMillian,DEN,0,5,4,80.0%,82,20.5,16.4,1,158.3,11.8,53,29,0,0,0,0.0,0,0,1,100.0%
Justin Simmons,DEN,0,5,4,80.0%,18,4.5,3.6,1,121.2,2.4,7,11,1,0,0,0.0,0,5,0,0.0%
Patrick Surtain II,DEN,0,6,4,66.7%,65,16.3,10.8,0,102.8,14.8,57,8,0,0,0,0.0,0,6,0,0.0%
Josey Jewell,DEN,0,3,3,100.0%,8,2.7,2.7,0,79.2,-2.7,-8,16,5,0,0,0.0,0,3,0,0.0%
Jonathon Cooper,DEN,0,1,1,100.0%,20,20.0,20.0,0,118.7,18.0,18,2,3,0,0,1.0,1,4,0,0.0%
P.J. Locke,DEN,0,1,1,100.0%,28,28.0,28.0,0,118.7,22.0,22,6,1,0,0,0.0,0,9,0,0.0%
Fabian Moreau,DEN,0,1,1,100.0%,4,4.0,4.0,0,83.3,-2.0,-2,6,0,0,0,0.0,0,1,0,0.0%
Ronnie Perkins,DEN,0,1,1,100.0%,4,4.0,4.0,0,83.3,-6.0,-6,10,1,0,0,0.0,0,2,0,0.0%
Zach Allen,DEN,0,0,0,,,,,,,,,,0,1,1,0.0,2,3,0,0.0%
D.J. Jones,DEN,0,0,0,,,,,,,,,,0,0,0,1.0,1,4,0,0.0%
Drew Sanders,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,3,0,0.0%
Baron Browning,DEN,0,0,0,,,,,,,,,,1,0,0,0.0,0,2,0,0.0%
