Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
2,6:58,2,6,SEA 6,7,13,"Steven Jackson up the middle for 6 yards, touchdown",4.950,7.000
2,,,,SEA 2,7,14,Josh Brown kicks extra point good,0.000,0.000
2,,,,STL 30,7,14,"Josh Brown kicks off 71 yards, returned by Josh Wilson for 30 yards (tackle by Josh Brown). Penalty on Will Herring: Offensive Holding, 10 yards",0.000,-0.320
2,6:34,1,10,SEA 13,7,14,Julius Jones left tackle for 8 yards (tackle by O.J. Atogwe and Pisa Tinoisamoa),-0.320,0.350
2,6:05,2,2,SEA 21,7,14,Julius Jones right tackle for 1 yard (tackle by O.J. Atogwe),0.350,-0.350
2,5:26,3,1,SEA 22,7,14,T.J. Duckett up the middle for 3 yards (tackle by Victor Adeyanju),-0.350,0.610
2,4:48,1,10,SEA 25,7,14,"Seneca Wallace sacked by Jason Craft for -8 yards. Seneca Wallace fumbles (forced by Jason Craft), recovered by Will Witherspoon at SEA-21 (tackle by Steve Vallos)",0.610,-4.170
2,4:42,1,10,SEA 21,7,14,Marc Bulger pass incomplete deep right intended for Anthony Becht,4.170,3.630
2,4:37,2,10,SEA 21,7,14,Kenneth Darby right guard for 4 yards (tackle by Howard Green),3.630,3.460
2,3:57,3,6,SEA 17,7,14,Marc Bulger pass incomplete deep middle intended for Donnie Avery,3.460,2.340
2,3:51,4,6,SEA 17,7,17,Josh Brown 36 yard field goal good,2.340,3.000
2,,,,STL 30,7,17,"Josh Brown kicks off 71 yards, returned by Josh Wilson for 43 yards (tackle by Jason Craft). Josh Wilson fumbles (forced by Jason Craft), recovered by Jason Craft at SEA-42 (tackle by Kyle Williams)",0.000,-2.790
,,,,,,,"SEA challenged the fumble ruling, and the play was upheld.",,
2,3:36,1,10,SEA 42,7,17,Steven Jackson left tackle for 15 yards (tackle by Julian Peterson),2.790,3.780
2,3:11,1,10,SEA 27,7,17,"Marc Bulger pass complete short left to Joe Klopfenstein for 11 yards (tackle by Julian Peterson). Joe Klopfenstein fumbles (forced by Julian Peterson), recovered by Marcus Trufant at SEA-16 and returned for 32 yards (tackle by Daniel Fells)",3.780,-2.130
2,2:56,1,10,SEA 48,7,17,Seneca Wallace sacked by James Hall for -6 yards,2.130,0.770
2,2:32,2,16,SEA 42,7,17,Seneca Wallace pass complete short left to Deion Branch for 8 yards (tackle by Pisa Tinoisamoa),0.770,1.160
2,2:00,3,8,,7,17,Seneca Wallace pass incomplete short right intended for Deion Branch,1.160,-0.060
2,1:53,4,8,,7,17,"Jon Ryan punts 50 yards, touchback",-0.060,-0.280
2,1:45,1,10,STL 20,7,17,Marc Bulger sacked by Rocky Bernard for -7 yards,0.280,-1.280
2,1:45,,,,7,17,Timeout #2 by Seattle Seahawks,0.000,-1.280
2,1:35,2,17,STL 13,7,17,Steven Jackson left tackle for 2 yards (tackle by Josh Wilson),-1.280,-1.860
2,1:30,,,,7,17,Timeout #3 by Seattle Seahawks,0.000,-1.860
2,1:30,3,15,STL 15,7,17,Kenneth Darby up the middle for 10 yards (tackle by Rocky Bernard),-1.860,-1.700
2,0:44,,,,7,17,Timeout #3 by St. Louis Rams,0.000,-1.700
2,0:44,4,5,STL 25,7,17,Donnie Jones punts 48 yards,-1.700,-0.740
2,0:36,1,10,SEA 27,7,17,Seneca Wallace pass incomplete short left intended for Bobby Engram (defended by Fakhir Brown),0.740,0.200
2,0:30,2,10,SEA 27,7,17,Maurice Morris right guard for 3 yards (tackle by La'Roi Glover),0.200,-0.100
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 30,7,17,"Josh Brown kicks off 73 yards, returned by Josh Wilson for 38 yards (tackle by Josh Brown)",0.000,1.270
3,14:47,1,10,SEA 35,7,17,Seneca Wallace pass complete short right to John Carlson for 5 yards (tackle by Ronald Bartell),1.270,1.400
3,14:30,2,5,SEA 40,7,17,Maurice Morris left tackle for 2 yards (tackle by Adam Carriker),1.400,0.960
3,13:49,3,3,SEA 42,7,17,Seneca Wallace pass complete short right to John Carlson for 14 yards (tackle by Chris Draft),0.960,2.650
3,13:13,1,10,STL 44,7,17,Maurice Morris right tackle for 4 yards (tackle by Jason Craft),2.650,2.650
3,12:40,2,6,STL 40,7,17,Maurice Morris left tackle for 7 yards (tackle by Pisa Tinoisamoa),2.650,3.380
3,12:10,1,10,STL 33,7,17,Seneca Wallace pass complete short right to Bobby Engram for 5 yards (tackle by Jason Craft),3.380,3.510
3,11:57,2,5,STL 28,7,17,Maurice Morris left tackle for 14 yards (tackle by O.J. Atogwe),3.510,4.650
3,11:25,1,10,STL 14,7,17,Seneca Wallace pass incomplete short right intended for Leonard Weaver (defended by Ronald Bartell),4.650,4.000
3,11:15,2,10,STL 14,7,17,Julius Jones up the middle for 3 yards (tackle by Victor Adeyanju),4.000,3.620
3,10:32,3,7,STL 11,7,17,Seneca Wallace right guard for 2 yards (tackle by Pisa Tinoisamoa),3.620,2.880
3,9:59,4,5,STL 9,10,17,Olindo Mare 28 yard field goal good,2.880,3.000
3,,,,SEA 30,10,17,"Olindo Mare kicks off 70 yards, touchback",0.000,0.280
3,9:53,1,10,STL 20,10,17,Steven Jackson right tackle for 1 yard (tackle by Brandon Mebane),0.280,-0.130
3,9:17,2,9,STL 21,10,17,Marc Bulger pass complete short right to Donnie Avery for 11 yards (tackle by Josh Wilson),-0.130,1.070
3,8:38,1,10,STL 32,10,17,Steven Jackson right tackle for 3 yards (tackle by Lofa Tatupu),1.070,0.930
3,8:01,2,7,STL 35,10,17,Marc Bulger pass incomplete deep right intended for Daniel Fells,0.930,0.230
3,7:45,,,,10,17,Timeout #1 by St. Louis Rams,0.000,0.230
3,7:45,3,7,STL 35,10,17,"Marc Bulger pass incomplete short right intended for Anthony Becht. Penalty on Julian Peterson: Defensive Offside (Offsetting), Penalty on Richie Incognito: Offensive Holding (Offsetting) (no play)",0.230,0.230
3,7:39,3,7,STL 35,10,17,Marc Bulger pass incomplete short middle intended for Keenan Burton,0.230,-1.040
3,7:33,4,7,STL 35,10,17,"Donnie Jones punts 48 yards, returned by Justin Forsett for 6 yards (tackle by Pisa Tinoisamoa)",-1.040,-0.480
3,7:21,1,10,SEA 23,10,17,Seneca Wallace pass complete short right to Deion Branch for 11 yards (tackle by Ronald Bartell),0.480,1.200
3,6:53,1,10,SEA 34,10,17,Maurice Morris right guard for 21 yards (tackle by Todd Johnson),1.200,2.590
3,6:24,1,10,STL 45,10,17,Maurice Morris left tackle for 4 yards (tackle by Clifton Ryan),2.590,2.580
3,5:56,2,6,STL 41,10,17,Seneca Wallace pass complete short left to Koren Robinson for 7 yards (tackle by Fakhir Brown),2.580,3.310
3,5:28,1,10,STL 34,10,17,Seneca Wallace pass incomplete deep right intended for Deion Branch,3.310,2.770
3,5:26,2,10,STL 34,10,17,Seneca Wallace pass complete short right to John Carlson for 2 yards (tackle by Ronald Bartell),2.770,2.350
3,4:44,3,8,STL 32,10,17,Seneca Wallace pass incomplete short left intended for Courtney Taylor,2.350,1.240
3,4:40,4,8,STL 32,13,17,Olindo Mare 50 yard field goal good,1.240,3.000
3,,,,SEA 30,13,17,"Olindo Mare kicks off 78 yards, touchback",0.000,0.280
3,4:35,1,10,STL 20,13,17,Steven Jackson left guard for 1 yard (tackle by Jordan Babineaux),0.280,-0.130
3,4:00,2,9,STL 21,13,17,Marc Bulger pass complete deep right to Donnie Avery for 24 yards (tackle by Kelly Jennings),-0.130,1.930
3,3:13,1,10,STL 45,13,17,Marc Bulger pass complete short left to Dane Looker for 9 yards (tackle by Josh Wilson),1.930,2.600
3,2:34,2,1,SEA 46,13,17,"Marc Bulger pass complete short right to Torry Holt for 20 yards (tackle by Marcus Trufant). Penalty on Torry Holt: Offensive Pass Interference, 10 yards (no play)",2.600,1.250
3,1:59,2,11,STL 44,13,17,Marc Bulger pass complete short left to Keenan Burton for 5 yards (tackle by Kelly Jennings),1.250,1.220
3,1:17,3,6,STL 49,13,17,Marc Bulger pass complete short right to Steven Jackson for 10 yards (tackle by Jordan Babineaux),1.220,2.850
3,0:30,1,10,SEA 41,13,17,Donnie Avery left end for 4 yards (tackle by Darryl Tapp),2.850,2.850
Quarter,Time,Down,ToGo,Location,SEA,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,SEA 37,13,17,Steven Jackson left end for no gain (tackle by Darryl Tapp),2.850,2.150
4,14:20,3,6,SEA 37,13,17,Marc Bulger pass incomplete deep left intended for Torry Holt,2.150,0.790
4,14:13,4,6,SEA 37,13,17,Marc Bulger pass complete short right to Torry Holt for 8 yards (tackle by Marcus Trufant),0.790,3.640
4,13:39,1,10,SEA 29,13,17,Marc Bulger pass complete short right to Donnie Avery for no gain,3.640,3.100
4,13:00,2,10,SEA 29,13,17,Steven Jackson up the middle for -1 yards (tackle by Lofa Tatupu),3.100,2.280
4,12:19,3,11,SEA 30,13,17,"Marc Bulger pass complete short right to Steven Jackson for 5 yards (tackle by Julian Peterson). Penalty on Richie Incognito: Offensive Holding, 10 yards (no play)",2.280,0.960
4,11:49,3,21,SEA 40,13,17,Marc Bulger pass complete short right to Donnie Avery for 11 yards (tackle by Kelly Jennings),0.960,1.500
4,11:09,4,10,SEA 29,13,20,Josh Brown 48 yard field goal good,1.500,3.000
4,,,,STL 30,13,20,"Josh Brown kicks off 73 yards, returned by Josh Wilson for 22 yards (tackle by Chris Chamberlain)",0.000,0.150
4,10:59,1,10,SEA 19,13,20,Seneca Wallace pass incomplete short right intended for Bobby Engram,0.150,-0.390
4,10:55,2,10,SEA 19,13,20,Julius Jones left tackle for 6 yards (tackle by Pisa Tinoisamoa),-0.390,-0.290
4,10:14,3,4,SEA 25,13,20,Seneca Wallace pass incomplete short middle intended for Leonard Weaver,-0.290,-1.700
4,10:10,4,4,SEA 25,13,20,"Jon Ryan punts 61 yards, returned by Dane Looker for 10 yards (tackle by Jordan Babineaux)",-1.700,-0.540
4,10:00,1,10,STL 24,13,20,Steven Jackson up the middle for 3 yards (tackle by Julian Peterson),0.540,0.400
4,9:23,2,7,STL 27,13,20,Steven Jackson right tackle for 3 yards (tackle by Rocky Bernard),0.400,0.100
4,8:49,,,,13,20,Timeout #2 by St. Louis Rams,0.000,0.100
4,8:49,3,4,STL 30,13,20,"Penalty on Kenneth Darby: False Start, 5 yards (no play)",0.100,-0.560
4,8:49,3,9,STL 25,13,20,Marc Bulger pass complete short right to Anthony Becht for 7 yards (tackle by Marcus Trufant),-0.560,-1.240
4,8:08,4,2,STL 32,13,20,"Donnie Jones punts 68 yards, touchback",-1.240,-0.280
4,7:56,1,10,SEA 20,13,20,Seneca Wallace pass complete short middle to Koren Robinson for 21 yards (tackle by O.J. Atogwe),0.280,1.660
4,7:23,1,10,SEA 41,13,20,Seneca Wallace pass complete short right to Deion Branch for 9 yards (tackle by Pisa Tinoisamoa),1.660,2.340
4,6:49,2,1,,13,20,Leonard Weaver up the middle for 4 yards (tackle by Clifton Ryan),2.340,2.520
4,6:21,1,10,STL 46,13,20,"Maurice Morris right end for 7 yards (tackle by Todd Johnson). Penalty on Ray Willis: Offensive Holding, 10 yards (no play)",2.520,1.860
4,5:49,1,20,SEA 44,13,20,Maurice Morris left tackle for 7 yards (tackle by Fakhir Brown),1.860,1.570
4,5:20,2,13,STL 49,13,20,Seneca Wallace pass complete deep right to Bobby Engram for 37 yards (tackle by Chris Draft),1.570,4.780
4,4:41,1,10,STL 12,13,20,Maurice Morris up the middle for 4 yards (tackle by Will Witherspoon),4.780,4.830
4,4:13,,,,13,20,Timeout #1 by Seattle Seahawks,0.000,4.830
4,4:13,2,6,STL 8,13,20,Seneca Wallace pass complete short right to Deion Branch for 3 yards (tackle by Chris Draft),4.830,4.610
4,3:33,3,3,STL 5,13,20,Seneca Wallace pass complete short right to Bobby Engram for 4 yards (tackle by Jason Craft),4.610,6.970
4,3:28,1,1,STL 1,13,20,T.J. Duckett up the middle for no gain,6.970,5.910
4,2:54,2,1,STL 1,19,20,"T.J. Duckett left guard for 1 yard, touchdown",5.910,7.000
,,,,,,,"STL challenged the runner broke the plane ruling, and the play was upheld.",,
4,,,,STL 2,20,20,Olindo Mare kicks extra point good,0.000,0.000
4,,,,SEA 30,20,20,"Olindo Mare kicks off 73 yards, returned by Kenneth Darby for 32 yards (tackle by C.J. Wallace)",0.000,0.870
4,2:41,1,10,STL 29,20,20,Marc Bulger pass incomplete short middle intended for Kenneth Darby,0.870,0.330
4,2:34,2,10,STL 29,20,20,Marc Bulger pass incomplete short right intended for Daniel Fells,0.330,-0.360
4,2:29,3,10,STL 29,20,20,Marc Bulger pass incomplete deep right intended for Donnie Avery,-0.360,-1.440
4,2:23,4,10,STL 29,20,20,"Donnie Jones punts 56 yards, returned by Justin Forsett for 17 yards (tackle by Corey Chavous)",-1.440,-1.070
4,2:10,1,10,SEA 32,20,20,Maurice Morris up the middle for 4 yards (tackle by Adam Carriker),1.070,1.070
4,2:00,2,6,SEA 36,20,20,Maurice Morris left tackle for 2 yards (tackle by Adam Carriker),1.070,0.630
4,1:19,,,,20,20,Timeout #2 by Seattle Seahawks,0.000,0.630
4,1:19,3,4,SEA 38,20,20,Leonard Weaver up the middle for 8 yards (tackle by Will Witherspoon),0.630,1.990
4,0:54,1,10,SEA 46,20,20,Seneca Wallace pass complete deep right to Deion Branch for 45 yards (tackle by O.J. Atogwe),1.990,5.140
4,0:44,1,9,STL 9,20,20,Seneca Wallace up the middle for 1 yard (tackle by Pisa Tinoisamoa),5.140,4.570
4,0:03,,,,20,20,Timeout #3 by Seattle Seahawks,0.000,4.570
4,0:03,2,8,STL 8,23,20,Olindo Mare 27 yard field goal good,4.570,3.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
