Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
1,0:00,3,4,SDG 36,3,7,Philip Rivers pass complete left to Keenan Allen for 14 yards (tackle by Marcus Cooper),0.500,2.260
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,,3,7,Ryan Mathews up the middle for 6 yards (tackle by Derrick Johnson),2.260,2.520
2,14:27,2,4,KAN 44,3,7,Ryan Mathews up the middle for 1 yard (tackle by Eric Berry),2.520,1.950
2,13:43,3,3,KAN 43,3,7,Philip Rivers pass complete short left to Antonio Gates for 2 yards (tackle by Quintin Demps and Derrick Johnson),1.950,0.530
,,,,,,,"KAN challenged the first down ruling, and the original play was overturned.",,
2,13:00,4,1,KAN 41,3,7,Ryan Mathews left tackle for 9 yards (tackle by Kendrick Lewis),0.530,3.450
2,12:29,1,10,KAN 32,3,7,Philip Rivers pass incomplete short right intended for Antonio Gates,3.450,2.900
2,12:24,2,10,KAN 32,3,7,Danny Woodhead left tackle for -1 yards (tackle by Derrick Johnson),2.900,2.080
2,11:40,3,11,KAN 33,3,7,"Penalty on D.J. Fluker: False Start, 5 yards (no play)",2.080,1.420
2,11:15,3,16,KAN 38,3,7,Philip Rivers pass complete short left to Eddie Royal for 3 yards (tackle by Eric Berry),1.420,0.970
2,10:39,4,13,KAN 35,3,7,"Mike Scifres punts 29 yards, fair catch by Dexter McCluster",0.970,0.380
2,10:33,1,10,KAN 6,3,7,Alex Smith pass complete short middle to Anthony Fasano for 3 yards (tackle by Manti Te'o),-0.380,-0.560
2,9:50,2,7,KAN 9,3,7,Alex Smith pass complete short right to Anthony Sherman for 8 yards (tackle by Donald Butler),-0.560,-0.060
2,9:28,1,10,KAN 17,3,7,Jamaal Charles up the middle for 6 yards (tackle by Marcus Gilchrist),-0.060,0.350
2,8:35,2,4,KAN 23,3,7,Jamaal Charles left end for 12 yards (tackle by Richard Marshall),0.350,1.270
2,7:55,1,10,KAN 35,3,7,Knile Davis up the middle for 3 yards (tackle by Tourek Williams),1.270,1.130
2,7:18,2,7,KAN 38,3,7,Alex Smith pass complete short right to Dexter McCluster for 2 yards (tackle by Donald Butler),1.130,0.700
2,6:35,3,5,KAN 40,3,7,Alex Smith pass incomplete short left intended for Dexter McCluster,0.700,-0.720
2,6:31,4,5,KAN 40,3,7,"Dustin Colquitt punts 42 yards, fair catch by Keenan Allen",-0.720,-0.040
2,6:23,1,10,SDG 18,3,7,"Penalty on John Phillips: False Start, 5 yards (no play)",0.040,-0.450
2,6:23,1,15,SDG 13,3,7,Philip Rivers pass incomplete deep middle intended for Keenan Allen (defended by Brandon Flowers),-0.450,-1.140
2,6:18,2,15,SDG 13,3,7,"Ryan Mathews right end for 5 yards (tackle by Eric Berry). Penalty on Keenan Allen: Offensive Holding, 9 yards",-1.140,-1.440
2,5:50,2,19,SDG 9,3,7,Philip Rivers up the middle for 1 yard (tackle by Justin Houston),-1.440,-2.360
2,5:08,3,18,SDG 10,3,7,Ryan Mathews left end for 10 yards (tackle by Quintin Demps),-2.360,-2.030
2,4:39,4,8,SDG 20,3,7,"Mike Scifres punts 39 yards, returned by Dexter McCluster for 13 yards (tackle by Eric Weddle)",-2.030,-2.520
2,4:29,1,10,SDG 46,3,7,Jamaal Charles up the middle for 3 yards (tackle by Reggie Walker),2.520,2.380
2,3:51,2,7,SDG 43,3,7,Alex Smith pass complete deep left to Donnie Avery for 36 yards (tackle by Eric Weddle),2.380,5.600
2,3:08,1,7,SDG 7,3,13,"Jamaal Charles up the middle for 7 yards, touchdown",5.600,7.000
2,3:08,,,SDG 2,3,14,Ryan Succop kicks extra point good,0.000,0.000
2,3:08,,,KAN 35,3,14,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.280
2,3:03,1,10,SDG 20,3,14,Danny Woodhead up the middle for 8 yards (tackle by Kendrick Lewis),0.280,0.810
2,2:34,2,2,SDG 28,3,14,Danny Woodhead up the middle for 4 yards (tackle by Dontari Poe),0.810,1.070
2,2:06,1,10,SDG 32,3,14,Philip Rivers pass complete short left to Keenan Allen for 11 yards (tackle by Sean Smith),1.070,1.800
2,2:00,1,10,SDG 43,3,14,Danny Woodhead left end for 5 yards (tackle by Allen Bailey),1.800,1.800
2,1:45,1,10,SDG 43,3,14,Timeout #1 by Kansas City Chiefs,1.800,1.930
2,1:45,2,5,SDG 48,3,14,Philip Rivers pass complete short left to Keenan Allen for 13 yards,1.930,2.980
2,1:39,1,10,KAN 39,3,14,Philip Rivers pass incomplete short right intended for Antonio Gates,2.980,2.440
2,1:35,2,10,KAN 39,3,14,Philip Rivers pass complete short middle to Keenan Allen for 9 yards (tackle by Brandon Flowers),2.440,2.940
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
2,0:59,3,1,KAN 30,3,14,Ryan Mathews up the middle for 3 yards (tackle by Akeem Jordan),2.940,3.780
2,0:32,1,10,KAN 27,3,14,Philip Rivers pass incomplete deep left intended for Keenan Allen (defended by Sean Smith),3.780,3.230
2,0:29,2,10,KAN 27,3,14,Philip Rivers pass complete short middle to Keenan Allen for 16 yards (tackle by Quintin Demps),3.230,3.230
2,0:22,2,10,KAN 27,3,14,Timeout #2 by San Diego Chargers,3.230,4.840
2,0:22,1,10,KAN 11,9,14,"Philip Rivers pass complete short left to Danny Woodhead for 11 yards, touchdown",4.840,7.000
2,0:22,,,KAN 2,10,14,Nick Novak kicks extra point good,0.000,0.000
2,0:22,,,SDG 35,10,14,"Nick Novak kicks off 61 yards, returned by Quintin Demps for 19 yards (tackle by Darrell Stuckey)",0.000,-0.480
2,0:09,1,10,KAN 23,10,14,Alex Smith kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,KAN 35,10,14,"Ryan Succop kicks off 61 yards, returned by Danny Woodhead for 24 yards (tackle by Cyrus Gray)",0.000,-0.810
3,14:50,1,10,SDG 28,10,14,Ryan Mathews up the middle for no gain (tackle by Derrick Johnson),0.810,0.260
3,14:21,2,10,SDG 28,10,14,Philip Rivers pass incomplete short middle intended for Ladarius Green (defended by Eric Berry),0.260,-0.430
3,14:16,3,10,SDG 28,10,14,Philip Rivers pass complete deep right to Eddie Royal for 54 yards (tackle by Quintin Demps),-0.430,4.370
3,13:24,1,10,KAN 18,10,14,Ryan Mathews up the middle for 4 yards (tackle by Derrick Johnson),4.370,4.430
3,12:53,2,6,KAN 14,10,14,Ryan Mathews left end for 13 yards (tackle by Quintin Demps),4.430,6.970
3,12:20,1,1,KAN 1,16,14,"Ryan Mathews up the middle for 1 yard, touchdown",6.970,7.000
3,12:20,,,KAN 2,17,14,Nick Novak kicks extra point good,0.000,0.000
3,12:20,,,SDG 35,17,14,"Nick Novak kicks off 59 yards, returned by Quintin Demps for 35 yards (tackle by Nick Novak). Penalty on Anthony Sherman: Offensive Holding, 10 yards",0.000,0.220
3,12:10,1,10,KAN 15,17,14,Alex Smith pass incomplete deep right intended for Sean McGrath,-0.220,-0.710
3,12:06,2,10,KAN 15,17,14,Jamaal Charles left tackle for no gain (tackle by Thomas Keiser),-0.710,-1.370
3,11:23,3,10,KAN 15,17,14,Alex Smith pass complete short right to Dwayne Bowe for 22 yards (tackle by Richard Marshall),-1.370,1.400
3,10:41,1,10,KAN 37,17,14,Alex Smith pass complete short left to Anthony Fasano for 16 yards (tackle by Eric Weddle),1.400,2.460
3,10:03,1,10,SDG 47,17,14,Jamaal Charles up the middle for 4 yards (tackle by Marcus Gilchrist),2.460,2.450
3,9:24,2,6,SDG 43,17,14,"Alex Smith pass incomplete short right intended for Donnie Avery. Penalty on Shareece Wright: Defensive Pass Interference, 13 yards (no play)",2.450,3.580
3,9:20,1,10,SDG 30,17,14,"Alex Smith pass incomplete deep right intended for Donnie Avery. Penalty on Marcus Gilchrist: Defensive Pass Interference, 28 yards (no play)",3.580,6.740
3,9:13,1,2,SDG 2,17,14,Alex Smith pass incomplete short right intended for Jamaal Charles,6.740,5.720
3,9:09,2,2,SDG 2,17,14,"Alex Smith pass incomplete short left intended for Anthony Fasano. Penalty on Richard Marshall: Defensive Pass Interference, 1 yards (no play)",5.720,6.970
3,9:04,1,1,SDG 1,17,20,"Jamaal Charles up the middle for 1 yard, touchdown",6.970,7.000
3,9:04,,,SDG 2,17,21,Ryan Succop kicks extra point good,0.000,0.000
3,9:04,,,KAN 35,17,21,"Ryan Succop kicks off 51 yards, out of bounds",0.000,-1.600
3,9:00,1,10,SDG 40,17,21,Ryan Mathews left tackle for 2 yards (tackle by Akeem Jordan),1.600,1.320
3,8:16,2,8,SDG 42,17,21,"Philip Rivers pass complete short middle to Ladarius Green for 35 yards (tackle by Eric Berry). Penalty on Jeromey Clary: Ineligible Downfield Pass, 5 yards (no play)",1.320,0.650
3,7:57,2,13,SDG 37,17,21,Philip Rivers pass complete short left to Ronnie Brown for -1 yards (tackle by Eric Berry),0.650,-0.160
3,7:16,3,14,SDG 36,17,21,Philip Rivers pass complete short right to Ladarius Green for 7 yards (tackle by Marcus Cooper and Brandon Flowers),-0.160,-0.520
3,6:38,4,7,SDG 43,17,21,"Mike Scifres punts 36 yards, returned by Dexter McCluster for 1 yard (tackle by Bront Bird). Penalty on Ron Parker: Illegal Block Above the Waist, 10 yards",-0.520,0.350
3,6:27,1,10,KAN 12,17,21,Alex Smith pass incomplete short right intended for Dwayne Bowe (defended by Shareece Wright),-0.350,-0.780
3,6:22,2,10,KAN 12,17,21,Alex Smith pass incomplete short middle intended for Dexter McCluster (defended by Donald Butler),-0.780,-1.420
3,6:18,3,10,KAN 12,17,21,Alex Smith pass incomplete is intercepted by Marcus Gilchrist at KAN-33 and returned for 17 yards (tackle by Jamaal Charles),-1.420,-4.510
3,6:09,1,10,KAN 16,17,21,Philip Rivers pass complete short left to Ladarius Green for 13 yards (tackle by Brandon Flowers),4.510,6.510
3,5:31,1,3,KAN 3,23,21,"Danny Woodhead up the middle for 3 yards, touchdown",6.510,7.000
3,5:31,,,KAN 2,24,21,Nick Novak kicks extra point good,0.000,0.000
3,5:31,,,SDG 35,24,21,"Nick Novak kicks off 67 yards, returned by Quintin Demps for 38 yards (tackle by Richard Marshall)",0.000,-1.330
3,5:21,1,10,KAN 36,24,21,Jamaal Charles up the middle for 14 yards (tackle by Richard Marshall),1.330,2.260
3,4:33,1,10,,24,21,Alex Smith pass incomplete short middle intended for Donnie Avery,2.260,1.710
3,4:33,2,10,,24,21,Alex Smith pass complete short right to Dexter McCluster for 5 yards (tackle by Donald Butler),1.710,1.690
3,3:43,3,5,SDG 45,24,21,Alex Smith pass complete short middle to A.J. Jenkins for 22 yards (tackle by Jahleel Addae),1.690,4.040
3,3:06,1,10,SDG 23,24,21,Jamaal Charles up the middle for 5 yards (tackle by Thomas Keiser),4.040,4.210
3,2:32,2,5,SDG 18,24,21,Alex Smith pass complete short left to Dexter McCluster for 14 yards (tackle by Eric Weddle). Penalty on Johnny Patrick: Defensive Holding (Declined),4.210,6.280
3,2:17,1,4,SDG 4,24,27,"Alex Smith pass complete short right to Anthony Fasano for 4 yards, touchdown",6.280,7.000
3,2:17,,,SDG 2,24,28,Ryan Succop kicks extra point good,0.000,0.000
3,2:17,,,KAN 35,24,28,"Ryan Succop kicks off 64 yards, returned by Danny Woodhead for 27 yards (tackle by Anthony Sherman)",0.000,-0.810
3,2:06,1,10,SDG 28,24,28,Philip Rivers pass complete short left to Eddie Royal for 24 yards (tackle by Eric Berry),0.810,2.390
3,1:36,1,10,KAN 48,24,28,Philip Rivers pass complete short left to Keenan Allen for 20 yards (tackle by Quintin Demps),2.390,3.710
3,0:50,1,10,KAN 28,24,28,Ronnie Brown up the middle for 13 yards (tackle by Kendrick Lewis),3.710,4.580
3,0:50,1,10,KAN 15,24,28,Ronnie Brown up the middle for 4 yards (tackle by Derrick Johnson),4.580,4.640
Quarter,Time,Down,ToGo,Location,SDG,KAN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,KAN 11,24,28,Ronnie Brown up the middle for 1 yard (tackle by Frank Zombo),4.640,4.000
4,14:17,3,5,KAN 10,24,28,Philip Rivers pass complete short middle to Eddie Royal for 6 yards (tackle by Derrick Johnson),4.000,6.280
4,13:33,1,4,KAN 4,24,28,Philip Rivers pass complete short middle to Danny Woodhead for 1 yard (tackle by Frank Zombo),6.280,5.530
4,12:49,2,3,KAN 3,24,28,"Philip Rivers pass incomplete short left intended for Eddie Royal. Penalty on Johnnie Troutman: Offensive Holding, 10 yards (no play)",5.530,3.720
4,12:44,2,13,KAN 13,24,28,Philip Rivers pass incomplete short left intended for Antonio Gates,3.720,3.060
4,12:38,3,13,KAN 13,24,28,Philip Rivers pass incomplete short middle intended for Ladarius Green (defended by Quintin Demps),3.060,2.570
4,12:34,4,13,KAN 13,27,28,Nick Novak 30 yard field goal good,2.570,3.000
4,12:34,,,SDG 35,27,28,"Nick Novak kicks off 63 yards, returned by Quintin Demps for 34 yards (tackle by Nick Novak)",0.000,-1.330
4,12:23,1,10,KAN 36,27,28,Jamaal Charles up the middle for 10 yards (tackle by Donald Butler),1.330,1.990
4,11:45,1,10,KAN 46,27,28,Jamaal Charles right end for 46 yards (tackle by Shareece Wright),1.990,5.370
4,11:07,1,8,SDG 8,27,28,Jamaal Charles up the middle for 3 yards (tackle by Donald Butler),5.370,5.150
4,10:24,2,5,SDG 5,27,28,Alex Smith pass complete short middle to Anthony Fasano for -2 yards (tackle by Manti Te'o),5.150,3.810
4,9:40,3,7,SDG 7,27,28,Alex Smith pass incomplete short right intended for Anthony Fasano,3.810,2.970
4,9:35,4,7,SDG 7,27,31,Ryan Succop 25 yard field goal good,2.970,3.000
4,9:35,,,KAN 35,27,31,"Ryan Succop kicks off 70 yards, returned by Danny Woodhead for 37 yards (tackle by Cyrus Gray)",0.000,-1.070
4,9:24,1,10,SDG 32,27,31,Ronnie Brown up the middle for 1 yard (tackle by Derrick Johnson),1.070,0.660
4,8:43,2,9,SDG 33,27,31,Philip Rivers pass complete short left to Antonio Gates for 7 yards (tackle by Eric Berry),0.660,0.890
4,8:00,3,2,SDG 40,33,31,"Philip Rivers pass complete short middle to Ladarius Green for 60 yards, touchdown",0.890,7.000
4,8:00,,,KAN 2,34,31,Nick Novak kicks extra point good,0.000,0.000
4,8:00,,,SDG 35,34,31,"Nick Novak kicks off 59 yards, returned by Quintin Demps for 30 yards (tackle by Nick Novak)",0.000,-1.330
4,7:50,1,10,KAN 36,34,31,"Penalty on Donald Stephenson: False Start, 5 yards (no play)",1.330,1.000
4,7:42,1,15,KAN 31,34,31,Alex Smith pass complete short left to Dwayne Bowe for 9 yards (tackle by Donald Butler),1.000,1.330
4,7:08,2,6,KAN 40,34,31,"Jamaal Charles left end for 8 yards (tackle by Donald Butler). Penalty on Rodney Hudson: Offensive Holding, 10 yards (no play)",1.330,-0.020
4,6:42,2,16,KAN 30,34,31,Alex Smith pass incomplete short right intended for Jamaal Charles,-0.020,-0.690
4,6:37,3,16,KAN 30,34,31,Alex Smith pass complete short left to Jamaal Charles for 6 yards (tackle by Richard Marshall),-0.690,-0.980
4,5:54,4,10,KAN 36,34,31,"Dustin Colquitt punts 48 yards, returned by Keenan Allen for 5 yards (tackle by Husain Abdullah)",-0.980,-0.340
4,5:41,1,10,SDG 21,34,31,Ronnie Brown up the middle for 1 yard (tackle by Dezman Moses),0.340,-0.070
4,4:54,2,9,SDG 22,34,31,Ronnie Brown up the middle for 3 yards (tackle by Derrick Johnson),-0.070,-0.070
4,4:08,2,9,SDG 22,34,31,Timeout #1 by San Diego Chargers,-0.070,-0.360
4,4:08,3,6,SDG 25,34,31,Philip Rivers pass incomplete short right intended for Antonio Gates,-0.360,-1.700
4,4:04,4,6,SDG 25,34,31,"Mike Scifres punts 48 yards, returned by Dexter McCluster for 18 yards (tackle by Bront Bird)",-1.700,-1.930
4,3:51,1,10,KAN 45,34,31,Alex Smith pass complete short right to Dexter McCluster for 8 yards (tackle by Jahleel Addae),1.930,2.460
4,3:18,2,2,SDG 47,34,31,Alex Smith pass complete short right to Donnie Avery for 12 yards (tackle by Eric Weddle),2.460,3.250
4,2:40,1,10,SDG 35,34,31,Alex Smith pass incomplete short middle intended for Dexter McCluster,3.250,2.700
4,2:35,2,10,SDG 35,34,31,Alex Smith pass complete short right to Jamaal Charles for 19 yards (tackle by Jahleel Addae),2.700,4.510
4,2:00,1,10,SDG 16,34,31,Alex Smith pass complete short left to Dexter McCluster for 11 yards (tackle by Shareece Wright),4.510,4.510
4,1:28,1,10,SDG 16,34,31,Timeout #1 by Kansas City Chiefs,4.510,6.060
4,1:28,1,5,SDG 5,34,37,"Alex Smith pass complete short middle to Dwayne Bowe for 5 yards, touchdown",6.060,7.000
4,1:28,,,SDG 2,34,38,Ryan Succop kicks extra point good,0.000,0.000
4,1:28,,,KAN 35,34,38,"Ryan Succop kicks off 66 yards, returned by Danny Woodhead for 23 yards (tackle by Anthony Sherman)",0.000,-0.410
4,1:17,1,10,SDG 22,34,38,Philip Rivers pass incomplete short middle intended for Antonio Gates,0.410,-0.130
4,1:09,2,10,SDG 22,34,38,Philip Rivers pass incomplete deep right intended for Vincent Brown,-0.130,-0.820
4,1:04,3,10,SDG 22,34,38,Philip Rivers pass complete short middle to Antonio Gates for 12 yards (tackle by Sean Smith),-0.820,-0.820
4,0:57,3,10,SDG 22,34,38,Timeout #2 by San Diego Chargers,-0.820,1.200
4,0:57,1,10,SDG 34,34,38,Philip Rivers pass complete short left to Danny Woodhead for 19 yards (tackle by Quintin Demps),1.200,2.460
4,0:50,1,10,KAN 47,34,38,Philip Rivers pass complete short left to Danny Woodhead for 14 yards (tackle by Brandon Flowers),2.460,3.380
4,0:44,1,10,KAN 33,34,38,"Philip Rivers pass incomplete short right intended for Antonio Gates. Penalty on Eric Berry: Defensive Pass Interference, 12 yards (no play)",3.380,4.170
4,0:39,1,10,KAN 21,34,38,Philip Rivers sacked by Eric Berry for -5 yards,4.170,4.170
4,0:31,1,10,KAN 21,34,38,Timeout #3 by San Diego Chargers,4.170,2.950
4,0:31,2,15,KAN 26,40,38,"Philip Rivers pass complete deep left to Seyi Ajirotutu for 26 yards, touchdown",2.950,7.000
,,,,,,,"Replay Assistant challenged the incomplete pass ruling, and the play was upheld.",,
4,0:31,,,KAN 2,41,38,Nick Novak kicks extra point good,0.000,0.000
4,0:31,,,SDG 35,41,38,"Nick Novak kicks off 59 yards, returned by Quintin Demps for 22 yards (tackle by Seyi Ajirotutu)",0.000,-0.810
4,0:20,1,10,KAN 28,41,38,Alex Smith pass complete short middle to Donnie Avery for 11 yards (tackle by Richard Marshall),0.810,0.810
4,0:13,1,10,KAN 28,41,38,Timeout #2 by Kansas City Chiefs,0.810,1.530
4,0:13,1,10,KAN 39,41,38,Alex Smith sacked by Kendall Reyes for -3 yards,1.530,1.530
4,0:05,1,10,KAN 39,41,38,Timeout #3 by Kansas City Chiefs,1.530,0.580
4,0:05,2,13,KAN 36,41,38,"Alex Smith pass complete short left to Dwayne Bowe for 2 yards, lateral to Junior Hemingway for no gain (tackle by Eric Weddle). Junior Hemingway fumbles (forced by Eric Weddle), recovered by Eric Weddle at KAN-38 (tackle by Junior Hemingway)",0.580,0.170
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
