Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
2,11:41,4,13,NYJ 22,0,20,"Lac Edwards punts 54 yards, returned by Gunner Olszewski for 13 yards (tackle by Ryan Griffin)",-1.900,-1.400
2,11:31,1,10,NWE 37,0,20,Tom Brady pass complete short left to Rex Burkhead for -6 yards (tackle by Steve McLendon),1.400,0.050
2,10:57,2,16,NWE 31,0,20,Tom Brady pass incomplete deep middle intended for Julian Edelman (defended by Brian Poole),0.050,-0.620
2,10:51,3,16,NWE 31,0,20,"Tom Brady pass incomplete deep left intended for Julian Edelman. Penalty on Leonard Williams: Illegal Use of Hands, 5 yards (no play)",-0.620,1.330
2,10:46,1,10,NWE 36,0,20,Sony Michel left end for -4 yards (tackle by Blake Cashman),1.330,0.250
2,10:15,2,14,NWE 32,0,20,Tom Brady pass incomplete short left intended for Julian Edelman,0.250,-0.430
2,10:11,3,14,NWE 32,0,20,Tom Brady pass incomplete short left intended for Josh Gordon,-0.430,-1.240
2,10:08,4,14,NWE 32,0,20,"Jake Bailey punts 56 yards, fair catch by Braxton Berrios at NYJ-12",-1.240,0.350
2,9:59,1,10,NYJ 12,0,20,Luke Falk pass complete short right to Ryan Griffin for 5 yards (tackle by Patrick Chung),-0.350,-0.230
2,9:28,2,5,NYJ 17,0,20,"Penalty on NWE: Defensive Too Many Men on Field, 5 yards (no play)",-0.230,0.410
2,9:17,1,10,NYJ 22,0,20,Le'Veon Bell up the middle for no gain (tackle by Jamie Collins and Ja'Whaun Bentley),0.410,-0.130
2,8:41,2,10,NYJ 22,0,20,Ty Montgomery left tackle for -2 yards (tackle by Jamie Collins and John Simon),-0.130,-1.090
2,8:01,3,12,NYJ 20,0,20,Luke Falk pass complete short right to Jamison Crowder for 10 yards (tackle by Jason McCourty),-1.090,-1.370
2,7:20,4,2,NYJ 30,0,20,"Lac Edwards punts 47 yards, returned by Gunner Olszewski for no gain (tackle by Josh Bellamy)",-1.370,-0.480
2,7:10,1,10,NWE 23,0,20,Josh Gordon left end for 1 yard (tackle by Jamal Adams),0.480,0.070
2,6:34,2,9,NWE 24,0,20,Tom Brady pass complete short middle to Julian Edelman for 14 yards (tackle by Marcus Maye),0.070,1.470
2,5:48,1,10,NWE 38,0,20,Rex Burkhead left guard for 5 yards (tackle by Neville Hewitt),1.470,1.600
2,5:13,2,5,NWE 43,0,20,Tom Brady pass complete short middle to Phillip Dorsett for -1 yards (tackle by Darryl Roberts),1.600,0.760
2,4:32,3,6,NWE 42,0,20,Tom Brady pass incomplete short left intended for Rex Burkhead,0.760,-0.590
2,4:28,4,6,NWE 42,0,20,"Jake Bailey punts 58 yards, touchback.",-0.590,-0.280
2,4:19,1,10,NYJ 20,0,20,Luke Falk pass complete short right to Le'Veon Bell for 16 yards (tackle by Elandon Roberts),0.280,1.330
2,3:39,1,10,NYJ 36,0,20,Luke Falk pass incomplete short middle intended for Ty Montgomery,1.330,0.790
2,3:35,2,10,NYJ 36,0,20,Luke Falk pass complete short right to Robby Anderson for 7 yards,0.790,1.030
2,3:08,3,3,NYJ 43,0,20,Le'Veon Bell left tackle for -2 yards (tackle by John Simon and Elandon Roberts),1.030,-0.650
2,2:28,4,5,NYJ 41,0,20,"Lac Edwards punts 44 yards, returned by Gunner Olszewski for no gain (tackle by Albert McClellan and Daniel Brown)",-0.650,0.220
2,2:17,1,10,NWE 15,0,20,Tom Brady pass incomplete short right intended for Josh Gordon,-0.220,-0.710
2,2:15,2,10,NWE 15,0,20,Tom Brady pass complete short left to Rex Burkhead for 7 yards (tackle by Darryl Roberts),-0.710,-0.510
2,2:00,3,3,NWE 22,0,20,"Tom Brady pass incomplete deep left intended for Josh Gordon. Penalty on Darryl Roberts: Defensive Pass Interference, 28 yards (no play)",-0.510,2.260
2,1:55,,,,,,Timeout #1 by New England Patriots,,
2,1:55,1,10,NWE 50,0,20,Rex Burkhead up the middle for 6 yards (tackle by Marcus Maye),2.260,2.520
2,1:18,2,4,NYJ 44,0,20,Tom Brady pass complete short right to Julian Edelman for 3 yards (tackle by Brian Poole),2.520,2.210
2,0:45,3,1,NYJ 41,0,20,Tom Brady pass incomplete deep right intended for Jakobi Meyers,2.210,0.530
2,0:40,4,1,NYJ 41,0,20,"Jake Bailey punts 31 yards, fair catch by Braxton Berrios at NYJ-10",0.530,0.380
2,0:34,1,10,NYJ 10,0,20,Le'Veon Bell left tackle for 8 yards (tackle by Michael Bennett and Patrick Chung),-0.380,0.070
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,0,20,"Sam Ficken kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,NWE 25,0,20,Sony Michel right tackle for 4 yards (tackle by Harvey Langi and Blake Cashman),0.610,0.600
3,14:26,2,6,NWE 29,0,20,Tom Brady pass complete short right to Rex Burkhead for 6 yards (tackle by Blake Cashman),0.600,1.270
3,13:57,1,10,NWE 35,0,20,Sony Michel left end for 2 yards (tackle by Brian Poole and Harvey Langi),1.270,0.990
3,13:24,2,8,NWE 37,0,20,Tom Brady pass incomplete short left intended for Josh Gordon,0.990,0.300
3,13:21,3,8,NWE 37,0,20,Tom Brady pass incomplete short left intended for Phillip Dorsett,0.300,-0.910
3,13:16,4,8,NWE 37,0,20,"Jake Bailey punts 55 yards, fair catch by Braxton Berrios at NYJ-8",-0.910,0.380
3,13:09,1,10,NYJ 8,0,20,Le'Veon Bell right tackle for 3 yards (tackle by Danny Shelton),-0.380,-0.560
3,12:35,2,7,NYJ 11,0,20,Le'Veon Bell up the middle for 5 yards (tackle by Lawrence Guy and Kyle Van Noy),-0.560,-0.480
3,11:49,3,2,NYJ 16,0,20,Luke Falk pass deep left intended for Jamison Crowder is intercepted by Devin McCourty at NYJ-41 and returned for 24 yards. Penalty on Ryan Kalil: Offensive Holding (Declined),-0.480,-4.440
3,11:36,1,10,NYJ 17,0,20,Tom Brady pass complete short left to Josh Gordon for 7 yards (tackle by Brian Poole),4.440,5.100
3,10:53,2,3,NYJ 10,0,20,"Rex Burkhead left tackle for -2 yards (tackle by Jamal Adams and Darryl Roberts). Penalty on Ted Karras: Offensive Holding, 10 yards (no play)",5.100,3.490
3,10:29,2,13,NYJ 20,0,20,"Phillip Dorsett right end for 5 yards (tackle by Nate Hairston). Penalty on Josh Gordon: Face Mask (15 Yards), 15 yards",3.490,2.140
3,10:02,2,23,NYJ 30,0,20,Tom Brady pass complete short left to Phillip Dorsett for 3 yards (tackle by Brian Poole and Tarell Basham),2.140,1.880
3,9:30,3,20,NYJ 27,0,20,Rex Burkhead up the middle for 8 yards (tackle by Neville Hewitt),1.880,2.180
3,8:52,4,12,NYJ 19,0,23,Stephen Gostkowski 37 yard field goal good,2.180,3.000
3,8:49,,,NWE 35,0,23,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,8:49,1,10,NYJ 25,0,23,Le'Veon Bell left guard for 1 yard (tackle by Lawrence Guy and Elandon Roberts),0.610,0.200
3,8:10,2,9,NYJ 26,0,23,"Luke Falk pass incomplete short left intended for Jamison Crowder. Penalty on Brandon Shell: Offensive Holding (Declined) . Penalty on Kelechi Osemele: Offensive Holding, 10 yards (no play)",0.200,-1.290
3,8:06,2,19,NYJ 16,0,23,Luke Falk pass incomplete deep right intended for Jamison Crowder,-1.290,-2.140
3,8:00,3,19,NYJ 16,0,23,Luke Falk pass incomplete short middle intended for Braxton Berrios,-2.140,-2.390
3,7:57,4,19,NYJ 16,0,23,"Lac Edwards punts 51 yards, returned by Gunner Olszewski for 7 yards (tackle by Frankie Luvu)",-2.390,-1.600
3,7:47,1,10,NWE 40,0,23,Rex Burkhead up the middle for 7 yards (tackle by Darryl Roberts),1.600,2.000
3,7:16,2,3,NWE 47,0,23,Tom Brady pass complete deep right to Jakobi Meyers for 20 yards (tackle by Darryl Roberts),2.000,3.380
3,6:42,1,10,NYJ 33,0,23,Rex Burkhead right guard for 1 yard (tackle by Blake Cashman),3.380,2.970
3,6:05,2,9,NYJ 32,0,23,Tom Brady pass complete short left to Phillip Dorsett for 12 yards (tackle by Brian Poole),2.970,4.240
3,5:33,1,10,NYJ 20,0,23,"Penalty on Jakobi Meyers: False Start, 5 yards (no play)",4.240,3.910
3,5:10,1,15,NYJ 25,0,23,Tom Brady pass complete short right to Josh Gordon for 3 yards (tackle by Brian Poole),3.910,3.420
3,4:25,2,12,NYJ 22,0,23,"Tom Brady pass incomplete short right. Penalty on Tom Brady: Intentional Grounding, 10 yards",3.420,1.420
3,4:19,3,22,NYJ 32,0,23,Tom Brady pass complete deep left to Josh Gordon for 28 yards (tackle by Darryl Roberts),1.420,6.280
3,3:51,1,4,NYJ 4,0,23,Sony Michel left guard for 2 yards (tackle by Leonard Williams and Brian Poole),6.280,5.720
3,3:15,2,2,NYJ 2,0,23,Tom Brady pass incomplete short right intended for Sony Michel,5.720,4.950
3,3:11,3,2,NYJ 2,0,29,"Rex Burkhead left tackle for 2 yards, touchdown",4.950,7.000
3,3:07,,,NYJ 15,0,30,Stephen Gostkowski kicks extra point good,0.000,0.000
3,3:07,,,NWE 35,0,30,"Stephen Gostkowski kicks off 65 yards, touchback.",0.000,0.610
3,3:07,1,10,NYJ 25,0,30,Luke Falk pass incomplete short middle intended for Jamison Crowder (defended by Duron Harmon),0.610,0.060
3,3:03,2,10,NYJ 25,0,30,Luke Falk pass complete short right to Braxton Berrios for 23 yards (tackle by Duron Harmon),0.060,2.130
3,2:32,1,10,NYJ 48,0,30,"Luke Falk pass incomplete short right intended for Le'Veon Bell. Penalty on Deatrich Wise: Roughing the Passer, 15 yards (no play)",2.130,3.120
3,2:27,1,10,NWE 37,0,30,Le'Veon Bell up the middle for 2 yards (tackle by Patrick Chung and Danny Shelton),3.120,2.840
3,1:44,2,8,NWE 35,0,30,"Luke Falk pass complete short left to Robby Anderson for 3 yards (tackle by John Simon). Penalty on Braxton Berrios: Offensive Pass Interference, 10 yards (no play)",2.840,1.490
3,1:13,2,18,NWE 45,0,30,Luke Falk pass incomplete short right intended for Braxton Berrios,1.490,0.830
3,1:07,3,18,NWE 45,0,30,Luke Falk sacked by and Adam Butler for -6 yards,0.830,-0.130
3,0:34,4,24,NYJ 49,6,30,"Lac Edwards punts 43 yards, muffed catch by Gunner Olszewski, recovered by Arthur Maulet at NE-0, touchdown",-0.130,7.000
3,0:21,,,NWE 15,7,30,Sam Ficken kicks extra point good,0.000,0.000
3,0:21,,,NYJ 35,7,30,"Sam Ficken kicks off 65 yards, touchback.",0.000,0.610
3,0:21,1,10,NWE 25,7,30,Rex Burkhead right guard for 7 yards (tackle by Blake Cashman),0.610,1.010
Quarter,Time,Down,ToGo,Location,NYJ,NWE,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,NWE 32,7,30,Tom Brady pass complete deep middle to Josh Gordon for 22 yards (tackle by Arthur Maulet),1.010,2.520
4,14:14,1,10,NYJ 46,7,30,Rex Burkhead right guard for 2 yards (tackle by Leonard Williams),2.520,2.250
4,13:35,2,8,NYJ 44,7,30,Phillip Dorsett left end for 7 yards (tackle by Brian Poole),2.250,2.480
4,12:58,3,1,NYJ 37,7,30,Sony Michel up the middle for -3 yards (tackle by Steve McLendon),2.480,0.590
4,12:09,4,4,NYJ 40,7,30,"Penalty on NWE: Delay of Game, 5 yards (no play)",0.590,0.270
4,11:51,4,9,NYJ 45,7,30,"Penalty on Brandon Bolden: False Start, 5 yards (no play)",0.270,-0.060
4,11:33,4,14,NWE 50,7,30,"Jake Bailey punts 42 yards, fair catch by Braxton Berrios at NYJ-8",-0.060,0.380
4,11:26,1,10,NYJ 8,7,30,Le'Veon Bell up the middle for 5 yards (tackle by Kyle Van Noy),-0.380,-0.410
4,10:47,2,5,NYJ 13,7,30,Luke Falk pass complete short left to Le'Veon Bell for 8 yards (tackle by Stephon Gilmore),-0.410,0.340
4,10:14,1,10,NYJ 21,7,30,Le'Veon Bell right end for -5 yards (tackle by Kyle Van Noy and Jamie Collins),0.340,-1.010
4,9:33,,,,,,Timeout #1 by New York Jets,,
4,9:33,2,15,NYJ 16,7,30,Luke Falk pass incomplete short right intended for Braxton Berrios (defended by Kyle Van Noy),-1.010,-1.780
4,9:30,3,15,NYJ 16,7,30,Luke Falk sacked by and Kyle Van Noy for -7 yards,-1.780,-2.490
4,8:53,4,22,NYJ 9,7,30,"Lac Edwards punts 57 yards, returned by Gunner Olszewski for 11 yards (tackle by Albert McClellan)",-2.490,-1.930
4,8:41,1,10,NWE 45,7,30,Jarrett Stidham pass complete short right to Phillip Dorsett for 11 yards (tackle by Nate Hairston),1.930,2.650
4,8:02,1,10,NYJ 44,7,30,Jarrett Stidham sacked by Neville Hewitt for -7 yards,2.650,1.170
4,7:16,2,17,NWE 49,7,30,Jarrett Stidham pass complete short right to Rex Burkhead for 3 yards (tackle by Frankie Luvu),1.170,0.890
4,6:34,3,14,NYJ 48,13,30,"Jarrett Stidham pass short right intended for Brandon Bolden is intercepted by Jamal Adams at NYJ-39 and returned for 61 yards, touchdown",0.890,-7.000
4,6:23,,,NWE 15,14,30,Sam Ficken kicks extra point good,0.000,0.000
4,6:23,,,NYJ 35,14,30,"Sam Ficken kicks onside 13 yards, returned by Ja'Whaun Bentley for no gain",0.000,2.390
4,6:22,1,10,NYJ 48,14,30,Rex Burkhead left guard for 2 yards (tackle by Leonard Williams),2.390,2.120
4,5:40,2,8,NYJ 46,14,30,Tom Brady pass complete short left to Josh Gordon for 6 yards (tackle by Darryl Roberts),2.120,2.210
4,5:00,3,2,NYJ 40,14,30,Tom Brady pass incomplete deep left intended for Josh Gordon,2.210,0.590
4,4:56,4,2,NYJ 40,14,30,Jake Bailey punts 39 yards downed by Jonathan Jones,0.590,0.380
4,4:46,1,10,NYJ 1,14,30,Le'Veon Bell up the middle for 3 yards (tackle by Ja'Whaun Bentley and Lawrence Guy),-0.380,-0.560
4,4:07,2,7,NYJ 4,14,30,Luke Falk pass complete short middle to Le'Veon Bell for 4 yards (tackle by Elandon Roberts and Patrick Chung),-0.560,-0.600
4,3:27,3,3,NYJ 8,14,30,Le'Veon Bell up the middle for 1 yard (tackle by John Simon and Jamie Collins),-0.600,-2.490
4,2:44,4,2,NYJ 9,14,30,Lac Edwards punts 52 yards downed by Harvey Langi,-2.490,-1.530
4,2:33,1,10,NWE 39,14,30,Brandon Bolden right tackle for -5 yards (tackle by Kyle Phillips),1.530,0.310
4,2:00,2,15,NWE 34,14,30,Sony Michel left tackle for 4 yards (tackle by Jamal Adams),0.310,0.170
4,1:53,,,,,,Timeout #2 by New York Jets,,
4,1:53,3,11,NWE 38,14,30,Rex Burkhead left tackle for 6 yards (tackle by Neville Hewitt),0.170,-0.460
4,1:45,,,,,,Timeout #3 by New York Jets,,
4,1:45,4,5,NWE 44,14,30,Jake Bailey punts 29 yards out of bounds,-0.460,-0.740
4,1:39,1,10,NYJ 27,14,30,Luke Falk sacked by Jamie Collins for -3 yards,0.740,-0.210
4,1:07,2,13,NYJ 24,14,30,Luke Falk pass incomplete short right intended for Robby Anderson (defended by Jamie Collins),-0.210,-0.890
4,1:02,3,13,NYJ 24,14,30,Luke Falk pass complete short right to Le'Veon Bell for no gain (tackle by Jamie Collins),-0.890,-1.770
4,0:56,4,13,NYJ 24,14,30,Luke Falk pass complete short left to Robby Anderson for 4 yards (tackle by Stephon Gilmore),-1.770,-3.710
4,0:49,1,10,NYJ 28,14,30,Tom Brady kneels for -1 yards,3.710,3.030
4,0:31,2,11,NYJ 29,14,30,Tom Brady kneels for no gain,3.030,2.340
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
