#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,14:46,,0,0:09,0,Fumble
2,1,13:38,PIT 37,6,2:52,34,Field Goal
3,1,8:19,PIT 40,5,2:34,24,Interception
4,2,14:12,TEN 20,3,2:10,8,Punt
5,2,10:28,TEN 37,4,2:01,21,Interception
6,2,5:16,TEN 20,3,2:46,-11,Punt
7,2,1:45,TEN 23,1,0:09,0,Fumble
8,3,15:00,TEN 24,4,2:53,15,Punt
9,3,10:27,TEN 47,3,1:14,-12,Punt
10,3,5:40,TEN 42,2,0:51,-7,Fumble
11,4,14:56,TEN 29,5,1:59,0,Interception
12,4,10:47,TEN 20,3,1:33,1,Punt
13,4,6:42,TEN 20,1,0:10,-5,Fumble
14,4,4:59,TEN 15,17,4:01,85,Touchdown
15,4,0:58,TEN 32,5,0:58,27,End of Game
