0,1
Game Info,Game Info
Won Toss,Colts
Roof,outdoors
Surface,grass
Duration,2:59
Attendance,69143
Weather,"35 degrees, relative humidity 46%, wind 6 mph, wind chill 30"
Vegas Line,Indianapolis Colts -4.0
Over/Under,44.0 (over)
