Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
1,4:50,1,10,HOU 48,3,0,Frank Gore middle for -2 yards (tackle by Andre Hal),2.390,1.580
1,4:09,2,12,,3,0,Jacoby Brissett pass complete short right to Jack Doyle for 14 yards (tackle by Zach Cunningham),1.580,3.180
1,3:35,1,10,HOU 36,3,0,"Penalty on Jadeveon Clowney: Neutral Zone Infraction, 5 yards (no play)",3.180,3.910
1,3:15,1,5,HOU 31,3,0,Frank Gore right guard for 4 yards (tackle by Zach Cunningham),3.910,3.850
1,2:37,2,1,HOU 27,3,0,Frank Gore middle for 2 yards (tackle by Benardrick McKinney),3.850,3.910
1,2:00,1,10,HOU 25,3,0,Jacoby Brissett sacked by Jadeveon Clowney and Chunky Clements for -10 yards,3.910,0.000
1,1:13,,,,,,Timeout #1 by Indianapolis Colts,0.000,-2.010
1,1:13,2,20,HOU 35,3,0,Jacoby Brissett pass complete deep left to Chester Rogers for 22 yards,2.010,4.710
1,1:00,1,10,HOU 13,3,0,Marlon Mack middle for -1 yards (tackle by Dylan Cole),4.710,3.900
1,0:20,2,11,HOU 14,3,0,"Jacoby Brissett right end for 3 yards (tackle by Benardrick McKinney). Penalty on Kevin Johnson: Defensive Holding, 5 yards",3.900,5.830
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,6,HOU 6,3,6,"Jacoby Brissett pass complete short right to Jack Doyle for 6 yards, touchdown. Penalty on Brian Cushing: Defensive Offside (Declined)",5.830,7.000
2,14:55,,,HOU 15,3,7,Adam Vinatieri kicks extra point good,0.000,0.000
2,14:55,,,IND 35,3,7,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
2,14:55,1,10,HOU 25,3,7,Alfred Blue left end for 6 yards (tackle by Antonio Morrison),0.610,0.870
2,14:23,2,4,HOU 31,3,7,Alfred Blue middle for no gain (tackle by Matthias Farley and Al Woods),0.870,0.170
2,13:39,3,4,HOU 31,3,7,"T.J. Yates pass complete short right to Braxton Miller for 3 yards (tackle by Nate Hairston). Penalty on Barkevious Mingo: Defensive Offside, 5 yards (no play)",0.170,1.330
2,13:19,1,10,HOU 36,3,7,T.J. Yates pass complete short middle to Alfred Blue for 9 yards (tackle by Hassan Ridgeway and Anthony Walker),1.330,2.010
2,12:40,2,1,HOU 45,3,7,Alfred Blue left end for no gain (tackle by Hassan Ridgeway and Margus Hunt),2.010,1.290
2,11:56,3,1,HOU 45,3,7,"T.J. Yates pass incomplete short left intended for Cobi Hamilton (defended by Quincy Wilson). Penalty on Quincy Wilson: Defensive Pass Interference, 5 yards (no play)",1.290,2.260
2,11:51,1,10,,3,7,T.J. Yates pass incomplete short right intended for Cobi Hamilton,2.260,1.710
2,11:46,2,10,,3,7,T.J. Yates pass complete short left to Chris Thompson for 11 yards (tackle by Darius Butler),1.710,2.980
2,11:10,1,10,IND 39,3,7,Alfred Blue middle for 4 yards (tackle by Clayton Geathers),2.980,2.980
2,10:28,2,6,IND 35,3,7,Alfred Blue right tackle for 4 yards (tackle by Clayton Geathers and Anthony Walker),2.980,2.810
2,9:43,3,2,IND 31,3,7,T.J. Yates pass complete short right to Cobi Hamilton for 8 yards,2.810,4.040
2,9:05,1,10,IND 23,3,7,Alfred Blue middle for 8 yards,4.040,4.750
2,8:26,2,2,IND 15,3,7,Alfred Blue middle for 4 yards (tackle by Al Woods),4.750,4.840
2,7:41,1,10,IND 11,3,7,T.J. Yates pass complete short right to Jay Prosch for 9 yards (tackle by Barkevious Mingo and T.J. Green),4.840,5.850
2,7:01,2,1,IND 2,9,7,"Alfred Blue middle for 2 yards, touchdown",5.850,7.000
2,6:55,,,IND 15,10,7,Ka'imi Fairbairn kicks extra point good,0.000,0.000
2,6:55,,,HOU 35,10,7,Ka'imi Fairbairn kicks off 34 yards,0.000,-1.000
2,6:51,1,10,IND 31,10,7,"Penalty on Brandon Dunn: Neutral Zone Infraction, 5 yards (no play)",1.000,1.730
2,6:51,1,5,IND 36,10,7,Jacoby Brissett pass incomplete deep left intended for Chester Rogers (defended by Kareem Jackson),1.730,1.140
2,6:46,2,5,IND 36,10,7,Jacoby Brissett pass incomplete short middle intended for T.Y. Hilton,1.140,0.430
2,6:42,3,5,IND 36,10,7,Jacoby Brissett pass incomplete short right intended for Chester Rogers (defended by Kareem Jackson),0.430,-0.980
2,6:33,4,5,IND 36,10,7,"Rigoberto Sanchez punts 47 yards, returned by Braxton Miller for -3 yards (tackle by Jeremiah George)",-0.980,0.280
2,6:21,1,10,HOU 14,10,7,"Lamar Miller right end for 3 yards (tackle by Anthony Walker and Barkevious Mingo). Penalty on Hassan Ridgeway: Defensive Holding, 5 yards",-0.280,0.410
2,5:31,1,10,HOU 22,10,7,T.J. Yates pass incomplete deep left intended for Braxton Miller,0.410,-0.130
2,5:24,2,10,HOU 22,10,7,Lamar Miller middle for 4 yards (tackle by Grover Stewart and Jabaal Sheard),-0.130,-0.290
2,4:41,3,6,HOU 26,10,7,T.J. Yates pass complete deep right to Chris Thompson for 32 yards (tackle by Christopher Milton),-0.290,2.790
2,4:07,1,10,IND 42,10,7,Alfred Blue left end for -1 yards (tackle by Quincy Wilson),2.790,2.110
2,3:19,2,11,IND 43,10,7,T.J. Yates pass complete short right to Chris Thompson for 11 yards (tackle by Christopher Milton),2.110,3.450
2,2:39,1,10,IND 32,10,7,Alfred Blue middle for 4 yards (tackle by Anthony Walker),3.450,3.440
2,2:01,2,6,IND 28,10,7,T.J. Yates pass incomplete,3.440,2.740
2,1:54,3,6,IND 28,10,7,T.J. Yates pass incomplete deep right intended for Andre Ellington,2.740,1.610
2,1:49,4,6,IND 28,13,7,Ka'imi Fairbairn 46 yard field goal good,1.610,3.000
2,1:44,,,HOU 35,13,7,"Ka'imi Fairbairn kicks off 65 yards, touchback",0.000,-0.610
2,1:44,1,10,IND 25,13,7,Jacoby Brissett pass complete short right to Marlon Mack for -1 yards (tackle by Zach Cunningham),0.610,-0.070
2,1:38,2,11,IND 24,13,7,Jacoby Brissett pass incomplete short middle intended for Marlon Mack,-0.070,-0.760
2,1:34,3,11,IND 24,13,7,Jacoby Brissett left end for 3 yards (tackle by Jadeveon Clowney),-0.760,0.000
2,1:23,,,,,,Timeout #1 by Houston Texans,0.000,1.570
2,1:23,4,8,IND 27,13,7,"Rigoberto Sanchez punts 47 yards, out of bounds",-1.570,-0.670
2,1:16,1,10,HOU 26,13,7,Lamar Miller middle for 4 yards (tackle by Grover Stewart and Margus Hunt),0.670,0.670
2,0:47,2,6,HOU 30,13,7,Lamar Miller right tackle for 1 yard (tackle by Grover Stewart),0.670,0.100
2,0:07,3,5,HOU 31,13,7,Lamar Miller middle for 16 yards (tackle by Darius Butler),0.100,2.060
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 35,13,7,"Rigoberto Sanchez kicks onside 21 yards, recovered by Kurtis Drummond",0.000,-1.860
3,14:57,1,10,HOU 44,13,7,Alfred Blue left end for -3 yards (tackle by Matthias Farley),1.860,0.910
3,14:24,2,13,HOU 41,13,7,T.J. Yates pass complete short left to Braxton Miller for 4 yards (tackle by Quincy Wilson),0.910,0.760
3,13:43,3,9,HOU 45,13,7,T.J. Yates pass incomplete deep right intended for Cobi Hamilton,0.760,-0.390
3,13:38,4,9,HOU 45,13,7,"Shane Lechler punts 38 yards, fair catch by Chester Rogers",-0.390,0.060
3,13:30,1,10,IND 17,13,7,Frank Gore left end for 16 yards (tackle by Andre Hal),-0.060,1.140
3,13:01,1,10,IND 33,13,7,"Frank Gore middle for 9 yards (tackle by Brian Peters). Penalty on T.Y. Hilton: Unsportsmanlike Conduct (Offsetting), Penalty on Johnathan Joseph: Unsportsmanlike Conduct (Offsetting)",1.140,1.810
3,12:42,2,1,IND 42,13,7,Frank Gore middle for 13 yards (tackle by Marcus Gilchrist and Andre Hal),1.810,2.590
3,11:59,1,10,HOU 45,13,7,Frank Gore middle for -1 yards (tackle by Zach Cunningham and Marcus Gilchrist),2.590,1.910
3,11:18,2,11,HOU 46,13,7,Jacoby Brissett pass complete short middle to Jack Doyle for 10 yards (tackle by Brandon Dunn),1.910,2.540
3,10:35,3,1,HOU 36,13,7,Frank Gore middle for 3 yards (tackle by Carlos Watkins and Jadeveon Clowney),2.540,3.380
3,9:55,1,10,HOU 33,13,7,Jacoby Brissett pass incomplete short right intended for Jack Doyle,3.380,2.840
3,9:50,2,10,HOU 33,13,7,Marlon Mack right tackle for 4 yards (tackle by Kurtis Drummond and Dylan Cole),2.840,2.680
3,9:08,3,6,HOU 29,13,7,"Jacoby Brissett pass incomplete short middle intended for Jack Doyle. Penalty on Kareem Jackson: Defensive Holding, 5 yards (no play)",2.680,3.970
3,9:02,1,10,HOU 24,13,7,Frank Gore left end for 8 yards (tackle by Benardrick McKinney),3.970,4.650
3,8:30,2,2,HOU 16,13,7,Frank Gore middle for 3 yards (tackle by Joel Heath),4.650,4.710
3,7:47,1,10,HOU 13,13,7,Marlon Mack right end for 12 yards (tackle by Marcus Gilchrist),4.710,6.970
3,7:03,1,1,HOU 1,13,7,Jacoby Brissett pass incomplete short middle intended for Darrell Daniels,6.970,5.910
3,6:57,2,1,HOU 1,13,13,"Marlon Mack right guard for 1 yard, touchdown",5.910,7.000
3,6:51,,,HOU 15,13,14,Adam Vinatieri kicks extra point good,0.000,0.000
3,6:51,,,IND 35,13,14,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
3,6:51,1,10,HOU 25,13,14,Lamar Miller left tackle for 3 yards (tackle by Barkevious Mingo),0.610,0.470
3,6:15,2,7,HOU 28,13,14,T.J. Yates pass complete short right to Braxton Miller for 5 yards (tackle by Barkevious Mingo),0.470,0.430
3,5:37,3,2,HOU 33,13,14,T.J. Yates pass incomplete short right intended for Stephen Anderson,0.430,-1.180
3,5:30,4,2,HOU 33,13,14,"Shane Lechler punts 54 yards, returned by Chester Rogers for 14 yards (tackle by Ibraheim Campbell)",-1.180,-0.740
3,5:19,1,10,IND 27,13,14,Jacoby Brissett pass complete short middle to Frank Gore for 3 yards (tackle by Benardrick McKinney),0.740,0.600
3,4:35,2,7,IND 30,13,14,Frank Gore middle for 5 yards (tackle by Andre Hal),0.600,0.560
3,3:54,3,2,IND 35,13,14,Jacoby Brissett pass incomplete short left intended for K.J. Brent,0.560,-1.040
3,3:49,4,2,IND 35,13,14,"Rigoberto Sanchez punts 50 yards, out of bounds",-1.040,0.220
3,3:42,1,10,HOU 15,13,14,Alfred Blue middle for 2 yards (tackle by Antonio Morrison),-0.220,-0.440
3,2:58,2,8,HOU 17,13,14,Alfred Blue middle for no gain (tackle by Jabaal Sheard),-0.440,-1.120
3,2:13,3,8,HOU 17,13,14,T.J. Yates middle for 9 yards (tackle by Clayton Geathers),-1.120,0.670
3,1:33,1,10,HOU 26,13,14,Alfred Blue left tackle for 2 yards (tackle by T.J. Green),0.670,0.400
3,0:59,2,8,HOU 28,13,14,Alfred Blue right tackle for 4 yards (tackle by Al Woods),0.400,0.230
3,0:18,3,4,HOU 32,13,14,T.J. Yates pass incomplete short left intended for Braxton Miller. Penalty on Chad Slade: Offensive Holding (Declined),0.230,-1.240
3,0:13,4,4,HOU 32,13,14,"Shane Lechler punts 58 yards, returned by Chester Rogers for 9 yards (tackle by Marcus Williams)",-1.240,-0.150
3,0:02,1,10,IND 19,13,14,Jacoby Brissett pass complete short right to Kamar Aiken for 2 yards (tackle by Johnathan Joseph),0.150,-0.060
Quarter,Time,Down,ToGo,Location,HOU,IND,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,IND 21,13,14,Jacoby Brissett pass complete deep right to Chester Rogers for 17 yards,-0.060,1.470
4,14:24,1,10,IND 38,13,14,Frank Gore left tackle for 1 yard (tackle by Carlos Watkins),1.470,1.060
4,13:42,2,9,IND 39,13,14,Frank Gore middle for 1 yard (tackle by Dylan Cole and Zach Cunningham),1.060,0.500
4,13:01,3,8,IND 40,13,14,Jacoby Brissett pass complete short right to Frank Gore for 5 yards (tackle by Zach Cunningham and Kareem Jackson),0.500,-0.390
4,12:19,4,3,IND 45,13,14,"Rigoberto Sanchez punts 47 yards, fair catch by Braxton Miller",-0.390,0.380
4,12:12,1,10,HOU 8,13,16,"T.J. Yates sacked by Hassan Ridgeway for -8 yards, safety",-0.380,-2.000
4,12:07,,,HOU 20,13,16,"Shane Lechler kicks off 46 yards, returned by Chester Rogers for 5 yards (tackle by Brian Peters). Penalty on Kurtis Drummond: Offside on Free Kick, 5 yards",0.000,-1.860
4,12:04,1,10,IND 44,13,16,"Jacoby Brissett pass incomplete short right intended for Chester Rogers. Penalty on Kareem Jackson: Defensive Holding, 5 yards (no play)",1.860,2.190
4,11:58,1,10,IND 49,13,16,Frank Gore middle for 2 yards (tackle by Carlos Watkins and Brandon Dunn),2.190,1.920
4,11:22,2,8,HOU 49,13,16,Frank Gore left tackle for 5 yards (tackle by Brandon Dunn and Zach Cunningham),1.920,1.880
4,10:44,3,3,HOU 44,13,16,"Penalty on Joe Haeg: False Start, 5 yards (no play)",1.880,1.220
4,10:28,3,8,HOU 49,13,16,Jacoby Brissett pass complete short left to Marlon Mack for 11 yards (tackle by Jadeveon Clowney),1.220,3.050
4,9:46,1,10,HOU 38,13,16,Marlon Mack middle for 2 yards (tackle by Jadeveon Clowney and Zach Cunningham),3.050,2.780
4,9:07,2,8,HOU 36,13,16,Jacoby Brissett pass incomplete,2.780,2.080
4,8:58,3,8,HOU 36,13,16,Jacoby Brissett pass incomplete deep right intended for T.Y. Hilton,2.080,0.880
4,8:52,4,8,HOU 36,13,19,Adam Vinatieri 54 yard field goal good,0.880,3.000
4,8:47,,,IND 35,13,19,"Rigoberto Sanchez kicks off 60 yards, returned by Chris Thompson for 28 yards (tackle by T.J. Green)",0.000,-1.140
4,8:40,1,10,HOU 33,13,19,Lamar Miller left end for no gain (tackle by Matthias Farley),1.140,0.590
4,8:14,2,10,HOU 33,13,19,T.J. Yates pass complete short right to Stephen Anderson for 4 yards (tackle by Antonio Morrison),0.590,0.430
4,7:30,3,6,HOU 37,13,19,T.J. Yates sacked by Jabaal Sheard for -5 yards,0.430,-1.240
4,6:53,4,11,HOU 32,13,19,"Shane Lechler punts 51 yards, returned by Chester Rogers for 30 yards (tackle by Ibraheim Campbell)",-1.240,-2.060
4,6:37,1,10,IND 47,13,19,Frank Gore right tackle for 2 yards (tackle by Zach Cunningham and Jadeveon Clowney),2.060,1.790
4,5:54,2,8,IND 49,13,19,Frank Gore left tackle for -3 yards (tackle by Brian Cushing),1.790,0.700
4,5:13,3,11,IND 46,13,19,Jacoby Brissett right end for 15 yards (tackle by Eddie Pleasant),0.700,2.980
4,4:21,1,10,HOU 39,13,19,Marlon Mack left tackle for 3 yards (tackle by Brandon Dunn),2.980,0.000
4,4:15,,,,,,Timeout #1 by Houston Texans,0.000,-2.850
4,4:15,2,7,HOU 36,13,19,Frank Gore middle for 4 yards (tackle by Carlos Watkins and Benardrick McKinney),2.850,0.000
4,4:11,,,,,,Timeout #2 by Houston Texans,0.000,-2.680
4,4:11,3,3,HOU 32,13,19,Frank Gore right end for 9 yards (tackle by Marcus Gilchrist),2.680,0.000
4,3:59,,,,,,Timeout #3 by Houston Texans,0.000,-4.040
4,3:59,1,10,HOU 23,13,19,Frank Gore right end for 2 yards (tackle by Treston Decoud),4.040,3.770
4,3:15,2,8,HOU 21,13,19,Frank Gore right end for 9 yards (tackle by Treston Decoud),3.770,4.780
4,2:28,1,10,HOU 12,13,19,Marlon Mack middle for 7 yards (tackle by Marcus Gilchrist),4.780,5.410
4,2:00,2,3,HOU 5,13,19,Jacoby Brissett kneels for -2 yards,5.410,4.160
4,1:18,3,5,HOU 7,13,19,Jacoby Brissett kneels for -1 yards,4.160,0.000
4,0:35,,,,,,Timeout #1 by Indianapolis Colts,0.000,-2.960
4,0:35,4,6,HOU 8,13,19,"Penalty on Johnathan Joseph: Defensive Offside, 4 yards (no play)",2.960,3.040
4,0:35,4,2,HOU 4,13,22,Adam Vinatieri 22 yard field goal good,3.040,3.000
4,0:31,,,IND 35,13,22,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
4,0:31,1,10,HOU 25,13,22,T.J. Yates pass incomplete short left intended for Cobi Hamilton,0.610,0.060
4,0:27,2,10,HOU 25,13,22,T.J. Yates pass complete short right to Alfred Blue for 12 yards (tackle by Antonio Morrison),0.060,1.400
4,0:01,1,10,HOU 37,13,22,"T.J. Yates pass incomplete deep left intended for Cobi Hamilton is intercepted by Quincy Wilson at IND-28 and returned for 33 yards, lateral to Nate Hairston for 11 yards",1.400,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
