Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Greg Olsen,CAR,7,6,75,2,6,60,10.0,15,2.5,11.0,0,,0,0.0,0,150.9
Curtis Samuel,CAR,7,5,53,1,4,52,10.4,1,0.2,7.7,0,,1,14.3,0,132.7
Christian McCaffrey,CAR,4,3,35,0,2,5,1.7,30,10.0,2.8,0,,0,0.0,0,101.0
Jarius Wright,CAR,2,2,38,0,1,21,10.5,17,8.5,10.5,1,2.0,0,0.0,0,118.7
Alex Armah,CAR,1,1,2,0,,-4,-4.0,6,6.0,-4.0,0,,0,0.0,0,79.2
Chris Hogan,CAR,2,1,6,0,,1,1.0,5,5.0,13.0,0,,0,0.0,0,56.2
D.J. Moore,CAR,2,1,52,1,1,17,17.0,35,35.0,14.5,0,,0,0.0,0,135.4
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian Kirk,ARI,12,10,59,0,2,15,1.5,44,4.4,5.0,1,10.0,1,8.3,0,87.2
David Johnson,ARI,9,6,28,1,2,-8,-1.3,36,6.0,1.0,0,,0,0.0,0,107.6
Larry Fitzgerald,ARI,7,5,36,1,3,25,5.0,11,2.2,7.3,0,,0,0.0,1,83.0
KeeSean Johnson,ARI,4,3,13,0,,12,4.0,1,0.3,3.8,0,,0,0.0,0,78.1
Damiere Byrd,ARI,4,2,9,0,,3,1.5,6,3.0,11.8,0,,0,0.0,1,16.7
Michael Crabtree,ARI,2,2,9,0,,6,3.0,3,1.5,3.0,0,,0,0.0,0,85.4
Charles Clay,ARI,1,1,9,0,1,4,4.0,5,5.0,4.0,0,,0,0.0,0,104.2
Chase Edmonds,ARI,2,1,10,0,1,3,3.0,7,7.0,4.5,0,,1,50.0,0,64.6
Trent Sherfield,ARI,1,0,0,0,,0,,0,,25.0,0,,1,100.0,0,39.6
