Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaq Thompson,CAR,0,11,7,63.6%,37,5.3,3.4,0,69.1,3.4,20,17,8,0,0,1.0,1,11,1,8.3%
Luke Kuechly,CAR,0,7,6,85.7%,54,9.0,7.7,0,98.8,9.6,22,32,2,0,0,0.0,0,10,2,16.7%
Ross Cockrell,CAR,0,7,6,85.7%,26,4.3,3.7,0,82.1,1.4,5,21,0,0,0,0.0,0,6,1,14.3%
Donte Jackson,CAR,2,8,5,62.5%,21,4.2,2.6,1,66.7,7.6,-4,25,0,0,0,0.0,0,5,3,37.5%
Eric Reid,CAR,0,4,2,50.0%,-1,-0.5,-0.3,1,95.8,2.5,-7,6,3,0,0,1.0,1,6,0,0.0%
James Bradberry,CAR,0,3,2,66.7%,9,4.5,3.0,0,70.1,3.0,6,3,1,0,0,0.0,0,2,1,33.3%
Tre Boston,CAR,0,3,2,66.7%,27,13.5,9.0,0,95.1,14.3,18,9,0,0,0,0.0,0,5,1,16.7%
Brian Burns,CAR,0,0,0,,,,,,,,,,0,3,0,1.0,4,4,0,0.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,0,0,3.0,3,3,0,0.0%
Gerald McCoy,CAR,0,0,0,,,,,,,,,,0,2,0,0.0,2,2,0,0.0%
Christian Miller,CAR,0,0,0,,,,,,,,,,4,0,0,2.0,2,2,0,0.0%
Marquis Haynes,CAR,0,0,0,,,,,,,,,,1,1,0,0.0,1,2,1,33.3%
Kyle Love,CAR,0,0,0,,,,,,,,,,0,1,0,0.0,1,0,0,
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
D.J. Swearinger,ARI,0,4,4,100.0%,45,11.3,11.3,2,153.1,8.3,33,12,2,0,0,0.0,0,5,0,0.0%
Jordan Hicks,ARI,0,4,4,100.0%,49,12.3,12.3,0,117.7,8.0,32,17,6,0,0,0.0,0,11,0,0.0%
Byron Murphy,ARI,0,4,3,75.0%,31,10.3,7.8,1,136.5,7.3,30,1,0,0,0,0.0,0,2,1,33.3%
Chandler Jones,ARI,0,2,2,100.0%,8,4.0,4.0,0,83.3,-1.5,-3,11,0,2,0,2.0,4,4,0,0.0%
Haason Reddick,ARI,0,2,2,100.0%,3,1.5,1.5,0,79.2,4.0,2,1,8,1,0,0.0,1,10,2,16.7%
Tramaine Brock,ARI,0,3,2,66.7%,22,11.0,7.3,0,88.2,8.3,22,0,1,0,0,0.0,0,4,1,20.0%
Budda Baker,ARI,0,2,1,50.0%,33,33.0,16.5,0,95.8,17.5,18,15,1,0,0,0.0,0,5,0,0.0%
Terrell Suggs,ARI,0,0,0,,,,,,,,,,5,1,0,0.0,1,1,0,0.0%
