#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,LVR 25,10,4:31,32,Punt
2,1,5:14,LVR 24,3,0:28,0,Punt
3,1,1:47,LVR 15,4,1:39,13,Punt
4,2,14:09,LVR 35,3,2:39,-11,Punt
5,2,8:52,LVR 25,9,4:38,75,Touchdown
6,2,1:12,LVR 36,9,1:12,48,Field Goal
7,3,13:10,LVR 7,3,2:22,-3,Punt
8,3,8:24,LVR 20,8,5:02,67,Downs
9,4,14:49,LVR 41,3,1:26,3,Punt
10,4,11:54,BAL 41,5,2:36,41,Touchdown
11,4,6:04,LVR 25,9,2:20,75,Touchdown
12,4,0:37,LVR 25,5,0:35,38,Field Goal
13,5,10:00,LVR 25,9,3:47,70,Interception
14,5,4:31,BAL 27,2,0:53,27,Touchdown
