Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Marquise Brown,BAL,6,6,69,1,4,48,8.0,21,3.5,8.0,0,,0,0.0,0,154.2
Sammy Watkins,BAL,8,4,96,0,4,63,15.8,33,8.3,11.3,0,,2,25.0,0,93.7
Mark Andrews,BAL,5,3,20,0,1,19,6.3,1,0.3,7.6,0,,0,0.0,0,68.7
Ty'Son Williams,BAL,4,3,29,0,1,-2,-0.7,31,10.3,0.0,0,,0,0.0,0,94.8
Patrick Ricard,BAL,3,2,15,0,1,9,4.5,6,3.0,3.3,0,,0,0.0,0,78.5
Devin Duvernay,BAL,2,1,6,0,,-3,-3.0,9,9.0,16.0,0,,0,0.0,0,56.2
Josh Oliver,BAL,1,0,0,0,,0,,0,,14.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,LVR,19,10,105,1,4,65,6.5,40,4.0,10.4,1,10.0,2,10.5,0,86.5
Hunter Renfrow,LVR,9,6,70,0,3,26,4.3,44,7.3,6.9,1,6.0,1,11.1,0,90.0
Kenyan Drake,LVR,5,5,59,0,2,13,2.6,46,9.2,2.6,2,2.5,0,0.0,0,115.8
Bryan Edwards,LVR,5,4,81,0,4,69,17.3,12,3.0,19.4,0,,0,0.0,0,118.7
Alec Ingold,LVR,4,4,22,0,,12,3.0,10,2.5,3.0,0,,0,0.0,0,89.6
Zay Jones,LVR,2,2,46,1,2,41,20.5,5,2.5,20.5,0,,0,0.0,0,158.3
Henry Ruggs III,LVR,5,2,46,0,2,38,19.0,8,4.0,19.8,0,,1,20.0,0,73.7
Josh Jacobs,LVR,2,1,6,0,0,2,2.0,4,4.0,4.0,0,,1,50.0,0,56.2
Willie Snead,LVR,1,0,0,0,,0,,0,,5.0,0,,0,0.0,1,0.0
