#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,GNB 21,3,1:33,8,Punt
2,1,11:52,NOR 37,7,3:13,37,Touchdown
3,1,8:17,GNB 22,3,1:00,-5,Punt
4,1,4:44,GNB 28,12,6:01,72,Touchdown
5,2,8:19,GNB 17,14,6:35,83,Touchdown
6,2,0:02,,0,0:02,0,End of Half
7,3,8:34,GNB 27,2,0:54,5,Interception
8,3,7:32,GNB 20,3,1:16,6,Interception
9,3,5:35,GNB 43,3,1:41,5,Punt
10,3,2:26,GNB 14,15,5:41,86,Touchdown
11,4,8:47,GNB 29,8,2:51,41,Interception
12,4,3:31,GNB 44,3,1:02,-9,Punt
13,4,0:15,GNB 24,1,0:15,0,End of Game
