Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
1,6:09,3,3,SFO 39,0,0,Brett Favre pass complete to Tony Fisher for 5 yards (tackle by Rashad Holman),2.210,3.310
1,5:32,1,10,SFO 34,0,0,Ahman Green left tackle for 4 yards (tackle by Derek Smith),3.310,3.310
1,4:56,2,6,SFO 30,0,0,Brett Favre middle for 1 yard (tackle by Dana Stubblefield),3.310,2.740
1,4:20,3,5,SFO 29,0,0,Brett Favre pass complete to Donald Driver for 9 yards (tackle by Derek Smith),2.740,4.240
1,3:42,1,10,SFO 20,0,0,Ahman Green middle for -4 yards (tackle by Derek Smith),4.240,3.150
1,3:03,2,14,SFO 24,0,0,Brett Favre pass incomplete intended for Javon Walker (defended by Derek Smith),3.150,2.480
1,2:59,3,14,SFO 24,0,0,Brett Favre pass complete to Tony Fisher for -6 yards (tackle by Andre Carter),2.480,1.410
1,2:17,4,20,SFO 30,3,0,Ryan Longwell 48 yard field goal good,1.410,3.000
1,2:17,,,GNB 30,3,0,"Ryan Longwell kicks off 51 yards, returned by Paul Smith for 8 yards (tackle by Paris Lenon)",0.000,0.740
1,2:04,1,10,SFO 27,3,0,Jeff Garcia pass complete to Eric Johnson for 8 yards (tackle by Tyrone Williams and Hardy Nickerson),0.740,1.280
1,1:33,2,2,SFO 35,3,0,Garrison Hearst middle for 2 yards (tackle by Steve Warren),1.280,1.400
1,1:12,1,10,SFO 37,3,0,Jeff Garcia pass incomplete intended for Terrell Owens,1.400,0.860
1,1:08,2,10,SFO 37,3,0,Garrison Hearst left end for -4 yards (tackle by Kabeer Gbaja-Biamila),0.860,-0.360
1,0:25,3,14,SFO 33,3,0,Jeff Garcia pass complete to Garrison Hearst for 6 yards (tackle by Mike McKenzie and Antuan Edwards). Penalty on Jeremy Newberry: Offensive Holding (Declined),-0.360,-0.780
1,0:02,3,14,SFO 33,,,Timeout #1 by Green Bay Packers,-0.360,-0.780
1,0:02,4,8,SFO 39,3,0,"Bill LaFleur punts 55 yards, muffed catch by J.J. Moses, recovered by Paris Lenon and returned for no gain",-0.780,0.380
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,GNB 1,3,0,Ahman Green right tackle for 4 yards (tackle by Derek Smith),-0.380,-0.490
2,14:24,2,6,GNB 5,3,0,Ahman Green right tackle for 2 yards (tackle by Derek Smith and Jeff Ulbrich),-0.490,-0.720
2,13:45,3,4,GNB 7,3,0,Brett Favre pass complete to Bubba Franks for 6 yards (tackle by Derek Smith),-0.720,-0.320
2,13:00,1,10,GNB 13,3,0,Ahman Green right end for 3 yards (tackle by Derek Smith),-0.320,-0.440
2,12:18,2,7,GNB 16,3,0,Ahman Green middle for no gain (tackle by Mike Rumph and Andre Carter),-0.440,-1.060
2,11:39,3,7,GNB 16,3,0,Brett Favre pass incomplete intended for Terry Glenn (defended by Tony Parrish),-1.060,-2.390
2,11:28,4,7,GNB 16,3,0,"Josh Bidwell punts 36 yards, fair catch by Cedrick Wilson",-2.390,-2.130
2,11:20,1,10,SFO 48,3,0,Kevan Barlow right guard for 15 yards (tackle by Darren Sharper),2.130,3.120
2,10:45,1,10,GNB 37,3,0,"Penalty on Steve Warren: Encroachment, 5 yards (no play)",3.120,3.850
2,10:28,1,5,GNB 32,3,0,Jeff Garcia pass incomplete intended for Terrell Owens (defended by Cletidus Hunt),3.850,3.250
2,10:22,2,5,GNB 32,3,0,Kevan Barlow middle for 3 yards (tackle by Steve Warren and Kabeer Gbaja-Biamila),3.250,2.940
2,9:43,3,2,GNB 29,3,0,Jeff Garcia pass incomplete intended for Tai Streets (defended by Na'il Diggs),2.940,1.600
2,9:39,4,2,GNB 29,3,3,Jeff Chandler 47 yard field goal good,1.600,3.000
2,9:39,,,SFO 30,3,3,"Jeff Chandler kicks off 67 yards, returned by J.J. Moses for 15 yards (tackle by Sean Moran)",0.000,0.040
2,9:27,1,10,GNB 18,3,3,Ahman Green middle for 3 yards (tackle by Derek Smith and Chike Okeafor),0.040,0.010
2,8:49,2,7,GNB 21,3,3,Brett Favre pass complete to Tony Fisher for 4 yards (tackle by Jeff Ulbrich),0.010,-0.270
2,8:12,3,3,GNB 25,3,3,Brett Favre pass complete to Ahman Green for 3 yards (tackle by Julian Peterson),-0.270,0.810
2,7:27,1,10,GNB 28,3,3,Ahman Green right guard for 3 yards (tackle by Brandon Moore),0.810,0.670
2,6:50,2,7,GNB 31,3,3,Ahman Green right guard for 3 yards (tackle by John Engelberger),0.670,0.370
2,6:11,3,4,GNB 34,3,3,Tony Fisher middle for 8 yards (tackle by Tim Hauck),0.370,1.730
2,5:30,1,10,GNB 42,3,3,Donald Driver left end for 2 yards (tackle by John Keith and Jeff Ulbrich),1.730,1.460
2,4:44,2,8,GNB 44,3,3,Brett Favre pass incomplete intended for Robert Ferguson,1.460,0.760
2,4:41,3,8,GNB 44,3,3,Brett Favre pass complete to Ahman Green for -5 yards (tackle by Dana Stubblefield),0.760,-0.780
2,4:06,4,13,GNB 39,3,3,"Josh Bidwell punts 29 yards, out of bounds",-0.780,-1.070
2,3:59,1,10,SFO 32,3,3,Garrison Hearst middle for 2 yards (tackle by Cletidus Hunt and Hardy Nickerson),1.070,0.800
2,3:21,2,8,SFO 34,3,3,Jeff Garcia pass complete to Eric Johnson for 5 yards (tackle by Hardy Nickerson and Aaron Kampman),0.800,0.760
2,2:39,3,3,SFO 39,3,3,Garrison Hearst right guard for 11 yards (tackle by Antuan Edwards),0.760,2.260
2,2:02,1,10,,3,3,Garrison Hearst middle for 3 yards (tackle by Billy Lyon and Nate Wayne),2.260,2.120
2,1:57,2,7,GNB 47,3,3,Jeff Garcia pass complete to Terrell Owens for 2 yards (tackle by Nate Wayne),2.120,1.690
2,1:18,3,5,GNB 45,3,3,Jeff Garcia pass complete to Terrell Owens for 5 yards (tackle by Tod McBride),1.690,2.920
2,0:57,3,5,GNB 45,,,Timeout #1 by San Francisco 49ers,1.690,2.920
2,0:57,1,10,GNB 40,3,3,Jeff Garcia right end for 3 yards (tackle by Tod McBride),2.920,2.780
2,0:50,2,7,GNB 37,3,3,Jeff Garcia pass complete to Terrell Owens for 5 yards (tackle by Hardy Nickerson),2.780,2.740
2,0:40,2,7,GNB 37,,,Timeout #2 by San Francisco 49ers,2.780,2.740
2,0:40,3,2,GNB 32,3,3,Jeff Garcia pass complete to Terrell Owens for 2 yards (tackle by Tyrone Williams),2.740,3.580
2,0:33,1,10,GNB 30,3,3,Jeff Garcia pass incomplete intended for Terrell Owens,3.580,3.030
2,0:29,2,10,GNB 30,3,3,Jeff Garcia pass complete to Terrell Owens for 6 yards (tackle by Nate Wayne and Tyrone Williams),3.030,3.140
2,0:15,2,10,GNB 30,,,Timeout #3 by San Francisco 49ers,3.030,3.140
2,0:15,3,4,GNB 24,3,3,Jeff Garcia pass incomplete intended for Eric Johnson,3.140,1.940
2,0:11,4,4,GNB 24,3,6,Jeff Chandler 42 yard field goal good,1.940,3.000
2,0:11,,,SFO 30,3,6,"Jeff Chandler kicks off 38 yards, returned by Keith McKenzie for 7 yards (tackle by Jason Moore)",0.000,1.530
2,0:03,1,10,GNB 39,3,6,Brett Favre kneels for -1 yards,1.530,0.850
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,SFO 30,3,6,"Jeff Chandler kicks off 67 yards, returned by J.J. Moses for 18 yards (tackle by John Keith)",0.000,0.340
3,14:54,1,10,GNB 21,3,6,Brett Favre pass incomplete intended for Javon Walker,0.340,-0.200
3,14:50,2,10,GNB 21,3,6,Ahman Green middle for 1 yard (tackle by Dana Stubblefield),-0.200,-0.760
3,14:17,3,9,GNB 22,3,6,Brett Favre pass complete to Donald Driver for 15 yards (tackle by Jason Moore),-0.760,1.400
3,13:37,1,10,GNB 37,3,6,Brett Favre pass incomplete intended for Bubba Franks (defended by John Keith),1.400,0.860
3,13:33,2,10,GNB 37,3,6,Brett Favre pass complete to Tyrone Davis for 23 yards (tackle by Julian Peterson),0.860,2.920
3,13:05,1,10,SFO 40,3,6,Ahman Green right guard for -2 yards (tackle by Julian Peterson),2.920,2.100
3,12:30,2,12,SFO 42,3,6,Brett Favre pass complete to Terry Glenn for 22 yards (tackle by Rashad Holman),2.100,4.240
3,11:50,1,10,SFO 20,3,6,Brett Favre pass complete to Tyrone Davis for 11 yards (tackle by John Engelberger and John Keith),4.240,5.140
3,11:09,1,9,SFO 9,9,6,"Ahman Green middle for 9 yards, touchdown",5.140,7.000
3,11:09,,,SFO 9,10,6,Ryan Longwell kicks extra point good,0.000,0.000
3,11:09,,,GNB 30,10,6,"Ryan Longwell kicks off 61 yards, returned by Jamal Robertson for 21 yards (tackle by Matt Bowen)",0.000,0.940
3,10:55,1,10,SFO 30,10,6,Garrison Hearst right tackle for 15 yards (tackle by Nate Wayne and Darren Sharper),0.940,1.930
3,10:16,1,10,SFO 45,10,6,Jeff Garcia pass complete to Terrell Owens for 6 yards (tackle by Darren Sharper),1.930,2.190
3,9:44,2,4,GNB 49,10,6,Garrison Hearst middle for 14 yards (tackle by Marques Anderson),2.190,3.250
3,9:08,1,10,GNB 35,10,6,"Jeff Garcia pass incomplete is intercepted by Vonnie Holliday at GNB-35 and returned for 3 yards, lateral to Na'il Diggs for 33 yards. Penalty on Matt Willig: Illegal Touch Pass (Declined)",3.250,-3.640
3,8:54,1,10,SFO 29,10,6,Ahman Green middle for 2 yards (tackle by Bryant Young),3.640,3.370
3,8:22,2,8,SFO 27,10,6,Brett Favre pass complete to William Henderson for 8 yards (tackle by Tony Parrish and Jason Webster),3.370,4.310
3,7:38,1,10,SFO 19,10,6,Brett Favre pass complete to William Henderson for 2 yards (tackle by Julian Peterson),4.310,4.030
3,7:02,2,8,SFO 17,10,6,Brett Favre pass complete to Bubba Franks for 9 yards (tackle by Jason Moore and Jim Flanigan),4.030,5.370
3,6:19,1,8,SFO 8,10,6,Ahman Green right guard for 3 yards (tackle by Derek Smith),5.370,5.150
3,5:40,2,5,SFO 5,16,6,"Brett Favre pass complete to Donald Driver for 5 yards, touchdown",5.150,7.000
3,5:40,,,SFO 5,17,6,Ryan Longwell kicks extra point good,0.000,0.000
3,5:40,,,GNB 30,17,6,"Ryan Longwell kicks off 58 yards, returned by Jamal Robertson for 15 yards (tackle by William Henderson)",0.000,0.740
3,5:30,1,10,SFO 27,17,6,Kevan Barlow left end for -1 yards (tackle by Na'il Diggs),0.740,0.060
3,4:55,2,11,SFO 26,17,6,Jeff Garcia pass incomplete intended for Terrell Owens,0.060,-0.620
3,4:50,3,11,SFO 26,17,6,Jeff Garcia pass complete to Eric Johnson for 12 yards (tackle by Darren Sharper),-0.620,1.470
3,4:13,1,10,SFO 38,17,6,Jeff Garcia pass complete to Fred Beasley for 8 yards (tackle by Mike McKenzie),1.470,2.000
3,3:34,2,2,SFO 46,17,6,Kevan Barlow right guard for 1 yard (tackle by Na'il Diggs),2.000,1.420
3,2:54,3,1,SFO 47,17,6,Jeff Garcia right end for 5 yards (tackle by Mike McKenzie),1.420,2.390
3,2:12,1,10,GNB 48,17,6,"Penalty on Derrick Deese: False Start, 5 yards (no play)",2.390,2.060
3,1:52,1,15,SFO 47,17,6,Jeff Garcia pass complete to Eric Johnson for 8 yards (tackle by Na'il Diggs),2.060,2.250
3,1:12,2,7,GNB 45,17,12,"Jeff Garcia pass complete to Terrell Owens for 45 yards, touchdown",2.250,7.000
3,1:12,2,,GNB 45,17,14,"Two Point Attempt: Jeff Garcia middle, conversion succeeds",1.000,1.000
3,1:12,,,SFO 30,17,14,"Jeff Chandler kicks off 70 yards, returned by J.J. Moses for 27 yards (tackle by Sean Moran)",0.000,0.740
3,0:57,1,10,GNB 27,17,14,Brett Favre pass complete to Bubba Franks for 15 yards (tackle by Jeff Ulbrich),0.740,1.730
3,0:20,1,10,GNB 42,17,14,Ahman Green right guard for 9 yards (tackle by Julian Peterson and Chike Okeafor),1.730,2.400
Quarter,Time,Down,ToGo,Location,GNB,SFO,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,1,SFO 49,17,14,Ahman Green right tackle for 10 yards (tackle by Julian Peterson and Mike Rumph),2.400,2.980
4,14:24,1,10,SFO 39,17,14,Brett Favre pass complete to William Henderson for 7 yards (tackle by Jeff Ulbrich),2.980,3.390
4,13:52,2,3,SFO 32,17,14,Ahman Green left guard for 2 yards (tackle by Andre Carter),3.390,2.940
4,13:10,3,1,SFO 30,17,14,Brett Favre sacked by Andre Carter and Bryant Young for -3 yards,2.940,1.180
4,12:37,4,4,SFO 33,17,14,"Brett Favre pass incomplete intended for Robert Ferguson (defended by Jason Moore). Penalty on Jason Moore: Defensive Pass Interference, 3 yards (no play)",1.180,3.580
4,12:30,1,10,SFO 30,17,14,Ahman Green right guard for 5 yards (tackle by Derek Smith and John Keith),3.580,3.710
4,11:56,2,5,SFO 25,17,14,Ahman Green middle for no gain (tackle by Jeff Ulbrich),3.710,3.010
4,11:19,3,5,SFO 25,17,14,Tony Fisher left end for 1 yard (tackle by Derek Smith),3.010,1.940
4,10:41,4,4,SFO 24,17,14,Ryan Longwell 42 yard field goal no good,1.940,-1.070
4,10:37,1,10,SFO 32,17,14,Jeff Garcia pass incomplete intended for Fred Beasley (defended by Hardy Nickerson),1.070,0.530
4,10:31,2,10,SFO 32,17,14,Garrison Hearst middle for no gain (tackle by Cletidus Hunt),0.530,-0.160
4,9:53,3,10,SFO 32,17,14,Jeff Garcia pass incomplete intended for Eric Johnson (defended by Antuan Edwards),-0.160,-1.240
4,9:46,4,10,SFO 32,17,14,"Bill LaFleur punts 31 yards, out of bounds",-1.240,-1.400
4,9:40,1,10,GNB 37,17,14,Brett Favre pass complete to Ahman Green for 2 yards (tackle by Jeff Ulbrich),1.400,1.130
4,9:05,2,8,GNB 39,17,14,Ahman Green left end for no gain (tackle by Julian Peterson and Jeff Ulbrich),1.130,0.430
4,8:32,3,8,GNB 39,17,14,Brett Favre pass complete to Terry Glenn for 16 yards (tackle by Tim Hauck),0.430,2.590
4,7:54,1,10,SFO 45,17,14,Ahman Green right tackle for 13 yards (tackle by Tony Parrish and Jeff Ulbrich),2.590,3.450
4,7:14,1,10,SFO 32,17,14,Tony Fisher left end for 1 yard (tackle by Julian Peterson),3.450,3.040
4,6:36,2,9,SFO 31,17,14,Brett Favre pass complete to William Henderson for 6 yards (tackle by John Engelberger),3.040,3.140
4,5:58,3,3,SFO 25,17,14,Brett Favre pass complete to William Henderson for 10 yards (tackle by Derek Smith),3.140,4.580
4,5:33,1,10,SFO 15,17,14,Ahman Green right tackle for 5 yards (tackle by Jeff Ulbrich),4.580,4.840
4,4:54,2,5,SFO 10,17,14,Brett Favre pass incomplete intended for Terry Glenn (defended by Jason Webster),4.840,4.000
4,4:48,2,5,SFO 10,,,Timeout #1 by Green Bay Packers,4.840,4.000
4,4:48,3,5,SFO 10,17,14,Brett Favre pass incomplete intended for Ahman Green,4.000,2.810
4,4:45,4,5,SFO 10,20,14,Ryan Longwell 28 yard field goal good,2.810,3.000
4,4:45,,,GNB 30,20,14,"Ryan Longwell kicks off 57 yards, returned by Jamal Robertson for 15 yards (tackle by Antuan Edwards). Penalty on Antuan Edwards: Offside on Free Kick, 5 yards (no play)",0.000,0.000
4,4:45,,,GNB 25,20,14,"Ryan Longwell kicks off 70 yards, returned by Cedrick Wilson for 21 yards (tackle by Tod McBride)",0.000,0.670
4,4:29,1,10,SFO 26,20,14,Jeff Garcia pass complete to Eric Johnson for 7 yards (tackle by Na'il Diggs),0.670,1.070
4,3:56,2,3,SFO 33,20,14,Kevan Barlow middle for 5 yards (tackle by Na'il Diggs),1.070,1.470
4,3:25,1,10,SFO 38,20,14,Jeff Garcia right guard for 6 yards (tackle by Rod Walker),1.470,1.730
4,2:51,2,4,SFO 44,20,14,Garrison Hearst right tackle for 5 yards (tackle by Na'il Diggs and Darren Sharper),1.730,2.190
4,2:18,1,10,SFO 49,20,14,Jeff Garcia pass complete to Tai Streets for 1 yard (tackle by Darren Sharper),2.190,1.780
4,2:07,1,10,SFO 49,,,Timeout #1 by San Francisco 49ers,2.190,1.780
4,2:07,2,9,,20,14,"Jeff Garcia right end for 13 yards (tackle by Nate Wayne). Penalty on Tod McBride: Defensive Holding, 5 yards",1.780,3.450
4,1:59,1,10,GNB 32,20,14,Jeff Garcia pass complete to Terrell Owens for 4 yards (tackle by Mike McKenzie and Vonnie Holliday),3.450,3.440
4,1:14,2,6,GNB 28,20,14,Jeff Garcia pass complete to Eric Johnson for 14 yards (tackle by Darren Sharper),3.440,4.650
4,0:44,1,10,GNB 14,20,14,Jeff Garcia pass incomplete intended for Tai Streets,4.650,4.000
4,0:37,2,10,GNB 14,20,14,Garrison Hearst middle for 3 yards (tackle by Na'il Diggs),4.000,3.620
4,0:30,2,10,GNB 14,,,Timeout #2 by San Francisco 49ers,4.000,3.620
4,0:30,3,7,GNB 11,20,14,Jeff Garcia pass incomplete. Penalty on Matt Willig: Illegal Touch Pass (Declined),3.620,2.700
4,0:26,4,7,GNB 11,20,14,Jeff Garcia pass incomplete intended for Eric Johnson (defended by Antuan Edwards),2.700,0.370
4,0:22,1,10,GNB 11,20,14,Brett Favre kneels for -1 yards,-0.370,-0.850
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
