#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:01,CHI 14,2,0:51,86,Touchdown
2,1,5:09,CHI 12,7,4:08,30,Punt
3,1,0:55,STL 19,4,0:52,2,Field Goal
4,2,14:02,CHI 35,12,7:06,65,Touchdown
5,2,5:52,CHI 14,2,0:52,86,Touchdown
6,2,3:39,CHI 19,3,1:51,-9,Punt
7,2,0:42,CHI 14,2,0:42,-2,End of Half
8,3,15:00,CHI 20,3,1:32,0,Punt
9,3,11:36,CHI 9,7,4:39,36,Punt
10,3,2:41,CHI 20,12,6:17,61,Field Goal
11,4,10:15,STL 23,4,2:10,5,Field Goal
12,4,6:38,STL 24,5,1:43,24,Touchdown
13,4,4:02,STL 15,3,1:39,0,Fumble
