Quarter,Time,Down,ToGo,Location,CHI,STL,Detail,EPB,EPA
1,1:01,1,10,STL 16,7,10,"Tre Mason right tackle for 3 yards (tackle by Shea McClellin). Tre Mason fumbles (forced by Shea McClellin), recovered by Shea McClellin at STL-19 (tackle by Garrett Reynolds)",-0.140,-4.310
1,0:55,1,10,STL 19,7,10,Jeremy Langford left tackle for 2 yards (tackle by Eugene Sims),4.310,4.030
1,0:19,2,8,STL 17,7,10,Jay Cutler pass incomplete deep left intended for Alshon Jeffery (defended by Janoris Jenkins),4.030,3.260
1,0:12,3,8,STL 17,7,10,Jay Cutler pass incomplete deep right intended for Marquess Wilson,3.260,2.310
1,0:06,4,8,STL 17,10,10,Robbie Gould 35 yard field goal good,2.310,3.000
1,0:06,,,CHI 35,10,10,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
1,0:03,1,10,STL 20,10,10,"Tavon Austin right end for 10 yards (tackle by Christian Jones). Penalty on Jamon Brown: Illegal Blindside Block, 10 yards (no play)",0.280,-0.760
Quarter,Time,Down,ToGo,Location,CHI,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,20,STL 10,10,10,Todd Gurley right guard for 2 yards (tackle by Bruce Gaston),-0.760,-1.360
2,14:24,2,18,STL 12,10,10,Nick Foles pass incomplete deep left intended for Bradley Marquez,-1.360,-1.360
2,14:19,2,18,STL 12,10,10,Timeout #1 by Los Angeles Rams,-1.360,-2.360
2,14:19,3,18,STL 12,10,10,Nick Foles pass incomplete short right intended for Benny Cunningham,-2.360,-2.490
2,14:10,4,18,STL 12,10,10,"Johnny Hekker punts 59 yards, returned by Marc Mariani for 6 yards (tackle by Daren Bates)",-2.490,-1.270
2,14:02,1,10,CHI 35,10,10,Jay Cutler pass complete short right to Martellus Bennett for 8 yards (tackle by Akeem Ayers),1.270,1.800
2,13:35,2,2,CHI 43,10,10,Jay Cutler pass complete short right to Alshon Jeffery for 10 yards (tackle by Akeem Ayers),1.800,2.460
2,13:01,1,10,STL 47,10,10,Ka'Deem Carey middle for 8 yards (tackle by James Laurinaitis),2.460,2.990
2,12:27,2,2,STL 39,10,10,Jay Cutler pass complete short left to Marquess Wilson for 1 yard (tackle by Janoris Jenkins),2.990,2.410
2,11:46,3,1,STL 38,10,10,Jeremy Langford right tackle for no gain (tackle by William Hayes),2.410,0.720
2,11:17,4,1,STL 38,10,10,Jay Cutler pass complete short right to Jeremy Langford for 11 yards (tackle by Rodney McLeod),0.720,3.780
2,10:35,1,10,STL 27,10,10,Ka'Deem Carey left tackle for 5 yards (tackle by James Laurinaitis),3.780,3.910
2,9:52,2,5,STL 22,10,10,Jay Cutler pass complete short left to Zach Miller for 4 yards (tackle by Janoris Jenkins),3.910,3.840
2,9:11,3,1,STL 18,10,10,Ka'Deem Carey right guard for 6 yards (tackle by James Laurinaitis),3.840,3.840
2,8:22,3,1,STL 18,10,10,Timeout #1 by Chicago Bears,3.840,4.780
2,8:22,1,10,STL 12,10,10,Jeremy Langford right tackle for 3 yards (tackle by William Hayes),4.780,4.640
2,7:51,2,7,STL 9,10,10,Jay Cutler pass complete short right to Jeremy Langford for 5 yards (tackle by Rodney McLeod),4.640,4.840
2,7:06,3,2,STL 4,10,10,"Jay Cutler pass incomplete short right intended for Martellus Bennett. Penalty on Mark Barron: Roughing the Passer, 2 yards, Penalty on Trumaine Johnson: Defensive Holding (Declined) (no play)",4.840,6.740
2,7:00,1,2,STL 2,16,10,"Jay Cutler pass complete short middle to Zach Miller for 2 yards, touchdown",6.740,7.000
2,7:00,,,STL 2,17,10,"Robbie Gould kicks extra point good. Penalty on Rodney McLeod: Defensive Offside, 5 yards",0.000,0.000
2,7:00,,,CHI 40,17,10,"Robbie Gould kicks off 60 yards, touchback",0.000,-0.280
2,6:56,1,10,STL 20,17,10,Nick Foles pass incomplete short right intended for Kenny Britt (defended by Tracy Porter),0.280,-0.270
2,6:51,2,10,STL 20,17,10,"Nick Foles pass incomplete short right intended for Tavon Austin. Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",-0.270,-1.510
2,6:47,2,20,STL 10,17,10,Nick Foles pass complete short middle to Todd Gurley for 11 yards (tackle by Will Sutton),-1.510,-0.820
2,6:08,3,9,STL 21,17,10,Nick Foles pass incomplete short left intended for Kenny Britt (defended by Kyle Fuller),-0.820,-1.960
2,5:57,4,9,STL 21,17,10,"Johnny Hekker punts 51 yards, fair catch by Marc Mariani. Penalty on Alan Ball: Unsportsmanlike Conduct, 14 yards",-1.960,0.280
2,5:52,1,10,CHI 14,17,10,Jeremy Langford middle for 3 yards (tackle by Eugene Sims),-0.280,-0.370
2,5:15,2,7,CHI 17,23,10,"Jay Cutler pass complete short left to Jeremy Langford for 83 yards, touchdown",-0.370,7.000
2,5:15,,,STL 17,24,10,Robbie Gould kicks extra point good,0.000,0.000
2,5:15,,,CHI 35,24,10,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
2,5:00,1,10,STL 20,24,10,Tavon Austin right end for 3 yards (tackle by Antrel Rolle),0.280,0.140
2,4:34,2,7,STL 23,24,10,Nick Foles pass complete short right to Todd Gurley for 2 yards (tackle by Antrel Rolle),0.140,-0.300
2,3:51,3,5,STL 25,24,10,Nick Foles pass incomplete short middle intended for Wes Welker,-0.300,-1.700
2,3:41,4,5,STL 25,24,10,"Johnny Hekker punts 60 yards, returned by Marc Mariani for 4 yards (tackle by Cody Davis)",-1.700,-0.150
2,3:39,1,10,CHI 19,24,10,"Jay Cutler pass complete short right to Martellus Bennett for 7 yards (tackle by T.J. McDonald). Penalty on Vlad Ducasse: Offensive Holding, 10 yards (no play)",0.150,-0.760
2,3:22,1,20,CHI 9,24,10,Ka'Deem Carey left tackle for 5 yards (tackle by Akeem Ayers),-0.760,-1.110
2,2:29,2,15,CHI 14,24,10,Ka'Deem Carey right tackle for 5 yards (tackle by Mark Barron),-1.110,-1.110
2,2:22,2,15,CHI 14,24,10,Timeout #2 by Los Angeles Rams,-1.110,-1.070
2,2:22,3,10,CHI 19,24,10,Jay Cutler sacked by William Hayes and Aaron Donald for -9 yards,-1.070,-2.490
2,1:58,4,19,CHI 10,24,10,"Pat O'Donnell punts 52 yards, returned by Tavon Austin for -4 yards (tackle by Chris Prosinski)",-2.490,-1.200
2,1:48,1,10,STL 34,24,10,Nick Foles pass complete short left to Jared Cook for 6 yards (tackle by Shea McClellin),1.200,1.470
2,1:24,2,4,STL 40,24,10,Nick Foles pass complete short right to Kenny Britt for 6 yards (tackle by Tracy Porter),1.470,1.990
2,1:05,1,10,STL 46,24,10,Nick Foles pass incomplete short left intended for Brian Quick,1.990,1.450
2,1:01,2,10,STL 46,24,10,Nick Foles pass incomplete short right intended for Bradley Marquez,1.450,0.760
2,0:56,3,10,STL 46,24,10,Nick Foles pass incomplete short right intended for Lance Kendricks,0.760,-0.320
2,0:52,4,10,STL 46,24,10,"Johnny Hekker punts 40 yards, out of bounds",-0.320,0.280
2,0:42,1,10,CHI 14,24,10,Jay Cutler kneels for -1 yards,-0.280,-0.850
2,0:20,2,11,CHI 13,24,10,Jay Cutler kneels for -1 yards,-0.850,-1.650
Quarter,Time,Down,ToGo,Location,CHI,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,STL 35,24,10,"Greg Zuerlein kicks off 65 yards, touchback",0.000,0.280
3,15:00,1,10,CHI 20,24,10,Jeremy Langford middle for 1 yard (tackle by William Hayes and Akeem Ayers),0.280,-0.130
3,14:22,2,9,CHI 21,24,10,Jeremy Langford left tackle for -1 yards (tackle by Aaron Donald),-0.130,-0.960
3,13:44,3,10,CHI 20,24,10,Jay Cutler pass incomplete short middle intended for Jeremy Langford,-0.960,-2.030
3,13:39,4,10,CHI 20,24,10,"Pat O'Donnell punts 45 yards, returned by Tavon Austin for 10 yards (tackle by Sherrod Martin)",-2.030,-1.930
3,13:28,1,10,STL 45,24,10,Todd Gurley left tackle for 3 yards (tackle by Sam Acho),1.930,1.790
3,12:56,2,7,STL 48,24,10,Nick Foles pass incomplete deep right intended for Jared Cook,1.790,1.090
3,12:49,3,7,STL 48,24,10,"Nick Foles pass complete short middle to Tavon Austin for 12 yards (tackle by Bryce Callahan). Penalty on Greg Robinson: Offensive Holding, 10 yards (no play)",1.090,-0.230
3,12:20,3,17,STL 38,24,10,Nick Foles pass complete short middle to Wes Welker for 12 yards (tackle by Jonathan Anderson),-0.230,-0.060
3,11:44,4,5,,24,10,"Johnny Hekker punts 41 yards, out of bounds",-0.060,0.380
3,11:36,1,10,CHI 9,24,10,Jay Cutler pass complete short right to Zach Miller for 7 yards (tackle by T.J. McDonald),-0.380,-0.160
3,11:07,2,3,CHI 16,24,10,Jay Cutler left end for 26 yards (tackle by Mark Barron),-0.160,1.730
3,10:27,1,10,CHI 42,24,10,Ka'Deem Carey left tackle for 9 yards (tackle by Mark Barron),1.730,2.400
3,9:55,2,1,STL 49,24,10,Ka'Deem Carey middle for 3 yards (tackle by James Laurinaitis),2.400,2.520
3,9:19,1,10,STL 46,24,10,Jay Cutler pass complete short left to Jeremy Langford for -3 yards (tackle by Michael Brockers),2.520,1.570
3,8:36,2,13,STL 49,24,10,Jay Cutler pass complete short left to Jeremy Langford for 4 yards (tackle by Mark Barron),1.570,1.420
3,7:51,3,9,STL 45,24,10,"Penalty on Alshon Jeffery: False Start, 5 yards (no play)",1.420,0.760
3,7:25,3,14,,24,10,Jay Cutler sacked by Aaron Donald for -5 yards. Penalty on Charles Leno: Offensive Holding (Declined),0.760,-0.390
3,7:10,4,19,CHI 45,24,10,"Pat O'Donnell punts 48 yards, returned by Tavon Austin for 10 yards (tackle by Sherrod Martin)",-0.390,0.060
3,6:57,1,10,STL 17,24,10,Todd Gurley right end for 9 yards (tackle by Shea McClellin),-0.060,0.750
3,6:18,2,1,STL 26,24,10,Nick Foles pass incomplete deep middle intended for Brian Quick (defended by Antrel Rolle),0.750,-0.120
3,6:11,3,1,STL 26,24,10,"Penalty on Lance Kendricks: False Start, 5 yards (no play)",-0.120,-0.750
3,6:11,3,6,STL 21,24,10,Nick Foles pass complete short middle to Wes Welker for 14 yards (tackle by Bryce Callahan),-0.750,1.270
3,5:38,1,10,STL 35,24,10,Todd Gurley right guard for 2 yards (tackle by Christian Jones),1.270,0.990
3,5:02,2,8,STL 37,24,10,Todd Gurley middle for 3 yards (tackle by Bruce Gaston),0.990,0.700
3,4:26,3,5,STL 40,24,10,Nick Foles pass complete short middle to Brian Quick for 37 yards (tackle by Antrel Rolle),0.700,4.040
3,3:39,1,10,CHI 23,24,10,Tavon Austin for 3 yards (tackle by Kyle Fuller),4.040,3.900
3,2:59,2,7,CHI 20,24,10,Nick Foles pass incomplete deep middle intended for Brian Quick,3.900,3.200
3,2:53,3,7,CHI 20,24,10,Nick Foles pass incomplete short middle intended for Tavon Austin,3.200,2.120
3,2:45,4,7,CHI 20,24,13,Greg Zuerlein 38 yard field goal good,2.120,3.000
3,2:45,,,STL 35,24,13,"Greg Zuerlein kicks off 65 yards, touchback",0.000,-0.280
3,2:41,1,10,CHI 20,24,13,Jay Cutler pass complete short right to Jeremy Langford for 4 yards (tackle by James Laurinaitis),0.280,0.270
3,2:01,2,6,CHI 24,24,13,Jay Cutler pass complete short left to Martellus Bennett for 6 yards (tackle by Lamarcus Joyner),0.270,0.940
3,1:33,1,10,CHI 30,24,13,Jeremy Langford right end for 23 yards (tackle by Rodney McLeod and Lamarcus Joyner),0.940,2.460
3,0:48,1,10,STL 47,24,13,Jeremy Langford left tackle for 2 yards (tackle by Aaron Donald and T.J. McDonald),2.460,2.180
3,0:11,2,8,STL 45,24,13,Jeremy Langford right tackle for -2 yards (tackle by Aaron Donald and Lamarcus Joyner),2.180,1.220
Quarter,Time,Down,ToGo,Location,CHI,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,3,10,STL 47,24,13,Jeremy Langford left end for 11 yards (tackle by T.J. McDonald),1.220,3.180
4,14:18,1,10,STL 36,24,13,Ka'Deem Carey right tackle for 5 yards (tackle by T.J. McDonald),3.180,3.310
4,13:40,2,5,STL 31,24,13,Ka'Deem Carey left guard for 8 yards (tackle by Lamarcus Joyner),3.310,4.040
4,12:55,1,10,STL 23,24,13,Jeremy Langford right tackle for no gain (tackle by Nick Fairley),4.040,3.500
4,12:14,2,10,STL 23,24,13,Jay Cutler pass incomplete short right intended for Marquess Wilson (defended by Trumaine Johnson),3.500,2.810
4,12:09,3,10,STL 23,24,13,Jay Cutler pass complete short left to Martellus Bennett for 4 yards (tackle by Lamarcus Joyner),2.810,2.210
4,11:27,4,6,STL 19,27,13,Robbie Gould 37 yard field goal good,2.210,3.000
4,11:27,,,CHI 35,27,13,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,11:24,1,10,STL 20,27,13,"Penalty on Tim Barnes: False Start, 5 yards (no play)",0.280,-0.310
4,11:24,1,15,STL 15,27,13,Nick Foles pass complete short right to Tavon Austin for 4 yards (tackle by Tracy Porter),-0.310,-0.460
4,10:55,2,11,STL 19,27,13,Nick Foles pass incomplete short left intended for Brian Quick,-0.460,-1.140
4,10:50,3,11,STL 19,27,13,Nick Foles pass complete short right to Lance Kendricks for 4 yards (tackle by Jonathan Anderson),-1.140,-1.830
4,10:21,4,7,STL 23,27,13,Johnny Hekker pass incomplete short left intended for Cody Davis,-1.830,-4.040
4,10:15,1,10,STL 23,27,13,Ka'Deem Carey right guard for -1 yards (tackle by Mark Barron),4.040,3.360
4,9:33,2,11,STL 24,27,13,Ka'Deem Carey left tackle for 3 yards (tackle by Eugene Sims),3.360,3.070
4,8:51,3,8,STL 21,27,13,Jay Cutler pass complete short right to Alshon Jeffery for 3 yards (tackle by Trumaine Johnson),3.070,2.300
4,8:09,4,5,STL 18,30,13,Robbie Gould 36 yard field goal good,2.300,3.000
4,8:09,,,CHI 35,30,13,"Robbie Gould kicks off 65 yards, touchback",0.000,-0.280
4,8:05,1,10,STL 20,30,13,Nick Foles pass complete short right to Benny Cunningham for 2 yards (tackle by Bryce Callahan),0.280,0.000
4,7:41,2,8,STL 22,30,13,Nick Foles sacked by Lamarr Houston for -9 yards,0.000,-2.190
4,7:06,3,17,STL 13,30,13,Nick Foles pass complete short middle to Bradley Marquez for 11 yards (tackle by Shea McClellin),-2.190,-1.770
4,6:41,4,6,STL 24,30,13,Nick Foles pass incomplete short right intended for Brian Quick (defended by Tracy Porter),-1.770,-3.970
4,6:38,1,10,STL 24,30,13,Jeremy Langford right guard for 2 yards (tackle by Akeem Ayers),3.970,3.700
4,5:54,2,8,STL 22,30,13,Jeremy Langford right guard for 14 yards (tackle by Rodney McLeod),3.700,5.370
4,5:12,1,8,STL 8,30,13,Jeremy Langford right tackle for no gain (tackle by Aaron Donald),5.370,5.370
4,5:03,1,8,STL 8,30,13,Timeout #1 by Los Angeles Rams,5.370,4.570
4,5:03,2,8,STL 8,30,13,Jeremy Langford middle for 2 yards (tackle by Rodney McLeod),4.570,4.570
4,4:58,2,8,STL 8,30,13,Timeout #2 by Los Angeles Rams,4.570,4.040
4,4:58,3,6,STL 6,36,13,"Jeremy Langford right tackle for 6 yards, touchdown",4.040,7.000
4,4:58,,,STL 6,37,13,Robbie Gould kicks extra point good,0.000,0.000
4,4:58,,,CHI 35,37,13,"Robbie Gould kicks off 72 yards, returned by Benny Cunningham for 27 yards (tackle by Christian Jones)",0.000,-0.280
4,4:40,1,10,STL 20,37,13,Nick Foles pass complete short left to Tre Mason for 16 yards (tackle by Christian Jones),0.280,1.330
4,4:24,1,10,STL 36,37,13,"Nick Foles pass incomplete short right intended for Tre Mason. Penalty on Willie Young: Roughing the Passer, 15 yards (no play)",1.330,2.320
4,4:19,1,10,CHI 49,37,13,Nick Foles pass incomplete deep left intended for Tavon Austin,2.320,1.780
4,4:14,2,10,CHI 49,37,13,Nick Foles pass incomplete intended for Wes Welker is intercepted by Willie Young at CHI-46 and returned for 39 yards,1.780,-4.580
4,4:02,1,10,STL 15,37,13,Ka'Deem Carey right end for -2 yards (tackle by Ethan Westbrooks),4.580,3.680
4,3:21,2,12,STL 17,37,13,Ka'Deem Carey right tackle for 1 yard (tackle by Mark Barron),3.680,3.040
4,2:37,3,11,STL 16,37,13,"Ka'Deem Carey right guard for 1 yard (tackle by Rodney McLeod). Ka'Deem Carey fumbles (forced by Rodney McLeod), recovered by Aaron Donald at STL-15 and returned for 40 yards (tackle by Martellus Bennett)",3.040,-2.590
4,2:23,1,10,CHI 45,37,13,Tre Mason left tackle for 8 yards (tackle by Sam Acho),2.590,3.120
4,2:00,2,2,CHI 37,37,13,Tre Mason left end for 3 yards (tackle by Lamin Barrow),3.120,3.310
4,1:23,1,10,CHI 34,37,13,Tre Mason middle for 7 yards (tackle by Jonathan Anderson),3.310,3.720
4,0:53,2,3,CHI 27,37,13,Tre Mason left end for -1 yards (tackle by Will Sutton and Willie Young),3.720,2.870
4,0:16,3,4,CHI 28,37,13,Tre Mason middle for 11 yards (tackle by Chris Prosinski),2.870,2.980
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
