#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:49,OAK 28,7,3:25,21,Punt
2,1,7:58,OAK 16,3,1:38,1,Interception
3,1,5:08,OAK 34,1,0:15,0,Interception
4,1,4:53,OAK 20,10,5:00,75,Field Goal
5,2,12:33,OAK 22,10,3:57,66,Field Goal
6,2,6:13,OAK 30,3,1:15,8,Punt
7,2,1:22,OAK 21,4,1:02,79,Touchdown
8,3,15:00,OAK 20,3,1:45,0,Punt
9,3,10:18,OAK 19,8,3:30,81,Touchdown
10,3,5:46,OAK 20,6,2:34,23,Punt
11,4,10:01,OAK 16,5,3:07,-2,Punt
12,4,4:25,OAK 20,4,0:59,-4,Downs
13,4,2:36,OAK 1,9,1:05,34,Downs
14,4,1:05,OAK 39,4,1:02,5,Downs
