Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Brandon Brooks,G,65,100%,0,0%,3,10%
Derek Newton,T,65,100%,0,0%,3,10%
Chris Myers,C,65,100%,0,0%,0,0%
Ryan Fitzpatrick,QB,65,100%,0,0%,0,0%
Duane Brown,T,64,98%,0,0%,3,10%
Andre Johnson,WR,64,98%,0,0%,0,0%
DeAndre Hopkins,WR,64,98%,0,0%,0,0%
Ben Jones,G,62,95%,0,0%,0,0%
Garrett Graham,TE,52,80%,0,0%,0,0%
C.J. Fiedorowicz,TE,37,57%,0,0%,3,10%
Alfred Blue,RB,33,51%,0,0%,8,26%
Jonathan Grimes,RB,26,40%,0,0%,19,61%
Damaris Johnson,WR,26,40%,0,0%,11,35%
Keshawn Martin,WR,7,11%,0,0%,0,0%
Jay Prosch,FB,6,9%,0,0%,7,23%
Ronnie Brown,RB,6,9%,0,0%,7,23%
Tyson Clabo,T,4,6%,0,0%,3,10%
Xavier Su'a-Filo,G,3,5%,0,0%,3,10%
J.J. Watt,DE,1,2%,67,94%,8,26%
Kendrick Lewis,FS,0,0%,70,99%,5,16%
D.J. Swearinger,SS,0,0%,69,97%,8,26%
Kareem Jackson,CB,0,0%,65,92%,7,23%
Whitney Mercilus,LB,0,0%,63,89%,11,35%
Brooks Reed,LB,0,0%,58,82%,7,23%
Brian Cushing,LB,0,0%,57,80%,8,26%
Johnathan Joseph,CB,0,0%,48,68%,1,3%
A.J. Bouye,CB,0,0%,45,63%,8,26%
Danieal Manning,FS,0,0%,44,62%,16,52%
Jerrell Powe,NT,0,0%,38,54%,7,23%
Jared Crick,DE,0,0%,36,51%,14,45%
Tim Jamison,DE,0,0%,35,49%,11,35%
Justin Tuggle,LB,0,0%,26,37%,14,45%
Jeoffrey Pagan,DE,0,0%,18,25%,1,3%
Darryl Morris,CB,0,0%,17,24%,10,32%
Mike Mohamed,LB,0,0%,16,23%,20,65%
Andre Hal,CB,0,0%,5,7%,2,6%
Ricky Sapp,LB,0,0%,4,6%,5,16%
Jeff Tarpinian,LB,0,0%,0,0%,20,65%
Akeem Dent,LB,0,0%,0,0%,20,65%
Eddie Pleasant,SS,0,0%,0,0%,17,55%
Elbert Mack,CB,0,0%,0,0%,14,45%
Ryan Griffin,TE,0,0%,0,0%,10,32%
Shane Lechler,P,0,0%,0,0%,9,29%
Jon Weeks,LS,0,0%,0,0%,9,29%
Randy Bullock,K,0,0%,0,0%,7,23%
