Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
2,7:13,1,10,WAS 40,3,15,Kyle Allen pass incomplete short left,1.600,1.050
2,7:07,2,10,WAS 40,3,15,Antonio Gibson right guard for 5 yards (tackle by Leighton Vander Esch),1.050,1.030
2,6:27,3,5,WAS 45,3,15,"Kyle Allen pass incomplete short middle intended for J.D. McKissic. Penalty on Leighton Vander Esch: Defensive Holding, 5 yards (no play)",1.030,2.260
2,6:23,1,10,WAS 50,3,15,Kyle Allen pass incomplete short left intended for Antonio Gibson,2.260,1.710
2,6:19,2,10,WAS 50,3,15,"Penalty on WAS: Delay of Game, 5 yards (no play)",1.710,1.040
2,6:19,2,15,WAS 45,3,15,Kyle Allen pass complete short middle to Terry McLaurin for 6 yards (tackle by Jourdan Lewis and Jaylon Smith),1.040,1.160
2,5:45,3,9,DAL 49,3,15,Kyle Allen right end for 13 yards (tackle by Trevon Diggs),1.160,3.180
2,5:09,1,10,DAL 36,3,15,Kyle Allen pass complete short left to Logan Thomas for 7 yards (tackle by Leighton Vander Esch),3.180,3.580
2,4:29,2,3,DAL 29,3,15,Antonio Gibson left guard for 5 yards (tackle by Dorance Armstrong),3.580,3.970
2,3:47,1,10,DAL 24,3,15,Kyle Allen pass incomplete short right,3.970,3.430
2,3:42,2,10,DAL 24,3,15,Antonio Gibson left end for 9 yards (tackle by Trevon Diggs),3.430,4.170
2,3:16,3,1,DAL 15,3,21,"Kyle Allen pass complete short left to Logan Thomas for 15 yards, touchdown",4.170,7.000
2,3:08,,,DAL 15,3,22,Dustin Hopkins kicks extra point good,0.000,0.000
2,3:08,,,WAS 35,3,22,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
2,3:08,1,10,DAL 25,3,22,Ezekiel Elliott right guard for 12 yards (tackle by Jonathan Bostic and Kevin Pierre-Louis),0.610,1.400
2,2:37,1,10,DAL 37,3,22,Andy Dalton pass complete short left to Amari Cooper for 4 yards (tackle by Kendall Fuller),1.400,1.400
2,2:15,2,6,DAL 41,3,22,Ezekiel Elliott left tackle for 1 yard (tackle by Daron Payne),1.400,0.830
2,2:00,3,5,DAL 42,3,22,"Penalty on CeeDee Lamb: False Start, 5 yards (no play)",0.830,0.170
2,2:00,3,10,DAL 37,3,22,Andy Dalton pass complete deep middle to Amari Cooper for 18 yards (tackle by Deshazor Everett),0.170,2.590
2,1:38,1,10,WAS 45,3,22,Andy Dalton pass incomplete short middle intended for Dalton Schultz (defended by Kevin Pierre-Louis),2.590,2.040
2,1:35,2,10,WAS 45,3,22,Ezekiel Elliott up the middle for 6 yards (tackle by Jimmy Moreland),2.040,2.150
2,1:31,,,,,,Timeout #1 by Dallas Cowboys,,
2,1:31,3,4,WAS 39,3,22,Ezekiel Elliott right tackle for 4 yards (tackle by Chase Young),2.150,3.250
2,1:07,1,10,WAS 35,3,22,Andy Dalton right end for 6 yards (tackle by Cole Holcomb),3.250,3.510
2,1:00,2,4,WAS 29,3,22,Andy Dalton pass complete short right to Ezekiel Elliott for 6 yards (tackle by Jonathan Bostic),3.510,4.040
2,0:55,1,10,WAS 23,3,22,Andy Dalton pass complete short right to Tony Pollard for 6 yards (tackle by Jonathan Bostic),4.040,4.380
2,0:49,2,4,WAS 17,3,22,Tony Pollard up the middle for 5 yards (tackle by Kamren Curl),4.380,4.780
2,0:43,,,,,,Timeout #2 by Dallas Cowboys,,
2,0:43,1,10,WAS 12,3,22,Andy Dalton pass incomplete short middle intended for CeeDee Lamb (defended by Deshazor Everett),4.780,4.100
2,0:39,2,10,WAS 12,3,22,Andy Dalton pass short middle intended for Ezekiel Elliott is intercepted by Cole Holcomb at WAS-5 and returned for no gain,4.100,0.380
2,0:33,1,10,WAS 5,3,22,Kyle Allen kneels for -1 yards,-0.380,-0.850
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,WAS 35,3,22,"Dustin Hopkins kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,DAL 25,3,22,Ezekiel Elliott right end for 2 yards (tackle by Montez Sweat and Jonathan Bostic),0.610,0.330
3,14:28,2,8,DAL 27,3,22,Andy Dalton pass complete short right to Dalton Schultz for 8 yards (tackle by Jonathan Bostic),0.330,1.270
3,13:54,1,10,DAL 35,3,22,Andy Dalton pass incomplete short middle intended for CeeDee Lamb,1.270,0.720
3,13:50,2,10,DAL 35,3,22,Andy Dalton sacked by Montez Sweat for -6 yards,0.720,-0.760
3,13:10,3,16,DAL 29,3,22,Andy Dalton pass incomplete deep right intended for CeeDee Lamb,-0.760,-1.440
3,13:03,4,16,DAL 29,3,22,"Chris Jones punts 47 yards, fair catch by Danny Johnson at WAS-24",-1.440,-0.540
3,12:56,1,10,WAS 24,3,22,Peyton Barber up the middle for -1 yards (tackle by DeMarcus Lawrence),0.540,-0.140
3,12:21,2,11,WAS 23,3,22,Kyle Allen pass incomplete deep right intended for Terry McLaurin,-0.140,-0.820
3,12:15,3,11,WAS 23,3,22,Kyle Allen pass complete short left to Terry McLaurin for 13 yards (tackle by Anthony Brown),-0.820,1.330
3,11:36,1,10,WAS 36,3,22,Antonio Gibson left tackle for 4 yards (tackle by Leighton Vander Esch and Everson Griffen),1.330,1.330
3,10:59,2,6,WAS 40,3,22,Antonio Gibson right end for 5 yards (tackle by Jourdan Lewis and Neville Gallimore),1.330,1.290
3,10:14,3,1,WAS 45,3,22,Peyton Barber right guard for 8 yards (tackle by Leighton Vander Esch),1.290,2.460
3,9:31,1,10,DAL 47,3,22,Antonio Gibson right end for 5 yards (tackle by Jaylon Smith),2.460,2.590
3,8:50,2,5,DAL 42,3,22,Kyle Allen sacked by DeMarcus Lawrence for -4 yards,2.590,1.350
3,8:06,3,9,DAL 46,3,22,Kyle Allen pass complete short left to Terry McLaurin for 5 yards (tackle by Everson Griffen and Jaylon Smith),1.350,0.530
3,7:22,4,4,DAL 41,3,22,Tress Way punts 38 yards downed by Danny Johnson,0.530,0.380
3,7:13,1,10,DAL 3,3,22,Ezekiel Elliott up the middle for no gain (tackle by Kamren Curl),-0.380,-0.780
3,6:35,2,10,DAL 3,3,22,Andy Dalton pass incomplete short right intended for Michael Gallup (defended by Ronald Darby),-0.780,-1.420
3,6:32,3,10,DAL 3,3,22,"Andy Dalton up the middle for 6 yards (tackle by Jonathan Bostic). Penalty on Jonathan Bostic: Disqualification, 15 yards",-1.420,0.540
3,6:20,1,10,DAL 24,3,22,"Ben DiNucci aborted snap, recovered by Ezekiel Elliott at DAL-15 (tackle by Chase Young)",0.540,-1.350
3,5:40,2,19,DAL 15,3,22,Ben DiNucci pass complete deep right to Amari Cooper for 32 yards (tackle by Deshazor Everett),-1.350,2.060
3,5:09,1,10,DAL 47,3,22,Ben DiNucci sacked by Tim Settle for -2 yards,2.060,1.250
3,4:35,2,12,DAL 45,3,22,Tony Pollard right guard for no gain (tackle by Kamren Curl),1.250,0.560
3,3:56,3,12,DAL 45,3,22,"Ben DiNucci sacked by Montez Sweat for -14 yards. Ben DiNucci fumbles (forced by Montez Sweat), recovered by Terence Steele at DAL-31",0.560,-1.310
3,3:08,4,26,DAL 31,3,22,"Chris Jones punts 44 yards, fair catch by Danny Johnson at WAS-25",-1.310,-0.610
3,3:01,1,10,WAS 25,3,22,J.D. McKissic left tackle for 12 yards (tackle by Jaylon Smith and Steven Parker),0.610,1.400
3,2:22,1,10,WAS 37,3,22,Kyle Allen pass complete deep left to Cam Sims for 22 yards (tackle by Anthony Brown),1.400,2.850
3,1:46,1,10,DAL 41,3,22,Kyle Allen pass incomplete short left intended for Terry McLaurin (defended by Trevon Diggs),2.850,2.310
3,1:42,2,10,DAL 41,3,22,Antonio Gibson right guard for 5 yards (tackle by Jaylon Smith),2.310,2.280
3,1:01,3,5,DAL 36,3,22,Kyle Allen pass complete short right to Logan Thomas for 12 yards (tackle by Anthony Brown),2.280,3.970
3,0:16,1,10,DAL 24,3,22,Kyle Allen pass complete short right to Terry McLaurin for 8 yards (tackle by Leighton Vander Esch),3.970,4.650
Quarter,Time,Down,ToGo,Location,DAL,WAS,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,2,DAL 16,3,22,J.D. McKissic right guard for 3 yards (tackle by Aldon Smith),4.650,4.710
4,14:24,1,10,DAL 13,3,22,Kyle Allen pass incomplete short left intended for Terry McLaurin,4.710,4.050
4,14:17,2,10,DAL 13,3,22,Antonio Gibson left guard for 1 yard (tackle by Leighton Vander Esch),4.050,3.280
4,13:35,3,9,DAL 12,3,22,Kyle Allen pass incomplete short right intended for Terry McLaurin (defended by Trevon Diggs). Penalty on Brandon Scherff: Ineligible Downfield Pass (Declined),3.280,2.630
4,13:27,4,9,DAL 12,3,25,Dustin Hopkins 30 yard field goal good. Penalty on C.J. Goodwin: Defensive Offside (Declined),2.630,3.000
4,13:23,,,WAS 35,3,25,"Dustin Hopkins kicks off 70 yards, returned by Tony Pollard for 30 yards (tackle by Cole Holcomb)",0.000,0.610
4,13:18,1,10,DAL 25,3,25,"Tony Pollard left tackle for 4 yards (tackle by Kamren Curl). Penalty on Connor Williams: Offensive Holding, 10 yards (no play)",0.610,-0.410
4,13:03,1,20,DAL 15,3,25,Ben DiNucci pass complete short left to Amari Cooper for 7 yards (tackle by Cole Holcomb),-0.410,-0.340
4,12:30,2,13,DAL 22,3,25,Tony Pollard left guard for 4 yards (tackle by Ryan Anderson),-0.340,-0.490
4,11:55,3,9,DAL 26,3,25,Ben DiNucci pass incomplete short left intended for Michael Gallup,-0.490,-1.630
4,11:51,4,9,DAL 26,3,25,"Chris Jones punts 45 yards, returned by Danny Johnson for 3 yards (tackle by C.J. Goodwin)",-1.630,-1.070
4,11:41,1,10,WAS 32,3,25,Antonio Gibson left guard for 5 yards (tackle by Donovan Wilson and Leighton Vander Esch),1.070,1.200
4,11:05,2,5,WAS 37,3,25,Antonio Gibson right tackle for 3 yards (tackle by Jaylon Smith),1.200,0.890
4,10:11,3,2,WAS 40,3,25,J.D. McKissic right guard for 10 yards (tackle by Steven Parker),0.890,2.260
4,9:32,1,10,WAS 50,3,25,Peyton Barber right end for 2 yards (tackle by Leighton Vander Esch),2.260,1.980
4,8:49,2,8,DAL 48,3,25,Kyle Allen pass complete short left to Jeremy Sprinkle for 6 yards (tackle by Jaylon Smith),1.980,2.080
4,8:03,3,2,DAL 42,3,25,Peyton Barber left guard for 1 yard (tackle by DeMarcus Lawrence and Neville Gallimore),2.080,0.530
4,7:15,4,1,DAL 41,3,25,"Penalty on DeMarcus Lawrence: Neutral Zone Infraction, 6 yards (no play)",0.530,3.250
4,6:56,1,10,DAL 35,3,25,Antonio Gibson right end for 3 yards (tackle by Dorance Armstrong),3.250,3.110
4,6:17,2,7,DAL 32,3,25,Antonio Gibson left end for 3 yards (tackle by DeMarcus Lawrence and Xavier Woods),3.110,2.810
4,5:31,3,4,DAL 29,3,25,J.D. McKissic right guard for 3 yards (tackle by Aldon Smith and DeMarcus Lawrence),2.810,1.890
4,4:44,,,,,,Timeout #1 by Washington Football Team,,
4,4:44,4,1,DAL 26,3,25,Dustin Hopkins 44 yard field goal no good,1.890,-1.270
4,4:39,1,10,DAL 35,3,25,Tony Pollard right end for 6 yards (tackle by Devaroe Lawrence),1.270,1.530
4,4:05,2,4,DAL 41,3,25,Tony Pollard right end for no gain (tackle by Ronald Darby),1.530,0.830
4,3:30,3,4,DAL 41,3,25,Ben DiNucci sacked by Ryan Kerrigan for -9 yards,0.830,-1.240
4,2:50,4,13,DAL 32,3,25,"Chris Jones punts 49 yards, fair catch by Danny Johnson at WAS-19",-1.240,-0.150
4,2:44,1,10,WAS 19,3,25,Peyton Barber right guard for 4 yards (tackle by Donovan Wilson and Jaylon Smith),0.150,0.210
4,2:00,2,6,WAS 23,3,25,Peyton Barber right guard for -3 yards (tackle by Neville Gallimore),0.210,-0.940
4,1:18,3,9,WAS 20,3,25,Peyton Barber right guard for 11 yards (tackle by Steven Parker),-0.940,1.000
4,0:34,1,10,WAS 31,3,25,Kyle Allen kneels for -1 yards,1.000,0.320
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
