Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Christian McCaffrey,CAR,10,10,86,0,6,-13,-1.3,99,9.9,-1.3,2,5.0,0,0.0,0,102.5
Jarius Wright,CAR,6,5,59,0,3,43,8.6,16,3.2,7.7,0,,0,0.0,0,107.6
D.J. Moore,CAR,5,3,44,0,3,21,7.0,23,7.7,9.2,0,,0,0.0,0,88.7
Curtis Samuel,CAR,7,3,32,0,1,31,10.3,1,0.3,21.6,0,,0,0.0,0,56.8
Greg Olsen,CAR,4,2,5,0,2,2,1.0,3,1.5,7.5,0,,0,0.0,0,56.2
Chris Hogan,CAR,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
DeAndre Hopkins,HOU,8,5,41,0,1,33,6.6,8,1.6,13.4,0,,0,0.0,0,75.5
Carlos Hyde,HOU,5,4,6,0,0,-11,-2.8,17,4.3,-0.4,0,,0,0.0,1,39.6
Jordan Akins,HOU,4,3,21,0,1,6,2.0,15,5.0,4.0,0,,0,0.0,0,86.5
Will Fuller,HOU,6,3,23,0,1,15,5.0,8,2.7,14.8,1,3.0,0,0.0,0,59.7
Duke Johnson,HOU,3,2,22,0,2,3,1.5,19,9.5,6.7,1,2.0,0,0.0,0,88.2
Kenny Stills,HOU,2,2,24,0,2,12,6.0,12,6.0,6.0,0,,0,0.0,0,116.7
Keke Coutee,HOU,3,1,11,0,0,6,6.0,5,5.0,8.0,1,1.0,0,0.0,0,45.1
Darren Fells,HOU,1,1,12,0,,1,1.0,11,11.0,1.0,0,,0,0.0,0,116.7
