Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Shaq Thompson,CAR,0,7,5,71.4%,39,7.8,5.6,0,84.8,7.0,22,17,1,0,0,1.0,1,12,0,0.0%
Jermaine Carter Jr.,CAR,0,4,4,100.0%,22,5.5,5.5,0,89.6,3.0,12,10,3,0,0,0.0,0,6,1,14.3%
Luke Kuechly,CAR,0,4,4,100.0%,25,6.3,6.3,0,92.7,-1.0,-4,29,0,0,0,0.0,0,8,0,0.0%
James Bradberry,CAR,0,6,3,50.0%,32,10.7,5.3,0,66.0,16.7,26,6,0,0,0,0.0,0,5,0,0.0%
Eric Reid,CAR,0,3,3,100.0%,27,9.0,9.0,0,104.2,3.7,11,16,3,0,0,0.0,0,6,3,33.3%
Ross Cockrell,CAR,1,7,2,28.6%,15,7.5,2.1,0,0.0,13.1,-2,17,1,0,0,0.0,0,3,2,40.0%
Brian Burns,CAR,0,0,0,,,,,,,,,,0,1,2,0.5,4,2,0,0.0%
Mario Addison,CAR,0,0,0,,,,,,,,,,0,0,0,2.0,2,4,0,0.0%
Vernon Butler,CAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,1,0,0.0%
Javien Elliott,CAR,0,1,0,0.0%,,,0.0,,39.6,7.0,,,2,0,0,0.5,1,3,0,0.0%
Bruce Irvin,CAR,0,0,0,,,,,,,,,,0,0,0,1.0,1,2,0,0.0%
Player,Tm,Int,Tgt,Cmp,Cmp%,Yds,Yds/Cmp,Yds/Tgt,TD,Rat,DADOT,Air,YAC,Bltz,Hrry,QBKD,Sk,Prss,Comb,MTkl,MTkl%
Zach Cunningham,HOU,0,7,6,85.7%,23,3.8,3.3,0,80.4,1.3,-13,36,3,0,0,0.0,0,14,1,6.7%
Lonnie Johnson Jr.,HOU,0,4,4,100.0%,51,12.8,12.8,0,118.7,4.5,18,33,0,0,0,0.0,0,3,2,40.0%
Johnathan Joseph,HOU,0,8,4,50.0%,35,8.8,4.4,0,62.0,19.3,34,1,1,0,0,0.0,0,3,0,0.0%
Benardrick McKinney,HOU,0,3,3,100.0%,17,5.7,5.7,0,90.3,2.0,6,11,4,0,0,0.0,0,12,1,7.7%
Bradley Roby,HOU,0,5,3,60.0%,56,18.7,11.2,0,98.7,10.0,43,13,0,0,0,0.0,0,2,1,33.3%
Jahleel Addae,HOU,0,2,1,50.0%,21,21.0,10.5,0,87.5,4.5,3,18,0,0,0,0.0,0,0,0,
Tashaun Gipson,HOU,0,2,1,50.0%,3,3.0,1.5,0,56.2,10.5,0,3,3,0,0,0.0,0,4,1,20.0%
Justin Reid,HOU,0,1,1,100.0%,8,8.0,8.0,0,100.0,4.0,4,4,2,0,0,0.0,0,10,1,9.1%
Carlos Watkins,HOU,0,1,1,100.0%,18,18.0,18.0,0,118.7,-5.0,-5,23,0,0,0,0.0,0,0,2,100.0%
J.J. Watt,HOU,0,0,0,,,,,,,,,,1,1,1,1.0,3,6,0,0.0%
Whitney Mercilus,HOU,0,0,0,,,,,,,,,,2,1,0,1.0,2,2,1,33.3%
Brennan Scarlett,HOU,0,0,0,,,,,,,,,,2,0,0,1.0,1,2,0,0.0%
Brandon Dunn,HOU,0,0,0,,,,,,,,,,0,0,1,0.0,1,1,1,50.0%
D.J. Reader,HOU,0,0,0,,,,,,,,,,0,0,0,0.0,0,6,1,14.3%
