Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Dalvin Cook,MIN,21,132,0,3,59,2.8,73,3.5,4,5.3
Alexander Mattison,MIN,7,52,0,2,40,5.7,12,1.7,2,3.5
Ameer Abdullah,MIN,3,24,0,1,18,6.0,6,2.0,0,
Kirk Cousins,MIN,3,3,0,0,3,1.0,0,0.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Jon Hilliman,NYG,9,20,0,1,6,0.7,14,1.6,0,
Daniel Jones,NYG,3,12,0,3,6,2.0,6,2.0,0,
Elijhaa Penny,NYG,3,15,0,,8,2.7,7,2.3,0,
Evan Engram,NYG,2,5,0,0,4,2.0,1,0.5,0,
Wayne Gallman,NYG,2,14,0,1,9,4.5,5,2.5,0,
Sterling Shepard,NYG,1,-2,0,0,-2,-2.0,0,0.0,0,
