#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:20,SFO 27,3,0:38,8,Punt
2,1,9:51,SFO 17,13,6:59,83,Touchdown
3,1,1:05,SFO 25,6,4:08,32,Punt
4,2,11:15,GNB 14,3,2:18,14,Touchdown
5,2,8:01,SFO 43,3,1:22,-7,Punt
6,2,4:28,SFO 44,6,2:56,26,Missed FG
7,2,0:16,SFO 40,2,0:16,14,End of Half
8,3,15:00,SFO 20,9,5:14,80,Touchdown
9,3,7:41,SFO 35,3,1:04,0,Punt
10,3,3:49,SFO 20,10,4:32,71,Field Goal
11,4,12:59,SFO 17,4,2:03,13,Punt
12,4,8:26,SFO 20,5,2:39,80,Touchdown
13,4,4:52,SFO 35,11,4:26,50,Field Goal
