#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,10:50,ARI 32,5,1:19,16,Blocked FG
2,1,8:05,STL 11,4,1:38,15,Interception
3,1,4:52,STL 10,3,1:57,7,Punt
4,2,13:54,STL 23,8,3:23,27,Punt
5,2,10:04,STL 28,8,4:36,44,Field Goal
6,2,2:54,STL 37,3,1:07,3,Punt
7,2,1:20,STL 37,8,1:20,63,Touchdown
8,3,15:00,STL 20,3,2:03,1,Punt
9,3,11:54,ARI 38,7,3:26,31,Field Goal
10,3,3:41,STL 30,5,1:57,10,Punt
11,4,14:08,STL 5,7,3:59,30,Punt
12,4,6:13,STL 29,12,4:45,50,Interception
13,4,1:21,STL 24,11,1:21,40,Interception
