Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
1,0:14,1,10,STL 35,0,0,Derek Anderson pass complete deep middle to Early Doucet for 24 yards (tackle by Craig Dahl),3.250,4.840
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,STL 11,0,0,Tim Hightower right tackle for 3 yards (tackle by Larry Grant),4.840,4.700
2,14:20,2,7,STL 8,0,0,Derek Anderson pass incomplete short left intended for Stephen Williams,4.700,3.760
2,14:14,3,7,STL 8,0,0,Derek Anderson pass complete short left to Tim Hightower for 4 yards (tackle by Fred Robbins),3.760,3.030
2,13:57,4,3,STL 4,3,0,Jay Feely 22 yard field goal good,3.030,3.000
2,,,,ARI 30,3,0,"Jay Feely kicks off 69 yards, returned by Danny Amendola for 22 yards (tackle by Max Komar)",0.000,0.480
2,13:47,1,10,STL 23,3,0,Sam Bradford pass incomplete short left intended for Steven Jackson. Penalty on Steven Jackson: Illegal Motion (Declined),0.480,-0.070
2,13:44,2,10,STL 23,3,0,Steven Jackson left tackle for 18 yards (tackle by Michael Adams),-0.070,1.660
2,13:19,1,10,STL 41,3,0,Sam Bradford pass incomplete short right intended for Steven Jackson,1.660,1.120
2,13:11,2,10,STL 41,3,0,Steven Jackson left guard for 7 yards (tackle by Clark Haggans),1.120,1.360
2,12:32,3,3,STL 48,3,0,Sam Bradford pass complete short right to Mark Clayton for 5 yards (tackle by Greg Toler),1.360,2.460
2,11:57,1,10,ARI 47,3,0,Steven Jackson middle for 3 yards (tackle by Paris Lenon),2.460,2.320
2,11:17,2,7,ARI 44,3,0,Sam Bradford sacked by Adrian Wilson for -6 yards,2.320,0.830
2,10:48,3,13,,3,0,Sam Bradford pass incomplete deep right intended for Mark Clayton,0.830,-0.060
2,10:40,4,13,,3,0,"Donnie Jones punts 37 yards, muffed catch by Max Komar, recovered by Max Komar and returned for no gain",-0.060,0.280
2,10:31,1,10,ARI 14,3,0,Derek Anderson pass incomplete short right intended for Early Doucet (defended by Kevin Dockery),-0.280,-0.750
2,10:27,2,10,ARI 14,3,0,Derek Anderson pass incomplete short right intended for Larry Fitzgerald,-0.750,-1.400
2,10:22,,,,3,0,Timeout #1 by Arizona Cardinals,0.000,-1.400
2,10:22,3,10,ARI 14,3,0,Derek Anderson pass incomplete deep right intended for Larry Fitzgerald,-1.400,-2.470
2,10:15,4,10,ARI 14,3,0,"Ben Graham punts 59 yards, returned by Danny Amendola for 11 yards (tackle by Mike Leach). Penalty on Bradley Fletcher: Offensive Holding, 10 yards",-2.470,-0.810
2,10:04,1,10,STL 28,3,0,Sam Bradford pass complete short right to Mark Clayton for 6 yards (tackle by Greg Toler),0.810,1.070
2,9:43,2,4,STL 34,3,0,"Penalty on Kenny Iwebema: Encroachment, 5 yards (no play)",1.070,1.530
2,9:32,1,10,STL 39,3,0,Steven Jackson right tackle for no gain (tackle by Alan Branch and Paris Lenon),1.530,0.990
2,8:46,2,10,STL 39,3,0,Steven Jackson right tackle for no gain (tackle by Kenny Iwebema),0.990,0.300
2,8:09,3,10,STL 39,3,0,Sam Bradford pass complete short middle to Danny Amendola for 36 yards (tackle by Kerry Rhodes),0.300,3.910
2,7:33,1,10,ARI 25,3,0,Kenneth Darby right guard for 2 yards (tackle by Clark Haggans),3.910,3.630
2,6:51,2,8,ARI 23,3,0,"Sam Bradford pass complete short right to Billy Bajema for -5 yards (tackle by Greg Toler). Billy Bajema fumbles (forced by Greg Toler), recovered by Sam Bradford at ARI-28",3.630,2.280
2,5:43,3,13,ARI 28,3,0,Sam Bradford pass incomplete deep right intended for Laurent Robinson,2.280,1.590
2,5:33,4,13,ARI 28,3,3,Josh Brown 46 yard field goal good,1.590,3.000
2,,,,STL 30,3,3,"Josh Brown kicks off 75 yards, returned by LaRod Stephens-Howling for 29 yards (tackle by Craig Dahl)",0.000,0.540
2,5:22,1,10,ARI 24,3,3,LaRod Stephens-Howling left end for 21 yards (tackle by Bradley Fletcher),0.540,1.930
2,4:50,1,10,ARI 45,3,3,LaRod Stephens-Howling right end for 15 yards (tackle by Bradley Fletcher),1.930,2.920
2,4:23,1,10,STL 40,3,3,Tim Hightower left end for 19 yards (tackle by O.J. Atogwe),2.920,4.170
2,3:44,1,10,STL 21,3,3,Tim Hightower left guard for 20 yards (tackle by Ronald Bartell),4.170,6.970
2,3:02,1,1,STL 1,9,3,"Tim Hightower left tackle for 1 yard, touchdown",6.970,7.000
2,,,,STL 2,10,3,Jay Feely kicks extra point good,0.000,0.000
2,,,,ARI 30,10,3,"Jay Feely kicks off 50 yards, returned by Mike Karney for 17 yards (tackle by Will Davis)",0.000,1.400
2,2:49,1,10,STL 37,10,3,Sam Bradford pass complete short right to Danny Amendola for 4 yards (tackle by Greg Toler),1.400,1.400
2,2:14,2,6,STL 41,10,3,Sam Bradford pass complete short right to Daniel Fells for 4 yards (tackle by Greg Toler),1.400,1.220
2,2:00,3,2,STL 45,10,3,"Penalty on Mark Clayton: False Start, 5 yards (no play)",1.220,0.560
2,2:00,3,7,STL 40,10,3,Sam Bradford pass incomplete short left intended for Mark Clayton,0.560,-0.720
2,1:57,4,7,STL 40,10,3,"Donnie Jones punts 55 yards, returned by Max Komar for 9 yards (tackle by Kenneth Darby)",-0.720,0.280
2,1:47,1,10,ARI 14,10,3,Tim Hightower middle for -2 yards (tackle by Fred Robbins),-0.280,-0.930
2,1:40,,,,10,3,Timeout #1 by Los Angeles Rams,0.000,-0.930
2,1:40,2,12,ARI 12,10,3,Derek Anderson pass incomplete short right intended for Larry Fitzgerald,-0.930,-1.650
2,1:36,3,12,ARI 12,10,3,Derek Anderson pass incomplete short right intended for Larry Fitzgerald,-1.650,-2.490
2,1:32,4,12,ARI 12,10,3,Ben Graham punts 51 yards,-2.490,-1.400
2,1:20,1,10,STL 37,10,3,Steven Jackson middle for 8 yards (tackle by Darnell Dockett),1.400,1.940
2,1:00,2,2,STL 45,10,3,Sam Bradford pass complete short left to Danny Amendola for 7 yards (tackle by Michael Adams),1.940,2.390
,,,,,,,"Replay Assistant challenged the pass completion ruling, and the play was upheld.",,
2,0:32,1,10,ARI 48,10,3,Sam Bradford pass incomplete short left intended for Laurent Robinson,2.390,1.850
2,0:27,2,10,ARI 48,10,3,Sam Bradford pass complete deep right to Mark Clayton for 39 yards (tackle by Greg Toler),1.850,5.140
2,0:20,,,,10,3,Timeout #2 by Arizona Cardinals,0.000,5.140
2,0:20,1,9,ARI 9,10,3,Sam Bradford pass complete short middle to Mark Clayton for 5 yards (tackle by Greg Toler),5.140,5.340
2,0:15,,,,10,3,Timeout #2 by Los Angeles Rams,0.000,5.340
2,0:15,2,4,ARI 4,10,3,Sam Bradford pass incomplete short right intended for Danny Amendola (defended by Calais Campbell),5.340,4.490
2,0:11,3,4,ARI 4,10,3,Sam Bradford pass complete short right to Danny Amendola for 3 yards (tackle by Greg Toler),4.490,3.550
,,,,,,,"Replay Assistant challenged the runner broke the plane ruling, and the play was upheld.",,
2,0:05,,,,10,3,Timeout #3 by Los Angeles Rams,0.000,0.000
2,0:05,,,,10,3,Timeout #3 by Arizona Cardinals,0.000,3.550
2,0:05,4,1,ARI 1,10,9,"Sam Bradford pass complete short right to Laurent Robinson for 1 yard, touchdown",3.550,7.000
2,,,,ARI 2,10,10,Josh Brown kicks extra point good,0.000,0.000
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,ARI 30,10,10,"Jay Feely kicks off 79 yards, touchback",0.000,0.280
3,15:00,1,10,STL 20,10,10,Steven Jackson right tackle for 2 yards (tackle by Paris Lenon),0.280,0.000
3,14:27,2,8,STL 22,10,10,Steven Jackson middle for -4 yards (tackle by Kerry Rhodes),0.000,-1.330
3,13:46,3,12,STL 18,10,10,Sam Bradford pass complete short right to Steven Jackson for 3 yards (tackle by Matt Ware),-1.330,-1.960
3,13:10,4,9,STL 21,10,10,"Donnie Jones punts 63 yards, returned by Max Komar for 6 yards (tackle by Josh Hull). Max Komar fumbles, recovered by Max Komar at ARI-22",-1.960,-0.410
3,12:57,1,10,ARI 22,10,10,LaRod Stephens-Howling right guard for 1 yard (tackle by Larry Grant),0.410,0.000
3,12:23,2,9,ARI 23,10,10,Derek Anderson pass incomplete short right intended for Jerome Johnson,0.000,-0.690
3,12:18,3,9,ARI 23,10,10,"Derek Anderson pass incomplete. Derek Anderson fumbles, recovered by Derek Anderson at ARI-18. Penalty on Derek Anderson: Intentional Grounding, 10 yards",-0.690,-2.490
3,12:14,4,19,ARI 13,10,10,"Ben Graham punts 52 yards, returned by Danny Amendola for -1 yards (tackle by Michael Adams). Penalty on ARI: Ineligible Downfield Kic (no play)",-2.490,-2.490
3,12:05,4,19,ARI 13,10,10,"Ben Graham punts 42 yards, returned by Danny Amendola for 17 yards (tackle by Rashad Johnson)",-2.490,-3.050
3,11:54,1,10,ARI 38,10,10,Steven Jackson right end for 11 yards (tackle by Adrian Wilson),3.050,3.780
3,11:19,1,10,ARI 27,10,10,Sam Bradford pass complete short left to Mark Clayton for 2 yards (tackle by Greg Toler),3.780,3.500
3,10:49,2,8,ARI 25,10,10,"Sam Bradford pass complete short right to Daniel Fells for 2 yards (tackle by Daryl Washington). Penalty on Calais Campbell: Roughing the Passer, 12 yards",3.500,4.840
3,10:25,1,10,ARI 11,10,10,Steven Jackson right tackle for 2 yards (tackle by Calais Campbell),4.840,4.510
3,9:44,2,8,ARI 9,10,10,"Penalty on Adam Goldberg: False Start, 5 yards (no play)",4.510,3.690
3,9:27,2,13,ARI 14,10,10,Steven Jackson middle for 2 yards (tackle by Daryl Washington),3.690,3.110
3,8:45,3,11,ARI 12,10,10,"Sam Bradford pass complete short middle to Billy Bajema for 5 yards. Billy Bajema fumbles. Penalty on Clark Haggans: Defensive Offside, 5 yards (no play)",3.110,3.980
3,8:38,3,6,ARI 7,10,10,Sam Bradford pass incomplete short right intended for Danny Amendola,3.980,2.980
3,8:32,4,6,ARI 7,10,13,Josh Brown 25 yard field goal good,2.980,3.000
3,,,,STL 30,10,13,"Josh Brown kicks off 72 yards, returned by LaRod Stephens-Howling for 31 yards (tackle by Keith Toston)",0.000,0.870
3,8:22,1,10,ARI 29,10,13,Derek Anderson pass incomplete deep right intended for Larry Fitzgerald,0.870,0.330
3,8:19,2,10,ARI 29,10,13,"Penalty on Levi Brown: False Start, 5 yards (no play)",0.330,-0.350
3,8:19,2,15,ARI 24,10,13,Derek Anderson middle for 9 yards (tackle by George Selvie),-0.350,0.170
3,7:36,3,6,ARI 33,10,13,Derek Anderson pass complete short right to Steve Breaston for 16 yards (tackle by Bradley Fletcher),0.170,2.190
3,7:02,1,10,ARI 49,10,13,"LaRod Stephens-Howling left end for 6 yards. Penalty on Steve Breaston: Offensive Holding, 10 yards",2.190,1.930
3,7:02,1,14,ARI 45,10,13,"Derek Anderson sacked for -9 yards. Clifton Ryan fumbles (forced by Steve Breaston), recovered by Lyle Sendlein at ARI-0 and returned for 18 yards (tackle by Steve Breaston)",1.930,0.280
3,6:16,1,10,ARI 20,10,13,"Tim Hightower right end for no gain. Penalty on Deuce Lutui: Offensive Holding, 10 yards (no play)",0.280,-0.760
3,5:56,1,20,ARI 10,10,13,Derek Anderson pass complete short left to Larry Fitzgerald for 4 yards (tackle by George Selvie),-0.760,-1.180
3,5:08,2,16,ARI 14,10,13,Derek Anderson pass incomplete short right intended for Larry Fitzgerald,-1.180,-2.030
3,5:04,,,,10,13,Timeout #1 by Arizona Cardinals,0.000,-2.030
3,5:04,3,16,ARI 14,10,13,Derek Anderson pass complete deep right to Steve Breaston for 22 yards (tackle by Craig Dahl),-2.030,1.330
3,4:35,1,10,ARI 36,10,13,LaRod Stephens-Howling left tackle for -1 yards (tackle by Na'il Diggs),1.330,0.660
3,4:02,2,11,ARI 35,10,13,Derek Anderson pass incomplete deep right intended for Larry Fitzgerald (defended by Ronald Bartell),0.660,-0.030
3,3:53,3,11,ARI 35,10,13,Derek Anderson pass incomplete deep left intended for Larry Fitzgerald,-0.030,-1.040
3,3:48,4,11,ARI 35,10,13,"Ben Graham punts 35 yards, returned by Danny Amendola for no gain",-1.040,-0.940
3,3:41,1,10,STL 30,10,13,Steven Jackson right end for 9 yards (tackle by Dominique Rodgers-Cromartie),0.940,1.610
3,3:06,2,1,STL 39,10,13,Steven Jackson left tackle for 1 yard (tackle by Joey Porter),1.610,1.600
3,2:23,1,10,STL 40,10,13,Sam Bradford pass incomplete short right intended for Billy Bajema,1.600,1.050
3,2:19,2,10,STL 40,10,13,Steven Jackson left tackle for no gain (tackle by Darnell Dockett). Penalty on STL: Illegal Motion (Declined),1.050,0.370
3,1:56,3,10,STL 40,10,13,Sam Bradford pass incomplete short left intended for Mark Clayton,0.370,-0.720
3,1:53,4,10,STL 40,10,13,"Donnie Jones punts 60 yards, touchback",-0.720,-0.280
3,1:44,1,10,ARI 20,10,13,Derek Anderson pass incomplete short left intended for Larry Fitzgerald,0.280,-0.270
3,1:39,2,10,ARI 20,10,13,Derek Anderson pass incomplete short middle intended for LaRod Stephens-Howling (defended by James Hall),-0.270,-0.960
3,1:34,3,10,ARI 20,10,13,"Derek Anderson pass complete short left to Steve Breaston for 35 yards (tackle by O.J. Atogwe). Penalty on James Hall: Roughing the Passer, 15 yards",-0.960,3.580
3,1:03,1,10,STL 30,10,13,Derek Anderson pass complete short right to Steve Breaston for 9 yards (tackle by Darell Scott),3.580,4.250
3,0:27,2,1,STL 21,10,13,LaRod Stephens-Howling left end for 8 yards (tackle by O.J. Atogwe),4.250,4.710
Quarter,Time,Down,ToGo,Location,ARI,STL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,STL 13,10,13,LaRod Stephens-Howling middle for -1 yards (tackle by James Hall),4.710,3.900
4,14:24,2,11,STL 14,10,13,Derek Anderson pass incomplete short left intended for Larry Fitzgerald,3.900,3.080
4,14:17,3,11,STL 14,10,13,"Derek Anderson pass complete short middle to Max Komar for 9 yards (tackle by Larry Grant). Max Komar fumbles (forced by Larry Grant), recovered by Larry Grant at STL-5 (tackle by Stephen Williams)",3.080,0.380
4,14:08,1,10,STL 5,10,13,Steven Jackson middle for -4 yards (tackle by Darnell Dockett),-0.380,-1.070
4,13:34,2,14,STL 1,10,13,Mike Karney middle for 2 yards (tackle by Darnell Dockett),-1.070,-1.650
4,13:00,3,12,STL 3,10,13,Sam Bradford pass complete short right to Billy Bajema for 15 yards (tackle by Dominique Rodgers-Cromartie),-1.650,0.040
4,12:20,1,10,STL 18,10,13,Sam Bradford pass complete short right to Laurent Robinson for 11 yards (tackle by Matt Ware),0.040,0.870
4,11:49,1,10,STL 29,10,13,Steven Jackson right tackle for 2 yards (tackle by Joey Porter),0.870,0.600
4,11:04,2,8,STL 31,10,13,Sam Bradford pass complete short right to Daniel Fells for 4 yards (tackle by Daryl Washington),0.600,0.430
4,10:23,3,4,STL 35,10,13,Sam Bradford pass incomplete short left intended for Danny Amendola,0.430,-1.040
4,10:20,4,4,STL 35,10,13,"Donnie Jones punts 60 yards, returned by Max Komar for 9 yards (tackle by Mardy Gilyard)",-1.040,0.280
4,10:09,1,10,ARI 14,10,13,Derek Anderson pass complete short middle to Steve Breaston for 11 yards (tackle by James Laurinaitis),-0.280,0.610
4,9:42,1,10,ARI 25,10,13,Derek Anderson pass complete deep left to Max Komar for 20 yards (tackle by O.J. Atogwe),0.610,1.930
4,9:08,1,10,ARI 45,10,13,"Derek Anderson pass incomplete deep right intended for Stephen Williams. Penalty on Brandon Keith: Illegal Formation, 5 yards (no play)",1.930,1.600
4,8:56,1,15,ARI 40,10,13,Derek Anderson pass complete short left to LaRod Stephens-Howling for 6 yards (tackle by Bradley Fletcher),1.600,1.520
4,8:17,2,9,ARI 46,10,13,Derek Anderson pass complete short right to Tim Hightower for 16 yards (tackle by James Butler),1.520,3.050
4,7:33,1,10,STL 38,10,13,Derek Anderson pass complete deep middle to Steve Breaston for 27 yards (tackle by James Butler),3.050,4.840
4,6:53,1,10,STL 11,10,13,"LaRod Stephens-Howling left end for 5 yards (tackle by Craig Dahl). Penalty on Stephen Spach: Offensive Holding, 10 yards (no play)",4.840,4.170
4,6:26,1,20,STL 21,10,13,Derek Anderson pass incomplete deep left intended for Max Komar,4.170,2.940
4,6:18,2,20,STL 21,16,13,"Derek Anderson pass complete deep right to Larry Fitzgerald for 21 yards, touchdown",2.940,7.000
4,,,,STL 2,17,13,Jay Feely kicks extra point good,0.000,0.000
4,,,,ARI 30,17,13,"Jay Feely kicks off 75 yards, returned by Mardy Gilyard for 34 yards (tackle by Trumaine McBride)",0.000,0.870
4,6:08,1,10,STL 29,17,13,Sam Bradford pass complete short right to Laurent Robinson for 6 yards (tackle by Daryl Washington),0.870,1.140
4,5:26,2,4,STL 35,17,13,Sam Bradford pass complete short right to Mark Clayton for 5 yards (tackle by Dominique Rodgers-Cromartie),1.140,1.600
4,4:51,1,10,STL 40,17,13,Sam Bradford pass complete short right to Steven Jackson for no gain. Penalty on STL: Illegal Formation (Declined),1.600,1.050
4,4:42,2,10,STL 40,17,13,Sam Bradford pass complete short left to Steven Jackson for -6 yards (tackle by Paris Lenon),1.050,-0.430
4,4:05,3,16,STL 34,17,13,Sam Bradford pass complete deep right to Mark Clayton for 33 yards (tackle by Dominique Rodgers-Cromartie),-0.430,3.380
4,3:48,1,10,ARI 33,17,13,Steven Jackson right tackle for 1 yard (tackle by Bryan Robinson),3.380,2.970
4,3:10,2,9,ARI 32,17,13,Sam Bradford pass complete short right to Billy Bajema for 8 yards (tackle by Clark Haggans),2.970,3.340
4,2:27,3,1,ARI 24,17,13,Steven Jackson middle for 3 yards (tackle by Alan Branch),3.340,4.170
4,2:00,1,10,ARI 21,17,13,Sam Bradford pass incomplete deep right intended for Laurent Robinson (defended by Dominique Rodgers-Cromartie),4.170,3.630
4,1:55,2,10,ARI 21,17,13,Sam Bradford pass incomplete short left intended for Daniel Fells,3.630,2.940
4,1:51,3,10,ARI 21,17,13,Sam Bradford pass incomplete short middle intended for Laurent Robinson,2.940,2.060
4,1:47,4,10,ARI 21,17,13,Sam Bradford pass incomplete short left intended for Billy Bajema is intercepted by Kerry Rhodes at ARI-6 and returned for 65 yards,2.060,-3.640
4,1:28,1,10,STL 29,17,13,"Tim Hightower right guard for 4 yards (tackle by Larry Grant). Tim Hightower fumbles (forced by Larry Grant), recovered by Craig Dahl at STL-24 (tackle by Deuce Lutui)",3.640,-0.540
,,,,,,,"Replay Assistant challenged the fumble ruling, and the play was upheld.",,
4,1:21,1,10,STL 24,17,13,Sam Bradford pass complete short left to Steven Jackson for 9 yards (tackle by Paris Lenon),0.540,1.210
4,1:15,2,1,STL 33,17,13,Sam Bradford pass incomplete short left intended for Laurent Robinson,1.210,0.500
4,1:12,3,1,STL 33,17,13,Steven Jackson middle for 6 yards (tackle by Paris Lenon),0.500,1.530
4,1:08,,,,17,13,Timeout #1 by Los Angeles Rams,0.000,1.530
4,1:08,1,10,STL 39,17,13,Sam Bradford pass complete short left to Danny Amendola for 8 yards (tackle by Greg Toler),1.530,2.070
4,0:48,2,2,STL 47,17,13,Sam Bradford pass incomplete short middle intended for Mark Clayton,2.070,1.360
4,0:46,3,2,STL 47,17,13,Sam Bradford pass complete short right to Daniel Fells for 5 yards (tackle by Clark Haggans),1.360,2.390
4,0:25,1,10,ARI 48,17,13,Sam Bradford pass incomplete short right intended for Mark Clayton,2.390,1.850
4,0:20,2,10,ARI 48,17,13,Sam Bradford pass incomplete short left intended for Steven Jackson,1.850,1.160
4,0:16,3,10,ARI 48,17,13,Sam Bradford pass complete short right to Danny Amendola for 9 yards (tackle by Dominique Rodgers-Cromartie),1.160,0.660
4,0:10,,,,17,13,Timeout #2 by Los Angeles Rams,0.000,0.660
4,0:09,4,1,ARI 39,17,13,Steven Jackson left tackle for 3 yards (tackle by Darnell Dockett),0.660,3.180
4,0:05,,,,17,13,Timeout #3 by Los Angeles Rams,0.000,0.000
4,0:05,,,,17,13,Timeout #2 by Arizona Cardinals,0.000,3.180
4,0:05,1,10,ARI 36,17,13,Sam Bradford pass incomplete deep right intended for Mardy Gilyard is intercepted by Adrian Wilson,3.180,0.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
