#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,15:00,SFO 22,10,5:19,48,Missed FG
2,1,6:20,SFO 20,3,1:30,6,Punt
3,1,3:28,STL 33,6,2:51,33,Touchdown
4,2,13:41,STL 34,2,0:36,34,Touchdown
5,2,10:59,SFO 33,7,3:45,48,Field Goal
6,2,5:26,SFO 34,3,1:32,5,Punt
7,2,2:50,SFO 44,7,1:50,32,Field Goal
8,2,0:13,SFO 20,1,0:13,-1,End of Half
9,3,12:48,SFO 9,7,4:06,17,Punt
10,3,5:04,SFO 18,9,4:09,82,Touchdown
11,4,12:19,SFO 15,5,3:13,20,Punt
12,4,8:58,STL 13,5,2:28,13,Touchdown
13,4,4:36,SFO 20,3,0:59,-5,Punt
14,4,2:37,SFO 40,6,2:37,9,End of Game
