Player,Pos
Patrick Mahomes,QB
Darrel Williams,RB
Tyreek Hill,WR
Demarcus Robinson,WR
Blake Bell,TE
Travis Kelce,TE
Andrew Wylie,T
Lucas Niang,T
Joe Thuney,G
Trey Smith,G
Creed Humphrey,C
Frank Clark,DE
Jarran Reed,DT
Chris Jones,DT
Melvin Ingram,LB
Anthony Hitchens,LB
Willie Gay Jr.,LB
L'Jarius Sneed,CB
Charvarius Ward,CB
Rashad Fenton,CB
Tyrann Mathieu,S
Juan Thornhill,S
