Player,Pos
Philip Rivers,QB
Ryan Mathews,RB
Keenan Allen,WR
John Phillips,TE
Antonio Gates,TE
Ladarius Green,TE
D.J. Fluker,LT
Johnnie Troutman,LG
Nick Hardwick,C
Chad Rinehart,RG
Jeromey Clary,RT
Kendall Reyes,LDE
Cam Thomas,DT
Corey Liuget,RDE
Jarret Johnson,OLB
Tourek Williams,OLB
Donald Butler,ILB
Manti Te'o,ILB
Derek Cox,LCB
Shareece Wright,RCB
Marcus Gilchrist,SS
Eric Weddle,FS
