#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:28,BAL 37,9,5:27,53,Interception
2,1,7:15,PIT 34,2,0:35,34,Touchdown
3,1,1:54,BAL 20,3,2:05,9,Punt
4,2,11:53,BAL 15,3,1:37,-1,Punt
5,2,6:37,BAL 8,3,1:37,4,Punt
6,2,3:22,BAL 10,4,1:53,19,Punt
7,2,0:50,BAL 7,2,0:50,-2,End of Half
8,3,15:00,BAL 30,8,5:15,30,Punt
9,3,9:32,PIT 12,1,0:11,3,Fumble
10,3,7:45,BAL 11,4,1:56,3,Punt
11,3,2:30,BAL 36,7,3:55,37,Field Goal
12,4,11:35,BAL 36,3,0:28,-5,Punt
13,4,9:33,BAL 42,6,3:21,6,Punt
14,4,2:00,PIT 40,4,1:19,7,Missed FG
15,4,0:17,BAL 35,3,0:17,32,Missed FG
16,5,13:49,BAL 36,5,2:17,35,Field Goal
