Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
1,8:01,1,10,PIT 20,0,0,Jerome Bettis up the middle for 3 yards (tackle by Ray Lewis),0.280,0.140
1,7:28,2,7,PIT 23,0,0,Tommy Maddox pass incomplete intended for Hines Ward is intercepted by Ed Reed at PIT-41 and returned for 7 yards (tackle by Kendall Simmons),0.140,-3.310
1,7:15,1,10,PIT 34,0,0,Jamal Lewis right tackle for 9 yards (tackle by Joey Porter and Mike Logan),3.310,3.990
1,6:50,2,1,PIT 25,0,6,"Jamal Lewis left tackle for 25 yards, touchdown",3.990,7.000
1,,,,PIT 2,0,7,Matt Stover kicks extra point good,0.000,0.000
1,,,,BAL 30,0,7,"Wade Richey kicks off 66 yards, returned by Ike Taylor for 23 yards (tackle by T.J. Slaughter)",0.000,0.740
1,6:35,1,10,PIT 27,0,7,Jerome Bettis up the middle for 3 yards (tackle by Marques Douglas and Ray Lewis),0.740,0.600
1,6:03,2,7,PIT 30,0,7,Antwaan Randle El left end for 1 yard (tackle by Marques Douglas),0.600,0.040
1,5:23,3,6,PIT 31,0,7,Tommy Maddox pass complete to Hines Ward for 7 yards (tackle by Gary Baxter),0.040,1.470
1,4:46,1,10,PIT 38,0,7,Tommy Maddox pass complete to Plaxico Burress for 13 yards (tackle by Gary Baxter),1.470,2.320
1,4:11,1,10,BAL 49,0,7,Jerome Bettis right end for -3 yards (tackle by Ed Hartwell and Cornell Brown),2.320,1.380
1,3:30,2,13,PIT 48,0,7,Amos Zereoue up the middle for 1 yard (tackle by Kelly Gregg),1.380,0.830
1,2:46,3,12,PIT 49,0,7,Tommy Maddox pass complete to Amos Zereoue for 9 yards (tackle by Ray Lewis),0.830,0.460
1,2:07,4,3,BAL 42,0,7,"Josh Miller punts 42 yards, touchback",0.460,-0.280
1,1:54,1,10,BAL 20,0,7,Jamal Lewis right tackle for no gain (tackle by Casey Hampton),0.280,-0.270
1,1:24,2,10,BAL 20,0,7,Anthony Wright pass complete to Terry Jones for 5 yards (tackle by Jason Gildon),-0.270,-0.300
1,0:42,3,5,BAL 25,0,7,Anthony Wright pass complete to Travis Taylor for 4 yards (tackle by Dewayne Washington),-0.300,-1.440
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,BAL 29,0,7,Dave Zastudil punts 40 yards,-1.440,-1.000
2,14:49,1,10,PIT 31,0,7,Jerome Bettis right tackle for 3 yards (tackle by Kelly Gregg and Ed Hartwell),1.000,0.870
2,14:15,2,7,PIT 34,0,7,Tommy Maddox pass incomplete intended for Amos Zereoue (defended by Ma'ake Kemoeatu),0.870,0.170
2,14:07,3,7,PIT 34,0,7,Tommy Maddox pass complete to Antwaan Randle El for 8 yards (tackle by Gary Baxter),0.170,1.730
2,13:30,1,10,PIT 42,0,7,Jerome Bettis left tackle for no gain (tackle by Ray Lewis),1.730,1.190
2,12:49,2,10,PIT 42,0,7,Jerome Bettis left guard for 7 yards (tackle by Cornell Brown and Terrell Suggs),1.190,1.420
2,12:09,3,3,PIT 49,0,7,Tommy Maddox pass incomplete intended for Hines Ward (defended by Ray Lewis),1.420,-0.130
2,12:00,4,3,PIT 49,0,7,"Josh Miller punts 36 yards, fair catch by Lamont Brightful",-0.130,0.220
2,11:53,1,10,BAL 15,0,7,Jamal Lewis left tackle for no gain (tackle by Jason Gildon),-0.220,-0.710
2,11:20,2,10,BAL 15,0,7,Anthony Wright pass incomplete intended for Todd Heap,-0.710,-1.370
2,11:09,3,10,BAL 15,0,7,Anthony Wright pass complete to Chester Taylor for 4 yards (tackle by Deshea Townsend),-1.370,-2.140
2,10:36,4,6,BAL 19,0,7,"Dave Zastudil punts 41 yards, returned by Antwaan Randle El for no gain. Penalty on Chester Taylor: Ineligible Downfield Kick, 5 yards (no play)",-2.140,-2.470
2,10:24,4,11,BAL 14,0,7,"Dave Zastudil punts 33 yards, fair catch by Antwaan Randle El. Penalty on Chris Hope: Offensive Holding, 10 yards",-2.470,-1.730
2,10:16,1,10,PIT 42,0,7,Antwaan Randle El pass incomplete intended for Dan Kreider,1.730,1.190
2,10:10,2,10,PIT 42,0,7,Amos Zereoue up the middle for 3 yards (tackle by Kelly Gregg),1.190,0.890
2,9:32,3,7,PIT 45,0,7,Tommy Maddox pass complete to Amos Zereoue for 10 yards (tackle by Terrell Suggs),0.890,2.590
2,8:53,1,10,BAL 45,0,7,Jerome Bettis left end for 2 yards (tackle by Kelly Gregg),2.590,2.310
2,8:13,2,8,BAL 43,0,7,Jerome Bettis left tackle for 6 yards (tackle by Ed Hartwell),2.310,2.410
2,7:29,3,2,BAL 37,0,7,Amos Zereoue up the middle for -3 yards (tackle by Marques Douglas),2.410,0.590
2,6:45,,,,0,7,Timeout #1 by Pittsburgh Steelers,0.000,0.590
2,6:42,4,5,BAL 40,0,7,"Josh Miller punts 32 yards, fair catch by Ed Reed",0.590,0.380
2,6:37,1,10,BAL 8,0,7,Jamal Lewis up the middle for 2 yards (tackle by Joey Porter),-0.380,-0.630
2,6:00,2,8,BAL 10,0,7,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Dewayne Washington),-0.630,-1.190
2,5:49,3,8,BAL 10,0,7,Anthony Wright pass complete to Chester Taylor for 2 yards,-1.190,-2.490
2,5:17,4,6,BAL 12,0,7,"Dave Zastudil punts 45 yards, returned by Antwaan Randle El for 16 yards (tackle by Bart Scott)",-2.490,-2.850
2,5:00,1,10,BAL 41,0,7,Tommy Maddox sacked by Ed Hartwell for -6 yards,2.850,1.500
2,4:29,2,16,BAL 47,0,7,Tommy Maddox sacked by Marques Douglas for -5 yards,1.500,0.170
2,3:58,3,21,PIT 48,0,7,Tommy Maddox pass incomplete intended for Amos Zereoue (defended by Terrell Suggs),0.170,-0.190
2,3:50,4,21,PIT 48,0,7,"Josh Miller punts 46 yards, returned by Lamont Brightful for 20 yards. Penalty on Chidi Iwuoma: Unsportsmanlike Conduct, 15 yards (no play)",-0.190,-1.180
2,3:33,4,36,PIT 33,0,7,"Josh Miller punts 49 yards (tackle by Larry Foote). Penalty on Chris McAlister: Illegal Block Above the Waist, 10 yards",-1.180,0.380
2,3:22,1,10,BAL 10,0,7,Anthony Wright pass complete to Jamal Lewis for 13 yards (tackle by Mike Logan),-0.380,0.480
2,2:48,1,10,BAL 23,0,7,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Deshea Townsend),0.480,-0.070
2,2:37,2,10,BAL 23,0,7,Jamal Lewis right guard for 2 yards (tackle by Mike Logan and James Farrior),-0.070,-0.490
2,2:00,3,8,BAL 25,0,7,"Penalty on Orlando Brown: False Start, 5 yards (no play)",-0.490,-1.150
2,2:00,3,13,BAL 20,0,7,Chester Taylor right end for 9 yards,-1.150,-1.440
2,1:42,,,,0,7,Timeout #2 by Pittsburgh Steelers,0.000,-1.440
2,1:42,4,4,BAL 29,0,7,"Dave Zastudil punts 45 yards, returned by Antwaan Randle El for 22 yards (tackle by Dave Zastudil)",-1.440,-2.130
2,1:29,1,10,PIT 48,0,7,Tommy Maddox pass complete to Chris Doering for 12 yards (tackle by Corey Fuller),2.130,2.920
2,1:24,1,10,BAL 40,0,7,Tommy Maddox pass incomplete intended for Hines Ward,2.920,2.370
2,1:20,2,10,BAL 40,0,7,Tommy Maddox pass incomplete intended for Antwaan Randle El (defended by Ed Reed),2.370,1.680
2,1:13,3,10,BAL 40,0,7,Tommy Maddox pass incomplete intended for Plaxico Burress (defended by Chris McAlister),1.680,0.590
2,1:08,4,10,BAL 40,0,7,"Josh Miller punts 40 yards, returned by Lamont Brightful for 7 yards",0.590,0.380
2,0:50,1,10,BAL 7,0,7,Anthony Wright kneels for -1 yards,-0.380,-0.850
2,0:23,2,11,BAL 6,0,7,Anthony Wright kneels for -1 yards,-0.850,-1.650
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,PIT 30,0,7,"Jeff Reed kicks off 53 yards, returned by Lamont Brightful for 13 yards (tackle by Clint Kriewaldt)",0.000,0.940
3,14:55,1,10,BAL 30,0,7,Jamal Lewis left tackle for 6 yards (tackle by Troy Polamalu and Mike Logan),0.940,1.200
3,14:25,2,4,BAL 36,0,7,Jamal Lewis up the middle for 4 yards (tackle by James Farrior and Mike Logan),1.200,1.600
3,13:51,1,10,BAL 40,0,7,Anthony Wright sacked by Kendrell Bell for -5 yards,1.600,0.380
3,13:21,2,15,BAL 35,0,7,Anthony Wright pass complete to Marcus Robinson for 11 yards (tackle by Dewayne Washington),0.380,1.160
3,12:44,3,4,BAL 46,0,7,Anthony Wright pass complete to Travis Taylor for 10 yards (tackle by Ike Taylor),1.160,2.650
3,12:04,1,10,PIT 44,0,7,Jamal Lewis up the middle for 2 yards (tackle by James Farrior and Joey Porter),2.650,2.380
3,11:29,2,8,PIT 42,0,7,Jamal Lewis left end for 1 yard (tackle by James Farrior and Deshea Townsend),2.380,1.820
3,10:44,3,7,PIT 41,0,7,Anthony Wright pass complete to Todd Heap for 1 yard (tackle by Chris Hope),1.820,0.590
3,10:00,4,6,PIT 40,0,7,Dave Zastudil punts 27 yards,0.590,0.320
3,9:45,1,10,PIT 13,0,7,Tommy Maddox pass incomplete intended for Dan Kreider is intercepted by Ray Lewis at PIT-26 and returned for 14 yards (tackle by Oliver Ross),-0.320,-4.780
3,9:32,1,10,PIT 12,0,7,"Jamal Lewis up the middle for 3 yards (tackle by Joey Porter). Jamal Lewis fumbles (forced by Joey Porter), recovered by Mike Logan at PIT-9 and returned for 1 yards (tackle by Travis Taylor)",4.780,0.380
3,9:21,1,10,PIT 10,0,7,Jerome Bettis left tackle for 2 yards (tackle by Kelly Gregg and Ray Lewis),-0.380,-0.630
3,8:48,2,8,PIT 12,0,7,Jerome Bettis left tackle for 7 yards (tackle by Ed Hartwell),-0.630,-0.370
3,8:13,3,1,PIT 19,0,7,Tommy Maddox pass incomplete intended for Plaxico Burress,-0.370,-2.140
3,8:04,4,1,PIT 19,6,7,"Josh Miller pass complete to Chris Hope for 81 yards, touchdown",-2.140,7.000
3,,,,BAL 2,7,7,"Jeff Reed kicks extra point good. Penalty on Cornell Brown: Defensive Holding, 5 yards",0.000,0.000
3,,,,PIT 35,7,7,"Jeff Reed kicks off 65 yards, returned by Lamont Brightful for 11 yards (tackle by Clark Haggans)",0.000,-0.370
3,7:41,1,10,BAL 11,7,7,Jamal Lewis up the middle for 11 yards (tackle by Joey Porter),-0.370,0.410
3,7:09,1,10,BAL 22,7,7,Alan Ricard up the middle for 2 yards (tackle by Jason Gildon),0.410,0.140
3,6:35,2,8,BAL 24,7,7,"Penalty on Travis Taylor: False Start, 5 yards (no play)",0.140,-0.600
3,6:14,2,13,BAL 19,7,7,Anthony Wright pass incomplete intended for Marcus Robinson,-0.600,-1.290
3,6:04,3,13,BAL 19,7,7,Anthony Wright pass incomplete intended for Travis Taylor,-1.290,-2.140
3,6:04,4,13,BAL 19,7,7,"Penalty on BAL: Delay of Game, 5 yards (no play)",-2.140,-2.470
3,6:00,4,18,BAL 14,7,7,"Kyle Boller punts 29 yards, returned by Antwaan Randle El for no gain",-2.470,-2.720
3,5:49,1,10,BAL 43,7,7,Jerome Bettis right tackle for 6 yards (tackle by Ed Hartwell),2.720,2.990
3,5:20,2,4,BAL 37,7,7,Jerome Bettis left guard for -1 yards (tackle by Anthony Weaver),2.990,2.150
3,4:35,3,5,BAL 38,7,7,"Tommy Maddox pass incomplete intended for Antwaan Randle El. Penalty on Ma'ake Kemoeatu: Illegal Use of Hands, 5 yards (no play)",2.150,3.380
3,4:28,1,10,BAL 33,7,7,Jerome Bettis right tackle for 8 yards (tackle by Ed Hartwell),3.380,3.920
3,3:54,2,2,BAL 25,7,7,Jerome Bettis right guard for no gain (tackle by Ray Lewis),3.920,3.200
3,3:14,3,2,BAL 25,7,7,Jerome Bettis right guard for 1 yard (tackle by Marques Douglas),3.200,2.020
3,2:37,4,1,BAL 24,10,7,Jeff Reed 42 yard field goal good,2.020,3.000
3,,,,PIT 30,10,7,"Jeff Reed kicks off 65 yards, returned by Lamont Brightful for 31 yards (tackle by Chris Doering)",0.000,1.330
3,2:22,1,10,BAL 36,10,7,Anthony Wright pass complete to Terry Jones for 5 yards (tackle by Jason Gildon),1.330,1.470
3,1:46,2,5,BAL 41,10,7,Jamal Lewis up the middle for 1 yard (tackle by Joey Porter),1.470,0.890
3,1:08,3,4,BAL 42,10,7,Anthony Wright pass complete to Marcus Robinson for 29 yards (tackle by Dewayne Washington),0.890,3.640
3,0:25,1,10,PIT 29,10,7,Jamal Lewis up the middle for 4 yards (tackle by Mike Logan),3.640,3.640
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,6,PIT 25,10,7,Anthony Wright up the middle for 1 yard (tackle by Joey Porter),3.640,3.070
4,14:20,3,5,PIT 24,10,7,Jamal Lewis right tackle for -3 yards (tackle by James Farrior),3.070,1.670
4,13:41,4,8,PIT 27,10,10,Matt Stover 46 yard field goal good,1.670,3.000
4,,,,BAL 30,10,10,"Wade Richey kicks off 68 yards, returned by Ike Taylor for 22 yards (tackle by Ovie Mughelli)",0.000,0.540
4,13:29,1,10,PIT 24,10,10,Jerome Bettis left tackle for -1 yards (tackle by Terrell Suggs),0.540,-0.140
4,12:54,2,11,PIT 23,10,10,Tommy Maddox pass complete to Hines Ward for 4 yards (tackle by Chris McAlister),-0.140,-0.300
4,12:11,3,7,PIT 27,10,10,Tommy Maddox sacked by Marques Douglas for -6 yards,-0.300,-1.960
4,11:51,4,13,PIT 21,10,10,"Josh Miller punts 43 yards, fair catch by Lamont Brightful",-1.960,-1.330
4,11:35,1,10,BAL 36,10,10,Anthony Wright pass incomplete intended for Travis Taylor (defended by Mike Logan),1.330,0.790
4,11:32,2,10,BAL 36,10,10,"Penalty on Travis Taylor: False Start, 5 yards (no play)",0.790,0.120
4,11:32,2,15,BAL 31,10,10,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Dewayne Washington),0.120,-0.560
4,11:26,3,15,BAL 31,10,10,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Dewayne Washington),-0.560,-1.310
4,11:21,4,15,BAL 31,10,10,"Dave Zastudil punts 42 yards, returned by Antwaan Randle El for 24 yards, lateral to Chris Doering for 9 yards (tackle by T.J. Slaughter)",-1.310,-2.920
,,,,,,,"BAL challenged the ruling, and the play was upheld.",,
4,11:07,1,10,BAL 40,10,10,Tommy Maddox pass incomplete intended for Hines Ward (defended by Chris McAlister),2.920,2.370
4,11:03,2,10,BAL 40,10,10,Jerome Bettis up the middle for 1 yard (tackle by Anthony Weaver),2.370,1.820
4,10:27,3,9,BAL 39,10,10,Tommy Maddox pass complete to Jerame Tuman for 4 yards (tackle by Gary Baxter),1.820,0.980
4,9:41,,,,10,10,Timeout #1 by Pittsburgh Steelers,0.000,0.980
4,9:41,4,5,BAL 35,10,10,"Tommy Maddox sacked by Chad Williams for -5 yards. Tommy Maddox fumbles (forced by Chad Williams), recovered by Terrell Suggs at BAL-42 (tackle by Alan Faneca)",0.980,-1.730
4,9:33,1,10,BAL 42,10,10,Jamal Lewis right guard for no gain (tackle by Joey Porter),1.730,1.190
4,9:02,2,10,BAL 42,10,10,Jamal Lewis for 4 yards (tackle by Dewayne Washington),1.190,1.030
4,8:30,3,6,BAL 46,10,10,Anthony Wright pass complete to Marcus Robinson for 8 yards (tackle by Dewayne Washington),1.030,2.520
4,7:44,1,10,PIT 46,10,10,Jamal Lewis right tackle for 1 yard (tackle by Aaron Smith),2.520,2.110
4,7:02,2,9,PIT 45,10,10,Anthony Wright sacked by Kendrell Bell for -7 yards,2.110,0.500
4,6:29,3,16,BAL 48,10,10,Anthony Wright pass incomplete intended for Marcus Robinson (defended by Dewayne Washington),0.500,-0.190
4,6:20,4,16,BAL 48,10,10,"Dave Zastudil punts 43 yards, fair catch by Antwaan Randle El",-0.190,0.380
4,6:12,1,10,PIT 9,10,10,Jerome Bettis right end for 1 yard (tackle by Ed Hartwell),-0.380,-0.710
4,5:30,2,9,PIT 10,10,10,Tommy Maddox pass complete to Antwaan Randle El for 10 yards (tackle by Kelly Gregg),-0.710,0.280
4,4:46,1,10,PIT 20,10,10,Jerome Bettis left tackle for 4 yards (tackle by Kelly Gregg),0.280,0.270
4,4:08,2,6,PIT 24,10,10,Jerome Bettis up the middle for 2 yards (tackle by Ed Hartwell),0.270,-0.160
4,3:28,3,4,PIT 26,10,10,"Tommy Maddox pass incomplete intended for Plaxico Burress (defended by Chris McAlister). Penalty on Chad Williams: Defensive Holding, 5 yards (no play)",-0.160,1.000
4,3:20,1,10,PIT 31,10,10,Jerome Bettis left tackle for 3 yards (tackle by Riddick Parker and Ray Lewis),1.000,0.870
4,2:48,2,7,PIT 34,10,10,Tommy Maddox sacked by Marques Douglas and Ed Hartwell for -7 yards,0.870,-0.760
4,2:11,3,14,PIT 27,10,10,Tommy Maddox pass complete to Antwaan Randle El for 13 yards (tackle by Corey Fuller),-0.760,-0.720
4,2:04,4,1,PIT 40,10,10,Jerome Bettis right guard for no gain (tackle by Ray Lewis and Ed Hartwell),-0.720,-2.920
4,2:00,1,10,PIT 40,10,10,Jamal Lewis right guard for 1 yard (tackle by Jason Gildon),2.920,2.510
4,1:25,2,9,PIT 39,10,10,Anthony Wright pass complete to Travis Taylor for 7 yards (tackle by Dewayne Washington),2.510,2.740
4,1:12,3,2,PIT 32,10,10,Jamal Lewis right guard for -1 yards (tackle by Casey Hampton),2.740,1.190
4,0:46,,,,10,10,Timeout #2 by Pittsburgh Steelers,0.000,1.190
4,0:46,4,3,PIT 33,10,10,Matt Stover 52 yard field goal no good,1.190,-1.730
4,0:41,1,10,PIT 42,10,10,Tommy Maddox pass complete to Antwaan Randle El for 3 yards (tackle by Chad Williams),1.730,1.590
4,0:26,,,,10,10,Timeout #3 by Pittsburgh Steelers,0.000,1.590
4,0:26,2,7,PIT 45,10,10,Tommy Maddox pass incomplete intended for Plaxico Burress is intercepted by Chris McAlister at BAL-29 and returned for 6 yards (tackle by Dee Brown),1.590,-1.270
4,0:17,1,10,BAL 35,10,10,Anthony Wright pass complete to Marcus Robinson for 12 yards (tackle by Dewayne Washington),1.270,2.060
,,,,,,,"Replay Assistant challenged the ruling, and the play was upheld.",,
4,0:11,1,10,BAL 47,10,10,Anthony Wright pass complete to Marcus Robinson for 20 yards (tackle by Dewayne Washington),2.060,3.380
4,0:05,,,,10,10,Timeout #2 by Baltimore Ravens,0.000,3.380
4,0:05,1,10,PIT 33,10,10,Wade Richey 51 yard field goal no good,3.380,-0.940
Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime,Overtime
Quarter,Time,Down,ToGo,Location,PIT,BAL,Detail,EPB,EPA
,,,,,,,"Steelers won the coin toss, Steelers to receive the overtime kickoff.",,
OT,15:00,1,10,BAL 30,10,10,"Wade Richey kicks off 62 yards, returned by Lee Mays for 12 yards (tackle by Chad Williams)",0.940,0.280
OT,14:55,1,10,PIT 20,10,10,Tommy Maddox pass complete to Antwaan Randle El for 3 yards (tackle by Cornell Brown),0.280,0.140
OT,14:25,2,7,PIT 23,10,10,Tommy Maddox pass complete to Antwaan Randle El for 4 yards (tackle by Ed Hartwell),0.140,-0.030
OT,14:07,2,7,PIT 23,10,10,Timeout #1 by Baltimore Ravens,0.140,-0.030
OT,14:07,3,3,PIT 27,10,10,Tommy Maddox pass incomplete intended for Lee Mays,-0.030,-1.570
OT,14:02,4,3,PIT 27,10,10,"Josh Miller punts 43 yards, returned by Lamont Brightful for 6 yards (tackle by Mike Logan)",-1.570,-1.330
OT,13:49,1,10,BAL 36,10,10,"Anthony Wright pass complete to Marcus Robinson for 22 yards (tackle by Brent Alexander). Penalty on Joey Porter: Roughing the Passer, 15 yards",1.330,3.780
OT,13:24,1,10,PIT 27,10,10,Jamal Lewis up the middle for 2 yards (tackle by Jason Gildon),3.780,3.500
OT,12:47,2,8,PIT 25,10,10,"Penalty on Todd Heap: False Start, 5 yards (no play)",3.500,2.830
OT,12:22,2,13,PIT 30,10,10,Jamal Lewis up the middle for 1 yard (tackle by James Farrior and Kendrell Bell),2.830,2.280
OT,11:47,3,12,PIT 29,10,10,Anthony Wright pass incomplete intended for Terry Jones,2.280,1.500
OT,11:37,4,12,PIT 29,10,13,Matt Stover 47 yard field goal good,1.500,3.000
End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime,End of Overtime
