0,1
Officials,Officials
Referee,Adrian Hill
Umpire,Tab Slaughter
Down Judge,Mike Carr
Line Judge,Mark Stewart
Back Judge,Matt Edwards
Side Judge,Dominique Pender
Field Judge,Ryan Dickson
