Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Jon Feliciano,C,72,100%,0,0%,5,20%
Evan Neal,T,72,100%,0,0%,5,20%
Andrew Thomas,T,72,100%,0,0%,5,20%
Mark Glowinski,G,72,100%,0,0%,0,0%
Daniel Jones,QB,72,100%,0,0%,0,0%
Isaiah Hodgins,WR,66,92%,0,0%,0,0%
Saquon Barkley,RB,65,90%,0,0%,0,0%
Darius Slayton,WR,65,90%,0,0%,0,0%
Daniel Bellinger,TE,59,82%,0,0%,0,0%
Ben Bredeson,G,50,69%,0,0%,5,20%
Richie James,WR,43,60%,0,0%,3,12%
Lawrence Cager,TE,24,33%,0,0%,5,20%
Nick Gates,C,22,31%,0,0%,5,20%
Matt Breida,RB,21,29%,0,0%,2,8%
Nick Vannett,TE,8,11%,0,0%,12,48%
Marcus Johnson,WR,5,7%,0,0%,14,56%
Kenny Golladay,WR,4,6%,0,0%,0,0%
Julian Love,SS,0,0%,57,100%,7,28%
Xavier McKinney,FS,0,0%,57,100%,5,20%
Adoree' Jackson,CB,0,0%,55,96%,0,0%
Kayvon Thibodeaux,LB,0,0%,53,93%,0,0%
Leonard Williams,DT,0,0%,52,91%,0,0%
Dexter Lawrence,DT,0,0%,51,89%,5,20%
Fabian Moreau,CB,0,0%,50,88%,0,0%
Jaylon Smith,LB,0,0%,35,61%,5,20%
Darnay Holmes,CB,0,0%,33,58%,0,0%
Jarrad Davis,LB,0,0%,32,56%,0,0%
Jihad Ward,LB,0,0%,31,54%,5,20%
Tony Jefferson,SS,0,0%,22,39%,11,44%
Oshane Ximines,LB,0,0%,18,32%,13,52%
Nick McCloud,CB,0,0%,16,28%,15,60%
Ryder Anderson,DT,0,0%,15,26%,5,20%
Landon Collins,SS,0,0%,11,19%,13,52%
Dane Belton,FS,0,0%,10,18%,6,24%
Azeez Ojulari,LB,0,0%,8,14%,0,0%
Jason Pinnock,FS,0,0%,7,12%,8,32%
Justin Ellis,DT,0,0%,7,12%,4,16%
Tomon Fox,LB,0,0%,4,7%,15,60%
Cordale Flott,CB,0,0%,3,5%,7,28%
Cam Brown,LB,0,0%,0,0%,20,80%
Carter Coughlin,LB,0,0%,0,0%,20,80%
Gary Brightwell,RB,0,0%,0,0%,15,60%
Graham Gano,K,0,0%,0,0%,11,44%
Casey Kreiter,LS,0,0%,0,0%,7,28%
Jamie Gillan,P,0,0%,0,0%,7,28%
Matt Peart,T,0,0%,0,0%,5,20%
Tyre Phillips,T,0,0%,0,0%,5,20%
