Unnamed: 0_level_0,Unnamed: 1_level_0,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Phillip Buchanon,OAK,0,0,,0,0,1,13,13.0,0,0
Carlos Francis,OAK,4,94,23.5,0,0,0,0,,0,0
Doug Gabriel,OAK,1,2,2.0,0,0,0,0,,0,0
,,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Kick Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns,Punt Returns
Player,Tm,Rt,Yds,Y/Rt,TD,Lng,Ret,Yds,Y/R,TD,Lng
Antwaan Randle El,PIT,3,76,25.3,0,0,2,22,11.0,0,0
Ricardo Colclough,PIT,1,23,23.0,0,0,0,0,,0,0
Matt Cushing,PIT,1,12,12.0,0,0,0,0,,0,0
