Player,Pos
Jacoby Brissett,QB
Nick Chubb,RB
David Bell,WR
Amari Cooper,WR
Donovan Peoples-Jones,WR
Jedrick Wills Jr.,T
Jack Conklin,T
Joel Bitonio,G
Hjalte Froholdt,G
Michael Dunn,G
Ethan Pocic,C
Myles Garrett,DE
Alex Wright,DE
Jordan Elliott,DT
Taven Bryan,DT
Deion Jones,MLB
Sione Takitaki,LB
Martin Emerson,CB
Greg Newsome II,CB
Greedy Williams,CB
John Johnson,S
Grant Delpit,S
