Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
2,0:28,2,6,TEN 6,10,9,Jacoby Brissett pass incomplete short middle intended for Donte Moncrief,4.950,4.040
2,0:24,3,6,TEN 6,10,9,Jacoby Brissett pass incomplete short right intended for T.Y. Hilton,4.040,2.990
2,0:19,4,6,TEN 6,13,9,Adam Vinatieri 25 yard field goal good,2.990,3.000
2,0:14,,,IND 35,13,9,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
2,0:14,1,10,TEN 25,13,9,Marcus Mariota kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TEN 35,13,9,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,IND 25,13,9,Frank Gore left guard for 4 yards (tackle by Kevin Byard),0.610,0.600
3,14:20,2,6,IND 29,13,9,Jacoby Brissett pass incomplete short middle intended for Kamar Aiken,0.600,-0.100
3,14:17,3,6,IND 29,13,9,Jacoby Brissett pass incomplete short middle intended for T.Y. Hilton (defended by Logan Ryan),-0.100,-1.440
3,14:12,4,6,IND 29,13,9,"Rigoberto Sanchez punts 58 yards, returned by Eric Weems for 13 yards (tackle by Robert Turbin)",-1.440,-0.670
3,13:58,1,10,TEN 26,19,9,"Marcus Mariota pass incomplete short right intended for Phillip Supernaw is intercepted by John Simon at TEN-26 and returned for 26 yards, touchdown",0.670,-7.000
3,,,,TEN 15,19,9,Adam Vinatieri kicks extra point no good,,
3,13:50,,,IND 35,19,9,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
3,13:50,1,10,TEN 25,19,9,DeMarco Murray middle for 4 yards (tackle by Al Woods),0.610,0.600
3,13:05,2,6,TEN 29,19,9,DeMarco Murray right guard for no gain (tackle by Matthias Farley),0.600,-0.100
3,12:23,3,6,TEN 29,19,9,"Marcus Mariota pass complete short left to Eric Decker for 8 yards (tackle by Darius Butler). Penalty on Jabaal Sheard: Roughing the Passer, 15 yards",-0.100,2.390
3,11:43,1,10,IND 48,19,9,Marcus Mariota pass complete short left to DeMarco Murray for 13 yards (tackle by Jonathan Bostic),2.390,3.250
3,11:13,1,10,IND 35,19,9,Derrick Henry left tackle for no gain (tackle by Jabaal Sheard),3.250,2.700
3,10:36,2,10,IND 35,19,9,Derrick Henry left end for 5 yards (tackle by Jonathan Bostic),2.700,2.680
3,9:51,3,5,IND 30,19,9,Marcus Mariota pass incomplete short right intended for Eric Decker (defended by Rashaan Melvin),2.680,1.450
3,9:48,4,5,IND 30,19,12,Ryan Succop 48 yard field goal good,1.450,3.000
3,9:43,,,TEN 35,19,12,"Ryan Succop kicks off 68 yards, returned by Quan Bray for 15 yards (tackle by Curtis Riley)",0.000,0.350
3,9:39,1,10,IND 12,19,12,Jacoby Brissett pass incomplete short right intended for Marlon Mack,-0.350,-0.780
3,9:34,2,10,IND 12,19,12,Frank Gore left guard for 5 yards (tackle by Avery Williamson),-0.780,-0.840
3,8:49,3,5,IND 17,19,12,Jacoby Brissett pass incomplete deep middle intended for Jack Doyle (defended by Jayon Brown),-0.840,-2.320
3,8:44,4,5,IND 17,19,12,"Rigoberto Sanchez punts 49 yards, out of bounds",-2.320,-1.200
3,8:34,1,10,TEN 34,19,12,Derrick Henry right tackle for 6 yards (tackle by Grover Stewart),1.200,1.470
3,7:53,2,4,TEN 40,19,12,Marcus Mariota pass incomplete short left intended for Delanie Walker,1.470,0.760
3,7:47,3,4,TEN 40,19,12,Marcus Mariota pass incomplete deep right intended for Taywan Taylor (defended by Rashaan Melvin),0.760,-0.720
3,7:41,4,4,TEN 40,19,12,"Brett Kern punts 44 yards, fair catch by Quan Bray",-0.720,0.140
3,7:34,1,10,IND 16,19,12,Frank Gore left tackle for 3 yards (tackle by Jurrell Casey),-0.140,-0.180
3,6:50,2,7,IND 19,19,12,"Jacoby Brissett pass complete short middle to Jack Doyle for 11 yards (tackle by Avery Williamson). Jack Doyle fumbles (forced by Avery Williamson), recovered by Wesley Woodyard at IND-31 (tackle by Jack Doyle)",-0.180,-3.510
3,6:38,1,10,IND 31,19,12,Marcus Mariota pass complete short left to Rishard Matthews for 27 yards (tackle by Malik Hooker),3.510,6.280
3,6:01,1,4,IND 4,19,12,Derrick Henry left end for 2 yards (tackle by Vontae Davis),6.280,5.720
3,5:26,2,2,IND 2,19,12,Delanie Walker right end for -3 yards (tackle by Jonathan Bostic and John Simon),5.720,4.260
3,4:45,3,5,IND 5,19,12,Marcus Mariota pass incomplete short middle intended for Delanie Walker,4.260,3.010
3,4:40,4,5,IND 5,19,15,Ryan Succop 23 yard field goal good,3.010,3.000
3,4:35,,,TEN 35,19,15,"Ryan Succop kicks off 69 yards, returned by Quan Bray for 24 yards (tackle by Nate Palmer)",0.000,-0.280
3,4:30,1,10,IND 20,19,15,Jacoby Brissett right end for 4 yards (tackle by Erik Walden),0.280,0.270
3,3:47,2,6,IND 24,19,15,Jacoby Brissett pass incomplete deep right intended for T.Y. Hilton,0.270,-0.430
3,3:40,3,6,IND 24,19,15,Jacoby Brissett pass incomplete short right intended for Robert Turbin,-0.430,-1.770
3,3:35,4,6,IND 24,19,15,"Rigoberto Sanchez punts 53 yards, returned by Eric Weems for 2 yards (tackle by Kenny Moore). Penalty on Phillip Supernaw: Unnecessary Roughness, 12 yards, Penalty on Daren Bates: Offensive Holding (Declined)",-1.770,0.320
3,3:25,1,10,TEN 13,19,15,Marcus Mariota pass complete deep right to Eric Decker for 21 yards,-0.320,1.200
3,3:03,1,10,TEN 34,19,15,Marcus Mariota pass complete short right to Eric Decker for 7 yards (tackle by Rashaan Melvin),1.200,1.600
3,2:25,2,3,TEN 41,19,15,DeMarco Murray middle for 7 yards (tackle by John Simon),1.600,2.130
3,1:43,1,10,TEN 48,19,15,"Marcus Mariota pass incomplete deep left intended for Delanie Walker. Penalty on Ben Jones: Offensive Holding, 10 yards (no play)",2.130,1.470
3,1:37,1,20,TEN 38,19,15,Marcus Mariota pass complete short left to DeMarco Murray for 5 yards (tackle by Al Woods and Henry Anderson),1.470,0.910
3,0:56,2,15,TEN 43,19,15,Marcus Mariota pass complete short middle to Jonnu Smith for 10 yards (tackle by Jonathan Bostic),0.910,1.550
3,0:15,3,5,IND 47,19,15,Marcus Mariota pass complete short left to Eric Decker for 4 yards (tackle by Nate Hairston),1.550,0.400
Quarter,Time,Down,ToGo,Location,IND,TEN,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,4,1,IND 43,19,15,Marcus Mariota middle for 1 yard (tackle by Al Woods),0.400,2.790
4,14:12,1,10,IND 42,19,15,Marcus Mariota sacked by John Simon for -1 yards,2.790,2.110
4,13:31,2,11,IND 43,19,15,Marcus Mariota pass complete short middle to Delanie Walker for -1 yards (tackle by John Simon),2.110,1.290
4,12:49,3,12,IND 44,19,15,Marcus Mariota pass complete deep right to Rishard Matthews for 16 yards,1.290,3.710
4,12:28,1,10,IND 28,19,15,Marcus Mariota pass complete short right to Derrick Henry for 14 yards (tackle by Antonio Morrison),3.710,4.650
4,11:45,1,10,IND 14,19,15,DeMarco Murray right guard for 5 yards (tackle by Matthias Farley),4.650,4.900
4,11:26,2,5,IND 9,19,15,DeMarco Murray middle for 4 yards (tackle by John Simon and Antonio Morrison),4.900,4.960
4,10:46,3,1,IND 5,19,15,DeMarco Murray left tackle for 2 yards (tackle by John Simon),4.960,6.510
4,10:05,1,3,IND 3,19,21,"DeMarco Murray middle for 3 yards, touchdown",6.510,7.000
4,10:01,,,IND 15,19,22,Ryan Succop kicks extra point good,0.000,0.000
4,10:01,,,TEN 35,19,22,"Ryan Succop kicks off 65 yards, returned by Quan Bray for 60 yards (tackle by Brice McCain)",0.000,-2.920
4,9:51,1,10,TEN 40,19,22,Jacoby Brissett middle for 3 yards (tackle by Wesley Woodyard),2.920,2.780
4,9:07,2,7,TEN 37,19,22,Jacoby Brissett pass complete short left to Donte Moncrief for 13 yards (tackle by Da'Norris Searcy and Avery Williamson),2.780,3.970
4,8:24,1,10,TEN 24,19,22,Frank Gore middle for 1 yard (tackle by DaQuan Jones),3.970,3.570
4,7:42,2,9,TEN 23,19,22,"Jacoby Brissett pass incomplete. Penalty on Jacoby Brissett: Intentional Grounding, 11 yards",3.570,1.420
4,7:37,3,20,TEN 34,19,22,Jacoby Brissett pass incomplete short middle intended for Jack Doyle (defended by Jayon Brown),1.420,1.060
4,7:32,4,20,TEN 34,22,22,Adam Vinatieri 52 yard field goal good,1.060,3.000
4,7:27,,,IND 35,22,22,"Rigoberto Sanchez kicks off 65 yards, touchback",0.000,-0.610
4,7:27,1,10,TEN 25,22,22,Derrick Henry middle for 1 yard (tackle by Johnathan Hankins and Antonio Morrison),0.610,0.200
4,6:46,2,9,TEN 26,22,22,Marcus Mariota pass complete short left to Eric Decker for 10 yards (tackle by Vontae Davis),0.200,1.330
4,6:01,1,10,TEN 36,22,22,Marcus Mariota pass complete short right to Eric Decker for 11 yards,1.330,2.060
4,5:37,1,10,TEN 47,22,28,"Marcus Mariota pass complete deep right to Taywan Taylor for 53 yards, touchdown. Penalty on Johnathan Hankins: Roughing the Passer, 15 yards",2.060,7.000
4,5:29,,,IND 15,22,29,Ryan Succop kicks extra point good,0.000,0.000
4,5:29,,,,22,29,"Ryan Succop kicks off 50 yards, touchback",0.000,-0.610
4,5:29,1,10,IND 25,22,29,Jacoby Brissett pass incomplete short right intended for Kamar Aiken,0.610,0.060
4,5:21,2,10,IND 25,22,29,"Jacoby Brissett pass complete short right to Jack Doyle for 1 yard (tackle by Kevin Byard). Penalty on Kevin Byard: Unnecessary Roughness, 15 yards",0.060,1.660
4,5:06,1,10,IND 41,22,29,Robert Turbin middle for -3 yards (tackle by Logan Ryan),1.660,0.720
4,4:25,2,13,IND 38,22,29,Jacoby Brissett pass complete short right to Robert Turbin for 16 yards (tackle by Erik Walden),0.720,2.520
4,3:39,1,10,TEN 46,22,29,Robert Turbin right guard for 1 yard (tackle by DaQuan Jones),2.520,2.110
4,3:02,2,9,TEN 45,22,29,Jacoby Brissett pass complete short left to Donte Moncrief for 23 yards (tackle by Wesley Woodyard). Penalty on Adoree' Jackson: Defensive Holding (Declined),2.110,4.110
4,2:49,1,10,TEN 22,22,29,Jacoby Brissett pass incomplete short left intended for Marlon Mack,4.110,3.560
4,2:45,2,10,TEN 22,22,29,Jacoby Brissett pass incomplete short right intended for Jack Doyle (defended by Logan Ryan),3.560,2.870
4,2:41,3,10,TEN 22,22,29,Jacoby Brissett pass complete short middle to Robert Turbin for 9 yards (tackle by Logan Ryan),2.870,2.720
4,2:26,4,1,TEN 13,22,29,Jacoby Brissett right end for no gain (tackle by Wesley Woodyard),2.720,0.320
,,,,,,,"IND challenged the short of the line to gain ruling, and the play was upheld.",,
4,2:19,1,10,TEN 13,22,29,Derrick Henry middle for 2 yards (tackle by Johnathan Hankins),-0.320,-0.570
4,2:00,2,8,TEN 15,22,29,Derrick Henry left guard for 8 yards (tackle by T.J. Green),-0.570,0.000
4,1:53,,,,,,Timeout #2 by Indianapolis Colts,0.000,-0.480
4,1:53,1,10,TEN 23,22,29,Derrick Henry left tackle for 1 yard (tackle by Margus Hunt),0.480,0.000
4,1:47,,,,,,Timeout #3 by Indianapolis Colts,0.000,-0.070
4,1:47,2,9,TEN 24,22,29,Derrick Henry left tackle for 4 yards (tackle by Vontae Davis and John Simon),0.070,0.000
4,1:01,,,,,,Timeout #1 by Tennessee Titans,0.000,0.100
4,1:01,3,5,TEN 28,22,35,"Derrick Henry left end for 72 yards, touchdown",-0.100,7.000
4,0:47,,,IND 15,22,36,Ryan Succop kicks extra point good,0.000,0.000
4,0:47,,,TEN 35,22,36,"Ryan Succop kicks off 65 yards, touchback",0.000,-0.610
4,0:47,1,10,IND 25,22,36,Jacoby Brissett pass complete short left to Frank Gore for 7 yards (tackle by Jurrell Casey),0.610,1.010
4,0:24,2,3,IND 32,22,36,Jacoby Brissett pass complete short right to Jack Doyle for 7 yards (tackle by Logan Ryan),1.010,1.530
4,0:17,1,10,IND 39,22,36,Jacoby Brissett pass complete short right to Jack Doyle for 6 yards (tackle by Brian Orakpo and Jayon Brown),1.530,1.800
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
