Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
1,0:27,2,6,MIA 13,0,0,Jay Ajayi middle for 4 yards (tackle by David Bass),-0.480,-0.480
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,3,2,MIA 17,0,0,"Jay Cutler pass incomplete deep left intended for DeVante Parker. Penalty on Morris Claiborne: Defensive Holding, 5 yards (no play)",-0.480,0.410
2,14:56,1,10,MIA 22,0,0,Jay Cutler pass incomplete short right intended for Kenny Stills (defended by Darryl Roberts),0.410,-0.130
2,14:51,2,10,MIA 22,0,0,"Jay Ajayi middle for 8 yards (tackle by Darryl Roberts). Penalty on Kenny Stills: Illegal Block Above the Waist, 10 yards",-0.130,-0.400
2,14:22,2,12,MIA 20,0,0,Jay Ajayi middle for -2 yards (tackle by Demario Davis),-0.400,-1.490
2,13:38,3,14,MIA 18,0,0,Jay Cutler pass complete short right to Damien Williams for 6 yards (tackle by Demario Davis),-1.490,-1.770
2,13:06,4,8,MIA 24,0,0,"Matt Haack punts 39 yards, fair catch by Jeremy Kerley",-1.770,-1.400
2,12:59,1,10,NYJ 37,0,0,Josh McCown pass complete short right to Robby Anderson for 6 yards (tackle by Chase Allen),1.400,1.670
2,12:25,2,4,NYJ 43,0,0,Elijah McGuire middle for 1 yard (tackle by William Hayes),1.670,1.090
2,11:46,3,3,NYJ 44,0,0,"Josh McCown pass complete short left to Robby Anderson for 19 yards (tackle by Bobby McCain). Penalty on Jermaine Kearse: Offensive Pass Interference, 10 yards (no play)",1.090,-0.230
2,11:19,3,13,NYJ 34,0,0,Josh McCown pass complete deep right to ArDarius Stewart for 24 yards (tackle by Kiko Alonso),-0.230,2.790
2,10:37,1,10,MIA 42,0,0,Matt Forte right tackle for no gain (tackle by Kiko Alonso),2.790,2.240
2,10:06,2,10,MIA 42,0,0,Josh McCown pass complete short right to Jeremy Kerley for 14 yards,2.240,3.710
2,9:31,1,10,MIA 28,0,0,"Matt Forte left end for 3 yards (tackle by Xavien Howard). Penalty on Brent Qvale: Offensive Holding, 10 yards, Penalty on James Carpenter: Offensive Holding (Declined) (no play)",3.710,3.050
2,9:08,1,20,MIA 38,0,0,"Bilal Powell right tackle for 6 yards (tackle by Mike Hull). Penalty on James Carpenter: Offensive Holding, 10 yards (no play)",3.050,2.390
2,8:46,1,30,MIA 48,0,0,Elijah McGuire right end for 8 yards (tackle by Reshad Jones),2.390,1.550
2,8:09,2,22,MIA 40,0,0,Josh McCown pass incomplete short right intended for Neal Sterling,1.550,0.000
2,8:04,,,,,,Timeout #2 by New York Jets,0.000,-0.890
2,8:04,3,22,MIA 40,0,0,Josh McCown pass complete short right to Jermaine Kearse for 18 yards (tackle by Byron Maxwell),0.890,2.070
2,7:21,4,4,MIA 22,0,3,Chandler Catanzaro 40 yard field goal good,2.070,3.000
2,7:17,,,NYJ 35,0,3,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
2,7:17,1,10,MIA 25,0,3,Jay Cutler pass incomplete short right intended for Julius Thomas,0.610,0.060
2,7:13,2,10,MIA 25,0,3,Jay Ajayi right tackle for -2 yards (tackle by Demario Davis),0.060,-0.890
2,6:33,3,12,MIA 23,0,3,Jay Cutler pass incomplete short right intended for Jarvis Landry,-0.890,-1.830
2,6:28,4,12,MIA 23,0,3,"Matt Haack punts 55 yards, returned by Jeremy Kerley for 2 yards (tackle by Michael Thomas)",-1.830,-0.540
2,6:17,1,10,NYJ 24,0,3,Matt Forte right guard for -1 yards (tackle by Reshad Jones),0.540,-0.140
2,5:38,2,11,NYJ 23,0,3,Josh McCown pass complete short right to Jeremy Kerley for 4 yards (tackle by Kiko Alonso),-0.140,-0.300
2,4:55,3,7,NYJ 27,0,3,Josh McCown right end for 1 yard (tackle by Byron Maxwell),-0.300,-1.500
2,4:16,4,6,NYJ 28,0,3,"Lac Edwards punts 57 yards, out of bounds",-1.500,0.220
2,4:06,1,10,MIA 15,0,3,Jay Ajayi right tackle for 2 yards (tackle by Muhammad Wilkerson),-0.220,-0.440
2,3:25,2,8,MIA 17,0,3,Jay Cutler pass incomplete deep right intended for DeVante Parker (defended by Jamal Adams),-0.440,-1.120
2,3:18,3,8,MIA 17,0,3,Jay Cutler sacked by Jamal Adams for -10 yards,-1.120,-2.490
2,2:36,4,18,MIA 7,0,3,"Matt Haack punts 48 yards, returned by Jeremy Kerley for 3 yards (tackle by Mike Hull). Penalty on Julian Stanford: Offensive Holding, 10 yards, Penalty on Morris Claiborne: Illegal Block Above the Waist (Declined)",-2.490,-0.870
2,2:22,1,10,NYJ 29,0,3,Bilal Powell left tackle for 8 yards (tackle by Chase Allen),0.870,1.410
2,2:00,2,2,NYJ 37,0,3,"Bilal Powell middle for 4 yards (tackle by Xavien Howard). Penalty on Wesley Johnson: Offensive Holding, 10 yards",1.410,0.600
2,1:51,2,8,NYJ 31,0,9,"Josh McCown pass complete deep right to Robby Anderson for 69 yards, touchdown",0.600,7.000
2,1:42,,,MIA 15,0,10,Chandler Catanzaro kicks extra point good,0.000,0.000
2,1:42,,,NYJ 35,0,10,"Chandler Catanzaro kicks off 63 yards, returned by Jakeem Grant for 15 yards (tackle by Bruce Carter)",0.000,0.060
2,1:36,1,10,MIA 17,0,10,Jay Cutler pass complete short left to Julius Thomas for 7 yards (tackle by Darryl Roberts),-0.060,0.480
2,1:08,2,3,MIA 24,0,10,Jay Cutler pass complete short left to Jay Ajayi for 5 yards (tackle by Darron Lee),0.480,0.870
2,1:02,1,10,MIA 29,0,10,Jay Ajayi middle for 4 yards (tackle by Darron Lee),0.870,0.000
2,0:56,,,,,,Timeout #2 by Miami Dolphins,0.000,-0.870
2,0:56,2,6,MIA 33,0,10,Jay Cutler pass complete short middle to Jarvis Landry for 3 yards (tackle by Demario Davis),0.870,0.560
2,0:34,3,3,MIA 36,0,10,Jay Cutler pass incomplete deep right intended for DeVante Parker,0.560,-0.980
2,0:28,4,3,MIA 36,0,10,"Matt Haack punts 64 yards, touchback",-0.980,-0.280
2,0:19,1,10,NYJ 20,0,10,Josh McCown kneels for -1 yards,0.280,-0.460
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYJ 35,0,10,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,15:00,1,10,MIA 25,0,10,Jay Cutler pass incomplete deep middle intended for Kenny Stills,0.610,0.060
3,14:54,2,10,MIA 25,0,10,Jay Ajayi middle for -5 yards (tackle by Steve McLendon),0.060,-1.290
3,14:12,3,15,MIA 20,0,10,Jay Cutler pass incomplete short middle intended for Jarvis Landry (defended by Terrence Brooks),-1.290,-2.030
3,14:07,4,15,MIA 20,0,10,"Matt Haack punts 43 yards, returned by Jeremy Kerley for 14 yards (tackle by MarQueis Gray)",-2.030,-2.320
3,13:54,1,10,MIA 49,0,10,Josh McCown pass complete short right to Austin Seferian-Jenkins for 7 yards (tackle by Kiko Alonso),2.320,2.730
3,13:19,2,3,MIA 42,0,10,Matt Forte right tackle for 5 yards (tackle by Cameron Wake),2.730,3.120
3,12:39,1,10,MIA 37,0,10,Matt Forte left end for 1 yard (tackle by Chase Allen),3.120,2.710
3,11:58,2,9,MIA 36,0,10,Josh McCown pass complete short middle to Jeremy Kerley for 8 yards (tackle by Kiko Alonso and Mike Hull),2.710,0.000
3,11:16,,,,,,Timeout #1 by New York Jets,0.000,-3.070
3,11:16,3,1,MIA 28,0,10,Josh McCown pass complete short right to Lawrence Thomas for 15 yards (tackle by Reshad Jones),3.070,4.710
3,10:35,1,10,MIA 13,0,10,Matt Forte left tackle for 12 yards (tackle by Vincent Taylor and Kiko Alonso),4.710,6.970
3,9:52,1,1,MIA 1,0,16,"Bilal Powell left end for 1 yard, touchdown",6.970,7.000
3,9:48,,,MIA 15,0,17,Chandler Catanzaro kicks extra point good,0.000,0.000
3,9:48,,,NYJ 35,0,17,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,9:48,1,10,MIA 25,0,17,Jay Cutler pass complete short right to Kenny Stills for 4 yards (tackle by Darryl Roberts),0.610,0.600
3,9:21,2,6,MIA 29,0,17,Jay Cutler pass complete short left to DeVante Parker for -1 yards (tackle by Demario Davis),0.600,-0.230
3,8:46,3,7,MIA 28,0,17,Jay Cutler pass incomplete deep right intended for Kenny Stills,-0.230,-1.500
3,8:37,4,7,MIA 28,0,17,Matt Haack pass incomplete deep right intended for Leonte Carroo is intercepted by Terrence Brooks at MIA-49,-1.500,-2.320
3,8:33,1,10,MIA 49,0,17,Bilal Powell right guard for 1 yard (tackle by Nate Allen),2.320,1.920
3,7:56,2,9,MIA 48,0,17,Josh McCown pass complete short middle to Austin Seferian-Jenkins for 4 yards (tackle by Chase Allen),1.920,1.750
3,7:17,3,5,MIA 44,0,17,Josh McCown pass complete short left to Jermaine Kearse for 7 yards (tackle by Xavien Howard),1.750,3.120
3,6:38,1,10,MIA 37,0,17,"Josh McCown for no gain (tackle by Ndamukong Suh). Josh McCown fumbles (forced by Ndamukong Suh), recovered by Josh McCown at MIA-30",3.120,3.520
3,5:52,2,3,MIA 30,0,17,Elijah McGuire middle for 2 yards (tackle by Mike Hull and Kiko Alonso),3.520,0.000
3,5:12,,,,,,Timeout #2 by New York Jets,0.000,-3.070
3,5:12,3,1,MIA 28,0,17,Bilal Powell left tackle for no gain (tackle by Chase Allen),3.070,1.720
3,4:28,4,1,MIA 28,0,17,"Chandler Catanzaro 46 yard field goal good. Penalty on William Hayes: Illegal Formation, 5 yards (no play)",1.720,4.040
3,4:25,1,10,MIA 23,0,17,Josh McCown pass incomplete deep middle intended for Robby Anderson,4.040,3.500
3,4:20,2,10,MIA 23,0,17,Bilal Powell left tackle for 4 yards (tackle by Andre Branch),3.500,3.340
3,3:40,3,6,MIA 19,0,17,Josh McCown pass complete short middle to Jeremy Kerley for 10 yards (tackle by Reshad Jones),3.340,5.140
3,3:03,1,9,MIA 9,0,17,Elijah McGuire right end for 5 yards (tackle by Michael Thomas),5.140,5.340
3,2:19,2,4,MIA 4,0,17,Josh McCown pass incomplete short right intended for Austin Seferian-Jenkins,5.340,4.490
3,2:15,3,4,MIA 4,0,17,Bilal Powell middle for no gain (tackle by Reshad Jones and Ndamukong Suh),4.490,3.030
3,1:38,4,4,MIA 4,0,20,Chandler Catanzaro 22 yard field goal good,3.030,3.000
3,1:35,,,NYJ 35,0,20,"Chandler Catanzaro kicks off 65 yards, touchback",0.000,-0.610
3,1:35,1,10,MIA 25,0,20,Jay Cutler pass complete short left to Julius Thomas for 5 yards (tackle by Buster Skrine),0.610,0.740
3,1:01,2,5,MIA 30,0,20,Jay Cutler pass complete deep right to Kenny Stills for 17 yards (tackle by Buster Skrine),0.740,2.060
3,0:25,1,10,MIA 47,0,20,Jay Cutler pass complete short right to Jay Ajayi for 4 yards (tackle by Demario Davis),2.060,2.060
3,0:04,2,6,NYJ 49,0,20,Jay Cutler pass complete short right to Jarvis Landry for 8 yards (tackle by Darryl Roberts),2.060,2.850
Quarter,Time,Down,ToGo,Location,MIA,NYJ,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYJ 41,0,20,Jay Cutler pass complete short left to Julius Thomas for 4 yards (tackle by Demario Davis),2.850,2.850
4,14:37,2,6,NYJ 37,0,20,Jay Ajayi right tackle for 5 yards (tackle by Demario Davis),2.850,2.810
4,14:15,3,1,NYJ 32,0,20,Jay Cutler pass complete short left to Jarvis Landry for 11 yards (tackle by Buster Skrine),2.810,4.170
4,13:45,1,10,NYJ 21,0,20,Jay Cutler pass incomplete deep right intended for Kenny Stills,4.170,3.630
4,13:40,2,10,NYJ 21,0,20,Jay Cutler pass incomplete short right intended for Leonte Carroo,3.630,2.940
4,13:36,3,10,NYJ 21,0,20,Jay Cutler pass incomplete short left intended for Jay Ajayi,2.940,2.060
4,13:32,4,10,NYJ 21,0,20,Jay Cutler pass incomplete deep right intended for Jarvis Landry (defended by Morris Claiborne),2.060,-0.340
4,13:26,1,10,NYJ 21,0,20,Bilal Powell middle for 9 yards (tackle by Mike Hull and Michael Thomas),0.340,1.020
4,12:43,2,1,NYJ 30,0,20,"Josh McCown pass incomplete short left intended for Jermaine Kearse. Penalty on Xavien Howard: Defensive Pass Interference, 11 yards (no play)",1.020,1.660
4,12:39,1,10,NYJ 41,0,20,Bilal Powell left guard for 5 yards (tackle by Mike Hull),1.660,1.800
4,11:57,2,5,NYJ 46,0,20,Bilal Powell right tackle for 1 yard (tackle by Ndamukong Suh),1.800,1.220
4,11:19,3,4,NYJ 47,0,20,Josh McCown pass complete short right to Austin Seferian-Jenkins for no gain,1.220,-0.260
4,10:39,4,4,NYJ 47,0,20,"Lac Edwards punts 43 yards, fair catch by Jakeem Grant",-0.260,0.380
4,10:32,1,10,MIA 10,0,20,"Jay Cutler pass complete deep right to Kenny Stills for 17 yards (tackle by Darryl Roberts). Penalty on Darron Lee: Roughing the Passer, 15 yards",-0.380,1.730
4,9:53,1,10,MIA 42,0,20,Jay Cutler pass complete short right to Jakeem Grant for 12 yards (tackle by Darryl Roberts),1.730,2.520
4,9:09,1,10,NYJ 46,0,20,Jay Cutler pass incomplete short right intended for Kenyan Drake,2.520,1.980
4,9:03,2,10,NYJ 46,0,20,Jay Cutler sacked by David Bass for -3 yards,1.980,0.890
4,8:21,3,13,NYJ 49,0,20,Jay Cutler pass complete short middle to Jarvis Landry for 7 yards (tackle by Demario Davis),0.890,0.460
4,7:41,4,6,NYJ 42,0,20,Jay Cutler pass complete short middle to DeVante Parker for 4 yards (tackle by Julian Stanford),0.460,-1.470
4,7:35,1,10,NYJ 38,0,20,"Josh McCown for 3 yards. Josh McCown fumbles, recovered by Josh McCown at NYJ-35",1.470,0.790
4,6:52,2,11,NYJ 37,0,20,"Elijah McGuire right tackle for 6 yards (tackle by Byron Maxwell). Elijah McGuire fumbles (forced by Byron Maxwell), recovered by Mike Hull (tackle by Austin Seferian-Jenkins). Penalty on Mike Hull: Illegal Forward Pass, 5 yards",0.790,-1.930
4,6:40,1,10,MIA 45,0,20,Jay Cutler pass incomplete short middle intended for Jarvis Landry (defended by Demario Davis),1.930,1.380
4,6:35,2,10,MIA 45,0,20,Jay Cutler pass incomplete short left intended for Kenny Stills,1.380,0.700
4,6:31,3,10,MIA 45,0,20,"Jay Cutler sacked by Buster Skrine for -12 yards. Penalty on Jamal Adams: Taunting, 15 yards",0.700,2.130
4,6:22,1,10,MIA 48,0,20,Jay Cutler pass complete short right to Kenyan Drake for 2 yards (tackle by Demario Davis),2.130,1.850
4,5:46,2,8,,0,20,Jay Cutler pass complete short right to DeVante Parker for 13 yards,1.850,3.120
4,5:18,1,10,NYJ 37,0,20,Jay Cutler pass complete short right to DeVante Parker for 8 yards (tackle by Terrence Brooks),3.120,3.650
4,4:36,2,2,NYJ 29,0,20,Jay Cutler pass incomplete short middle intended for Jarvis Landry is intercepted by Terrence Brooks at NYJ-15 and returned for 13 yards,3.650,-0.810
4,4:27,1,10,NYJ 28,0,20,Bilal Powell right tackle for 7 yards (tackle by Chase Allen),0.810,1.210
4,3:46,2,3,NYJ 35,0,20,Bilal Powell middle for no gain (tackle by Davon Godchaux),1.210,0.500
4,3:04,3,3,NYJ 35,0,20,Bilal Powell middle for -2 yards (tackle by Charles Harris and Mike Hull),0.500,-1.180
4,2:25,4,5,NYJ 33,0,20,"Lac Edwards punts 47 yards, muffed catch by Jakeem Grant, recovered by Jakeem Grant and returned for no gain",-1.180,-0.280
4,2:15,1,10,MIA 20,0,20,Kenyan Drake right end for no gain (tackle by Leonard Williams),0.280,-0.270
4,2:00,2,10,MIA 20,0,20,Jay Cutler pass complete short right to DeVante Parker for 14 yards,-0.270,1.200
4,1:55,1,10,MIA 34,0,20,Jay Cutler pass complete deep right to DeVante Parker for 26 yards (tackle by Juston Burris),1.200,2.920
4,1:24,1,10,NYJ 40,0,20,Jay Cutler pass complete short right to DeVante Parker for 9 yards (tackle by Juston Burris),2.920,3.590
4,0:53,2,1,NYJ 31,0,20,Jay Cutler pass complete short left to Jarvis Landry for 15 yards (tackle by Buster Skrine),3.590,4.510
4,0:21,1,10,NYJ 16,0,20,Jay Cutler pass incomplete deep left intended for Kenny Stills,4.510,3.900
4,0:16,2,10,NYJ 16,0,20,Jay Cutler middle for 9 yards (tackle by Demario Davis),3.900,0.000
4,0:06,,,,,,Timeout #1 by Miami Dolphins,0.000,-4.850
4,0:06,3,1,NYJ 7,0,20,"Penalty on NYJ: Illegal Substitution, 4 yards (no play)",4.850,6.510
4,0:06,1,3,NYJ 3,6,20,"Jay Cutler pass complete short left to DeVante Parker for 3 yards, touchdown. Penalty on Juston Burris: Defensive Holding (Declined)",6.510,7.000
4,0:00,,,NYJ 15,6,20,Cody Parkey kicks extra point no good,0.000,-1.000
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
