Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
1,10:02,1,10,NYG 48,0,0,Saquon Barkley right tackle for 9 yards (tackle by Cody Barton),2.130,2.800
1,9:32,2,1,WAS 43,0,0,Saquon Barkley right end for 12 yards (tackle by Percy Butler and Jamin Davis),2.800,3.510
1,9:15,1,10,WAS 31,0,0,Matt Breida left guard for 6 yards (tackle by David Mayo and Jamin Davis),3.510,3.780
1,8:54,2,4,WAS 25,0,0,Matt Breida right guard for 2 yards (tackle by Jonathan Allen and James Smith-Williams),3.780,3.200
1,8:30,3,3,WAS 24,0,0,Tyrod Taylor pass incomplete deep left intended for Jalin Hyatt (defended by Benjamin St-Juste),3.200,1.970
1,8:25,4,3,WAS 24,0,0,Graham Gano 42 yard field goal no good,1.970,-1.070
1,8:20,1,10,WAS 32,0,0,Sam Howell pass incomplete short left intended for Curtis Samuel,1.070,0.530
1,8:17,2,10,WAS 32,0,0,Chris Rodriguez right tackle for 4 yards (tackle by Micah McFadden and Dexter Lawrence),0.530,0.370
1,7:36,3,6,WAS 36,0,0,Sam Howell pass incomplete short middle intended for Jahan Dotson (defended by Tre Hawkins),0.370,-0.980
1,7:32,4,6,WAS 36,0,0,"Tress Way punts 53 yards, fair catch by Eric Gray at NYG-11",-0.980,0.370
1,7:25,1,10,NYG 11,0,0,Saquon Barkley right tackle for 5 yards (tackle by John Ridgeway),-0.370,-0.300
1,7:02,2,5,NYG 16,0,0,Tyrod Taylor pass complete short left to Saquon Barkley for 2 yards (tackle by Kendall Fuller),-0.300,-0.600
1,6:35,3,3,NYG 18,0,0,Tyrod Taylor scrambles right end for 2 yards (tackle by David Mayo),-0.600,-2.030
1,6:19,4,1,NYG 20,0,0,"Jamie Gillan punts 45 yards, returned by Jamison Crowder for 3 yards (tackle by Dane Belton)",-2.030,-1.470
1,6:08,1,10,WAS 38,0,0,Sam Howell pass complete short right to Curtis Samuel for 18 yards (tackle by Tre Hawkins and Cordale Flott),1.470,2.650
1,5:28,1,10,NYG 44,0,0,Brian Robinson right tackle for 6 yards (tackle by A'Shawn Robinson),2.650,2.920
1,4:46,2,4,NYG 38,0,0,Sam Howell pass incomplete short middle intended for John Bates (defended by Bobby Okereke),2.920,2.210
1,4:42,3,4,NYG 38,0,0,Sam Howell sacked by Leonard Williams for -9 yards,2.210,0.130
1,3:59,4,13,NYG 47,0,0,"Tress Way punts 35 yards, fair catch by Sterling Shepard at NYG-12",0.130,0.350
1,3:51,1,10,NYG 12,0,0,Saquon Barkley left end for 3 yards (tackle by David Mayo),-0.350,-0.500
1,3:13,2,7,NYG 15,0,0,Tyrod Taylor pass complete short right to Wan'Dale Robinson for 22 yards (tackle by James Smith-Williams),-0.500,1.400
1,2:29,1,10,NYG 37,0,0,Tyrod Taylor pass complete short middle to Darius Slayton for 22 yards (tackle by Kendall Fuller),1.400,2.850
1,1:50,1,10,WAS 41,0,0,Tyrod Taylor pass complete short left to Darren Waller for 13 yards (tackle by Kendall Fuller),2.850,3.710
1,1:12,1,10,WAS 28,0,0,Tyrod Taylor up the middle for 20 yards (tackle by David Mayo),3.710,5.370
1,0:38,1,8,WAS 8,0,0,Tyrod Taylor sacked by Montez Sweat for -4 yards,5.370,3.860
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,12,WAS 12,0,0,Saquon Barkley right guard for 7 yards (tackle by Jonathan Allen),3.860,4.260
2,14:32,3,5,WAS 5,0,0,"Tyrod Taylor scrambles for no gain (tackle by David Mayo). Penalty on Justin Pugh: Offensive Holding, 10 yards (accepted) (no play)",4.260,2.930
2,14:22,3,15,WAS 15,0,6,"Tyrod Taylor pass complete short middle to Darren Waller for 15 yards, touchdown",2.930,7.000
2,14:18,,,WAS 15,0,7,Graham Gano kicks extra point good,0.000,0.000
2,14:18,,,NYG 35,0,7,"Graham Gano kicks off 65 yards, returned by Byron Pringle for 38 yards (tackle by Bobby McCain)",0.000,1.470
2,14:11,1,10,WAS 38,0,7,Sam Howell pass incomplete short left,1.470,0.920
2,14:06,2,10,WAS 38,0,7,Brian Robinson right tackle for 3 yards (tackle by Bobby Okereke and Kayvon Thibodeaux),0.920,0.630
2,13:24,3,7,WAS 41,0,7,Sam Howell sacked by Jason Pinnock for -8 yards,0.630,-1.180
2,12:45,4,15,WAS 33,0,7,Tress Way punts 51 yards downed by Chris Rodriguez,-1.180,0.140
2,12:33,1,10,NYG 16,0,7,Tyrod Taylor pass complete short left to Isaiah Hodgins for 5 yards (tackle by Benjamin St-Juste),-0.140,0.150
2,12:07,2,5,NYG 21,0,7,Saquon Barkley left end for -1 yards (tackle by Daron Payne),0.150,-0.820
2,11:32,3,6,NYG 20,0,7,Tyrod Taylor pass incomplete deep left intended for Jalin Hyatt,-0.820,-2.030
2,11:28,4,6,NYG 20,0,7,Jamie Gillan punts 57 yards. Jamison Crowder fumbles out of bounds,-2.030,-0.480
2,11:20,1,10,WAS 23,0,7,Chris Rodriguez right guard for 1 yard (tackle by Bobby Okereke),0.480,0.070
2,10:45,2,9,WAS 24,0,7,Sam Howell scrambles up the middle for 11 yards (tackle by Bobby Okereke),0.070,1.270
2,10:11,1,10,WAS 35,0,7,Sam Howell pass complete short left to Jahan Dotson for 8 yards,1.270,1.800
2,9:43,2,2,WAS 43,0,7,"Sam Howell pass deep left intended for Jahan Dotson is intercepted by Deonte Banks at NYG-31 and returned for 6 yards (tackle by Logan Thomas). Penalty on Andrew Wylie: Unnecessary Roughness / Offense, 15 yards (accepted)",1.800,-2.390
2,9:34,1,10,WAS 48,0,7,Tyrod Taylor pass complete short left to Darren Waller for 16 yards (tackle by Percy Butler),2.390,3.450
2,9:05,1,10,WAS 32,0,13,"Tyrod Taylor pass complete short left to Saquon Barkley for 32 yards, touchdown",3.450,7.000
2,8:56,,,WAS 15,0,14,Graham Gano kicks extra point good,0.000,0.000
2,8:56,,,NYG 35,0,14,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
2,8:56,1,10,WAS 25,0,14,Brian Robinson up the middle for 5 yards (tackle by A'Shawn Robinson and Kayvon Thibodeaux),0.610,0.740
2,8:18,2,5,WAS 30,0,14,Sam Howell pass incomplete short left intended for Terry McLaurin,0.740,0.040
2,8:14,3,5,WAS 30,0,14,"Penalty on WAS: Delay of Game, 5 yards (accepted) (no play)",0.040,-0.620
2,8:14,3,10,WAS 25,0,14,Sam Howell pass incomplete deep right,-0.620,-1.700
2,8:06,4,10,WAS 25,0,14,"Tress Way punts, returned by Sterling Shepard for no gain (tackle by James Smith-Williams) Penalty on NYG: Defensive Holding, 5 yards (offset) Penalty on WAS: Player Out of Bounds on Kick, 5 yards (offset) (no play)",-1.700,-1.700
2,7:55,4,10,WAS 25,0,14,"Tress Way punts 52 yards, returned by Sterling Shepard for 5 yards (tackle by David Mayo)",-1.700,-0.810
2,7:44,1,10,NYG 28,0,14,Tyrod Taylor pass complete deep right to Darren Waller for 27 yards (tackle by David Mayo),0.810,2.590
2,7:10,1,10,WAS 45,0,14,Tyrod Taylor sacked by Chase Young for -13 yards,2.590,0.290
2,6:35,2,23,NYG 42,0,14,Tyrod Taylor pass incomplete short right intended for Darius Slayton (defended by Benjamin St-Juste),0.290,-0.360
2,6:31,3,23,NYG 42,0,14,Tyrod Taylor pass incomplete deep left intended for Jalin Hyatt,-0.360,-0.590
2,6:22,4,23,NYG 42,0,14,"Jamie Gillan punts 51 yards, returned by Jamison Crowder for 17 yards (tackle by Matt Breida)",-0.590,-0.540
2,6:10,1,10,WAS 24,0,14,"Brian Robinson right tackle for no gain (tackle by Rakeem Nunez-Roches). Penalty on Saahdiq Charles: Offensive Holding, 10 yards (accepted) (no play)",0.540,-0.500
2,5:45,1,20,WAS 14,0,14,Sam Howell pass incomplete short left intended for Brian Robinson (defended by Xavier McKinney),-0.500,-1.470
2,5:42,2,20,WAS 14,0,14,Sam Howell pass complete short middle to Jahan Dotson for 10 yards (tackle by Isaiah Simmons and Bobby Okereke),-1.470,-0.690
2,5:00,3,10,WAS 24,0,14,Sam Howell sacked by Dexter Lawrence for -10 yards,-0.690,-2.470
2,4:20,4,20,WAS 14,0,14,"Tress Way punts 52 yards, returned by Sterling Shepard for 5 yards (tackle by Khaleke Hudson)",-2.470,-1.530
2,4:08,1,10,NYG 39,0,14,Saquon Barkley right tackle for 2 yards (tackle by Casey Toohill and David Mayo),1.530,1.260
2,3:40,2,8,NYG 41,0,14,Tyrod Taylor pass complete short middle to Darren Waller for 6 yards (tackle by David Mayo and Danny Johnson),1.260,1.360
2,3:08,3,2,NYG 47,0,14,Tyrod Taylor scrambles up the middle for 3 yards (tackle by Danny Johnson),1.360,2.260
2,2:43,1,10,NYG 50,0,14,Saquon Barkley up the middle for 3 yards (tackle by Daron Payne and Kamren Curl),2.260,2.120
2,2:00,2,7,WAS 47,0,14,Tyrod Taylor pass incomplete short right,2.120,1.420
2,1:55,3,7,WAS 47,0,14,Tyrod Taylor sacked by Chase Young for -9 yards,1.420,-0.460
2,1:49,,,,,,Timeout #1 by Washington Commanders,,
2,1:49,4,16,NYG 44,0,14,"Jamie Gillan punts 45 yards, fair catch by Jamison Crowder at WAS-11",-0.460,0.370
2,1:42,1,10,WAS 11,0,14,Sam Howell pass complete short right to Logan Thomas for 9 yards (tackle by Bobby Okereke and Isaiah Simmons),-0.370,0.360
2,1:19,2,1,WAS 20,0,14,Sam Howell sacked by Kayvon Thibodeaux for -10 yards,0.360,-1.540
2,1:14,,,,,,Timeout #1 by New York Giants,,
2,1:14,3,11,WAS 10,0,14,Sam Howell pass incomplete deep left intended for Curtis Samuel,-1.540,-2.490
2,1:08,4,11,WAS 10,0,14,"Tress Way punts 58 yards, fair catch by Sterling Shepard at NYG-32",-2.490,-1.070
2,0:59,1,10,NYG 32,0,14,Tyrod Taylor pass complete short middle to Isaiah Hodgins for 8 yards (tackle by Benjamin St-Juste),1.070,1.610
2,0:40,2,2,NYG 40,0,14,Tyrod Taylor pass incomplete short right intended for Isaiah Hodgins (defended by Benjamin St-Juste),1.610,0.890
2,0:37,3,2,NYG 40,0,14,"Tyrod Taylor scrambles left end for no gain (tackle by Jamin Davis). Penalty on Mark Glowinski: Offensive Holding, 10 yards (accepted) (no play)",0.890,-0.430
2,0:30,3,12,NYG 30,0,14,Tyrod Taylor pass complete short left to Matt Breida for 5 yards (tackle by Kamren Curl and Quan Martin),-0.430,-1.040
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,NYG 35,0,14,"Graham Gano kicks off 65 yards, touchback.",0.000,0.610
3,15:00,1,10,WAS 25,0,14,Brian Robinson left tackle for 1 yard (tackle by Bobby Okereke),0.610,0.200
3,14:21,2,9,WAS 26,0,14,Sam Howell sacked by and Kayvon Thibodeaux for -7 yards and Dexter Lawrence for -7 yards,0.200,-1.510
3,13:37,3,16,WAS 19,0,14,"Sam Howell pass complete short left to Antonio Gibson for 12 yards (tackle by Deonte Banks). Penalty on Charles Leno: Offensive Holding, 10 yards (declined)",-1.510,-1.310
3,13:19,4,4,WAS 31,0,14,"Tress Way punts 48 yards, recovered by Dyami Brown at NYG-21",-1.310,4.170
3,13:09,1,10,NYG 21,0,14,Chris Rodriguez left tackle for 4 yards (tackle by Jason Pinnock and Nick McCloud),4.170,4.200
3,12:33,2,6,NYG 17,0,14,Chris Rodriguez left end for 5 yards (tackle by Xavier McKinney and Dexter Lawrence),4.200,4.490
3,11:51,3,1,NYG 12,0,14,Chris Rodriguez up the middle for no gain (tackle by Bobby Okereke and Micah McFadden),4.490,2.780
3,11:08,4,1,NYG 12,0,14,Sam Howell pass complete short right to Jahan Dotson for 8 yards (tackle by Xavier McKinney),2.780,6.280
3,10:29,1,4,NYG 4,0,14,Sam Howell pass incomplete short left intended for Curtis Samuel,6.280,5.340
3,10:25,2,4,NYG 4,6,14,"Brian Robinson for 4 yards, touchdown",5.340,7.000
3,10:21,,,NYG 15,7,14,Joey Slye kicks extra point good,0.000,0.000
3,10:21,,,WAS 35,7,14,"Joey Slye kicks off 65 yards, touchback.",0.000,0.610
3,10:16,1,10,NYG 25,7,14,Saquon Barkley right tackle for 6 yards (tackle by Jamin Davis),0.610,0.870
3,9:58,2,4,NYG 31,7,14,Saquon Barkley right tackle for 3 yards (tackle by Montez Sweat and Jamin Davis),0.870,0.560
3,9:26,3,1,NYG 34,7,14,Saquon Barkley left guard for 2 yards (tackle by David Mayo),0.560,1.330
3,8:56,1,10,NYG 36,7,14,Matt Breida left tackle for -4 yards (tackle by Jonathan Allen),1.330,0.250
3,8:29,2,14,NYG 32,7,14,Tyrod Taylor pass incomplete short middle intended for Isaiah Hodgins (defended by Benjamin St-Juste),0.250,-0.430
3,8:27,3,14,NYG 32,7,14,Tyrod Taylor pass complete short right to Darren Waller for 13 yards (tackle by Quan Martin and Jamin Davis),-0.430,-0.390
3,7:49,4,1,NYG 45,7,14,Jamie Gillan punts 34 yards out of bounds,-0.390,-0.340
3,7:41,1,10,WAS 21,7,14,Brian Robinson right guard for 2 yards (tackle by A'Shawn Robinson),0.340,0.070
3,7:03,2,8,WAS 23,7,14,Sam Howell pass complete short left to Logan Thomas for 14 yards (tackle by Tre Hawkins),0.070,1.400
3,6:20,1,10,WAS 37,7,14,"Sam Howell pass incomplete short right. Penalty on Sam Howell: Intentional Grounding, 10 yards (accepted)",1.400,-0.490
3,6:20,2,20,WAS 27,7,14,Sam Howell pass complete short right to Terry McLaurin for 15 yards,-0.490,0.830
3,5:42,3,5,WAS 42,7,14,Sam Howell pass incomplete short right intended for Logan Thomas (defended by Xavier McKinney),0.830,-0.590
3,5:38,4,5,WAS 42,7,14,"Tress Way punts 58 yards, touchback.",-0.590,-0.280
3,5:29,1,10,NYG 20,7,14,Tyrod Taylor pass incomplete short right intended for Darren Waller,0.280,-0.270
3,5:24,2,10,NYG 20,7,14,Saquon Barkley right guard for 1 yard (tackle by John Ridgeway and Montez Sweat),-0.270,-0.820
3,4:49,3,9,NYG 21,7,14,Tyrod Taylor pass complete short left to Darren Waller for 8 yards (tackle by Percy Butler and Benjamin St-Juste),-0.820,-1.440
3,4:15,4,1,NYG 29,7,14,"Jamie Gillan punts 58 yards, returned by Jamison Crowder for 4 yards (tackle by Cam Brown)",-1.440,0.060
3,4:03,1,10,WAS 17,7,14,"Penalty on Samuel Cosmi: False Start, 5 yards (accepted) (no play)",-0.060,-0.510
3,4:03,1,15,WAS 12,7,14,Sam Howell pass incomplete short right,-0.510,-1.150
3,3:57,2,15,WAS 12,7,14,Brian Robinson left tackle for 1 yard (tackle by Leonard Williams),-1.150,-1.860
3,3:16,3,14,WAS 13,7,14,Sam Howell pass complete short left to Antonio Gibson for 12 yards (tackle by Deonte Banks and Isaiah Simmons),-1.860,-1.700
3,2:33,4,2,WAS 25,7,14,"Tress Way punts 54 yards, fair catch by Darius Slayton at NYG-21",-1.700,-0.340
3,2:26,1,10,NYG 21,7,14,Tyrod Taylor scrambles left end for 5 yards (tackle by David Mayo),0.340,0.480
3,1:57,2,5,NYG 26,7,14,Saquon Barkley up the middle for 3 yards (tackle by John Ridgeway),0.480,0.170
3,1:22,3,2,NYG 29,7,14,Tyrod Taylor pass incomplete short right intended for Wan'Dale Robinson,0.170,-1.440
3,1:18,4,2,NYG 29,7,14,"Jamie Gillan punts 51 yards, returned by Jamison Crowder for no gain (tackle by Darnay Holmes). Penalty on Tariq Castro-Fields: Defensive Holding, 10 yards (accepted)",-1.440,0.380
3,1:06,1,10,WAS 10,7,14,"Sam Howell pass complete deep right to Terry McLaurin for 27 yards (tackle by Deonte Banks). Penalty on Xavier McKinney: Unnecessary Roughness / Defense, 15 yards (accepted)",-0.380,2.390
3,0:52,1,10,NYG 48,7,14,Antonio Gibson right guard for 6 yards (tackle by Bobby Okereke),2.390,2.660
3,0:13,2,4,NYG 42,7,14,Sam Howell pass incomplete deep right,2.660,1.950
3,0:07,3,4,NYG 42,7,14,"Penalty on Charles Leno: False Start, 5 yards (accepted) (no play)",1.950,1.290
3,0:07,3,9,NYG 47,7,14,Sam Howell pass complete deep left to Terry McLaurin for 31 yards (tackle by Xavier McKinney),1.290,4.510
Quarter,Time,Down,ToGo,Location,WAS,NYG,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,NYG 16,7,14,Antonio Gibson left end for 1 yard (tackle by Bobby Okereke and Micah McFadden),4.510,4.050
4,14:22,2,9,NYG 15,7,14,Sam Howell pass incomplete short right intended for Curtis Samuel,4.050,3.220
4,14:17,3,9,NYG 15,7,14,Sam Howell pass complete short right to Terry McLaurin for 6 yards (tackle by Deonte Banks),3.220,2.930
4,13:28,4,3,NYG 9,7,14,Joey Slye 27 yard field goal no good blocked by Leonard Williams,2.930,-0.280
4,13:23,1,10,NYG 20,7,14,Saquon Barkley right guard for 2 yards (tackle by Montez Sweat and Kamren Curl),0.280,0.000
4,12:48,2,8,NYG 22,7,14,Tyrod Taylor sacked by Khaleke Hudson for -3 yards,0.000,-1.140
4,12:10,3,11,NYG 19,7,14,"Tyrod Taylor sacked by and Chase Young for no gain and Montez Sweat for no gain. Penalty on Jamin Davis: Illegal Contact, 5 yards (accepted) (no play)",-1.140,0.540
4,11:52,1,10,NYG 24,7,14,Saquon Barkley right end for 6 yards (tackle by Daron Payne and James Smith-Williams),0.540,0.810
4,11:15,2,4,NYG 30,7,14,Tyrod Taylor up the middle for -1 yards (tackle by Chase Young),0.810,-0.030
4,10:32,3,5,NYG 29,7,14,Tyrod Taylor pass complete short right to Saquon Barkley for 7 yards (tackle by Khaleke Hudson),-0.030,1.330
4,10:02,1,10,NYG 36,7,14,Saquon Barkley right end for 1 yard (tackle by John Ridgeway and Montez Sweat),1.330,0.930
4,9:29,2,9,NYG 37,7,14,"Tyrod Taylor pass complete deep right to Jalin Hyatt for 42 yards (tackle by Benjamin St-Juste) WAS challenged the pass completion ruling, and the play was upheld.",0.930,4.170
4,9:03,1,10,WAS 21,7,14,Saquon Barkley up the middle for 6 yards (tackle by Jamin Davis),4.170,4.550
4,8:36,2,4,WAS 15,7,14,Saquon Barkley right guard for 5 yards (tackle by Montez Sweat),4.550,4.910
4,7:51,1,10,WAS 10,7,14,"Saquon Barkley up the middle for 2 yards. Saquon Barkley fumbles (forced by Daron Payne), recovered by Daron Payne at WAS-8 (tackle by Daron Payne) (tackle by Daron Payne)",4.910,0.380
4,7:46,1,10,WAS 8,7,14,Sam Howell pass incomplete deep left intended for Terry McLaurin,-0.380,-0.780
4,7:43,2,10,WAS 8,7,14,"Sam Howell pass incomplete deep right intended for Dyami Brown. Penalty on Deonte Banks: Defensive Holding, 5 yards (accepted) (no play)",-0.780,-0.320
4,7:38,1,10,WAS 13,7,14,Sam Howell pass complete short right to Jahan Dotson for 9 yards (tackle by Cordale Flott),-0.320,0.490
4,7:03,2,1,WAS 22,7,14,Sam Howell pass complete short left to Curtis Samuel for 2 yards (tackle by Tre Hawkins),0.490,0.540
4,6:21,1,10,WAS 24,7,14,Sam Howell pass incomplete deep right intended for Logan Thomas (defended by Nick McCloud),0.540,0.000
4,6:16,2,10,WAS 24,7,14,Sam Howell pass complete short middle to Logan Thomas for 13 yards (tackle by Jason Pinnock),0.000,1.400
4,5:35,1,10,WAS 37,7,14,Sam Howell pass complete short left to Curtis Samuel for 3 yards (tackle by Cordale Flott),1.400,1.260
4,4:54,2,7,WAS 40,7,14,Sam Howell pass complete deep middle to Byron Pringle for 16 yards (tackle by Jason Pinnock),1.260,2.650
4,4:11,1,10,NYG 44,7,14,Chris Rodriguez right guard for 8 yards (tackle by Dexter Lawrence),2.650,3.190
4,3:32,2,2,NYG 36,7,14,Chris Rodriguez right guard for 9 yards (tackle by Tre Hawkins and Jason Pinnock),3.190,3.780
4,2:49,1,10,NYG 27,7,14,"Penalty on Andrew Wylie: False Start, 5 yards (accepted) (no play)",3.780,3.450
4,2:49,1,15,NYG 32,7,14,Sam Howell right end for 4 yards (tackle by Micah McFadden and Jason Pinnock),3.450,3.100
4,2:11,2,11,NYG 28,7,14,Sam Howell pass complete short left to Jahan Dotson for 8 yards (tackle by Cordale Flott),3.100,3.470
4,2:05,3,3,NYG 20,7,14,Sam Howell pass complete short right to Curtis Samuel for 2 yards (tackle by Deonte Banks),3.470,2.400
4,2:00,4,1,NYG 18,7,14,Sam Howell pass complete short middle to Terry McLaurin for 6 yards (tackle by Deonte Banks),2.400,4.780
4,1:17,1,10,NYG 12,7,14,Sam Howell pass incomplete short right,4.780,4.100
4,1:10,2,10,NYG 12,7,14,Sam Howell pass complete short left to Terry McLaurin for 5 yards (tackle by Cordale Flott and Deonte Banks),4.100,4.160
4,1:04,,,,,,Timeout #1 by New York Giants,,
4,1:04,3,5,NYG 7,7,14,Sam Howell pass incomplete short left intended for Terry McLaurin,4.160,2.980
4,1:01,4,5,NYG 7,7,14,Sam Howell pass incomplete short right intended for Jahan Dotson,2.980,0.380
4,0:56,1,10,NYG 7,7,14,Tyrod Taylor kneels for -1 yards,-0.380,-0.850
4,0:53,,,,,,Timeout #2 by Washington Commanders,,
4,0:53,2,11,NYG 6,7,14,Tyrod Taylor kneels for -1 yards,-0.850,-1.650
4,0:51,,,,,,Timeout #3 by Washington Commanders,,
4,0:51,3,12,NYG 5,7,14,Tyrod Taylor kneels for -2 yards,-1.650,-2.490
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
