Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Terry McLaurin,WAS,9,6,90,0,3,72,12.0,18,3.0,12.8,0,,1,11.1,0,99.3
Jahan Dotson,WAS,8,5,43,0,1,32,6.4,11,2.2,9.4,0,,1,12.5,1,37.0
Curtis Samuel,WAS,8,4,25,0,2,11,2.8,14,3.5,7.1,0,,0,0.0,0,56.8
Logan Thomas,WAS,6,4,51,0,2,17,4.3,34,8.5,7.2,0,,0,0.0,0,93.1
Antonio Gibson,WAS,2,2,24,0,,-8,-4.0,32,16.0,-4.0,0,,0,0.0,0,116.7
Byron Pringle,WAS,1,1,16,0,1,16,16.0,0,0.0,16.0,0,,0,0.0,0,118.7
John Bates,WAS,1,0,0,0,,0,,0,,11.0,0,,0,0.0,0,39.6
Brian Robinson Jr.,WAS,1,0,0,0,0,0,,0,,-6.0,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darren Waller,NYG,8,7,98,1,4,67,9.6,31,4.4,9.5,0,,0,0.0,0,157.3
Saquon Barkley,NYG,4,3,41,1,2,3,1.0,38,12.7,1.5,0,,0,0.0,0,146.9
Isaiah Hodgins,NYG,4,2,13,0,,9,4.5,4,2.0,4.0,0,,0,0.0,0,57.3
Jalin Hyatt,NYG,5,2,75,0,2,73,36.5,2,1.0,33.6,0,,0,0.0,0,87.5
Matt Breida,NYG,1,1,5,0,,-5,-5.0,10,10.0,-5.0,0,,0,0.0,0,87.5
Wan'Dale Robinson,NYG,2,1,22,0,1,4,4.0,18,18.0,3.0,1,1.0,0,0.0,0,89.6
Sterling Shepard,NYG,1,1,3,0,,3,3.0,0,0.0,3.0,0,,0,0.0,0,79.2
Darius Slayton,NYG,2,1,22,0,1,11,11.0,11,11.0,10.0,0,,0,0.0,0,89.6
