Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
1,1:07,2,5,HOU 25,0,6,Arian Foster right end for 4 yards (tackle by Antoine Bethea),0.410,0.230
1,0:29,3,1,HOU 29,0,6,Arian Foster left guard for 4 yards (tackle by Mitch King and Keyunta Dawson),0.230,1.140
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,1,10,HOU 33,0,6,Arian Foster right guard for 1 yard (tackle by Daniel Muir and Fili Moala),1.140,0.730
2,14:17,2,9,HOU 34,0,6,Matt Schaub pass complete short right to Jacoby Jones for 23 yards (tackle by Kelvin Hayden),0.730,2.720
2,13:50,1,10,IND 43,0,6,Matt Schaub pass complete deep middle to Andre Johnson for 21 yards (tackle by Gary Brackett and Philip Wheeler),2.720,4.110
2,13:06,1,10,IND 22,0,12,"Matt Schaub pass complete deep middle to Kevin Walter for 22 yards, touchdown",4.110,7.000
2,,,,IND 2,0,13,Neil Rackers kicks extra point good,0.000,0.000
2,,,,HOU 30,0,13,"Neil Rackers kicks off 68 yards, returned by Devin Moore for 22 yards (tackle by Kevin Bentley)",0.000,0.540
2,12:55,1,10,IND 24,0,13,Peyton Manning pass complete short right to Pierre Garcon for 7 yards (tackle by Shaun Cody and Zach Diles),0.540,0.940
2,12:29,2,3,IND 31,0,13,Joseph Addai right tackle for 6 yards (tackle by Amobi Okoye and Zach Diles),0.940,1.400
2,11:58,1,10,IND 37,0,13,Peyton Manning pass complete short left to Austin Collie for 10 yards (tackle by Brice McCain),1.400,2.060
2,11:22,1,10,IND 47,0,13,Joseph Addai left guard for 4 yards (tackle by DeMeco Ryans),2.060,2.060
2,10:45,2,6,HOU 49,0,13,Peyton Manning pass complete short middle to Dallas Clark for 4 yards (tackle by Zach Diles),2.060,1.880
2,10:05,3,2,HOU 45,0,13,Peyton Manning pass incomplete short middle intended for Pierre Garcon,1.880,0.270
2,9:59,4,2,HOU 45,0,13,"Pat McAfee punts 31 yards, fair catch by Jacoby Jones",0.270,0.280
2,9:50,1,10,HOU 14,0,13,Arian Foster left end for 7 yards (tackle by Robert Mathis and Clint Session),-0.280,0.280
2,9:11,2,3,HOU 21,0,13,Arian Foster right end for 10 yards (tackle by Antoine Bethea and Kelvin Hayden),0.280,1.000
2,8:31,1,10,HOU 31,0,13,Matt Schaub pass incomplete deep middle intended for Andre Johnson is intercepted by Melvin Bullitt at IND-46 and returned for 19 yards,1.000,-3.250
2,8:12,1,10,HOU 35,0,13,Peyton Manning pass complete short left to Joseph Addai for 3 yards (tackle by Brice McCain),3.250,3.110
2,7:46,2,7,HOU 32,0,13,Peyton Manning pass complete short left to Dallas Clark for 10 yards (tackle by DeMeco Ryans),3.110,4.110
2,7:09,1,10,HOU 22,0,13,Peyton Manning pass complete short left to Reggie Wayne for 6 yards (tackle by Bernard Pollard),4.110,4.460
2,6:33,2,4,HOU 16,0,13,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.460,3.740
2,6:28,3,4,HOU 16,0,13,Peyton Manning pass complete short middle to Joseph Addai for 7 yards (tackle by Bernard Pollard),3.740,5.140
2,5:57,1,9,HOU 9,0,13,"Penalty on Jamey Richard: False Start, 5 yards (no play)",5.140,4.440
2,5:30,1,14,HOU 14,0,13,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.440,3.580
2,5:24,2,14,HOU 14,6,13,"Peyton Manning pass complete short left to Reggie Wayne for 14 yards, touchdown",3.580,7.000
2,,,,HOU 2,7,13,Adam Vinatieri kicks extra point good,0.000,0.000
2,,,,IND 30,7,13,"Pat McAfee kicks off 69 yards, returned by Jacoby Jones for 23 yards (tackle by Keyunta Dawson)",0.000,0.540
2,5:10,1,10,HOU 24,7,13,Matt Schaub pass incomplete short middle intended for Jacoby Jones,0.540,0.000
2,5:05,2,10,HOU 24,7,13,Arian Foster middle for -2 yards (tackle by Jerraud Powers),0.000,-0.960
2,4:24,3,12,HOU 22,7,13,Matt Schaub sacked by Robert Mathis for -2 yards,-0.960,-2.030
2,4:02,4,14,HOU 20,7,13,"Matt Turk punts 58 yards, returned by Jerraud Powers for 13 yards (tackle by Joel Dreessen)",-2.030,-1.270
2,3:50,1,10,IND 35,7,13,Peyton Manning pass complete short right to Anthony Gonzalez for 12 yards (tackle by Kareem Jackson and DeMeco Ryans),1.270,2.060
2,3:21,1,10,IND 47,7,13,Joseph Addai middle for 2 yards (tackle by Amobi Okoye),2.060,1.790
2,2:44,2,8,IND 49,7,13,Peyton Manning sacked by Antonio Smith and Mario Williams for -7 yards,1.790,0.170
2,2:13,3,15,IND 42,7,13,"Penalty on Amobi Okoye: Encroachment, 5 yards (no play)",0.170,0.830
2,2:00,3,10,IND 47,7,13,Peyton Manning pass complete short middle to Joseph Addai for 8 yards (tackle by Brice McCain and Eugene Wilson),0.830,0.270
2,1:46,,,,7,13,Timeout #2 by Houston Texans,0.000,0.270
2,1:36,4,2,HOU 45,7,13,Peyton Manning pass complete short right to Austin Collie for 3 yards (tackle by Glover Quin),0.270,2.790
,,,,,,,"Replay Assistant challenged the first down ruling, and the play was upheld.",,
2,1:11,1,10,HOU 42,7,13,Peyton Manning pass complete short right to Pierre Garcon for 10 yards (tackle by Zach Diles),2.790,3.450
2,0:53,1,10,HOU 32,7,13,Peyton Manning pass complete deep right to Pierre Garcon for 26 yards (tackle by Bernard Pollard),3.450,5.830
2,0:35,1,6,HOU 6,7,13,Joseph Addai right end for 1 yard (tackle by Kareem Jackson),5.830,5.150
2,0:31,2,5,HOU 5,7,13,Peyton Manning pass complete short middle to Joseph Addai for 3 yards (tackle by Shaun Cody and Zach Diles),5.150,4.950
2,0:21,,,,7,13,Timeout #2 by Indianapolis Colts,0.000,4.950
2,0:21,3,2,HOU 2,7,13,Peyton Manning pass incomplete short right intended for Pierre Garcon,4.950,3.250
2,0:18,4,2,HOU 2,10,13,Adam Vinatieri 20 yard field goal good,3.250,3.000
2,,,,IND 30,10,13,"Pat McAfee kicks off 70 yards, returned by Jacoby Jones for 23 yards (tackle by Ramon Humber)",0.000,0.480
2,0:09,1,10,HOU 23,10,13,Matt Schaub kneels for -1 yards,0.480,-0.200
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,IND 30,10,13,"Pat McAfee kicks off 69 yards, returned by Steve Slaton for 33 yards (tackle by Justin Tryon)",0.000,1.200
3,14:53,1,10,HOU 34,10,13,Arian Foster right tackle for 8 yards (tackle by Daniel Muir),1.200,1.740
3,14:14,2,2,HOU 42,10,13,Arian Foster left tackle for 7 yards (tackle by Jerraud Powers),1.740,2.190
3,13:39,1,10,HOU 49,10,13,Steve Slaton right guard for 6 yards (tackle by Antoine Bethea and Dwight Freeney),2.190,2.460
3,13:00,2,4,IND 45,10,13,Steve Slaton right tackle for 3 yards (tackle by Fili Moala and Philip Wheeler),2.460,2.150
3,12:27,3,1,IND 42,10,13,Arian Foster left end for 13 yards (tackle by Antoine Bethea),2.150,3.640
3,11:59,1,10,IND 29,10,13,Arian Foster right guard for 6 yards (tackle by Antoine Bethea),3.640,3.910
3,11:22,2,4,IND 23,10,13,Steve Slaton left tackle for 2 yards (tackle by Clint Session and Mitch King),3.910,3.470
3,10:47,3,2,IND 21,10,13,Arian Foster left tackle for 1 yard (tackle by Robert Mathis and Antoine Bethea),3.470,2.270
3,10:04,4,1,IND 20,10,13,Arian Foster right end for 2 yards (tackle by Kelvin Hayden and Antoine Bethea),2.270,4.370
3,9:41,1,10,IND 18,10,13,Arian Foster right tackle for 4 yards (tackle by Philip Wheeler),4.370,4.430
3,9:05,2,6,IND 14,10,13,Matt Schaub pass incomplete short middle intended for Jacoby Jones (defended by Jerraud Powers),4.430,3.630
3,9:00,3,6,IND 14,10,13,Matt Schaub pass complete short middle to Andre Johnson for 6 yards (tackle by Antoine Bethea),3.630,5.370
3,8:28,1,8,IND 8,10,13,Arian Foster left guard for 6 yards (tackle by Gary Brackett and Antoine Bethea),5.370,5.720
3,7:43,,,,10,13,Timeout #1 by Houston Texans,0.000,5.720
3,7:43,2,2,IND 2,10,13,Arian Foster left end for 1 yard (tackle by Gary Brackett and Philip Wheeler),5.720,5.170
3,7:06,3,1,IND 1,10,19,"Arian Foster right tackle for 1 yard, touchdown",5.170,7.000
3,,,,IND 2,10,20,Neil Rackers kicks extra point good,0.000,0.000
3,,,,HOU 30,10,20,"Neil Rackers kicks off 72 yards, returned by Devin Moore for 22 yards (tackle by Joel Dreessen)",0.000,0.280
3,6:54,1,10,IND 20,10,20,Peyton Manning pass complete short right to Austin Collie for 9 yards (tackle by Glover Quin and Eugene Wilson),0.280,0.950
3,6:27,2,1,IND 29,10,20,Joseph Addai right end for 6 yards (tackle by Amobi Okoye),0.950,1.270
3,5:51,1,10,IND 35,10,20,Peyton Manning pass complete short right to Dallas Clark for 6 yards (tackle by Zach Diles and Amobi Okoye),1.270,1.530
3,5:13,2,4,IND 41,10,20,Peyton Manning pass complete short middle to Dallas Clark for 9 yards (tackle by Zach Diles),1.530,2.260
3,4:44,1,10,,10,20,Joseph Addai middle for 17 yards (tackle by Kareem Jackson and Tim Jamison),2.260,3.380
3,4:06,1,10,HOU 33,10,20,Peyton Manning pass incomplete short middle intended for Austin Collie (defended by Antonio Smith),3.380,2.840
3,4:01,2,10,HOU 33,10,20,Peyton Manning pass complete short middle to Austin Collie for 6 yards (tackle by Bernard Pollard),2.840,2.940
3,3:13,,,,10,20,Timeout #1 by Indianapolis Colts,0.000,2.940
3,3:13,3,4,HOU 27,10,20,"Peyton Manning pass incomplete deep left intended for Reggie Wayne. Penalty on Brice McCain: Illegal Contact, 5 yards (no play)",2.940,4.110
3,3:08,1,10,HOU 22,10,20,Peyton Manning pass incomplete short left intended for Reggie Wayne,4.110,3.560
3,3:04,2,10,HOU 22,10,20,Peyton Manning pass incomplete deep middle intended for Dallas Clark,3.560,2.870
3,3:04,3,10,HOU 22,10,20,"Penalty on Peyton Manning: Delay of Game, 5 yards (no play)",2.870,2.210
3,2:59,3,15,HOU 27,10,20,Peyton Manning sacked by Jesse Nading and Mario Williams for -7 yards,2.210,1.060
3,2:29,4,22,HOU 34,10,20,"Pat McAfee punts 34 yards, touchback. Penalty on Justin Tryon: Illegal Touch Kick",1.060,-0.280
3,2:21,1,10,HOU 20,10,20,Arian Foster left end for 11 yards (tackle by Clint Session and Jerraud Powers),0.280,1.000
3,1:43,1,10,HOU 31,10,20,Arian Foster right end for 6 yards (tackle by Daniel Muir),1.000,1.270
3,1:02,2,4,HOU 37,10,20,"Penalty on Duane Brown: False Start, 5 yards (no play)",1.270,0.600
3,0:38,2,9,HOU 32,10,20,Matt Schaub pass complete short right to Owen Daniels for 9 yards (tackle by Philip Wheeler),0.600,1.660
3,0:09,1,10,HOU 41,10,20,Steve Slaton left tackle for 5 yards (tackle by Robert Mathis),1.660,1.800
Quarter,Time,Down,ToGo,Location,IND,HOU,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,5,HOU 46,10,20,Matt Schaub pass complete short right to Andre Johnson for 6 yards (tackle by Kelvin Hayden),1.800,2.390
4,14:21,1,10,IND 48,10,20,Arian Foster left guard for 2 yards (tackle by Clint Session and Melvin Bullitt),2.390,2.120
4,13:36,2,8,IND 46,10,20,Arian Foster left guard for 4 yards (tackle by Clint Session and Eric Foster),2.120,1.950
4,12:53,3,4,IND 42,10,20,Matt Schaub pass incomplete deep left intended for Andre Johnson (defended by Justin Tryon),1.950,0.460
4,12:46,4,4,IND 42,10,20,"Matt Turk punts 33 yards, fair catch by Jerraud Powers. Penalty on Troy Nolan: Offensive Holding, 10 yards",0.460,-0.830
4,12:38,1,1,IND 19,10,20,Peyton Manning pass complete short middle to Reggie Wayne for 19 yards (tackle by Eugene Wilson),0.830,1.470
4,12:13,1,10,IND 38,10,20,Peyton Manning pass complete short left to Dallas Clark for 7 yards (tackle by Zach Diles and Jesse Nading),1.470,1.870
4,11:51,2,3,IND 45,10,20,Peyton Manning pass complete short left to Dallas Clark for 9 yards (tackle by Bernard Pollard),1.870,2.520
4,11:24,1,10,HOU 46,10,20,Peyton Manning pass complete short middle to Dallas Clark for 5 yards (tackle by Zach Diles),2.520,2.650
4,10:54,2,5,HOU 41,10,20,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Kareem Jackson),2.650,1.950
4,10:49,3,5,HOU 41,10,20,"Peyton Manning pass complete deep middle to Austin Collie for 32 yards (tackle by Bernard Pollard). Austin Collie fumbles (forced by Bernard Pollard), recovered by Glover Quin at HOU-6 and returned for 3 yards (tackle by Pierre Garcon)",1.950,0.380
4,10:38,1,10,HOU 9,10,20,Arian Foster right guard for 42 yards (tackle by Antoine Bethea),-0.380,2.320
4,10:12,1,10,IND 49,10,20,Steve Slaton left guard for 13 yards (tackle by Melvin Bullitt),2.320,3.180
4,9:31,1,10,IND 36,10,20,Arian Foster middle for 11 yards (tackle by Antoine Bethea and Jerraud Powers),3.180,3.910
4,8:49,1,10,IND 25,10,26,"Arian Foster left guard for 25 yards, touchdown",3.910,7.000
4,,,,IND 2,10,27,Neil Rackers kicks extra point good,0.000,0.000
4,,,,HOU 30,10,27,"Neil Rackers kicks off 68 yards, returned by Devin Moore for 23 yards (tackle by Kevin Bentley)",0.000,0.610
4,8:33,1,10,IND 25,10,27,Peyton Manning pass complete short middle to Joseph Addai for 7 yards (tackle by Zach Diles and Glover Quin),0.610,1.010
4,8:06,2,3,IND 32,10,27,Peyton Manning pass complete short middle to Austin Collie for 6 yards (tackle by Brice McCain),1.010,1.470
4,7:41,1,10,IND 38,10,27,Peyton Manning pass complete short left to Austin Collie for 5 yards (tackle by Brice McCain),1.470,1.600
4,7:20,2,5,IND 43,10,27,Peyton Manning pass complete short middle to Dallas Clark for 8 yards (tackle by DeMeco Ryans),1.600,2.320
4,6:51,1,10,HOU 49,10,27,Peyton Manning pass complete short left to Austin Collie for 6 yards (tackle by Brice McCain and DeMeco Ryans),2.320,2.590
4,6:32,2,4,HOU 43,10,27,Peyton Manning pass complete short left to Reggie Wayne for 7 yards (tackle by Bernard Pollard),2.590,3.180
4,6:12,1,10,HOU 36,10,27,Peyton Manning pass incomplete short right intended for Pierre Garcon (defended by Glover Quin),3.180,2.640
4,6:05,2,10,HOU 36,10,27,Peyton Manning pass incomplete short middle intended for Donald Brown,2.640,1.950
4,6:00,3,10,HOU 36,10,27,Peyton Manning pass complete deep middle to Reggie Wayne for 19 yards (tackle by Bernard Pollard),1.950,4.440
4,5:30,1,10,HOU 17,10,27,Peyton Manning pass incomplete short middle intended for Donald Brown (defended by DeMeco Ryans),4.440,3.850
4,5:25,2,10,HOU 17,10,27,Peyton Manning pass complete short right to Donald Brown for 7 yards (tackle by DeMeco Ryans),3.850,4.340
4,4:54,3,3,HOU 10,16,27,"Peyton Manning pass complete short middle to Dallas Clark for 10 yards, touchdown",4.340,7.000
4,,,,HOU 2,17,27,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,17,27,Pat McAfee kicks onside 11 yards,0.000,2.850
4,4:51,1,10,IND 41,17,27,Arian Foster left guard for 8 yards (tackle by Robert Mathis and Fili Moala),2.850,3.390
4,4:19,2,2,IND 33,17,27,Arian Foster middle for 2 yards (tackle by Kelvin Hayden),3.390,3.510
4,3:32,1,10,IND 31,17,27,Steve Slaton right end for no gain (tackle by Clint Session and Philip Wheeler),3.510,2.970
4,3:29,,,,17,27,Timeout #2 by Indianapolis Colts,0.000,2.970
4,3:29,2,10,IND 31,17,27,Arian Foster middle for 6 yards (tackle by Antoine Bethea and Fili Moala),2.970,3.070
4,3:22,,,,17,27,Timeout #3 by Indianapolis Colts,0.000,3.070
4,3:22,3,4,IND 25,17,27,Arian Foster left guard for 9 yards (tackle by Gary Brackett and Melvin Bullitt),3.070,4.510
4,2:38,1,10,IND 16,17,27,Arian Foster left end for 8 yards (tackle by Melvin Bullitt),4.510,5.350
4,2:00,2,2,IND 8,17,33,"Arian Foster right end for 8 yards, touchdown",5.350,7.000
4,,,,IND 2,17,34,Neil Rackers kicks extra point good,0.000,0.000
4,,,,HOU 30,17,34,"Neil Rackers kicks off 73 yards, returned by Devin Moore for 103 yards. Penalty on Kavell Conner: Offensive Holding (Offsetting), Penalty on Neil Rackers: Unnecessary Roughness (Offsetting)",0.000,0.480
4,1:44,1,10,IND 23,17,34,Peyton Manning pass complete short middle to Dallas Clark for 4 yards (tackle by DeMeco Ryans),0.480,0.470
4,1:27,2,6,IND 27,23,34,"Peyton Manning pass complete deep middle to Austin Collie for 73 yards, touchdown",0.470,7.000
4,,,,HOU 2,24,34,Adam Vinatieri kicks extra point good,0.000,0.000
4,,,,IND 30,24,34,Pat McAfee kicks onside 12 yards,0.000,2.790
4,1:13,1,10,IND 42,24,34,Matt Schaub kneels for -1 yards,2.790,2.110
4,0:34,2,11,IND 43,24,34,Matt Schaub kneels for -1 yards,2.110,1.290
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
