Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
2,12:27,2,6,CIN 47,7,0,Ben Roethlisberger pass complete short left to Hines Ward for 7 yards (tackle by Justin Smith),2.190,2.920
2,11:50,1,10,CIN 40,7,0,Ben Roethlisberger pass complete short right to Heath Miller for 9 yards (tackle by Landon Johnson),2.920,3.590
2,11:22,2,1,CIN 31,7,0,Willie Parker right guard for 7 yards (tackle by Leon Hall),3.590,3.970
2,10:45,1,10,CIN 24,7,0,Willie Parker left guard for 8 yards (tackle by Leon Hall and Madieu Williams),3.970,4.650
2,10:06,2,2,CIN 16,7,0,Ben Roethlisberger pass complete short middle to Heath Miller for 8 yards (tackle by Dhani Jones),4.650,5.370
2,9:21,1,8,CIN 8,7,0,Willie Parker left guard for 2 yards (tackle by Domata Peko and Madieu Williams),5.370,4.950
2,8:41,2,6,CIN 6,7,6,"Ben Roethlisberger left end for 6 yards, touchdown",4.950,7.000
2,,,,CIN 2,7,7,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,7,"Jeff Reed kicks off 64 yards, returned by Glenn Holt for 14 yards (tackle by Grant Mason). Glenn Holt fumbles (forced by Grant Mason), recovered by Carey Davis at CIN-20 (tackle by Chris Henry)",0.000,-4.240
2,8:24,1,10,CIN 20,7,7,Ben Roethlisberger pass complete short right to Heath Miller for 10 yards (tackle by Johnathan Joseph),4.240,4.910
2,8:06,1,10,CIN 10,7,7,Willie Parker right guard for 2 yards (tackle by John Thornton),4.910,4.570
2,7:28,2,8,CIN 8,7,7,Ben Roethlisberger pass complete short right to Heath Miller for 3 yards (tackle by Michael Myers),4.570,4.260
2,6:45,3,5,CIN 5,7,7,Ben Roethlisberger left guard for 2 yards (tackle by Justin Smith),4.260,3.040
2,5:48,4,3,CIN 3,7,10,Jeff Reed 21 yard field goal good,3.040,3.000
2,,,,PIT 30,7,10,"Jeff Reed kicks off 67 yards, returned by Glenn Holt for 28 yards (tackle by Anthony Madison)",0.000,1.000
2,5:39,1,10,CIN 31,7,10,Carson Palmer pass incomplete short right intended for Kenny Watson,1.000,0.460
2,5:35,2,10,CIN 31,7,10,Rudi Johnson left guard for 3 yards (tackle by James Harrison),0.460,0.170
2,4:50,3,7,CIN 34,7,10,Carson Palmer pass complete short left to Reggie Kelly for 8 yards (tackle by James Harrison),0.170,1.730
2,4:14,1,10,CIN 42,7,10,"Carson Palmer sacked by Larry Foote for -8 yards. Carson Palmer fumbles (forced by Larry Foote), recovered by Carson Palmer at CIN-34",1.730,0.110
2,3:50,2,18,CIN 34,7,10,Carson Palmer pass incomplete deep middle intended for T.J. Houshmandzadeh,0.110,-0.560
2,3:45,3,18,CIN 34,7,10,Carson Palmer pass incomplete deep left intended for Chad Ochocinco,-0.560,-1.110
2,3:40,4,18,CIN 34,7,10,"Penalty on Kyle Larson: Delay of Game, 5 yards (no play)",-1.110,-1.440
2,3:40,4,23,CIN 29,7,10,"Kyle Larson punts 42 yards, returned by Allen Rossum for 5 yards (tackle by John Busing)",-1.440,-1.200
2,3:28,1,10,PIT 34,7,10,Ben Roethlisberger pass complete short left to Willie Parker for 14 yards (tackle by Landon Johnson),1.200,2.130
2,2:49,1,10,PIT 48,7,10,Ben Roethlisberger pass complete short left to Cedrick Wilson for 11 yards (tackle by Johnathan Joseph),2.130,2.850
2,2:07,1,10,CIN 41,7,10,Ben Roethlisberger pass incomplete short right intended for Hines Ward,2.850,2.310
2,2:02,2,10,CIN 41,7,10,Ben Roethlisberger pass complete short middle to Hines Ward for 8 yards (tackle by Robert Geathers),2.310,2.680
2,1:58,3,2,CIN 33,7,10,Ben Roethlisberger pass complete short right to Hines Ward for 6 yards (tackle by Johnathan Joseph),2.680,3.780
2,1:24,1,10,CIN 27,7,10,Ben Roethlisberger pass complete short left to Cedrick Wilson for 9 yards (tackle by Leon Hall),3.780,4.530
2,0:48,2,1,CIN 18,7,10,Ben Roethlisberger pass complete short right to Nate Washington for 5 yards (tackle by Deltha O'Neal),4.530,4.710
2,0:39,,,,7,10,Timeout #2 by Pittsburgh Steelers,0.000,4.710
2,0:39,1,10,CIN 13,7,10,Ben Roethlisberger pass incomplete short right intended for Hines Ward (defended by Deltha O'Neal),4.710,4.050
2,0:35,2,10,CIN 13,7,10,Ben Roethlisberger pass incomplete short left intended for Hines Ward (defended by Bryan Robinson),4.050,3.120
2,0:32,3,10,CIN 13,7,10,Ben Roethlisberger pass complete short left to Nate Washington for 11 yards (tackle by Leon Hall),3.120,6.740
2,0:16,1,2,CIN 2,7,10,Ben Roethlisberger spiked the ball,6.740,5.720
2,0:15,2,2,CIN 2,7,16,"Ben Roethlisberger pass complete short middle to Hines Ward for 2 yards, touchdown",5.720,7.000
2,,,,CIN 2,7,17,Jeff Reed kicks extra point good,0.000,0.000
2,,,,PIT 30,7,17,"Jeff Reed kicks off 45 yards, returned by Reggie Kelly for 8 yards (tackle by Andre Frazier)",0.000,1.140
2,0:03,1,10,CIN 33,7,17,Carson Palmer kneels for -1 yards,1.140,0.460
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,CIN 30,7,17,"Shayne Graham kicks off 59 yards, returned by Allen Rossum for 10 yards (tackle by Corey Mays)",0.000,0.340
3,14:55,1,10,PIT 21,7,17,Ben Roethlisberger pass incomplete deep left intended for Cedrick Wilson,0.340,-0.200
3,14:50,2,10,PIT 21,7,17,Willie Parker up the middle for 2 yards (tackle by Landon Johnson),-0.200,-0.630
,,,,,,,"PIT challenged the fumble ruling, and the original play was overturned.",,
3,14:30,3,8,PIT 23,7,17,Ben Roethlisberger pass complete short right to Hines Ward for 7 yards (tackle by Dexter Jackson),-0.630,-1.370
3,13:48,4,1,PIT 30,7,17,"Daniel Sepulveda punts 42 yards, returned by Antonio Chatman for 7 yards (tackle by Tyrone Carter). Penalty on De De Dorsey: Illegal Block Above the Waist, 10 yards",-1.370,-0.610
3,13:36,1,10,CIN 25,7,17,Carson Palmer pass complete short left to Chad Ochocinco for 8 yards,0.610,1.140
3,13:28,2,2,CIN 33,7,17,Carson Palmer pass incomplete deep middle intended for T.J. Houshmandzadeh (defended by Tyrone Carter),1.140,0.430
3,13:23,3,2,CIN 33,7,17,Carson Palmer pass complete short middle to Antonio Chatman for 12 yards (tackle by Anthony Smith),0.430,1.930
3,12:50,1,10,CIN 45,7,17,Kenny Watson up the middle for 7 yards (tackle by Tyrone Carter and Anthony Smith),1.930,2.330
3,12:22,2,3,PIT 48,7,17,Kenny Watson left guard for 6 yards (tackle by Nick Eason),2.330,2.790
3,11:45,1,10,PIT 42,7,17,Carson Palmer kneels for -1 yards (tackle by Deshea Townsend),2.790,2.110
3,11:25,2,11,PIT 43,7,17,Kenny Watson left tackle for -3 yards (tackle by James Farrior and Larry Foote),2.110,1.030
3,10:43,3,14,PIT 46,7,17,Carson Palmer pass incomplete deep right intended for T.J. Houshmandzadeh,1.030,0.200
3,10:38,4,14,PIT 46,7,17,"Kyle Larson punts 35 yards, returned by Allen Rossum for no gain",0.200,0.370
3,10:27,1,10,PIT 11,7,17,Willie Parker right guard for 3 yards (tackle by Dhani Jones and Domata Peko),-0.370,-0.530
3,9:46,2,7,PIT 14,7,17,"Willie Parker right tackle for 4 yards (tackle by Bryan Robinson). Willie Parker fumbles (forced by Bryan Robinson), recovered by Deltha O'Neal at PIT-25 (tackle by Kendall Simmons)",-0.530,-3.910
3,9:36,1,10,PIT 25,7,17,Rudi Johnson up the middle for no gain (tackle by Clark Haggans),3.910,3.360
3,8:57,2,10,PIT 25,7,17,Carson Palmer pass incomplete deep right intended for T.J. Houshmandzadeh,3.360,2.680
3,8:52,3,10,PIT 25,7,17,Carson Palmer pass complete short middle to Chris Henry for 13 yards (tackle by Anthony Smith),2.680,4.780
3,8:07,1,10,PIT 12,7,17,Carson Palmer pass incomplete short left intended for Chad Ochocinco,4.780,4.100
3,7:58,2,10,PIT 12,7,17,Carson Palmer pass complete short right to T.J. Houshmandzadeh for 6 yards (tackle by Deshea Townsend),4.100,4.380
3,7:10,3,4,PIT 6,7,17,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh,4.380,3.000
3,7:01,4,4,PIT 6,10,17,Shayne Graham 24 yard field goal good,3.000,3.000
3,,,,CIN 30,10,17,"Shayne Graham kicks off 36 yards, fair catch by Matt Spaeth. Penalty on Nedu Ndukwe: Offside on Free Kick, 5 yards",0.000,1.530
3,6:57,1,10,PIT 39,10,17,Willie Parker left end for 5 yards (tackle by Leon Hall),1.530,1.660
3,6:13,2,5,PIT 44,10,17,Willie Parker left guard for 3 yards,1.660,1.360
3,5:37,3,2,PIT 47,10,17,Ben Roethlisberger pass complete short left to Cedrick Wilson for 14 yards (tackle by Johnathan Joseph),1.360,2.980
3,5:20,1,10,CIN 39,10,17,Willie Parker right guard for 2 yards (tackle by Robert Geathers),2.980,2.710
3,4:21,2,8,CIN 37,10,17,Willie Parker left tackle for 4 yards (tackle by Domata Peko and Justin Smith),2.710,2.540
3,3:37,3,4,CIN 33,10,17,Ben Roethlisberger pass complete short middle to Hines Ward for 14 yards (tackle by Madieu Williams),2.540,4.310
3,2:56,1,10,CIN 19,10,17,Willie Parker right tackle for 1 yard (tackle by Rashad Jeanty and Domata Peko),4.310,3.880
3,2:36,2,9,CIN 18,10,17,Ben Roethlisberger pass incomplete deep middle intended for Hines Ward,3.880,3.140
3,2:11,,,,10,17,Timeout #1 by Pittsburgh Steelers,0.000,3.140
3,2:11,3,9,CIN 18,10,17,Ben Roethlisberger pass complete short left to Hines Ward for 10 yards (tackle by Johnathan Joseph),3.140,5.370
3,1:28,1,8,CIN 8,10,23,"Ben Roethlisberger pass complete short left to Hines Ward for 8 yards, touchdown",5.370,7.000
3,,,,CIN 2,10,24,Jeff Reed kicks extra point good,0.000,0.000
3,,,,PIT 30,10,24,"Jeff Reed kicks off 66 yards, returned by Glenn Holt for 21 yards (tackle by Lawrence Timmons)",0.000,0.610
3,1:17,1,10,CIN 25,10,24,Rudi Johnson up the middle for 3 yards (tackle by Brett Keisel),0.610,0.470
3,0:43,2,7,CIN 28,10,24,Carson Palmer pass complete deep middle to Chad Ochocinco for 19 yards (tackle by Ike Taylor),0.470,2.060
Quarter,Time,Down,ToGo,Location,CIN,PIT,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,1,10,CIN 47,10,24,Carson Palmer pass incomplete deep middle intended for Jeremi Johnson (defended by James Farrior),2.060,1.520
4,14:56,2,10,CIN 47,10,24,De De Dorsey up the middle for 15 yards (tackle by James Harrison),1.520,3.050
4,14:21,1,10,PIT 38,10,24,Rudi Johnson up the middle for 4 yards (tackle by Tyrone Carter),3.050,3.050
4,13:49,2,6,PIT 34,10,24,Carson Palmer pass incomplete short right intended for Chad Ochocinco,3.050,2.340
4,13:44,3,6,PIT 34,10,24,Carson Palmer pass incomplete short right intended for Chris Henry,2.340,1.070
4,13:39,4,6,PIT 34,10,24,Carson Palmer pass incomplete short right intended for T.J. Houshmandzadeh,1.070,-1.200
4,13:35,1,10,PIT 34,10,24,Willie Parker left tackle for 12 yards (tackle by Leon Hall),1.200,1.990
,,,,,,,"CIN challenged the fumble ruling, and the play was upheld.",,
4,12:42,1,10,PIT 46,10,24,"Willie Parker up the middle for 1 yard (tackle by Rashad Jeanty). Willie Parker fumbles (forced by Rashad Jeanty), recovered by Dexter Jackson at CIN-47 (tackle by Matt Spaeth)",1.990,-2.060
,,,,,,,"PIT challenged the fumble ruling, and the play was upheld.",,
4,12:31,1,10,CIN 47,10,24,Carson Palmer pass incomplete deep right intended for Chad Ochocinco,2.060,1.520
4,12:24,2,10,CIN 47,10,24,Rudi Johnson left guard for 2 yards (tackle by Aaron Smith and Larry Foote),1.520,1.090
4,11:43,3,8,CIN 49,10,24,Carson Palmer pass incomplete short middle intended for Chad Ochocinco (defended by Clark Haggans),1.090,-0.130
4,11:38,4,8,CIN 49,10,24,"Kyle Larson punts 39 yards, returned by Allen Rossum for no gain. Penalty on William Gay: Offensive Holding, 6 yards",-0.130,0.380
4,11:29,1,10,PIT 6,10,24,Willie Parker left tackle for no gain (tackle by Landon Johnson),-0.380,-0.780
4,10:51,2,10,PIT 6,10,24,Willie Parker left end for no gain (tackle by Landon Johnson),-0.780,-1.420
4,10:07,3,10,PIT 6,10,24,"Ben Roethlisberger sacked by Robert Geathers for -6 yards. Penalty on Leon Hall: Defensive Holding, 5 yards (no play)",-1.420,-0.370
4,10:00,1,10,PIT 11,10,24,Willie Parker right guard for 3 yards (tackle by Justin Smith),-0.370,-0.530
4,9:21,2,7,PIT 14,10,24,Willie Parker up the middle for 2 yards (tackle by Dexter Jackson),-0.530,-0.840
4,8:38,3,5,PIT 16,10,24,Ben Roethlisberger pass incomplete short left intended for Cedrick Wilson is intercepted by Johnathan Joseph at PIT-24 and returned for 7 yards (tackle by Hines Ward),-0.840,-4.440
4,8:31,1,10,PIT 17,10,24,Rudi Johnson right guard for no gain (tackle by James Farrior and James Harrison),4.440,3.850
4,7:56,2,10,PIT 17,10,24,Carson Palmer pass incomplete short left intended for De De Dorsey (defended by Brett Keisel),3.850,3.070
4,7:51,3,10,PIT 17,10,24,Carson Palmer pass complete short middle to T.J. Houshmandzadeh for 12 yards (tackle by Anthony Smith),3.070,6.060
4,7:17,1,5,PIT 5,10,24,Carson Palmer pass incomplete short left intended for Chad Ochocinco,6.060,5.150
4,7:11,2,5,PIT 5,10,24,Rudi Johnson right guard for 2 yards (tackle by Larry Foote and Tyrone Carter),5.150,4.720
4,6:28,3,3,PIT 3,10,24,Carson Palmer pass incomplete short right intended for Chris Henry,4.720,3.040
4,6:22,4,3,PIT 3,10,24,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh (defended by Larry Foote),3.040,0.380
4,6:18,1,10,PIT 3,10,24,Willie Parker left guard for 3 yards (tackle by Domata Peko),-0.380,-0.560
4,5:35,2,7,PIT 6,10,24,Willie Parker up the middle for 2 yards (tackle by Johnathan Joseph),-0.560,-0.840
4,4:52,3,5,PIT 8,10,24,Ben Roethlisberger up the middle for 2 yards (tackle by Justin Smith),-0.840,-2.490
4,4:09,4,3,PIT 10,10,24,"Daniel Sepulveda punts 44 yards, fair catch by Antonio Chatman. Penalty on Johnathan Joseph: Defensive Offside, 5 yards (no play)",-2.490,-0.220
4,4:01,1,10,PIT 15,10,24,Willie Parker left tackle for 6 yards (tackle by Dhani Jones and Leon Hall),-0.220,0.210
4,3:18,2,4,PIT 21,10,24,Willie Parker left guard for 2 yards (tackle by Rashad Jeanty),0.210,-0.390
4,2:35,3,2,PIT 23,10,24,Gary Russell left guard for 1 yard (tackle by Michael Myers),-0.390,-1.770
4,2:30,,,,10,24,Timeout #2 by Cincinnati Bengals,0.000,-1.770
4,2:30,4,1,PIT 24,10,24,"Daniel Sepulveda punts 49 yards, returned by Antonio Chatman for 12 yards (tackle by Andre Frazier)",-1.770,-1.530
4,2:20,1,10,CIN 39,10,24,"Penalty on Stacy Andrews: False Start, 5 yards (no play)",1.530,1.200
4,2:20,1,15,CIN 34,10,24,Carson Palmer pass incomplete deep middle intended for Chris Henry,1.200,0.310
4,2:13,2,15,CIN 34,10,24,"Penalty on Brett Keisel: Encroachment, 5 yards (no play)",0.310,0.990
4,2:13,2,10,CIN 39,10,24,Carson Palmer pass incomplete short middle intended for T.J. Houshmandzadeh,0.990,0.300
4,2:09,3,10,CIN 39,10,24,Carson Palmer pass complete deep right to Chad Ochocinco for 24 yards (tackle by Anthony Smith),0.300,3.120
4,2:02,1,10,PIT 37,10,24,Carson Palmer pass incomplete short middle intended for De De Dorsey,3.120,2.570
4,1:56,2,10,PIT 37,10,24,Carson Palmer pass complete short right to De De Dorsey for -7 yards (tackle by Brett Keisel),2.570,0.960
4,1:27,3,17,PIT 44,10,24,Carson Palmer pass incomplete short left intended for Antonio Chatman,0.960,0.330
4,1:24,4,17,PIT 44,10,24,Carson Palmer pass complete short right to Chad Ochocinco for 13 yards (tackle by Ike Taylor),0.330,-1.000
4,1:18,1,10,PIT 31,10,24,Ben Roethlisberger kneels for -1 yards,1.000,0.320
4,0:37,2,11,PIT 30,10,24,Ben Roethlisberger kneels for no gain,0.320,-0.360
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
