0,1
Game Info,Game Info
Won Toss,Colts (deferred)
Roof,retractable roof (open)
Surface,fieldturf
Duration,3:10
Attendance,59977
Vegas Line,Indianapolis Colts -1.5
Over/Under,46.5 (over)
