#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:12,CHI 29,1,0:05,-1,Fumble
2,1,12:17,CHI 22,3,2:04,1,Punt
3,1,10:07,MIN 34,6,2:50,34,Touchdown
4,1,5:45,CHI 46,10,5:13,25,Field Goal
5,2,12:00,CHI 20,14,7:59,80,Touchdown
6,2,1:55,MIN 13,1,0:07,13,Touchdown
7,2,1:21,CHI 33,6,1:21,46,Missed FG
8,3,15:00,CHI 25,5,2:15,31,Interception
9,3,10:44,CHI 21,12,6:47,51,Field Goal
10,4,14:04,CHI 8,4,3:23,18,Punt
11,4,9:30,CHI 34,3,1:07,2,Punt
12,4,7:05,,3,1:51,8,Punt
13,4,2:28,CHI 31,6,2:28,12,End of Game
