0,1
Game Info,Game Info
Won Toss,49ers (deferred)
Roof,outdoors
Surface,grass
Duration,3:25
Attendance,70799
Weather,"72 degrees, relative humidity 51%, wind 4 mph, wind chill 0"
Vegas Line,San Francisco 49ers -5.0
Over/Under,50.0 (under)
