#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,12:24,NYG 7,5,2:37,14,Punt
2,1,8:26,NYG 9,2,0:27,91,Touchdown
3,1,3:33,NYG 30,11,5:56,63,Field Goal
4,2,10:35,NYG 18,3,0:54,82,Touchdown
5,2,7:22,NYG 38,9,5:26,42,Field Goal
6,2,0:19,NYG 29,1,0:19,1,End of Half
7,3,15:00,NYG 28,3,1:24,7,Punt
8,3,12:38,NYG 44,5,2:22,17,Punt
9,3,8:05,NYG 42,3,1:52,-2,Punt
10,3,4:16,OAK 3,2,0:48,3,Touchdown
11,3,2:28,NYG 49,7,2:40,23,Field Goal
12,4,12:22,NYG 20,5,3:03,10,Punt
13,4,7:10,NYG 9,3,1:33,8,Punt
14,4,2:31,NYG 1,4,2:31,14,End of Game
