#,Quarter,Time,LOS,Plays,Length,Net Yds,Result
1,1,13:03,MIA 19,5,2:22,72,Interception
2,1,7:13,MIA 10,7,2:50,90,Touchdown
3,2,14:10,MIA 25,3,1:15,0,Interception
4,2,12:14,MIA 25,2,1:16,-8,Interception
5,2,9:14,MIA 32,3,2:18,-16,Punt
6,2,1:54,MIA 30,1,0:04,7,Fumble
7,2,0:45,MIA 30,1,0:45,-4,End of Half
8,3,15:00,MIA 22,9,4:03,70,Field Goal
9,3,9:11,MIA 21,11,4:52,66,Field Goal
10,3,2:09,MIA 5,11,4:47,51,Punt
11,4,8:48,TAM 43,4,1:58,9,Downs
12,4,4:37,MIA 26,5,1:37,74,Touchdown
13,4,0:04,,1,0:04,0,Fumble
