Quarter,Time,Down,ToGo,Location,TAM,MIA,Detail,EPB,EPA
1,4:23,,,TAM 15,3,7,Cody Parkey kicks extra point good,0.000,0.000
1,4:23,,,MIA 35,3,7,"Cody Parkey kicks off 65 yards, returned by Jacquizz Rodgers for 29 yards (tackle by Michael Thomas)",0.000,-0.870
1,4:15,1,10,TAM 29,3,7,Ryan Fitzpatrick pass complete deep right to DeSean Jackson for 24 yards (tackle by Cordrea Tankersley),0.870,2.460
1,3:51,1,10,MIA 47,3,7,Doug Martin for 8 yards (tackle by Kiko Alonso),2.460,2.990
1,3:12,2,2,MIA 39,3,7,Ryan Fitzpatrick pass complete short right to Doug Martin for -3 yards (tackle by Kiko Alonso),2.990,1.880
1,2:29,3,5,MIA 42,3,7,Ryan Fitzpatrick pass complete short left to Charles Sims for 9 yards (tackle by Jordan Phillips),1.880,3.380
1,1:49,1,10,MIA 33,3,7,Ryan Fitzpatrick pass incomplete,3.380,2.840
1,1:41,2,10,MIA 33,3,7,Doug Martin right tackle for 7 yards (tackle by Charles Harris and Kiko Alonso),2.840,3.070
1,1:01,3,3,MIA 26,3,7,Ryan Fitzpatrick middle for 6 yards (tackle by Kiko Alonso),3.070,4.240
1,0:20,1,10,MIA 20,3,7,Doug Martin left end for -4 yards (tackle by Davon Godchaux),4.240,3.150
Quarter,Time,Down,ToGo,Location,TAM,MIA,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,2,14,MIA 24,3,7,Ryan Fitzpatrick pass incomplete short left intended for Adam Humphries,3.150,2.480
2,14:55,3,14,MIA 24,3,7,Ryan Fitzpatrick pass complete short middle to Cameron Brate for 12 yards (tackle by Kiko Alonso),2.480,2.760
2,14:14,4,2,MIA 12,6,7,Patrick Murray 30 yard field goal good,2.760,3.000
2,14:10,,,TAM 35,6,7,"Patrick Murray kicks off 65 yards, touchback",0.000,-0.610
2,14:10,1,10,MIA 25,6,7,Kenyan Drake left guard for -1 yards (tackle by Kwon Alexander),0.610,-0.070
2,13:51,2,11,MIA 24,6,7,Kenyan Drake right guard for 1 yard (tackle by Chris Baker and Chris Conte),-0.070,-0.620
2,13:04,3,10,MIA 25,6,7,"Jay Cutler pass incomplete short middle intended for Jarvis Landry is intercepted by Kwon Alexander at MIA-30 and returned for 20 yards. Penalty on Ted Larsen: Face Mask (15 Yards), 5 yards",-0.620,-6.060
2,12:55,1,5,MIA 5,6,7,Doug Martin right guard for -1 yards (tackle by Kiko Alonso and Reshad Jones),6.060,4.950
2,12:20,2,6,MIA 6,12,7,"Ryan Fitzpatrick pass complete short right to O.J. Howard for 6 yards, touchdown",4.950,7.000
2,12:14,,,MIA 15,13,7,Patrick Murray kicks extra point good,0.000,0.000
2,12:14,,,TAM 35,13,7,"Patrick Murray kicks off 65 yards, touchback",0.000,-0.610
2,12:14,1,10,MIA 25,13,7,"Jarvis Landry right end for 1 yard (tackle by Lavonte David). Penalty on Laremy Tunsil: Offensive Holding, 10 yards (no play)",0.610,-0.410
2,11:46,1,20,MIA 15,13,7,Damien Williams middle for 2 yards (tackle by Robert Ayers and Gerald McCoy),-0.410,-1.150
2,11:05,2,18,MIA 17,13,7,Jay Cutler pass incomplete short left intended for DeVante Parker is intercepted by Robert McClain at MIA-31 and returned for 6 yards,-1.150,-3.910
2,10:58,1,10,MIA 25,13,7,"Ryan Fitzpatrick pass complete short right to O.J. Howard for 25 yards. Penalty on Donovan Smith: Offensive Holding, 10 yards, Penalty on Ali Marpet: Illegal Block Above the Waist (Declined) (no play)",3.910,3.250
2,10:49,1,20,MIA 35,13,7,Ryan Fitzpatrick pass complete short left to Peyton Barber for 5 yards (tackle by Lawrence Timmons),3.250,0.000
2,9:59,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-2.690
2,9:59,2,15,MIA 30,13,7,Ryan Fitzpatrick pass complete short left to Peyton Barber for 6 yards (tackle by Lawrence Timmons),2.690,2.810
2,9:22,3,9,MIA 24,13,7,Ryan Fitzpatrick pass incomplete deep middle intended for Mike Evans (defended by Xavien Howard),2.810,1.870
2,9:18,4,9,MIA 24,13,7,Patrick Murray 42 yard field goal no good,1.870,-1.070
2,9:14,1,10,MIA 32,13,7,Kenyan Drake right tackle for -6 yards (tackle by Gerald McCoy),1.070,-0.280
2,8:33,2,16,MIA 26,13,7,Jay Cutler pass incomplete,-0.280,-0.960
2,8:29,3,16,MIA 26,13,7,"Jay Cutler pass complete deep left to Jarvis Landry for 48 yards (tackle by Chris Conte). Penalty on Jermon Bushrod: Offensive Holding, 10 yards (no play)",-0.960,-2.780
2,7:52,3,26,MIA 16,13,7,Damien Williams left guard for no gain (tackle by Robert McClain),-2.780,-2.390
2,7:10,4,26,MIA 16,13,7,--,-2.390,0.060
2,6:56,1,10,TAM 17,13,7,Ryan Fitzpatrick pass complete short right to Charles Sims for 1 yard (tackle by Cordrea Tankersley and Ndamukong Suh),-0.060,-0.420
2,6:17,2,9,TAM 18,13,7,Charles Sims for 3 yards (tackle by Lawrence Timmons and William Hayes),-0.420,-0.750
2,5:36,3,6,TAM 21,13,7,Ryan Fitzpatrick pass complete short right to Adam Humphries for 8 yards (tackle by Kiko Alonso),-0.750,0.870
2,5:05,1,10,TAM 29,13,7,Doug Martin right guard for 3 yards (tackle by Reshad Jones),0.870,0.730
2,4:21,2,7,TAM 32,13,7,Ryan Fitzpatrick pass complete short right to Doug Martin for 9 yards (tackle by Cameron Wake and Cordrea Tankersley),0.730,1.660
2,3:40,1,10,TAM 41,13,7,"Ryan Fitzpatrick pass complete short right to Doug Martin for 30 yards (tackle by T.J. McDonald). Penalty on Ali Marpet: Illegal Block Above the Waist, 10 yards (no play)",1.660,0.000
2,3:08,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,-1.000
2,3:08,1,20,TAM 31,13,7,Jacquizz Rodgers left end for 3 yards (tackle by Davon Godchaux),1.000,0.180
2,2:35,2,17,TAM 34,13,7,Ryan Fitzpatrick pass incomplete short left intended for DeSean Jackson,0.180,-0.490
2,2:21,3,17,TAM 34,13,7,Ryan Fitzpatrick pass complete short right to Charles Sims for 15 yards (tackle by Cordrea Tankersley),-0.490,-0.130
2,2:00,4,2,TAM 49,13,7,"Bryan Anger punts 21 yards, out of bounds",-0.130,-0.940
2,1:54,1,10,MIA 30,13,7,"Jay Cutler pass complete short left to Jarvis Landry for 7 yards (tackle by Ryan Smith). Jarvis Landry fumbles (forced by Ryan Smith), recovered by Ryan Smith at MIA-37 (tackle by Jarvis Landry)",0.940,-3.120
2,1:50,1,10,MIA 37,13,7,Ryan Fitzpatrick pass incomplete deep middle intended for O.J. Howard,3.120,2.570
2,1:46,2,10,MIA 37,13,7,Ryan Fitzpatrick pass complete deep middle to Mike Evans for 29 yards (tackle by T.J. McDonald),2.570,5.370
2,1:01,1,8,MIA 8,13,7,Ryan Fitzpatrick pass incomplete short middle intended for Mike Evans,5.370,4.570
2,0:56,2,8,MIA 8,13,7,"Ryan Fitzpatrick pass incomplete. Penalty on Kiko Alonso: Unnecessary Roughness, 4 yards (no play)",4.570,6.280
2,0:50,1,4,MIA 4,19,7,"Ryan Fitzpatrick pass complete short middle to DeSean Jackson for 4 yards, touchdown",6.280,7.000
2,0:45,,,MIA 15,20,7,Patrick Murray kicks extra point good,0.000,0.000
2,0:45,,,TAM 35,20,7,--,0.000,-0.940
2,0:36,1,10,MIA 30,20,7,Jay Cutler middle for 1 yard (tackle by Ryan Russell),0.940,0.530
2,0:06,2,9,MIA 31,20,7,"Penalty on Laremy Tunsil: False Start, 5 yards (no play)",0.530,-0.160
Quarter,Time,Down,ToGo,Location,TAM,MIA,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,TAM 35,20,7,"Patrick Murray kicks off 69 yards, returned by Jakeem Grant for 26 yards (tackle by Devante Bond)",0.000,-0.410
3,14:56,1,10,MIA 22,20,7,--,0.410,-0.120
3,14:56,1,15,MIA 17,20,7,Matt Moore pass complete short left to DeVante Parker for 4 yards (tackle by Ryan Smith),-0.120,-0.270
3,14:18,2,11,MIA 21,20,7,Matt Moore pass complete short middle to Julius Thomas for 11 yards (tackle by Kwon Alexander),-0.270,1.070
3,13:38,1,10,MIA 32,20,7,Matt Moore pass incomplete deep right intended for Kenny Stills (defended by Brent Grimes),1.070,0.530
3,13:32,2,10,MIA 32,20,7,Matt Moore pass incomplete short left intended for Kenyan Drake,0.530,-0.160
3,13:29,3,10,MIA 32,20,7,Matt Moore pass complete deep right to Jarvis Landry for 49 yards (tackle by Justin Evans),-0.160,0.000
3,12:52,,,,,,Timeout #1 by Tampa Bay Buccaneers,0.000,-4.310
3,12:52,1,10,TAM 19,20,7,"Matt Moore pass incomplete deep left intended for Jarvis Landry. Penalty on Robert McClain: Defensive Pass Interference, 18 yards (no play)",4.310,6.970
3,12:47,1,1,TAM 1,20,7,"Matt Moore pass complete short right to Anthony Fasano for 1 yard. Penalty on Anthony Fasano: Offensive Pass Interference, 10 yards (no play)",6.970,4.770
3,12:40,1,11,TAM 11,20,7,Kenyan Drake right guard for 6 yards (tackle by Justin Evans),4.770,5.150
3,11:57,2,5,TAM 5,20,7,Matt Moore pass complete short left to Julius Thomas for 2 yards (tackle by Robert McClain),5.150,4.720
3,11:23,3,3,TAM 3,20,7,"Penalty on Mike Pouncey: False Start, 5 yards (no play)",4.720,3.580
3,11:06,3,8,TAM 8,20,7,Matt Moore pass incomplete short left intended for DeVante Parker,3.580,2.950
3,11:01,4,8,TAM 8,20,10,Cody Parkey 26 yard field goal good,2.950,3.000
3,10:57,,,MIA 35,20,10,"Cody Parkey kicks off 62 yards, returned by Jacquizz Rodgers for 24 yards (tackle by Bobby McCain). Penalty on Devante Bond: Offensive Holding, 10 yards",0.000,0.060
3,10:50,1,10,TAM 17,20,10,Ryan Fitzpatrick pass complete deep left to Mike Evans for 16 yards (tackle by Xavien Howard),-0.060,1.140
3,10:13,1,10,TAM 33,20,10,Doug Martin right tackle for 2 yards (tackle by Cameron Wake),1.140,0.860
3,9:28,2,8,TAM 35,20,10,Ryan Fitzpatrick pass incomplete short left intended for Charles Sims (defended by Andre Branch),0.860,0.170
3,9:23,3,8,TAM 35,20,10,Ryan Fitzpatrick pass incomplete short right intended for Mike Evans,0.170,-1.040
3,9:19,4,8,TAM 35,20,10,"Bryan Anger punts 44 yards, fair catch by Jakeem Grant",-1.040,-0.340
3,9:11,1,10,MIA 21,20,10,Kenyan Drake right tackle for 2 yards (tackle by Gerald McCoy),0.340,0.070
3,8:35,2,8,MIA 23,20,10,Matt Moore pass incomplete short left intended for Jarvis Landry,0.070,-0.630
3,8:30,3,8,MIA 23,20,10,"Penalty on Sam Young: False Start, 5 yards (no play)",-0.630,-1.410
3,8:30,3,13,MIA 18,20,10,Matt Moore pass complete deep left to Kenny Stills for 45 yards (tackle by Robert McClain),-1.410,3.120
3,7:44,1,10,TAM 37,20,10,Matt Moore pass incomplete short right intended for Jarvis Landry,3.120,2.570
3,7:38,2,10,TAM 37,20,10,Kenyan Drake right guard for 2 yards (tackle by Kwon Alexander and Gerald McCoy),2.570,2.150
3,6:56,3,8,TAM 35,20,10,Matt Moore pass complete short right to Jarvis Landry for 13 yards (tackle by Justin Evans),2.150,4.110
3,6:11,1,10,TAM 22,20,10,Matt Moore pass complete short right to Julius Thomas for 11 yards (tackle by T.J. Ward),4.110,4.840
3,5:30,1,10,TAM 11,20,10,Matt Moore pass incomplete short left intended for Jarvis Landry,4.840,4.140
3,5:25,2,10,TAM 11,20,10,Matt Moore pass complete short left to DeVante Parker for 3 yards (tackle by Ryan Smith),4.140,3.760
3,4:42,3,7,TAM 8,20,10,"Penalty on Laremy Tunsil: False Start, 5 yards (no play)",3.760,3.080
3,4:29,3,12,TAM 13,20,10,Matt Moore pass incomplete,3.080,2.570
3,4:22,4,12,TAM 13,20,13,Cody Parkey 31 yard field goal good,2.570,3.000
3,4:19,,,MIA 35,20,13,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
3,4:19,1,10,TAM 25,20,13,Ryan Fitzpatrick right guard for 2 yards (tackle by Davon Godchaux),0.610,0.330
3,3:42,2,8,TAM 27,20,13,Doug Martin left end for -2 yards (tackle by T.J. McDonald),0.330,-0.620
3,3:00,3,10,TAM 25,20,13,Ryan Fitzpatrick pass complete short right to Adam Humphries for 3 yards (tackle by T.J. McDonald),-0.620,-1.500
3,2:24,4,7,TAM 28,20,13,"Bryan Anger punts 62 yards, returned by Jakeem Grant for no gain. Penalty on Alterraun Verner: Offensive Holding, 5 yards",-1.500,0.380
3,2:09,1,10,MIA 5,20,13,Damien Williams right tackle for -1 yards (tackle by Kendell Beckwith),-0.380,0.000
3,1:33,,,,,,Timeout #2 by Tampa Bay Buccaneers,0.000,0.850
3,1:33,2,11,MIA 4,20,13,Matt Moore pass incomplete deep left intended for MarQueis Gray,-0.850,-1.540
3,1:26,3,11,MIA 4,20,13,"Matt Moore pass complete deep middle to Kenny Stills for 18 yards (tackle by Chris Conte). Kenny Stills fumbles (forced by Chris Conte), recovered by Jarvis Landry at MIA-22",-1.540,0.410
3,0:56,1,10,MIA 22,20,13,"Matt Moore pass complete short right to DeVante Parker for 2 yards (tackle by Kwon Alexander). Penalty on Kenny Stills: Offensive Holding, 10 yards",0.410,-0.460
3,0:22,1,18,MIA 14,20,13,Matt Moore pass complete short left to Kenyan Drake for 10 yards (tackle by Robert McClain),-0.460,0.140
Quarter,Time,Down,ToGo,Location,TAM,MIA,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,8,MIA 24,20,13,Matt Moore pass incomplete deep left intended for Jarvis Landry,0.140,-0.560
4,14:54,3,8,MIA 24,20,13,Matt Moore pass complete deep left to DeVante Parker for 17 yards (tackle by Ryan Smith),-0.560,1.660
4,14:34,1,10,MIA 41,20,13,Matt Moore pass complete short left to Kenny Stills for 14 yards (tackle by Justin Evans),1.660,2.590
4,13:57,1,10,TAM 45,20,13,Damien Williams middle for 1 yard (tackle by Gerald McCoy and Kwon Alexander),2.590,2.180
4,13:19,2,9,TAM 44,20,13,Matt Moore sacked by Gerald McCoy for 0 yards,2.180,1.490
4,12:37,3,9,TAM 44,20,13,Matt Moore pass incomplete,1.490,0.330
4,12:33,4,9,TAM 44,20,13,"Matt Haack punts 42 yards. Penalty on Robert Ayers: Offensive Holding, 1 yards",0.330,0.380
4,12:22,1,10,TAM 1,20,13,Ryan Fitzpatrick middle for 1 yard (tackle by Davon Godchaux),-0.380,-0.710
4,11:39,2,9,TAM 2,20,13,"Penalty on Ryan Fitzpatrick: Delay of Game, 1 yards (no play)",-0.710,-0.780
4,11:22,2,10,TAM 1,20,13,Ryan Fitzpatrick pass complete short middle to Mike Evans for 14 yards (tackle by Reshad Jones),-0.780,-0.220
4,10:44,1,10,TAM 15,20,13,Doug Martin right tackle for no gain (tackle by Ndamukong Suh and William Hayes),-0.220,-0.710
4,10:03,2,10,TAM 15,20,13,Ryan Fitzpatrick pass incomplete short right intended for Cameron Brate (defended by Cordrea Tankersley),-0.710,-1.370
4,9:58,3,10,TAM 15,20,13,"Ryan Fitzpatrick pass complete short right to Cameron Brate for 15 yards (tackle by Kiko Alonso and Lawrence Timmons). Penalty on Demar Dotson: Offensive Holding, 7 yards, Penalty on Donovan Smith: Illegal Use of Hands (Declined) (no play)",-1.370,-2.240
4,9:36,3,17,TAM 8,20,13,Ryan Fitzpatrick sacked by Jordan Phillips for -7 yards,-2.240,-2.490
,,,,,,,"MIA challenged the runner was down by contact ruling, and the play was upheld.",,
4,8:59,4,24,TAM 1,20,13,--,-2.490,-2.720
4,8:48,1,10,TAM 43,20,13,Matt Moore pass complete short right to Kenny Stills for 9 yards (tackle by Brent Grimes),2.720,3.390
4,8:15,2,1,TAM 34,20,13,Damien Williams right end for no gain (tackle by Brent Grimes and Lavonte David),3.390,2.680
4,7:31,3,1,TAM 34,20,13,Matt Moore left end for no gain (tackle by Kwon Alexander),2.680,1.100
4,7:03,4,1,TAM 34,20,13,Damien Williams right guard for no gain (tackle by Chris Baker and Lavonte David),1.100,-1.200
4,6:50,1,10,TAM 34,20,13,Ryan Fitzpatrick pass incomplete short left intended for Doug Martin,1.200,0.660
4,6:46,2,10,TAM 34,20,13,"Doug Martin right tackle for 2 yards (tackle by Andre Branch and Ndamukong Suh). Penalty on Ndamukong Suh: Defensive Holding, 5 yards",0.660,1.660
4,6:25,1,10,TAM 41,20,13,Doug Martin right tackle for no gain (tackle by Lawrence Timmons and T.J. McDonald),1.660,1.120
4,5:46,2,10,TAM 41,20,13,Doug Martin left end for -3 yards (tackle by Xavien Howard),1.120,0.040
4,4:59,3,13,TAM 38,20,13,Ryan Fitzpatrick pass incomplete short left intended for Mike Evans,0.040,-0.850
4,4:50,4,13,TAM 38,20,13,Bryan Anger punts 36 yards,-0.850,-0.670
4,4:37,1,10,MIA 26,20,13,Matt Moore pass complete short right to Julius Thomas for 6 yards (tackle by Kwon Alexander),0.670,0.940
4,4:14,2,4,MIA 32,20,13,Matt Moore pass complete short middle to Kenny Stills for 7 yards (tackle by Lavonte David),0.940,1.530
4,3:43,1,10,MIA 39,20,13,Kenyan Drake middle for no gain (tackle by Lavonte David),1.530,0.990
4,3:14,2,10,MIA 39,20,13,Matt Moore pass incomplete short left intended for DeVante Parker,0.990,0.300
4,3:09,3,10,MIA 39,20,19,"Matt Moore pass complete deep right to Kenny Stills for 61 yards, touchdown",0.300,7.000
4,3:00,,,TAM 15,20,20,Cody Parkey kicks extra point good,0.000,0.000
4,3:00,,,MIA 35,20,20,"Cody Parkey kicks off 65 yards, touchback",0.000,-0.610
4,3:00,1,10,TAM 25,20,20,Ryan Fitzpatrick pass complete deep right to Mike Evans for 17 yards (tackle by Reshad Jones),0.610,1.730
4,2:36,1,10,TAM 42,20,20,Ryan Fitzpatrick pass incomplete deep right intended for Cameron Brate,1.730,1.190
4,2:28,2,10,TAM 42,20,20,Ryan Fitzpatrick pass complete short right to Chris Godwin for 14 yards (tackle by Cordrea Tankersley),1.190,2.650
4,2:00,1,10,MIA 44,20,20,Ryan Fitzpatrick pass incomplete short left intended for Adam Humphries (defended by T.J. McDonald),2.650,2.110
4,1:54,2,10,MIA 44,20,20,Ryan Fitzpatrick pass complete deep middle to Chris Godwin for 24 yards (tackle by Reshad Jones),2.110,4.240
4,1:09,1,10,MIA 20,20,20,Doug Martin right tackle for 3 yards (tackle by Lawrence Timmons),4.240,0.000
4,1:03,,,,,,Timeout #2 by Miami Dolphins,0.000,-4.120
4,1:03,2,7,MIA 17,20,20,Doug Martin left end for 1 yard (tackle by Xavien Howard),4.120,0.000
4,0:56,,,,,,Timeout #3 by Miami Dolphins,0.000,-3.520
4,0:56,3,6,MIA 16,20,20,Doug Martin middle for -1 yards (tackle by William Hayes),3.520,0.000
4,0:07,,,,,,Timeout #3 by Tampa Bay Buccaneers,0.000,-2.310
4,0:07,4,7,MIA 17,23,20,Patrick Murray 35 yard field goal good,2.310,3.000
4,0:04,,,TAM 35,29,20,"Patrick Murray kicks off 40 yards, returned by Damien Williams for -7 yards, lateral to Jarvis Landry for -1 yards. Jarvis Landry fumbles, recovered by Jakeem Grant at -13. Jakeem Grant fumbles, recovered by Adarius Taylor at -0, touchdown",0.000,7.000
4,,,,MIA 15,30,20,Patrick Murray kicks extra point good,,
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
