Unnamed: 0_level_0,Unnamed: 1_level_0,Off.,Off.,Def.,Def.,ST,ST
Player,Pos,Num,Pct,Num,Pct,Num,Pct
Laremy Tunsil,T,64,100%,0,0%,4,13%
Jesse Davis,G,64,100%,0,0%,4,13%
Mike Pouncey,C,64,100%,0,0%,0,0%
Ted Larsen,G,63,98%,0,0%,4,13%
Kenny Stills,WR,57,89%,0,0%,0,0%
DeVante Parker,WR,57,89%,0,0%,0,0%
Jarvis Landry,WR,54,84%,0,0%,4,13%
Julius Thomas,TE,51,80%,0,0%,0,0%
Matt Moore,QB,40,62%,0,0%,0,0%
Kenyan Drake,RB,38,59%,0,0%,1,3%
Jermon Bushrod,G,33,52%,0,0%,1,3%
Sam Young,T,32,50%,0,0%,4,13%
Anthony Fasano,TE,28,44%,0,0%,4,13%
Damien Williams,RB,27,42%,0,0%,3,10%
Jay Cutler,QB,24,38%,0,0%,0,0%
MarQueis Gray,TE,6,9%,0,0%,12,40%
Rashawn Scott,WR,1,2%,0,0%,17,57%
Jake Brendel,C,1,2%,0,0%,4,13%
Xavien Howard,CB,0,0%,66,100%,0,0%
Reshad Jones,SS,0,0%,66,100%,0,0%
Kiko Alonso,LB,0,0%,66,100%,0,0%
T.J. McDonald,SS,0,0%,66,100%,0,0%
Cordrea Tankersley,CB,0,0%,64,97%,0,0%
Ndamukong Suh,DT,0,0%,57,86%,0,0%
Lawrence Timmons,LB,0,0%,55,83%,0,0%
Andre Branch,DE,0,0%,41,62%,0,0%
Cameron Wake,DE,0,0%,40,61%,0,0%
Bobby McCain,CB,0,0%,35,53%,18,60%
Davon Godchaux,DT,0,0%,35,53%,6,20%
Jordan Phillips,DT,0,0%,33,50%,7,23%
Chase Allen,LB,0,0%,30,45%,26,87%
William Hayes,DE,0,0%,26,39%,0,0%
Charles Harris,DE,0,0%,25,38%,6,20%
Stephone Anthony,LB,0,0%,12,18%,9,30%
Vincent Taylor,DT,0,0%,7,11%,12,40%
Terrence Fede,DE,0,0%,2,3%,24,80%
Walt Aikens,CB,0,0%,0,0%,26,87%
Mike Hull,LB,0,0%,0,0%,26,87%
Michael Thomas,SS,0,0%,0,0%,21,70%
Maurice Smith,FS,0,0%,0,0%,19,63%
Senorise Perry,RB,0,0%,0,0%,18,60%
Alterraun Verner,CB,0,0%,0,0%,18,60%
Jakeem Grant,WR,0,0%,0,0%,10,33%
Cody Parkey,K,0,0%,0,0%,9,30%
John Denney,LS,0,0%,0,0%,6,20%
Matt Haack,P,0,0%,0,0%,6,20%
