Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
1,9:11,1,10,GNB 41,0,0,Aaron Rodgers pass complete short left to Sammy Watkins for 9 yards (tackle by Kerby Joseph),1.660,2.340
1,8:33,2,1,GNB 50,0,0,Aaron Rodgers pass incomplete short right intended for Sammy Watkins,2.340,1.620
1,8:29,3,1,GNB 50,0,0,AJ Dillon up the middle for 2 yards (tackle by DeShon Elliott and Alex Anzalone),1.620,2.390
1,7:45,1,10,DET 48,0,0,Aaron Jones right end for 9 yards (tackle by Malcolm Rodriguez and Kerby Joseph),2.390,3.060
1,7:13,2,1,DET 39,0,0,AJ Dillon up the middle for 6 yards (tackle by Will Harris and Malcolm Rodriguez),3.060,3.380
1,6:32,1,10,DET 33,0,0,Aaron Jones left end for 7 yards (tackle by Mike Hughes),3.380,3.780
1,5:55,2,3,DET 26,0,0,Aaron Rodgers pass complete short left to Josiah Deguara for 2 yards (tackle by Aidan Hutchinson and Alim McNeill),3.780,3.340
1,5:12,3,1,DET 24,0,0,Aaron Rodgers pass complete short right to Marcedes Lewis for 19 yards (tackle by Kerby Joseph and Derrick Barnes),3.340,6.060
1,4:26,1,5,DET 5,0,0,"Aaron Rodgers pass short middle (defended by Derrick Barnes) intended for Allen Lazard is intercepted by Kerby Joseph in end zone and returned for no gain, touchback.",6.060,-0.280
1,4:19,1,10,DET 20,0,0,Jamaal Williams right tackle for 3 yards (tackle by Dean Lowry and Eric Stokes),0.280,0.140
1,3:59,2,7,DET 23,0,0,"Jared Goff pass complete short right to Craig Reynolds for no gain. Penalty on Taylor Decker: Offensive Holding, 10 yards (accepted) (no play)",0.140,-1.280
1,3:44,2,17,DET 13,0,0,Jared Goff pass incomplete short right intended for D'Andre Swift,-1.280,-2.190
1,3:37,3,17,DET 13,0,0,Jared Goff pass incomplete short right intended for Brock Wright (defended by Preston Smith),-2.190,-2.490
1,3:32,4,17,DET 13,0,0,"Jack Fox punts 45 yards, returned by Amari Rodgers for 10 yards (tackle by Anthony Pittman)",-2.490,-2.390
1,3:22,1,10,DET 48,0,0,Aaron Jones right tackle for 3 yards (tackle by Will Harris and Josh Paschal),2.390,2.250
1,2:39,2,7,DET 45,0,0,"Aaron Rodgers pass incomplete short middle intended for Marcedes Lewis. Penalty on David Bakhtiari: Offensive Holding, 10 yards (accepted) (no play)",2.250,0.900
1,2:31,2,17,GNB 45,0,0,Aaron Rodgers pass complete short middle to AJ Dillon for 7 yards (tackle by Malcolm Rodriguez and Alex Anzalone),0.900,1.160
1,1:48,,,,,,Timeout #1 by Green Bay Packers,,
1,1:48,3,10,DET 48,0,0,Aaron Rodgers pass complete deep right to Allen Lazard for 47 yards (tackle by Will Harris),1.160,6.970
1,1:24,1,1,DET 1,0,0,AJ Dillon right tackle for no gain (tackle by Kerby Joseph and Derrick Barnes),6.970,5.910
1,0:44,2,1,DET 1,0,0,Aaron Rodgers pass incomplete short left intended for Sammy Watkins,5.910,5.170
1,0:39,3,1,DET 1,0,0,AJ Dillon left tackle for no gain (tackle by Derrick Barnes and Benito Jones),5.170,3.550
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter,2nd Quarter
2,15:00,4,1,DET 1,0,0,Aaron Rodgers pass intended for David Bakhtiari is intercepted by Aidan Hutchinson in end zone and returned for no gain,3.550,-0.280
2,14:56,1,10,DET 20,0,0,Jamaal Williams up the middle for 2 yards (tackle by Quay Walker),0.280,0.000
2,14:22,2,8,DET 22,0,0,Justin Jackson right end for 4 yards (tackle by Keisean Nixon),0.000,-0.160
2,13:43,3,4,DET 26,0,0,"Penalty on Taylor Decker: False Start, 5 yards (accepted) (no play)",-0.160,-0.820
2,13:27,3,9,DET 21,0,0,Jared Goff pass complete short left to Kalif Raymond for 9 yards (tackle by Keisean Nixon and Rudy Ford),-0.820,0.940
2,12:46,1,10,DET 30,0,0,Jared Goff pass complete deep right to Amon-Ra St. Brown for 15 yards (tackle by Darnell Savage and Rasul Douglas),0.940,1.930
2,12:21,1,10,DET 45,0,0,Justin Jackson left tackle for 5 yards (tackle by Kenny Clark),1.930,2.060
2,11:47,2,5,DET 50,0,0,"D'Andre Swift right tackle for 3 yards (tackle by Rasul Douglas). Penalty on Tom Kennedy: Offensive Holding, 10 yards (accepted)",2.060,1.110
2,11:23,2,12,DET 43,0,0,Jared Goff pass complete to Amon-Ra St. Brown for 4 yards (tackle by Rasul Douglas),1.110,0.960
2,10:52,3,8,DET 47,0,0,Jamaal Williams up the middle for 5 yards (tackle by Rashan Gary and Krys Barnes),0.960,0.070
2,10:11,4,3,GNB 48,0,0,Jack Fox punts 47 yards downed by Anthony Pittman,0.070,0.380
2,10:04,1,10,GNB 1,0,0,Aaron Rodgers pass incomplete deep right intended for Allen Lazard (defended by Jerry Jacobs),-0.380,-0.780
2,9:57,2,10,GNB 1,0,0,AJ Dillon right tackle for 5 yards (tackle by Jerry Jacobs and Malcolm Rodriguez),-0.780,-0.840
2,9:12,3,5,GNB 6,0,0,Aaron Rodgers pass complete short left to Christian Watson for 6 yards (tackle by Kerby Joseph),-0.840,-0.350
2,8:37,1,10,GNB 12,0,0,AJ Dillon up the middle for 7 yards (tackle by Alex Anzalone and Julian Okwara),-0.350,0.100
2,8:06,2,3,GNB 19,0,0,Aaron Rodgers pass complete deep right to Josiah Deguara for 25 yards (tackle by DeShon Elliott),0.100,1.860
2,7:18,1,10,GNB 44,0,0,Aaron Jones up the middle for 4 yards (tackle by Derrick Barnes and Alim McNeill),1.860,1.860
2,6:33,2,6,GNB 48,0,0,Aaron Jones right end for -1 yards (tackle by Jeff Okudah and John Cominsky),1.860,1.030
2,5:49,3,7,GNB 47,0,0,Aaron Rodgers pass complete short left to Allen Lazard for 8 yards (tackle by Jeff Okudah),1.030,2.590
2,5:04,1,10,DET 45,0,0,AJ Dillon right end for no gain (tackle by Josh Paschal and Derrick Barnes),2.590,2.040
2,4:16,2,10,DET 45,0,0,Aaron Rodgers sacked by Derrick Barnes for -8 yards,2.040,0.300
2,3:28,3,18,GNB 47,0,0,Aaron Rodgers pass complete short right to Aaron Jones for 15 yards (tackle by Kerby Joseph and Alex Anzalone),0.300,0.720
2,2:39,,,,,,Timeout #2 by Green Bay Packers,,
2,2:39,4,3,DET 38,0,0,"Aaron Rodgers pass complete deep right to Allen Lazard for 26 yards DET challenged the pass completion ruling, and the original play was overturned. Aaron Rodgers pass incomplete deep right intended for Allen Lazard (defended by Will Harris)",0.720,-1.530
2,2:35,1,10,DET 39,0,0,"Jared Goff pass complete short right to Tom Kennedy for 16 yards (tackle by Jaire Alexander). Penalty on Jaire Alexander: Unnecessary Roughness / Defense, 15 yards (accepted)",1.530,3.580
2,2:09,1,10,GNB 30,0,0,Jamaal Williams right tackle for 5 yards (tackle by Kenny Clark and Krys Barnes),3.580,3.710
2,2:00,2,5,GNB 25,0,0,Jamaal Williams left tackle for 6 yards (tackle by Adrian Amos and Krys Barnes),3.710,4.310
2,1:36,1,10,GNB 19,0,0,Jamaal Williams right tackle for 5 yards (tackle by Krys Barnes),4.310,4.530
2,0:59,2,5,GNB 14,0,0,Jamaal Williams left tackle for 1 yard (tackle by Isaiah McDuffie),4.530,3.960
2,0:50,,,,,,Timeout #3 by Green Bay Packers,,
2,0:50,3,4,GNB 13,0,0,Jared Goff pass complete short middle to D'Andre Swift for 12 yards (tackle by Darnell Savage),3.960,6.970
2,0:28,,,,,,Timeout #1 by Detroit Lions,,
2,0:28,1,1,GNB 1,0,0,Jamaal Williams right tackle for no gain (tackle by Rashan Gary),6.970,5.910
2,0:20,,,,,,Timeout #2 by Detroit Lions,,
2,0:20,2,1,GNB 1,0,6,"Jared Goff pass complete short left to Shane Zylstra for 1 yard, touchdown",5.910,7.000
2,0:15,,,GNB 15,0,6,"Michael Badgley kicks extra point no good. Penalty on Jaire Alexander: Running Into the Kicker, 1 yard (accepted) (no play)",0.000,1.000
2,0:15,1,1,GNB 2,0,8,"Two Point Attempt: Jamaal Williams rushes, conversion succeeds.",1.000,1.000
2,0:15,,,DET 35,0,8,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
2,0:15,1,10,GNB 25,0,8,Aaron Rodgers kneels for -1 yards,0.610,-0.070
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter,3rd Quarter
3,15:00,,,DET 35,0,8,"Jack Fox kicks off 65 yards, returned by Keisean Nixon for 33 yards (tackle by Josh Woods and Jack Fox)",0.000,1.140
3,14:53,1,10,GNB 33,0,8,Aaron Jones right end for 6 yards (tackle by Jerry Jacobs and Alex Anzalone),1.140,1.400
3,14:08,2,4,GNB 39,0,8,Aaron Rodgers pass incomplete short left,1.400,0.700
3,14:07,3,4,GNB 39,0,8,Aaron Rodgers pass complete short right to Christian Watson for 18 yards (tackle by Jeff Okudah and Kerby Joseph),0.700,2.720
3,13:29,1,10,DET 43,0,8,Aaron Jones left end for -6 yards (tackle by Jerry Jacobs and Will Harris),2.720,1.370
3,12:48,2,16,DET 49,0,8,Aaron Rodgers pass complete short right to Aaron Jones for 5 yards (tackle by Derrick Barnes),1.370,1.360
3,12:07,3,11,DET 44,0,8,Aaron Rodgers pass incomplete deep middle intended for Samori Toure (defended by Kerby Joseph),1.360,0.330
3,12:00,4,11,DET 44,0,8,"Pat O'Donnell punts 31 yards, fair catch by Kalif Raymond at DET-13",0.330,0.320
3,11:52,1,10,DET 13,0,8,Jared Goff pass complete short right to Kalif Raymond for no gain (tackle by Adrian Amos),-0.320,-0.770
3,11:18,2,10,DET 13,0,8,Justin Jackson left tackle for 7 yards (tackle by Kenny Clark),-0.770,-0.590
3,10:41,3,3,DET 20,0,8,"Jared Goff sacked by Kingsley Enagbare for no gain. Penalty on Kingsley Enagbare: Roughing the Passer, 15 yards (accepted) (no play)",-0.590,1.270
3,10:19,1,10,DET 35,0,8,Jared Goff pass deep left intended for Amon-Ra St. Brown is intercepted by Jaire Alexander at GB-48 and returned for 29 yards (tackle by Dan Skipper),1.270,-4.040
3,10:06,1,10,DET 23,0,8,AJ Dillon up the middle for 1 yard (tackle by Aidan Hutchinson and DeShon Elliott),4.040,3.630
3,9:23,2,9,DET 22,0,8,Aaron Rodgers pass deep middle intended for Robert Tonyan is intercepted by Kerby Joseph at DET-3 and returned for 9 yards (tackle by Sammy Watkins),3.630,0.350
3,9:15,1,10,DET 12,0,8,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,-0.350,-0.780
3,9:11,2,10,DET 12,0,8,Jamaal Williams up the middle for -2 yards (tackle by Dean Lowry),-0.780,-1.650
3,8:30,3,12,DET 10,0,8,Jared Goff pass incomplete short middle intended for Amon-Ra St. Brown (defended by Keisean Nixon),-1.650,-2.490
3,8:23,4,12,DET 10,0,8,"Jack Fox punts 44 yards, fair catch by Amari Rodgers at GB-46",-2.490,-1.990
3,8:15,1,10,GNB 46,0,8,Aaron Jones right tackle for 1 yard (tackle by Derrick Barnes and Julian Okwara),1.990,1.590
3,7:37,2,9,GNB 47,0,8,Aaron Rodgers pass complete short left to Allen Lazard for 12 yards (tackle by Kerby Joseph),1.590,2.850
3,6:48,1,10,DET 41,0,8,Aaron Jones up the middle for 2 yards (tackle by Mike Hughes),2.850,2.580
3,6:15,2,8,DET 39,0,8,Aaron Rodgers pass incomplete short right intended for AJ Dillon,2.580,1.880
3,5:46,3,8,DET 39,0,8,Aaron Rodgers scrambles right tackle for 7 yards (tackle by Julian Okwara),1.880,1.820
3,5:46,4,1,DET 27,0,8,"Penalty on Will Harris: Illegal Use of Hands / Defense, 5 yards (accepted) (no play)",1.820,3.780
3,5:38,1,10,DET 27,0,8,Aaron Rodgers pass complete short middle to Robert Tonyan for 7 yards (tackle by Alex Anzalone and Derrick Barnes),3.780,4.180
3,5:00,2,3,DET 20,6,8,"Aaron Rodgers pass complete deep left to Allen Lazard for 20 yards, touchdown",4.180,7.000
3,4:53,,,DET 2,6,8,Two Point Attempt: Aaron Rodgers pass incomplete intended for intended for Allen Lazard,1.000,-1.000
3,4:53,,,GNB 35,6,8,"Mason Crosby kicks off 60 yards, returned by Justin Jackson for 25 yards (tackle by Isaiah McDuffie and Eric Wilson)",0.000,0.940
3,4:48,1,10,DET 30,6,8,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,0.940,0.390
3,4:43,2,10,DET 30,6,8,"Penalty on Frank Ragnow: False Start, 5 yards (accepted) (no play)",0.390,-0.280
3,4:43,2,15,DET 25,6,8,Jared Goff pass incomplete short right intended for Tom Kennedy (defended by Devonte Wyatt),-0.280,-0.960
3,4:39,3,15,DET 25,6,8,"Jared Goff pass incomplete deep right intended for Kalif Raymond. Penalty on Keisean Nixon: Defensive Holding, 5 yards (accepted) (no play)",-0.960,0.940
3,4:34,1,10,DET 30,6,8,Jamaal Williams right tackle for 3 yards (tackle by Kingsley Enagbare and Jarran Reed),0.940,0.800
3,4:03,2,7,DET 33,6,8,Jamaal Williams left end for 6 yards (tackle by Kenny Clark and Krys Barnes),0.800,0.890
3,3:20,3,1,DET 39,6,8,Jamaal Williams up the middle for 2 yards (tackle by Kenny Clark),0.890,1.660
3,2:56,1,10,DET 41,6,8,Jamaal Williams right tackle for 14 yards (tackle by Darnell Savage),1.660,2.590
3,2:31,1,10,GNB 45,6,8,Jamaal Williams left tackle for 3 yards (tackle by Quay Walker and Jonathan Garvin),2.590,2.450
3,1:51,2,7,GNB 42,6,8,Jamaal Williams left tackle for 1 yard (tackle by Tedarrell Slaton and Devonte Wyatt),2.450,1.880
3,1:15,3,6,GNB 41,6,8,Jared Goff pass complete short middle to Amon-Ra St. Brown for 25 yards (tackle by Adrian Amos),1.880,4.510
3,0:49,1,10,GNB 16,6,8,Justin Jackson right tackle for 11 yards (tackle by Rasul Douglas),4.510,6.060
3,0:12,1,5,GNB 5,6,8,Jamaal Williams up the middle for 2 yards (tackle by Isaiah McDuffie and Kenny Clark),6.060,5.530
Quarter,Time,Down,ToGo,Location,GNB,DET,Detail,EPB,EPA
4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter,4th Quarter
4,15:00,2,3,GNB 3,6,8,Jared Goff pass incomplete short right,5.530,4.720
4,14:56,3,3,GNB 3,6,14,"Jared Goff pass complete short middle to James Mitchell for 3 yards, touchdown",4.720,7.000
4,14:51,,,GNB 15,6,15,Michael Badgley kicks extra point good,0.000,0.000
4,14:51,,,DET 35,6,15,"Jack Fox kicks off 65 yards, touchback.",0.000,0.610
4,14:51,1,10,GNB 25,6,15,AJ Dillon up the middle for 1 yard (tackle by Derrick Barnes and Julian Okwara),0.610,0.200
4,14:21,2,9,GNB 26,6,15,Aaron Rodgers pass complete deep middle to Robert Tonyan for 17 yards (tackle by Kerby Joseph),0.200,1.800
4,13:45,1,10,GNB 43,6,15,Aaron Rodgers pass complete short right to Josiah Deguara for 3 yards (tackle by DeShon Elliott),1.800,1.660
4,13:03,2,7,GNB 46,6,15,"Aaron Rodgers pass complete short left to Amari Rodgers for no gain. Penalty on Samori Toure: Offensive Pass Interference, 10 yards (accepted) (no play)",1.660,0.310
4,12:32,2,17,GNB 36,6,15,Aaron Rodgers pass incomplete deep right intended for Samori Toure,0.310,-0.360
4,12:24,3,17,GNB 36,6,15,Aaron Rodgers scrambles up the middle for 18 yards (tackle by DeShon Elliott),-0.360,2.520
4,11:33,1,10,DET 46,6,15,AJ Dillon right end for 3 yards (tackle by Josh Paschal and Alex Anzalone),2.520,2.380
4,10:51,2,7,DET 43,6,15,AJ Dillon right tackle for 9 yards (tackle by DeShon Elliott and Derrick Barnes),2.380,3.310
4,10:08,1,10,DET 34,6,15,Aaron Rodgers pass complete short right to Josiah Deguara for 6 yards (tackle by Julian Okwara),3.310,3.580
4,9:19,2,4,DET 28,6,15,Kylin Hill left tackle for 7 yards (tackle by John Cominsky),3.580,4.170
4,8:43,1,10,DET 21,6,15,"Aaron Rodgers pass complete short left to Josiah Deguara for no gain. Penalty on Allen Lazard: Offensive Pass Interference, 10 yards (accepted) (no play)",4.170,3.510
4,8:16,1,20,DET 31,6,15,Aaron Rodgers pass incomplete short left,3.510,2.280
4,8:09,2,20,DET 31,6,15,"Aaron Rodgers pass incomplete deep left intended for Samori Toure. Penalty on Jerry Jacobs: Defensive Pass Interference, 17 yards (accepted) (no play)",2.280,4.650
4,8:04,1,10,DET 14,6,15,Aaron Rodgers pass complete short right to Samori Toure for 2 yards (tackle by Will Harris),4.650,4.330
4,7:26,2,8,DET 12,6,15,Aaron Rodgers pass complete short middle to Robert Tonyan for 5 yards (tackle by Jeff Okudah and Derrick Barnes),4.330,4.500
4,6:44,3,3,DET 7,6,15,Aaron Rodgers pass incomplete short left intended for Sammy Watkins,4.500,2.990
4,6:39,4,3,DET 7,9,15,Mason Crosby 25 yard field goal good,2.990,3.000
4,6:36,,,GNB 35,9,15,"Mason Crosby kicks off 64 yards, returned by Justin Jackson for 22 yards (tackle by Eric Wilson and Adrian Amos)",0.000,0.480
4,6:30,1,10,DET 23,9,15,"Justin Jackson left end for no gain (tackle by Kingsley Enagbare). Penalty on Brock Wright: Offensive Holding, 10 yards (accepted) (no play)",0.480,-0.590
4,6:06,1,20,DET 13,9,15,Jared Goff pass incomplete short right intended for Tom Kennedy,-0.590,-1.500
4,6:02,2,20,DET 13,9,15,"Jared Goff pass complete short right to D'Andre Swift for 8 yards (tackle by Krys Barnes). Penalty on Krys Barnes: Unnecessary Roughness / Defense, 15 yards (accepted)",-1.500,1.330
4,5:40,1,10,DET 36,9,15,Jamaal Williams right tackle for 1 yard (tackle by Isaiah McDuffie and Jarran Reed),1.330,0.930
4,5:02,2,9,DET 37,9,15,Jared Goff pass complete short left to Kalif Raymond for 8 yards (tackle by Isaiah McDuffie),0.930,1.290
4,4:21,3,1,DET 45,9,15,Jared Goff pass complete short left to James Mitchell for 5 yards (tackle by Jaire Alexander),1.290,2.260
4,4:15,1,10,DET 50,9,15,Jamaal Williams up the middle for 6 yards (tackle by Preston Smith and Devonte Wyatt),2.260,2.520
4,3:31,2,4,GNB 44,9,15,Jamaal Williams right tackle for 3 yards (tackle by Darnell Savage),2.520,2.210
4,2:48,3,1,GNB 41,9,15,Jamaal Williams up the middle for -2 yards (tackle by Quay Walker),2.210,0.400
4,2:06,4,3,GNB 43,9,15,Jared Goff pass incomplete short left intended for Amon-Ra St. Brown,0.400,-1.800
4,2:00,1,10,GNB 43,9,15,Aaron Rodgers pass complete short middle to Josiah Deguara for 5 yards (tackle by DeShon Elliott),1.800,1.930
4,1:32,2,5,GNB 48,9,15,Aaron Rodgers pass incomplete short right intended for AJ Dillon,1.930,1.220
4,1:25,3,5,GNB 48,9,15,"Aaron Rodgers pass complete short right to AJ Dillon for 5 yards (tackle by Chris Board) Replay Assistant challenged the fumble ruling, and the original play was overturned. Aaron Rodgers pass complete short right to AJ Dillon for 3 yards. AJ Dillon fumbles (forced by Chris Board). AJ Dillon fumbles out of bounds",1.220,0.000
4,1:08,4,2,DET 49,9,15,Aaron Rodgers pass complete deep right to Samori Toure for 32 yards. Samori Toure fumbles (forced by Jeff Okudah). Samori Toure fumbles out of bounds,0.000,4.440
4,0:55,,,,,,Timeout #1 by Green Bay Packers,,
4,0:55,1,10,DET 17,9,15,Aaron Rodgers pass incomplete deep right intended for Allen Lazard,4.440,3.850
4,0:50,2,10,DET 17,9,15,Aaron Rodgers pass incomplete deep left intended for Allen Lazard,3.850,3.070
4,0:46,3,10,DET 17,9,15,Aaron Rodgers pass incomplete deep middle intended for Amari Rodgers (defended by C.J. Moore),3.070,2.310
4,0:42,,,,,,Timeout #2 by Green Bay Packers,,
4,0:42,4,10,DET 17,9,15,Aaron Rodgers pass incomplete deep left intended for Sammy Watkins,2.310,0.060
4,0:36,1,10,DET 17,9,15,Jared Goff kneels for -1 yards,-0.060,-0.730
End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation,End of Regulation
