Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Tyreek Hill,MIA,8,7,143,1,7,102,14.6,41,5.9,14.0,0,,0,0.0,0,158.3
Jaylen Waddle,MIA,7,5,85,1,4,68,13.6,17,3.4,16.9,0,,1,14.3,0,151.8
Trent Sherfield,MIA,3,3,27,0,1,15,5.0,12,4.0,5.0,0,,0,0.0,0,104.2
Jeff Wilson,MIA,3,3,21,1,1,7,2.3,14,4.7,2.3,0,,0,0.0,0,135.4
Cedrick Wilson Jr.,MIA,2,2,23,0,2,6,3.0,17,8.5,3.0,0,,0,0.0,0,114.6
Mike Gesicki,MIA,2,1,3,0,,1,1.0,2,2.0,4.0,0,,0,0.0,0,56.2
Raheem Mostert,MIA,2,0,0,0,0,0,,0,,1.0,0,,1,50.0,0,39.6
Durham Smythe,MIA,2,0,0,0,,0,,0,,-1.5,0,,0,0.0,0,39.6
Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat
Darnell Mooney,CHI,8,7,43,1,2,22,3.1,21,3.0,5.3,1,7.0,0,0.0,0,128.6
Cole Kmet,CHI,6,5,41,2,3,19,3.8,22,4.4,8.5,1,5.0,0,0.0,0,134.7
Chase Claypool,CHI,6,2,13,0,1,1,0.5,12,6.0,7.7,0,,2,33.3,0,42.4
N'Keal Harry,CHI,2,1,6,0,,6,6.0,0,0.0,11.0,0,,0,0.0,0,56.2
David Montgomery,CHI,2,1,8,0,0,1,1.0,7,7.0,0.0,1,1.0,0,0.0,0,60.4
Dante Pettis,CHI,1,1,12,0,1,13,13.0,-1,-1.0,13.0,0,,0,0.0,0,116.7
Equanimeous St. Brown,CHI,2,0,0,0,,0,,0,,22.0,0,,1,50.0,0,39.6
