Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
Derrick Henry,TEN,29,130,3,8,79,2.7,51,1.8,4,7.3
Ryan Tannehill,TEN,3,21,0,2,20,6.7,1,0.3,0,
Cameron Batson,TEN,2,15,0,1,11,5.5,4,2.0,0,
Jeremy McNichols,TEN,1,9,0,1,6,6.0,3,3.0,0,
Chester Rogers,TEN,1,9,0,0,5,5.0,4,4.0,0,
Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br
James Robinson,JAX,18,149,1,7,101,5.6,48,2.7,6,3.0
Trevor Lawrence,JAX,7,28,1,1,27,3.9,1,0.1,0,
Carlos Hyde,JAX,5,13,0,1,10,2.0,3,0.6,0,
Jamal Agnew,JAX,1,8,0,0,8,8.0,0,0.0,0,
