Week,Day,Date,Time,Winner/tie,Unnamed: 5,Loser/tie,Unnamed: 7,PtsW,PtsL,YdsW,TOW,YdsL,TOL,url,Home,Away,File
Week1,Sun,2019-09-08,4:25PM,Dallas Cowboys,,New York Giants,boxscore,35,17,494,0,470,2,https://www.pro-football-reference.com/boxscores/201909080dal.htm,DAL,NYG,2019_Week1_DAL_vs_NYG
Week1,Sun,2019-09-08,4:25PM,San Francisco 49ers,@,Tampa Bay Buccaneers,boxscore,31,17,256,2,295,4,https://www.pro-football-reference.com/boxscores/201909080tam.htm,TB,SF,2019_Week1_TB_vs_SF
Week1,Sun,2019-09-08,8:20PM,New England Patriots,,Pittsburgh Steelers,boxscore,33,3,465,0,308,1,https://www.pro-football-reference.com/boxscores/201909080nwe.htm,NE,PIT,2019_Week1_NE_vs_PIT
Week1,Mon,2019-09-09,7:10PM,New Orleans Saints,,Houston Texans,boxscore,30,28,510,1,414,1,https://www.pro-football-reference.com/boxscores/201909090nor.htm,NO,HOU,2019_Week1_NO_vs_HOU
Week1,Mon,2019-09-09,10:20PM,Oakland Raiders,,Denver Broncos,boxscore,24,16,357,0,344,0,https://www.pro-football-reference.com/boxscores/201909090rai.htm,LVR,DEN,2019_Week1_LVR_vs_DEN
Week2,Thu,2019-09-12,8:20PM,Tampa Bay Buccaneers,@,Carolina Panthers,boxscore,20,14,289,0,352,1,https://www.pro-football-reference.com/boxscores/201909120car.htm,CAR,TB,2019_Week2_CAR_vs_TB
Week2,Sun,2019-09-15,1:00PM,Buffalo Bills,@,New York Giants,boxscore,28,14,388,0,370,2,https://www.pro-football-reference.com/boxscores/201909150nyg.htm,NYG,BUF,2019_Week2_NYG_vs_BUF
Week2,Sun,2019-09-15,1:00PM,San Francisco 49ers,@,Cincinnati Bengals,boxscore,41,17,571,1,316,1,https://www.pro-football-reference.com/boxscores/201909150cin.htm,CIN,SF,2019_Week2_CIN_vs_SF
Week2,Sun,2019-09-15,1:00PM,Indianapolis Colts,@,Tennessee Titans,boxscore,19,17,288,2,243,0,https://www.pro-football-reference.com/boxscores/201909150oti.htm,TEN,IND,2019_Week2_TEN_vs_IND
Week2,Sun,2019-09-15,1:00PM,Baltimore Ravens,,Arizona Cardinals,boxscore,23,17,440,0,349,0,https://www.pro-football-reference.com/boxscores/201909150rav.htm,BAL,ARI,2019_Week2_BAL_vs_ARI
Week2,Sun,2019-09-15,1:00PM,Dallas Cowboys,@,Washington Redskins,boxscore,31,21,474,1,255,0,https://www.pro-football-reference.com/boxscores/201909150was.htm,WAS,DAL,2019_Week2_WAS_vs_DAL
Week2,Sun,2019-09-15,1:00PM,Detroit Lions,,Los Angeles Chargers,boxscore,13,10,339,2,424,2,https://www.pro-football-reference.com/boxscores/201909150det.htm,DET,LAC,2019_Week2_DET_vs_LAC
Week2,Sun,2019-09-15,1:00PM,Green Bay Packers,,Minnesota Vikings,boxscore,21,16,335,2,421,4,https://www.pro-football-reference.com/boxscores/201909150gnb.htm,GB,MIN,2019_Week2_GB_vs_MIN
Week2,Sun,2019-09-15,1:00PM,Houston Texans,,Jacksonville Jaguars,boxscore,13,12,263,0,281,1,https://www.pro-football-reference.com/boxscores/201909150htx.htm,HOU,JAX,2019_Week2_HOU_vs_JAX
Week2,Sun,2019-09-15,1:00PM,New England Patriots,@,Miami Dolphins,boxscore,43,0,379,1,184,4,https://www.pro-football-reference.com/boxscores/201909150mia.htm,MIA,NE,2019_Week2_MIA_vs_NE
Week2,Sun,2019-09-15,1:00PM,Seattle Seahawks,@,Pittsburgh Steelers,boxscore,28,26,425,2,261,1,https://www.pro-football-reference.com/boxscores/201909150pit.htm,PIT,SEA,2019_Week2_PIT_vs_SEA
Week2,Sun,2019-09-15,4:05PM,Kansas City Chiefs,@,Oakland Raiders,boxscore,28,10,467,1,307,2,https://www.pro-football-reference.com/boxscores/201909150rai.htm,LVR,KC,2019_Week2_LVR_vs_KC
Week2,Sun,2019-09-15,4:25PM,Chicago Bears,@,Denver Broncos,boxscore,16,14,273,0,372,1,https://www.pro-football-reference.com/boxscores/201909150den.htm,DEN,CHI,2019_Week2_DEN_vs_CHI
Week2,Sun,2019-09-15,4:25PM,Los Angeles Rams,,New Orleans Saints,boxscore,27,9,380,1,244,1,https://www.pro-football-reference.com/boxscores/201909150ram.htm,LAR,NO,2019_Week2_LAR_vs_NO
Week2,Sun,2019-09-15,8:20PM,Atlanta Falcons,,Philadelphia Eagles,boxscore,24,20,367,3,286,3,https://www.pro-football-reference.com/boxscores/201909150atl.htm,ATL,PHI,2019_Week2_ATL_vs_PHI
Week2,Mon,2019-09-16,8:15PM,Cleveland Browns,@,New York Jets,boxscore,23,3,375,1,262,1,https://www.pro-football-reference.com/boxscores/201909160nyj.htm,NYJ,CLE,2019_Week2_NYJ_vs_CLE
Week3,Thu,2019-09-19,8:20PM,Jacksonville Jaguars,,Tennessee Titans,boxscore,20,7,292,0,340,1,https://www.pro-football-reference.com/boxscores/201909190jax.htm,JAX,TEN,2019_Week3_JAX_vs_TEN
Week3,Sun,2019-09-22,1:00PM,Indianapolis Colts,,Atlanta Falcons,boxscore,27,24,379,0,397,1,https://www.pro-football-reference.com/boxscores/201909220clt.htm,IND,ATL,2019_Week3_IND_vs_ATL
Week3,Sun,2019-09-22,1:00PM,Buffalo Bills,,Cincinnati Bengals,boxscore,21,17,416,2,306,4,https://www.pro-football-reference.com/boxscores/201909220buf.htm,BUF,CIN,2019_Week3_BUF_vs_CIN
Week3,Sun,2019-09-22,1:00PM,Dallas Cowboys,,Miami Dolphins,boxscore,31,6,476,1,283,1,https://www.pro-football-reference.com/boxscores/201909220dal.htm,DAL,MIA,2019_Week3_DAL_vs_MIA
Week3,Sun,2019-09-22,1:00PM,Green Bay Packers,,Denver Broncos,boxscore,27,16,312,0,310,3,https://www.pro-football-reference.com/boxscores/201909220gnb.htm,GB,DEN,2019_Week3_GB_vs_DEN
Week3,Sun,2019-09-22,1:00PM,Detroit Lions,@,Philadelphia Eagles,boxscore,27,24,287,0,373,2,https://www.pro-football-reference.com/boxscores/201909220phi.htm,PHI,DET,2019_Week3_PHI_vs_DET
Week3,Sun,2019-09-22,1:00PM,Kansas City Chiefs,,Baltimore Ravens,boxscore,33,28,503,0,452,0,https://www.pro-football-reference.com/boxscores/201909220kan.htm,KC,BAL,2019_Week3_KC_vs_BAL
Week3,Sun,2019-09-22,1:00PM,Minnesota Vikings,,Oakland Raiders,boxscore,34,14,385,0,302,1,https://www.pro-football-reference.com/boxscores/201909220min.htm,MIN,LVR,2019_Week3_MIN_vs_LVR
Week3,Sun,2019-09-22,1:00PM,New England Patriots,,New York Jets,boxscore,30,14,381,2,105,1,https://www.pro-football-reference.com/boxscores/201909220nwe.htm,NE,NYJ,2019_Week3_NE_vs_NYJ
Week3,Sun,2019-09-22,4:05PM,Carolina Panthers,@,Arizona Cardinals,boxscore,38,20,413,1,248,2,https://www.pro-football-reference.com/boxscores/201909220crd.htm,ARI,CAR,2019_Week3_ARI_vs_CAR
Week3,Sun,2019-09-22,4:05PM,New York Giants,@,Tampa Bay Buccaneers,boxscore,32,31,384,2,499,1,https://www.pro-football-reference.com/boxscores/201909220tam.htm,TB,NYG,2019_Week3_TB_vs_NYG
Week3,Sun,2019-09-22,4:25PM,Houston Texans,@,Los Angeles Chargers,boxscore,27,20,376,1,366,1,https://www.pro-football-reference.com/boxscores/201909220sdg.htm,LAC,HOU,2019_Week3_LAC_vs_HOU
Week3,Sun,2019-09-22,4:25PM,New Orleans Saints,@,Seattle Seahawks,boxscore,33,27,265,1,514,1,https://www.pro-football-reference.com/boxscores/201909220sea.htm,SEA,NO,2019_Week3_SEA_vs_NO
Week3,Sun,2019-09-22,4:25PM,San Francisco 49ers,,Pittsburgh Steelers,boxscore,24,20,436,5,239,2,https://www.pro-football-reference.com/boxscores/201909220sfo.htm,SF,PIT,2019_Week3_SF_vs_PIT
Week3,Sun,2019-09-22,8:20PM,Los Angeles Rams,@,Cleveland Browns,boxscore,20,13,344,3,270,1,https://www.pro-football-reference.com/boxscores/201909220cle.htm,CLE,LAR,2019_Week3_CLE_vs_LAR
Week3,Mon,2019-09-23,8:15PM,Chicago Bears,@,Washington Redskins,boxscore,31,15,298,1,356,5,https://www.pro-football-reference.com/boxscores/201909230was.htm,WAS,CHI,2019_Week3_WAS_vs_CHI
Week4,Thu,2019-09-26,8:20PM,Philadelphia Eagles,@,Green Bay Packers,boxscore,34,27,336,0,491,2,https://www.pro-football-reference.com/boxscores/201909260gnb.htm,GB,PHI,2019_Week4_GB_vs_PHI
Week4,Sun,2019-09-29,1:00PM,Tennessee Titans,@,Atlanta Falcons,boxscore,24,10,365,0,422,1,https://www.pro-football-reference.com/boxscores/201909290atl.htm,ATL,TEN,2019_Week4_ATL_vs_TEN
Week4,Sun,2019-09-29,1:00PM,New England Patriots,@,Buffalo Bills,boxscore,16,10,224,1,375,4,https://www.pro-football-reference.com/boxscores/201909290buf.htm,BUF,NE,2019_Week4_BUF_vs_NE
Week4,Sun,2019-09-29,1:00PM,Carolina Panthers,@,Houston Texans,boxscore,16,10,297,3,264,2,https://www.pro-football-reference.com/boxscores/201909290htx.htm,HOU,CAR,2019_Week4_HOU_vs_CAR
Week4,Sun,2019-09-29,1:00PM,Cleveland Browns,@,Baltimore Ravens,boxscore,40,25,530,1,395,3,https://www.pro-football-reference.com/boxscores/201909290rav.htm,BAL,CLE,2019_Week4_BAL_vs_CLE
Week4,Sun,2019-09-29,1:00PM,Oakland Raiders,@,Indianapolis Colts,boxscore,31,24,377,1,346,2,https://www.pro-football-reference.com/boxscores/201909290clt.htm,IND,LVR,2019_Week4_IND_vs_LVR
Week4,Sun,2019-09-29,1:00PM,Kansas City Chiefs,@,Detroit Lions,boxscore,34,30,438,3,447,2,https://www.pro-football-reference.com/boxscores/201909290det.htm,DET,KC,2019_Week4_DET_vs_KC
Week4,Sun,2019-09-29,1:00PM,Los Angeles Chargers,@,Miami Dolphins,boxscore,30,10,390,0,233,1,https://www.pro-football-reference.com/boxscores/201909290mia.htm,MIA,LAC,2019_Week4_MIA_vs_LAC
Week4,Sun,2019-09-29,1:00PM,New York Giants,,Washington Redskins,boxscore,24,3,389,4,176,4,https://www.pro-football-reference.com/boxscores/201909290nyg.htm,NYG,WAS,2019_Week4_NYG_vs_WAS
Week4,Sun,2019-09-29,4:05PM,Seattle Seahawks,@,Arizona Cardinals,boxscore,27,10,340,0,321,1,https://www.pro-football-reference.com/boxscores/201909290crd.htm,ARI,SEA,2019_Week4_ARI_vs_SEA
Week4,Sun,2019-09-29,4:05PM,Tampa Bay Buccaneers,@,Los Angeles Rams,boxscore,55,40,464,1,518,4,https://www.pro-football-reference.com/boxscores/201909290ram.htm,LAR,TB,2019_Week4_LAR_vs_TB
Week4,Sun,2019-09-29,4:25PM,Chicago Bears,,Minnesota Vikings,boxscore,16,6,269,0,222,2,https://www.pro-football-reference.com/boxscores/201909290chi.htm,CHI,MIN,2019_Week4_CHI_vs_MIN
Week4,Sun,2019-09-29,4:25PM,Jacksonville Jaguars,@,Denver Broncos,boxscore,26,24,455,0,371,1,https://www.pro-football-reference.com/boxscores/201909290den.htm,DEN,JAX,2019_Week4_DEN_vs_JAX
Week4,Sun,2019-09-29,8:20PM,New Orleans Saints,,Dallas Cowboys,boxscore,12,10,266,1,257,3,https://www.pro-football-reference.com/boxscores/201909290nor.htm,NO,DAL,2019_Week4_NO_vs_DAL
Week4,Mon,2019-09-30,8:15PM,Pittsburgh Steelers,,Cincinnati Bengals,boxscore,27,3,326,1,175,2,https://www.pro-football-reference.com/boxscores/201909300pit.htm,PIT,CIN,2019_Week4_PIT_vs_CIN
Week5,Thu,2019-10-03,8:20PM,Seattle Seahawks,,Los Angeles Rams,boxscore,30,29,429,1,477,2,https://www.pro-football-reference.com/boxscores/201910030sea.htm,SEA,LAR,2019_Week5_SEA_vs_LAR
Week5,Sun,2019-10-06,1:00PM,Philadelphia Eagles,,New York Jets,boxscore,31,6,265,1,128,3,https://www.pro-football-reference.com/boxscores/201910060phi.htm,PHI,NYJ,2019_Week5_PHI_vs_NYJ
Week5,Sun,2019-10-06,1:00PM,Houston Texans,,Atlanta Falcons,boxscore,53,32,592,1,373,1,https://www.pro-football-reference.com/boxscores/201910060htx.htm,HOU,ATL,2019_Week5_HOU_vs_ATL
Week5,Sun,2019-10-06,1:00PM,Buffalo Bills,@,Tennessee Titans,boxscore,14,7,313,1,252,0,https://www.pro-football-reference.com/boxscores/201910060oti.htm,TEN,BUF,2019_Week5_TEN_vs_BUF
Week5,Sun,2019-10-06,1:00PM,Carolina Panthers,,Jacksonville Jaguars,boxscore,34,27,445,0,507,3,https://www.pro-football-reference.com/boxscores/201910060car.htm,CAR,JAX,2019_Week5_CAR_vs_JAX
Week5,Sun,2019-10-06,1:00PM,Oakland Raiders,,Chicago Bears,boxscore,24,21,398,2,236,2,https://www.pro-football-reference.com/boxscores/201910060rai.htm,LVR,CHI,2019_Week5_LVR_vs_CHI
Week5,Sun,2019-10-06,1:00PM,Arizona Cardinals,@,Cincinnati Bengals,boxscore,26,23,514,0,370,0,https://www.pro-football-reference.com/boxscores/201910060cin.htm,CIN,ARI,2019_Week5_CIN_vs_ARI
Week5,Sun,2019-10-06,1:00PM,Minnesota Vikings,@,New York Giants,boxscore,28,10,490,1,211,1,https://www.pro-football-reference.com/boxscores/201910060nyg.htm,NYG,MIN,2019_Week5_NYG_vs_MIN
Week5,Sun,2019-10-06,1:00PM,New Orleans Saints,,Tampa Bay Buccaneers,boxscore,31,24,457,1,252,0,https://www.pro-football-reference.com/boxscores/201910060nor.htm,NO,TB,2019_Week5_NO_vs_TB
Week5,Sun,2019-10-06,1:00PM,New England Patriots,@,Washington Redskins,boxscore,33,7,442,1,223,2,https://www.pro-football-reference.com/boxscores/201910060was.htm,WAS,NE,2019_Week5_WAS_vs_NE
Week5,Sun,2019-10-06,1:00PM,Baltimore Ravens,@,Pittsburgh Steelers,boxscore,26,23,277,3,269,2,https://www.pro-football-reference.com/boxscores/201910060pit.htm,PIT,BAL,2019_Week5_PIT_vs_BAL
Week5,Sun,2019-10-06,4:05PM,Denver Broncos,@,Los Angeles Chargers,boxscore,20,13,350,2,246,3,https://www.pro-football-reference.com/boxscores/201910060sdg.htm,LAC,DEN,2019_Week5_LAC_vs_DEN
Week5,Sun,2019-10-06,4:25PM,Green Bay Packers,@,Dallas Cowboys,boxscore,34,24,335,0,563,3,https://www.pro-football-reference.com/boxscores/201910060dal.htm,DAL,GB,2019_Week5_DAL_vs_GB
Week5,Sun,2019-10-06,8:20PM,Indianapolis Colts,@,Kansas City Chiefs,boxscore,19,13,331,1,324,1,https://www.pro-football-reference.com/boxscores/201910060kan.htm,KC,IND,2019_Week5_KC_vs_IND
Week5,Mon,2019-10-07,8:15PM,San Francisco 49ers,,Cleveland Browns,boxscore,31,3,446,0,180,4,https://www.pro-football-reference.com/boxscores/201910070sfo.htm,SF,CLE,2019_Week5_SF_vs_CLE
Week6,Thu,2019-10-10,8:20PM,New England Patriots,,New York Giants,boxscore,35,14,427,2,213,4,https://www.pro-football-reference.com/boxscores/201910100nwe.htm,NE,NYG,2019_Week6_NE_vs_NYG
Week6,Sun,2019-10-13,9:30AM,Carolina Panthers,@,Tampa Bay Buccaneers,boxscore,37,26,268,1,407,7,https://www.pro-football-reference.com/boxscores/201910130tam.htm,TB,CAR,2019_Week6_TB_vs_CAR
Week6,Sun,2019-10-13,1:00PM,Washington Redskins,@,Miami Dolphins,boxscore,17,16,311,0,271,2,https://www.pro-football-reference.com/boxscores/201910130mia.htm,MIA,WAS,2019_Week6_MIA_vs_WAS
Week6,Sun,2019-10-13,1:00PM,Baltimore Ravens,,Cincinnati Bengals,boxscore,23,17,497,1,250,1,https://www.pro-football-reference.com/boxscores/201910130rav.htm,BAL,CIN,2019_Week6_BAL_vs_CIN
Week6,Sun,2019-10-13,1:00PM,Seattle Seahawks,@,Cleveland Browns,boxscore,32,28,454,1,406,4,https://www.pro-football-reference.com/boxscores/201910130cle.htm,CLE,SEA,2019_Week6_CLE_vs_SEA
Week6,Sun,2019-10-13,1:00PM,Houston Texans,@,Kansas City Chiefs,boxscore,31,24,472,3,309,2,https://www.pro-football-reference.com/boxscores/201910130kan.htm,KC,HOU,2019_Week6_KC_vs_HOU
Week6,Sun,2019-10-13,1:00PM,New Orleans Saints,@,Jacksonville Jaguars,boxscore,13,6,326,0,226,1,https://www.pro-football-reference.com/boxscores/201910130jax.htm,JAX,NO,2019_Week6_JAX_vs_NO
Week6,Sun,2019-10-13,1:00PM,Minnesota Vikings,,Philadelphia Eagles,boxscore,38,20,447,2,400,3,https://www.pro-football-reference.com/boxscores/201910130min.htm,MIN,PHI,2019_Week6_MIN_vs_PHI
Week6,Sun,2019-10-13,4:05PM,Arizona Cardinals,,Atlanta Falcons,boxscore,34,33,442,0,444,0,https://www.pro-football-reference.com/boxscores/201910130crd.htm,ARI,ATL,2019_Week6_ARI_vs_ATL
Week6,Sun,2019-10-13,4:05PM,San Francisco 49ers,@,Los Angeles Rams,boxscore,20,7,331,2,157,1,https://www.pro-football-reference.com/boxscores/201910130ram.htm,LAR,SF,2019_Week6_LAR_vs_SF
Week6,Sun,2019-10-13,4:25PM,New York Jets,,Dallas Cowboys,boxscore,24,22,382,1,399,0,https://www.pro-football-reference.com/boxscores/201910130nyj.htm,NYJ,DAL,2019_Week6_NYJ_vs_DAL
Week6,Sun,2019-10-13,4:25PM,Denver Broncos,,Tennessee Titans,boxscore,16,0,270,1,204,3,https://www.pro-football-reference.com/boxscores/201910130den.htm,DEN,TEN,2019_Week6_DEN_vs_TEN
Week6,Sun,2019-10-13,8:20PM,Pittsburgh Steelers,@,Los Angeles Chargers,boxscore,24,17,256,1,348,3,https://www.pro-football-reference.com/boxscores/201910130sdg.htm,LAC,PIT,2019_Week6_LAC_vs_PIT
Week6,Mon,2019-10-14,8:15PM,Green Bay Packers,,Detroit Lions,boxscore,23,22,447,3,299,0,https://www.pro-football-reference.com/boxscores/201910140gnb.htm,GB,DET,2019_Week6_GB_vs_DET
Week7,Thu,2019-10-17,8:20PM,Kansas City Chiefs,@,Denver Broncos,boxscore,30,6,271,0,205,1,https://www.pro-football-reference.com/boxscores/201910170den.htm,DEN,KC,2019_Week7_DEN_vs_KC
Week7,Sun,2019-10-20,1:00PM,Buffalo Bills,,Miami Dolphins,boxscore,31,21,305,0,381,2,https://www.pro-football-reference.com/boxscores/201910200buf.htm,BUF,MIA,2019_Week7_BUF_vs_MIA
Week7,Sun,2019-10-20,1:00PM,Indianapolis Colts,,Houston Texans,boxscore,30,23,383,1,391,2,https://www.pro-football-reference.com/boxscores/201910200clt.htm,IND,HOU,2019_Week7_IND_vs_HOU
Week7,Sun,2019-10-20,1:00PM,Minnesota Vikings,@,Detroit Lions,boxscore,42,30,504,0,433,1,https://www.pro-football-reference.com/boxscores/201910200det.htm,DET,MIN,2019_Week7_DET_vs_MIN
Week7,Sun,2019-10-20,1:00PM,San Francisco 49ers,@,Washington Redskins,boxscore,9,0,283,1,154,1,https://www.pro-football-reference.com/boxscores/201910200was.htm,WAS,SF,2019_Week7_WAS_vs_SF
Week7,Sun,2019-10-20,1:00PM,Los Angeles Rams,@,Atlanta Falcons,boxscore,37,10,381,0,224,3,https://www.pro-football-reference.com/boxscores/201910200atl.htm,ATL,LAR,2019_Week7_ATL_vs_LAR
Week7,Sun,2019-10-20,1:00PM,Jacksonville Jaguars,@,Cincinnati Bengals,boxscore,27,17,460,0,291,4,https://www.pro-football-reference.com/boxscores/201910200cin.htm,CIN,JAX,2019_Week7_CIN_vs_JAX
Week7,Sun,2019-10-20,1:00PM,Arizona Cardinals,@,New York Giants,boxscore,27,21,245,0,263,3,https://www.pro-football-reference.com/boxscores/201910200nyg.htm,NYG,ARI,2019_Week7_NYG_vs_ARI
Week7,Sun,2019-10-20,1:00PM,Green Bay Packers,,Oakland Raiders,boxscore,42,24,481,0,484,2,https://www.pro-football-reference.com/boxscores/201910200gnb.htm,GB,LVR,2019_Week7_GB_vs_LVR
Week7,Sun,2019-10-20,4:05PM,Tennessee Titans,,Los Angeles Chargers,boxscore,23,20,403,1,365,1,https://www.pro-football-reference.com/boxscores/201910200oti.htm,TEN,LAC,2019_Week7_TEN_vs_LAC
Week7,Sun,2019-10-20,4:25PM,New Orleans Saints,@,Chicago Bears,boxscore,36,25,424,0,252,2,https://www.pro-football-reference.com/boxscores/201910200chi.htm,CHI,NO,2019_Week7_CHI_vs_NO
Week7,Sun,2019-10-20,4:25PM,Baltimore Ravens,@,Seattle Seahawks,boxscore,30,16,340,0,347,2,https://www.pro-football-reference.com/boxscores/201910200sea.htm,SEA,BAL,2019_Week7_SEA_vs_BAL
Week7,Sun,2019-10-20,8:20PM,Dallas Cowboys,,Philadelphia Eagles,boxscore,37,10,402,1,283,4,https://www.pro-football-reference.com/boxscores/201910200dal.htm,DAL,PHI,2019_Week7_DAL_vs_PHI
Week7,Mon,2019-10-21,8:15PM,New England Patriots,@,New York Jets,boxscore,33,0,323,1,154,6,https://www.pro-football-reference.com/boxscores/201910210nyj.htm,NYJ,NE,2019_Week7_NYJ_vs_NE
Week8,Thu,2019-10-24,8:20PM,Minnesota Vikings,,Washington Redskins,boxscore,19,9,434,1,216,2,https://www.pro-football-reference.com/boxscores/201910240min.htm,MIN,WAS,2019_Week8_MIN_vs_WAS
Week8,Sun,2019-10-27,1:00PM,Philadelphia Eagles,@,Buffalo Bills,boxscore,31,13,371,1,253,1,https://www.pro-football-reference.com/boxscores/201910270buf.htm,BUF,PHI,2019_Week8_BUF_vs_PHI
Week8,Sun,2019-10-27,1:00PM,Los Angeles Chargers,@,Chicago Bears,boxscore,17,16,231,1,388,2,https://www.pro-football-reference.com/boxscores/201910270chi.htm,CHI,LAC,2019_Week8_CHI_vs_LAC
Week8,Sun,2019-10-27,1:00PM,Indianapolis Colts,,Denver Broncos,boxscore,15,13,318,1,279,0,https://www.pro-football-reference.com/boxscores/201910270clt.htm,IND,DEN,2019_Week8_IND_vs_DEN
Week8,Sun,2019-10-27,1:00PM,Detroit Lions,,New York Giants,boxscore,31,26,375,2,370,1,https://www.pro-football-reference.com/boxscores/201910270det.htm,DET,NYG,2019_Week8_DET_vs_NYG
Week8,Sun,2019-10-27,1:00PM,Seattle Seahawks,@,Atlanta Falcons,boxscore,27,20,322,0,510,3,https://www.pro-football-reference.com/boxscores/201910270atl.htm,ATL,SEA,2019_Week8_ATL_vs_SEA
Week8,Sun,2019-10-27,1:00PM,Los Angeles Rams,,Cincinnati Bengals,boxscore,24,10,470,0,401,0,https://www.pro-football-reference.com/boxscores/201910270ram.htm,LAR,CIN,2019_Week8_LAR_vs_CIN
Week8,Sun,2019-10-27,1:00PM,New Orleans Saints,,Arizona Cardinals,boxscore,31,9,510,1,237,0,https://www.pro-football-reference.com/boxscores/201910270nor.htm,NO,ARI,2019_Week8_NO_vs_ARI
Week8,Sun,2019-10-27,1:00PM,Jacksonville Jaguars,,New York Jets,boxscore,29,15,389,1,213,3,https://www.pro-football-reference.com/boxscores/201910270jax.htm,JAX,NYJ,2019_Week8_JAX_vs_NYJ
Week8,Sun,2019-10-27,1:00PM,Tennessee Titans,,Tampa Bay Buccaneers,boxscore,27,23,246,1,389,4,https://www.pro-football-reference.com/boxscores/201910270oti.htm,TEN,TB,2019_Week8_TEN_vs_TB
Week8,Sun,2019-10-27,4:05PM,San Francisco 49ers,,Carolina Panthers,boxscore,51,13,388,1,230,3,https://www.pro-football-reference.com/boxscores/201910270sfo.htm,SF,CAR,2019_Week8_SF_vs_CAR
Week8,Sun,2019-10-27,4:25PM,New England Patriots,,Cleveland Browns,boxscore,27,13,318,0,310,3,https://www.pro-football-reference.com/boxscores/201910270nwe.htm,NE,CLE,2019_Week8_NE_vs_CLE
Week8,Sun,2019-10-27,4:25PM,Houston Texans,,Oakland Raiders,boxscore,27,24,388,0,378,0,https://www.pro-football-reference.com/boxscores/201910270htx.htm,HOU,LVR,2019_Week8_HOU_vs_LVR
Week8,Sun,2019-10-27,8:20PM,Green Bay Packers,@,Kansas City Chiefs,boxscore,31,24,374,0,337,1,https://www.pro-football-reference.com/boxscores/201910270kan.htm,KC,GB,2019_Week8_KC_vs_GB
Week8,Mon,2019-10-28,8:15PM,Pittsburgh Steelers,,Miami Dolphins,boxscore,27,14,394,1,230,4,https://www.pro-football-reference.com/boxscores/201910280pit.htm,PIT,MIA,2019_Week8_PIT_vs_MIA
Week9,Thu,2019-10-31,8:20PM,San Francisco 49ers,@,Arizona Cardinals,boxscore,28,25,411,0,357,0,https://www.pro-football-reference.com/boxscores/201910310crd.htm,ARI,SF,2019_Week9_ARI_vs_SF
Week9,Sun,2019-11-03,9:30AM,Houston Texans,@,Jacksonville Jaguars,boxscore,26,3,410,1,356,4,https://www.pro-football-reference.com/boxscores/201911030jax.htm,JAX,HOU,2019_Week9_JAX_vs_HOU
Week9,Sun,2019-11-03,1:00PM,Buffalo Bills,,Washington Redskins,boxscore,24,9,268,0,243,0,https://www.pro-football-reference.com/boxscores/201911030buf.htm,BUF,WAS,2019_Week9_BUF_vs_WAS
